Frequency Spectrum for Input Signal

Data Shown:    9310 (JBL Professional)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 160°  

Freq [Hz]	Signal Level [dBSPL]
22.4	44
23	45.1
23.6	46.1
24	47.2
25	48.2
25.8	49.2
26.5	50.2
27.2	51.2
28	52.2
29	53.2
30	54.2
30.7	55.1
31.5	56
32.5	57
33.5	57.9
34.5	58.8
35.5	59.7
36.5	60.7
37.5	61.6
38.7	62.5
40	63.4
41.2	64.4
42.5	65.3
43.7	66.3
45	67.2
46.2	68.1
47.5	69
48.7	69.8
50	70.6
51.5	71.3
53	72
54.5	72.7
56	73.3
58	73.9
60	74.5
61.5	75.1
63	75.7
65	76.3
67	76.9
69	77.4
71	78
73	78.5
75	79
77.5	79.4
80	79.7
82.5	79.9
85	80.1
87.5	80.3
90	80.4
92.5	80.6
95	80.9
97.5	81.2
100	81.7
103	82.3
106	83
109	83.8
112	84.7
115	85.5
118	86.3
122	87
125	87.6
128	88
132	88.2
136	88.4
140	88.5
145	88.5
150	88.6
155	88.6
160	88.6
165	88.7
170	88.8
175	89
180	89.1
185	89.3
190	89.4
195	89.5
200	89.5
206	89.5
212	89.4
218	89.3
224	89.1
230	88.9
236	88.6
240	88.3
250	88.1
258	87.8
265	87.6
272	87.3
280	87.1
290	86.8
300	86.6
307	86.3
315	86.1
325	85.8
335	85.6
345	85.4
355	85.2
365	85
375	84.8
387	84.6
400	84.5
412	84.5
425	84.5
437	84.4
450	84.4
462	84.4
475	84.4
487	84.3
500	84.2
515	84
530	83.8
545	83.6
560	83.3
580	83
600	82.7
615	82.5
630	82.3
650	82.2
670	82.1
690	82
710	82
730	81.9
750	81.7
775	81.4
800	81.1
825	80.6
850	80.1
875	79.4
900	78.7
925	78
950	77.2
975	76.5
1000	75.7
1030	75
1060	74.4
1090	73.7
1120	73
1150	72.3
1180	71.5
1220	70.6
1250	69.5
1280	68.4
1320	67.2
1360	65.9
1400	64.8
1450	63.7
1500	62.9
1550	62.4
1600	62.2
1650	62.4
1700	63
1750	63.8
1800	64.8
1850	65.9
1900	66.9
1950	67.9
2000	68.7
2060	69.2
2120	69.6
2180	69.7
2240	69.8
2300	69.7
2360	69.6
2400	69.4
2500	69.3
2580	69.3
2650	69.3
2720	69.3
2800	69.4
2900	69.4
3000	69.5
3070	69.5
3150	69.4
3250	69.3
3350	69.2
3450	69
3550	68.8
3650	68.5
3750	68.3
3870	68.1
4000	68
4120	68
4250	67.9
4370	67.9
4500	67.8
4620	67.6
4750	67.3
4870	66.8
5000	66.2
5150	65.3
5300	64.2
5450	63
5600	61.8
5800	60.6
6000	59.6
6150	58.8
6300	58.2
6500	58
6700	58
6900	58.3
7100	58.8
7300	59.3
7500	59.9
7750	60.4
8000	60.9
8250	61.1
8500	61.3
8750	61.3
9000	61.2
9250	61.1
9500	60.9
9750	60.7
10000	60.6
10300	60.4
10600	60.3
10900	60.3
11200	60.2
11500	60.2
11800	60.1
12200	60.1
12500	60
12800	60
13200	59.9
13600	59.8
14000	59.6
14500	59.5
15000	59.3
15500	59.2
16000	59
16500	58.8
17000	58.6
17500	58.4
18000	58.1
18500	57.9
19000	57.6
19500	57.4
20000	57.1
20600	56.8
21200	56.4
21800	56.1
22400	55.7
