Frequency Spectrum for Input Signal

Data Shown:    J7-95 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 20°

Freq [Hz]	Signal Level [dBSPL]
22.4	106.1
23	106.3
23.6	106.5
24	106.6
25	106.8
25.8	106.9
26.5	107
27.2	107.2
28	107.3
29	107.4
30	107.5
30.7	107.6
31.5	107.6
32.5	107.7
33.5	107.8
34.5	107.8
35.5	107.9
36.5	108
37.5	108
38.7	108
40	108
41.2	108
42.5	108
43.7	108
45	108
46.2	108
47.5	108
48.7	108.1
50	108.2
51.5	108.3
53	108.5
54.5	108.7
56	108.9
58	109.1
60	109.3
61.5	109.5
63	109.7
65	109.9
67	110
69	110.2
71	110.3
73	110.4
75	110.4
77.5	110.5
80	110.5
82.5	110.5
85	110.5
87.5	110.5
90	110.5
92.5	110.4
95	110.4
97.5	110.3
100	110.2
103	110
106	109.8
109	109.6
112	109.4
115	109.2
118	108.9
122	108.7
125	108.4
128	108
132	107.7
136	107.4
140	107
145	106.7
150	106.4
155	106.2
160	106
165	105.9
170	105.8
175	105.7
180	105.6
185	105.5
190	105.4
195	105.2
200	105
206	104.6
212	104.3
218	103.9
224	103.6
230	103.2
236	103
240	102.9
250	103
258	103.2
265	103.6
272	104.1
280	104.7
290	105.3
300	105.8
307	106.3
315	106.6
325	106.8
335	106.9
345	106.9
355	106.7
365	106.4
375	106.1
387	105.6
400	105.2
412	104.6
425	104.1
437	103.6
450	103.1
462	102.7
475	102.5
487	102.4
500	102.4
515	102.7
530	103.1
545	103.7
560	104.2
580	104.7
600	105.1
615	105.4
630	105.4
650	105.1
670	104.6
690	104
710	103.2
730	102.3
750	101.5
775	100.7
800	100
825	99.6
850	99.3
875	99.1
900	99.1
925	99.3
950	99.6
975	99.9
1000	100.4
1030	101
1060	101.7
1090	102.4
1120	103
1150	103.6
1180	104.1
1220	104.4
1250	104.5
1280	104.4
1320	104.1
1360	103.6
1400	103.1
1450	102.6
1500	102.1
1550	101.7
1600	101.5
1650	101.5
1700	101.7
1750	102
1800	102.5
1850	103.2
1900	104
1950	104.8
2000	105.8
2060	106.8
2120	107.9
2180	109
2240	110
2300	110.9
2360	111.7
2400	112.3
2500	112.7
2580	112.8
2650	112.8
2720	112.6
2800	112.2
2900	111.8
3000	111.3
3070	110.9
3150	110.5
3250	110.1
3350	109.9
3450	109.7
3550	109.5
3650	109.4
3750	109.2
3870	109
4000	108.8
4120	108.5
4250	108.2
4370	107.8
4500	107.5
4620	107.3
4750	107
4870	106.9
5000	107
5150	107.1
5300	107.4
5450	107.7
5600	108.1
5800	108.5
6000	108.8
6150	109.1
6300	109.2
6500	109.2
6700	109.1
6900	108.9
7100	108.6
7300	108.3
7500	107.9
7750	107.6
8000	107.2
8250	106.9
8500	106.6
8750	106.3
9000	106
9250	105.6
9500	105.2
9750	104.6
10000	103.9
10300	103.1
10600	102.1
10900	101.1
11200	100.1
11500	99.1
11800	98.2
12200	97.3
12500	96.7
12800	96.2
13200	95.9
13600	95.8
14000	95.7
14500	95.7
15000	95.7
15500	95.7
16000	95.7
16500	95.6
17000	95.4
17500	95.2
18000	94.9
18500	94.6
19000	94.3
19500	94
20000	93.7
20600	93.4
21200	93
21800	92.7
22400	92.3
