"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.1416	-1.43426	20.1416	-0.347365
20.5078	-0.802895	20.5078	0.0577253
21.2402	-1.89761	21.2402	-0.39454
21.9727	-0.211785	21.9727	0.369397
22.7051	-0.862285	22.7051	0.427386
23.8037	-3.73894	23.8037	-1.14937
24.5361	-2.8494	24.5361	-0.751048
25.2686	-3.60957	25.2686	-1.2104
26.3672	-2.44726	26.3672	-0.753481
27.0996	-2.27924	27.0996	-0.695357
28.1982	-2.10487	28.1982	-0.663359
29.2969	-2.0396	29.2969	-0.671663
30.0293	-1.8446	30.0293	-0.612198
31.1279	-1.64016	31.1279	-0.545309
32.2266	-1.4733	32.2266	-0.492357
33.3252	-1.35669	33.3252	-0.457082
34.79	-1.20577	34.79	-0.40925
35.8887	-1.11427	35.8887	-0.379628
36.9873	-1.02829	36.9873	-0.351336
38.4521	-0.933629	38.4521	-0.320111
39.917	-0.863097	39.917	-0.297773
41.3818	-0.794606	41.3818	-0.274729
42.8467	-0.720446	42.8467	-0.248592
44.3115	-0.65903	44.3115	-0.226856
45.7764	-0.602755	45.7764	-0.2068
47.2412	-0.561489	47.2412	-0.192988
49.0723	-0.515227	49.0723	-0.176902
50.9033	-0.473097	50.9033	-0.161859
52.7344	-0.42965	52.7344	-0.146108
54.5654	-0.391169	54.5654	-0.132466
56.3965	-0.361622	56.3965	-0.121901
58.2275	-0.328593	58.2275	-0.11004
60.4248	-0.295986	60.4248	-0.0971897
62.6221	-0.262996	62.6221	-0.0843894
64.8193	-0.224253	64.8193	-0.0696695
67.0166	-0.18582	67.0166	-0.054923
69.2139	-0.172808	69.2139	-0.0489756
71.7773	-0.178145	71.7773	-0.0518209
74.3408	-0.174866	74.3408	-0.0510758
76.9043	-0.154655	76.9043	-0.0427898
79.834	-0.125842	79.834	-0.0302013
82.3975	-0.0789723	82.3975	-0.0126438
85.3271	-0.0906255	85.3271	-0.0159752
88.2568	-0.104315	88.2568	-0.0200368
91.5527	-0.0938346	91.5527	-0.013986
94.8486	-0.0174717	94.8486	0.017628
98.1445	-0.0154348	98.1445	0.0164887
101.44	-0.01199	101.44	0.0200645
105.103	-0.0102672	105.103	0.0232428
108.765	0.0558841	108.765	0.0508438
112.793	0.0384813	112.793	0.0434502
116.455	0.039219	116.455	0.047938
120.85	0.089155	120.85	0.0691351
124.878	0.12862	124.878	0.0859448
129.272	0.137925	129.272	0.0912293
134.033	0.140521	134.033	0.0968804
138.794	0.154982	138.794	0.107502
143.555	0.19537	143.555	0.128236
148.682	0.225265	148.682	0.146629
153.809	0.373916	153.809	0.203851
159.302	0.362553	159.302	0.198278
164.795	0.3715	164.795	0.204378
170.654	0.357439	170.654	0.202735
176.88	0.351787	176.88	0.2106
183.105	0.451879	183.105	0.258361
189.331	0.529176	189.331	0.285926
196.289	0.579842	196.289	0.31169
202.881	0.657927	202.881	0.337693
210.205	0.66573	210.205	0.345234
217.529	0.628127	217.529	0.339106
225.22	0.726099	225.22	0.391967
233.276	0.854035	233.276	0.440231
241.333	0.846263	241.333	0.455875
250.122	1.12667	250.122	0.56094
258.911	0.974434	258.911	0.489468
268.066	0.952048	268.066	0.529904
277.222	1.15975	277.222	0.604767
287.109	1.16145	287.109	0.579805
297.363	1.24069	297.363	0.641574
307.617	1.20862	307.617	0.68378
318.604	1.81925	318.604	0.895632
329.956	1.76848	329.956	0.849826
341.675	1.84288	341.675	0.909799
353.394	2.1991	353.394	0.996608
365.845	2.35418	365.845	0.99445
379.028	2.2515	379.028	0.955785
392.212	2.18047	392.212	0.926418
406.128	2.35655	406.128	1.01414
420.41	2.58821	420.41	1.01456
435.425	2.35322	435.425	0.915098
450.806	2.68315	450.806	0.915385
466.553	2.23524	466.553	0.801359
483.032	2.77307	483.032	1.13107
499.878	2.89172	499.878	1.25202
517.456	2.57085	517.456	0.86423
535.767	2.21337	535.767	0.33515
554.81	1.75322	554.81	-0.166608
574.219	2.02059	574.219	0.0957006
594.727	2.91353	594.727	0.934949
615.601	4.39715	615.601	2.28436
637.207	4.93541	637.207	2.38097
659.912	4.43983	659.912	2.02009
682.983	4.36702	682.983	1.9951
707.153	4.53048	707.153	1.9065
732.056	4.25096	732.056	1.66384
757.69	4.11207	757.69	1.60786
784.424	4.40225	784.424	1.73916
812.256	4.38188	812.256	1.80375
840.82	4.35756	840.82	1.76794
870.483	4.58072	870.483	1.86864
901.245	4.49848	901.245	1.76155
933.105	5.10692	933.105	2.14733
966.064	5.10144	966.064	2.14848
1,000.12	5.44904	1,000.12	2.45648
1,035.28	5.45586	1,035.28	2.3916
1,071.9	5.50087	1,071.9	2.41953
1,109.62	5.5351	1,109.62	2.42134
1,148.8	5.73372	1,148.8	2.5571
1,189.09	5.62714	1,189.09	2.41135
1,231.2	5.7236	1,231.2	2.52028
1,274.41	5.65288	1,274.41	2.38699
1,319.46	5.63673	1,319.46	2.26982
1,365.97	5.4515	1,365.97	2.33802
1,414.31	5.84659	1,414.31	2.48996
1,464.11	6.19011	1,464.11	2.60832
1,515.75	6.57763	1,515.75	2.83925
1,569.21	6.45931	1,569.21	2.76529
1,624.51	6.3524	1,624.51	2.68516
1,681.64	6.3113	1,681.64	2.76273
1,740.97	6.10574	1,740.97	2.62984
1,802.49	6.59676	1,802.49	2.90878
1,866.21	6.13145	1,866.21	2.64489
1,931.76	6.12539	1,931.76	2.80274
1,999.88	6.46272	1,999.88	2.89263
2,070.56	6.72912	2,070.56	2.98324
2,143.43	6.5039	2,143.43	2.86135
2,219.24	6.08699	2,219.24	2.68539
2,297.24	6.4843	2,297.24	2.86268
2,378.54	6.68288	2,378.54	2.94793
2,462.4	6.35963	2,462.4	2.69479
2,549.19	6.13093	2,549.19	2.46992
2,638.92	6.28662	2,638.92	2.45651
2,731.93	6.13912	2,731.93	2.30503
2,828.25	6.07288	2,828.25	2.18628
2,928.22	6.08342	2,928.22	2.14147
3,031.49	5.93574	3,031.49	2.03474
3,138.43	6.04549	3,138.43	2.07167
3,249.02	5.93084	3,249.02	2.00775
3,363.65	5.71634	3,363.65	1.92636
3,482.3	5.77281	3,482.3	2.00391
3,604.98	5.88211	3,604.98	2.04573
3,732.06	5.67859	3,732.06	1.93529
3,863.89	5.8222	3,863.89	1.99333
4,000.12	6.04944	4,000.12	2.11089
4,141.11	6.03038	4,141.11	2.04666
4,287.23	6.58152	4,287.23	2.4508
4,438.11	6.51136	4,438.11	2.37011
4,594.85	6.63044	4,594.85	2.47729
4,756.71	6.58627	4,756.71	2.42847
4,924.44	6.69658	4,924.44	2.49028
5,098.39	6.70082	5,098.39	2.44165
5,278.2	6.71185	5,278.2	2.38201
5,464.23	6.85936	5,464.23	2.49448
5,656.86	6.77704	5,656.86	2.46513
5,856.45	6.89238	5,856.45	2.58226
6,062.99	7.24351	6,062.99	2.87925
6,276.86	7.62254	6,276.86	3.09436
6,498.05	7.86704	6,498.05	3.2204
6,727.29	8.11424	6,727.29	3.35823
6,964.23	8.14932	6,964.23	3.38697
7,209.96	8.29684	7,209.96	3.48387
7,464.11	8.08484	7,464.11	3.38334
7,727.42	8.27638	7,727.42	3.5223
7,999.88	8.6191	7,999.88	3.76891
8,282.23	9.33909	8,282.23	4.18064
8,574.1	9.71058	8,574.1	4.2672
8,876.59	9.82196	8,876.59	4.29346
9,189.7	9.83256	9,189.7	4.28633
9,513.79	9.88341	9,513.79	4.3585
9,849.24	10.2468	9,849.24	4.63249
10,196.4	10.6283	10,196.4	4.81101
10,556	10.8646	10,556	4.86632
10,928.5	10.9549	10,928.5	4.85607
11,313.7	11.0288	11,313.7	4.86049
11,712.5	11.1458	11,712.5	4.97103
12,125.6	11.5293	12,125.6	5.14816
12,553.3	11.6918	12,553.3	5.1754
12,996.1	11.9489	12,996.1	5.21851
13,454.2	12.0511	13,454.2	5.24952
13,928.8	12.211	13,928.8	5.33757
14,419.9	12.3043	14,419.9	5.37945
14,928.6	12.3971	14,928.6	5.38567
15,454.8	12.5956	15,454.8	5.42942
16,000.1	12.7399	16,000.1	5.45533
16,564.1	12.8501	16,564.1	5.48346
17,148.2	12.954	17,148.2	5.51665
17,753.2	13.0425	17,753.2	5.53444
18,379	13.057	18,379	5.5423
19,027.2	13.0252	19,027.2	5.53774
19,698.5	13.1911	19,698.5	5.58158
19,999.9	13.1561	19,999.9	5.57643
