"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.1416	62.0776	20.1416	61.5281	20.1416	61.7656	20.1416	61.8909	20.1416	63.8452	20.1416	62.1183
20.5078	61.264	20.5078	59.7766	20.5078	60.7541	20.5078	60.235	20.5078	62.1581	20.5078	60.7184
21.2402	61.8244	21.2402	61.0518	21.2402	61.4209	21.2402	61.3399	21.2402	64.2227	21.2402	61.832
21.9727	63.8236	21.9727	61.4666	21.9727	63.1535	21.9727	62.1648	21.9727	63.8906	21.9727	62.8156
22.7051	62.5326	22.7051	59.267	22.7051	61.6162	22.7051	59.9773	22.7051	63.4178	22.7051	61.2414
23.8037	63.9288	23.8037	63.8557	23.8037	63.4911	23.8037	63.8727	23.8037	68.5145	23.8037	64.6609
24.5361	66.3944	24.5361	65.9295	24.5361	65.9498	24.5361	66.0566	24.5361	69.9234	24.5361	66.7205
25.2686	67.3192	25.2686	67.7909	25.2686	67.0967	25.2686	67.7646	25.2686	71.9042	25.2686	68.3145
26.3672	71.9347	26.3672	71.8561	26.3672	71.6526	26.3672	72.099	26.3672	75.0216	26.3672	72.4087
27.0996	73.5018	27.0996	73.3856	27.0996	73.2208	27.0996	73.6403	27.0996	76.3723	27.0996	73.9182
28.1982	76.0737	28.1982	76.0089	28.1982	75.8203	28.1982	76.2804	28.1982	78.7215	28.1982	76.4824
29.2969	78.3807	29.2969	78.4254	29.2969	78.1676	29.2969	78.6905	29.2969	80.9591	29.2969	78.835
30.0293	80.3112	30.0293	80.3096	30.0293	80.0973	30.0293	80.6017	30.0293	82.6228	30.0293	80.7042
31.1279	82.6039	31.1279	82.5401	31.1279	82.3861	31.1279	82.8558	31.1279	84.6351	31.1279	82.9257
32.2266	84.7611	32.2266	84.6484	32.2266	84.5416	32.2266	84.9839	32.2266	86.5636	32.2266	85.028
33.3252	86.5155	33.3252	86.3637	33.3252	86.2908	33.3252	86.7172	33.3252	88.1494	33.3252	86.7416
34.79	88.7702	34.79	88.5736	34.79	88.5419	34.79	88.9399	34.79	90.1894	34.79	88.9448
35.8887	90.2634	35.8887	90.0298	35.8887	90.0291	35.8887	90.4077	35.8887	91.5483	35.8887	90.4025
36.9873	91.5487	36.9873	91.2824	36.9873	91.3099	36.9873	91.6683	36.9873	92.7088	36.9873	91.6551
38.4521	92.9252	38.4521	92.6273	38.4521	92.6834	38.4521	93.0184	38.4521	93.9499	38.4521	92.9976
39.917	94.0231	39.917	93.702	39.917	93.7788	39.917	94.0981	39.917	94.9451	39.917	94.0708
41.3818	95.0954	41.3818	94.7318	41.3818	94.8409	41.3818	95.1425	41.3818	95.9094	41.3818	95.1101
42.8467	95.8664	42.8467	95.4618	42.8467	95.6034	42.8467	95.882	42.8467	96.5667	42.8467	95.8468
