Frequency Spectrum for Input Signal

Data Shown:    XP15 (Martin Audio)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 70°

Freq [Hz]	Signal Level [dBSPL]
22.4	32.3
23	36.6
23.6	40.9
24	44.8
25	48.2
25.8	51.6
26.5	55.9
27.2	57.9
28	58.6
29	59.1
30	59.9
30.7	61.9
31.5	63.4
32.5	64.9
33.5	66.7
34.5	68.2
35.5	69.4
36.5	70.9
37.5	72.1
38.7	73.6
40	75.8
41.2	77.6
42.5	79.1
43.7	80.4
45	81.6
46.2	82.6
47.5	83.7
48.7	86.5
50	88.9
51.5	86.2
53	85.1
54.5	86.3
56	87.4
58	88.2
60	89
61.5	90
63	90.7
65	91.3
67	91.9
69	92.4
71	92.8
73	93.1
75	93.4
77.5	93.7
80	93.8
82.5	93.9
85	94
87.5	94
90	94
92.5	94
95	93.8
97.5	93.9
100	93.9
103	93.9
106	93.8
109	93.6
112	93.3
115	93.1
118	92.9
122	92.6
125	92.3
128	92
132	91.7
136	91.4
140	91.1
145	90.7
150	90.4
155	90.2
160	90
165	89.9
170	89.6
175	89.3
180	89
185	88.5
190	88
195	87.1
200	86.7
206	86.7
212	86.9
218	86.8
224	87.4
230	88.4
236	90.4
240	91.3
250	88.5
258	87.1
265	86.9
272	87.2
280	87.2
290	87.3
300	87
307	86.9
315	86.8
325	86.8
335	87.1
345	87
355	86.6
365	85.9
375	85.4
387	85
400	84.4
412	83.8
425	83.7
437	85
450	85.6
462	85.1
475	85.5
487	86.6
500	88.5
515	88.5
530	87.4
545	86.9
560	84
580	81
600	81.8
615	81.6
630	78.5
650	75.2
670	75.5
690	78.3
710	79.9
730	79.8
750	80
775	79.9
800	80.8
825	81.5
850	81.9
875	82.8
900	84.3
925	84.9
950	83.7
975	81.8
1000	81.2
1030	78.9
1060	80.5
1090	79.7
1120	79
1150	78.1
1180	74.8
1220	75.2
1250	74.9
1280	75.6
1320	74.5
1360	76.8
1400	66.9
1450	70.6
1500	70.7
1550	72.3
1600	74.9
1650	79.2
1700	80.2
1750	81.1
1800	80.6
1850	79.5
1900	77.9
1950	70.3
2000	64.4
2060	71.6
2120	74
2180	70.9
2240	71.7
2300	75.8
2360	73.8
2400	75.8
2500	77.5
2580	77
2650	70.5
2720	75.8
2800	77.6
2900	72.2
3000	73
3070	77.6
3150	76.9
3250	69.9
3350	72.5
3450	73.7
3550	67
3650	70.4
3750	74.2
3870	73.4
4000	72.8
4120	77.4
4250	74.8
4370	68
4500	69.3
4620	65.8
4750	72
4870	70.3
5000	73.4
5150	74.6
5300	72.8
5450	74
5600	72.4
5800	75
6000	74.6
6150	74.1
6300	69.7
6500	66.4
6700	66.7
6900	74
7100	75.9
7300	72.9
7500	72.1
7750	70.1
8000	67
8250	65
8500	70.2
8750	72.9
9000	72.7
9250	69.9
9500	68.9
9750	68.4
10000	67
10300	73.4
10600	77.1
10900	74.8
11200	69.2
11500	69
11800	70.2
12200	70.9
12500	72
12800	70.3
13200	71
13600	74.9
14000	76.4
14500	67.6
15000	65.3
15500	71.1
16000	71.1
16500	69.6
17000	69.3
17500	72.7
18000	71
18500	68.1
19000	67.4
19500	65
20000	57.3
20600	55.8
21200	46
21800	32.7
22400	20.9
