"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	37.8753	20.5078	39.1625	20.5078	49.9083	20.5078	47.4161
21.9727	44.5744	21.9727	45.5019	21.9727	51.7596	21.9727	49.7579
23.4375	45.6406	23.4375	44.1744	23.4375	51.9159	23.4375	49.8423
24.9023	50.045	24.9023	48.1682	24.9023	52.4175	24.9023	51.1379
26.3672	48.5626	26.3672	46.8821	26.3672	54.2243	26.3672	52.2301
27.832	49.9848	27.832	49.3904	27.832	56.3617	27.832	54.3437
29.2969	53.6429	29.2969	52.8358	29.2969	57.5754	29.2969	56.0244
30.7617	55.0747	30.7617	54.4581	30.7617	58.9893	30.7617	57.4686
32.2266	55.6541	32.2266	55.4586	32.2266	60.1932	32.2266	58.5787
33.6914	58.0155	33.6914	57.8811	33.6914	61.7177	33.6914	60.3241
35.1562	59.5186	35.1562	59.3388	35.1562	62.7703	35.1562	61.4965
36.6211	60.7306	36.6211	60.7149	36.6211	64.0099	36.6211	62.7561
38.0859	61.9661	38.0859	61.9408	38.0859	64.9226	38.0859	63.765
39.5508	63.2922	39.5508	63.2785	39.5508	65.9219	39.5508	64.8708
41.0156	64.4011	41.0156	64.421	41.0156	66.9036	41.0156	65.9012
42.4805	65.441	42.4805	65.5435	42.4805	67.8988	42.4805	66.928
43.9453	66.4849	43.9453	66.6063	43.9453	68.7314	43.9453	67.8376
45.4102	67.4461	45.4102	67.5982	45.4102	69.5975	45.4102	68.7438
46.875	68.4628	46.875	68.5783	46.875	70.3038	46.875	69.5556
48.3398	68.995	48.3398	69.1139	48.3398	70.834	48.3398	70.0873
51.2695	70.4388	51.2695	70.6318	51.2695	72.1375	51.2695	71.4605
52.7344	71.1802	52.7344	71.3509	52.7344	72.6887	52.7344	72.0804
54.1992	71.7334	54.1992	71.8773	54.1992	73.107	54.1992	72.5458
55.6641	72.1355	55.6641	72.2906	55.6641	73.4872	55.6641	72.9374
58.5938	73.0504	58.5938	73.2387	58.5938	74.3397	58.5938	73.8231
60.0586	73.4635	60.0586	73.6467	60.0586	74.6674	60.0586	74.1844
62.9883	74.2092	62.9883	74.4193	62.9883	75.3655	62.9883	74.9087
64.4531	74.6054	64.4531	74.8034	64.4531	75.6656	64.4531	75.2458
67.3828	75.2927	67.3828	75.4744	67.3828	76.2133	67.3828	75.8484
68.8477	75.604	68.8477	75.7766	68.8477	76.4607	68.8477	76.1207
71.7773	76.2334	71.7773	76.4094	71.7773	77.0214	71.7773	76.712
74.707	76.856	74.707	77.0243	74.707	77.5465	74.707	77.2775
77.6367	77.4089	77.6367	77.5622	77.6367	78.0013	77.6367	77.7717
79.1016	77.6604	79.1016	77.812	79.1016	78.2243	79.1016	78.0069
82.0312	78.2099	82.0312	78.3562	82.0312	78.7102	82.0312	78.5198
84.9609	78.5847	84.9609	78.7634	84.9609	79.1404	84.9609	78.9338
87.8906	79.1201	87.8906	79.2942	87.8906	79.6313	87.8906	79.4434
