"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	44.5627
21.9727	47.7618
23.4375	47.7905
24.9023	50.0856
26.3672	50.3003
27.832	52.3819
29.2969	54.6788
30.7617	56.1689
32.2266	57.1702
33.6914	59.1688
35.1562	60.4688
36.6211	61.7508
38.0859	62.8554
39.5508	64.0635
41.0156	65.1387
42.4805	66.1971
43.9453	67.1735
45.4102	68.1173
46.875	69.017
48.3398	69.5491
51.2695	70.9815
52.7344	71.655
54.1992	72.1562
55.6641	72.5561
58.5938	73.4691
60.0586	73.8551
62.9883	74.5993
64.4531	74.9637
67.3828	75.6055
68.8477	75.8962
71.7773	76.509
74.707	77.102
77.6367	77.6227
79.1016	77.8662
82.0312	78.3963
84.9609	78.7979
87.8906	79.3261
90.8203	79.9541
95.2148	80.4624
98.1445	80.908
101.074	81.3129
105.469	82.0105
108.398	82.3968
112.793	83.0451
117.188	83.601
120.117	83.8945
124.512	84.3302
128.906	84.8345
133.301	85.2389
139.16	85.722
143.555	86.0377
147.949	86.3071
153.809	86.5677
159.668	86.7506
165.527	87.0391
171.387	87.0752
177.246	87.0193
183.105	86.9341
188.965	86.7821
196.289	86.6358
203.613	86.3987
210.938	86.232
218.262	85.9588
225.586	85.6795
232.91	85.4054
241.699	85.0146
250.488	84.6458
259.277	84.5737
268.066	84.2137
276.855	83.9483
287.109	83.6928
297.363	83.4478
307.617	83.2061
319.336	82.8517
329.59	82.5017
341.309	82.2806
353.027	82.1241
366.211	81.9331
379.395	81.8488
392.578	81.7164
405.762	81.91
420.41	82.0541
435.059	81.8033
451.172	81.9563
465.82	81.8148
483.398	81.9885
499.512	81.7211
517.09	81.8689
536.133	81.1478
555.176	81.3714
574.219	81.4132
594.727	81.4416
615.234	81.596
637.207	81.821
659.18	81.3278
682.617	81.2625
707.52	81.4231
732.422	82.4228
757.324	83.4095
785.156	82.8266
811.523	82.5029
840.82	82.672
870.117	82.5928
900.879	82.9547
933.105	82.8895
965.332	84.19
1,000.49	83.9403
1,035.64	82.9785
1,072.27	83.1219
1,108.89	82.0834
1,148.44	82.0907
1,189.45	82.7158
1,230.47	82.3021
1,274.41	83.0803
1,319.82	82.9161
1,366.7	83.0215
1,413.57	82.2788
1,463.38	81.9257
1,516.11	80.8745
1,568.85	80.5058
1,624.51	80.1503
1,681.64	80.5464
1,741.7	81.8856
1,803.22	81.9752
1,866.21	81.6669
1,932.13	81.0349
1,999.51	81.2141
2,069.82	81.8367
2,143.07	82.1462
2,219.24	81.5798
2,296.88	80.8053
2,378.91	81.0752
2,462.4	82.5721
2,548.83	83.0636
2,639.65	82.4588
2,731.93	81.6583
2,828.61	81.7429
2,928.22	82.3033
3,030.76	82.705
3,137.7	82.7345
3,249.02	82.5115
3,363.28	82.475
3,481.93	82.7529
3,604.98	82.7216
3,732.42	82.8589
3,864.26	82.4701
4,000.49	81.8454
4,141.11	82.4651
4,287.6	82.6502
4,438.48	82.8221
4,595.21	82.6151
4,756.35	83.0722
4,924.8	83.8095
5,097.66	83.4244
5,277.83	83.0105
5,463.87	82.8943
5,657.23	82.8016
5,856.45	82.2283
6,062.99	82.6443
6,276.86	82.4132
6,498.05	82.5368
6,726.56	83.1761
6,963.87	82.8965
7,209.96	83.3162
7,464.84	83.2965
7,727.05	82.9911
7,999.51	83.1212
8,282.23	82.8241
8,573.73	83.1262
8,876.95	82.7391
9,188.96	83.0352
9,514.16	82.8494
9,849.61	82.8811
10,196.8	83.0216
10,555.7	82.8994
10,927.7	82.7855
11,313	82.2682
11,712.9	81.6857
12,126	80.8708
12,553.7	80.3212
12,996.1	79.9896
13,454.6	79.8466
13,929.2	79.7686
14,419.9	79.7009
14,928.2	79.4081
15,455.6	79.4792
16,000.5	79.429
16,564.5	79.2689
17,148.9	78.626
17,752.4	78.3631
18,379.4	77.6489
19,026.9	76.707
19,697.8	75.6878
19,999.5	75.0891
