"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	38.7071	20.5078	38.0524	20.5078	41.8	20.5078	46.8221	20.5078	31.2097	20.5078	36.2318	20.5078	39.9794
21.9727	44.7367	21.9727	44.6089	21.9727	46.2711	21.9727	49.3191	21.9727	35.2692	21.9727	38.3172	21.9727	39.9794
23.4375	46.1104	23.4375	45.734	23.4375	46.1969	23.4375	49.2828	23.4375	36.4306	23.4375	39.5165	23.4375	39.9794
24.9023	50.3737	24.9023	50.1066	24.9023	49.4815	24.9023	50.6108	24.9023	39.4752	24.9023	40.6045	24.9023	39.9794
26.3672	48.9889	26.3672	48.6458	26.3672	48.8464	26.3672	51.6704	26.3672	36.9549	26.3672	39.7789	26.3672	39.9794
27.832	50.308	27.832	50.049	27.832	50.8704	27.832	53.8657	27.832	36.1627	27.832	39.158	27.832	39.9794
29.2969	53.8771	29.2969	53.6873	29.2969	53.8027	29.2969	55.6073	29.2969	38.0595	29.2969	39.8641	29.2969	39.9794
30.7617	55.2822	30.7617	55.1146	30.7617	55.3163	30.7617	57.0927	30.7617	38.0013	30.7617	39.7777	30.7617	39.9794
32.2266	55.8127	32.2266	55.6855	32.2266	56.2133	32.2266	58.2312	32.2266	37.4337	32.2266	39.4516	32.2266	39.9794
33.6914	58.1329	33.6914	58.0384	33.6914	58.4292	33.6914	60.0291	33.6914	37.9888	33.6914	39.5886	33.6914	39.9794
35.1562	59.6275	35.1562	59.5396	35.1562	59.8293	35.1562	61.2223	35.1562	38.2967	35.1562	39.6897	35.1562	39.9794
36.6211	60.8103	36.6211	60.7463	36.6211	61.1234	36.6211	62.5094	36.6211	38.2164	36.6211	39.6024	36.6211	39.9794
38.0859	62.0366	38.0859	61.9799	38.0859	62.2998	38.0859	63.5368	38.0859	38.4225	38.0859	39.6595	38.0859	39.9794
39.5508	63.3512	39.5508	63.3037	39.5508	63.5809	39.5508	64.6665	39.5508	38.6166	39.5508	39.7022	39.5508	39.9794
41.0156	64.4503	41.0156	64.4107	41.0156	64.6863	41.0156	65.7116	41.0156	38.6785	41.0156	39.7039	41.0156	39.9794
42.4805	65.4735	42.4805	65.4477	42.4805	65.7616	42.4805	66.7611	42.4805	38.6661	42.4805	39.6656	42.4805	39.9794
43.9453	66.508	43.9453	66.4898	43.9453	66.7839	43.9453	67.6871	43.9453	38.7821	43.9453	39.6853	43.9453	39.9794
45.4102	67.4606	45.4102	67.4495	45.4102	67.7494	45.4102	68.6098	45.4102	38.8191	45.4102	39.6795	45.4102	39.9794
46.875	68.4765	46.875	68.4659	46.875	68.7071	46.875	69.4364	46.875	39.0089	46.875	39.7382	46.875	39.9794
48.3398	69.0087	48.3398	68.998	48.3398	69.2393	48.3398	69.9683	48.3398	39.0092	48.3398	39.7381	48.3398	39.9794
51.2695	70.4352	51.2695	70.4388	51.2695	70.7053	51.2695	71.3704	51.2695	39.0478	51.2695	39.7129	51.2695	39.9794
52.7344	71.1762	52.7344	71.18	52.7344	71.4126	52.7344	71.9995	52.7344	39.1599	52.7344	39.7469	52.7344	39.9794
54.1992	71.7314	54.1992	71.7335	54.1992	71.9359	54.1992	72.4693	54.1992	39.2436	54.1992	39.777	54.1992	39.9794
55.6641	72.1309	55.6641	72.1351	55.6641	72.3404	55.6641	72.8647	55.6641	39.2497	55.6641	39.7741	55.6641	39.9794
58.5938	73.0385	58.5938	73.0488	58.5938	73.2665	58.5938	73.766	58.5938	39.2622	58.5938	39.7617	58.5938	39.9794
60.0586	73.4508	60.0586	73.4617	60.0586	73.6672	60.0586	74.1324	60.0586	39.3087	60.0586	39.7739	60.0586	39.9794
62.9883	74.19	62.9883	74.2062	62.9883	74.4214	62.9883	74.8677	62.9883	39.3179	62.9883	39.7642	62.9883	39.9794
64.4531	74.5866	64.4531	74.6025	64.4531	74.8013	64.4531	75.2105	64.4531	39.3714	64.4531	39.7805	64.4531	39.9794
67.3828	75.2743	67.3828	75.2898	67.3828	75.4655	67.3828	75.8209	67.3828	39.4483	67.3828	39.8036	67.3828	39.9794
68.8477	75.5861	68.8477	75.6012	68.8477	75.7661	68.8477	76.0973	68.8477	39.4832	68.8477	39.8144	68.8477	39.9794
71.7773	76.2135	71.7773	76.2302	71.7773	76.3902	71.7773	76.6956	71.7773	39.514	71.7773	39.8194	71.7773	39.9794
74.707	76.8357	74.707	76.8527	74.707	76.999	74.707	77.2668	74.707	39.5653	74.707	39.8331	74.707	39.9794
77.6367	77.3897	77.6367	77.4058	77.6367	77.5345	77.6367	77.7654	77.6367	39.6198	77.6367	39.8507	77.6367	39.9794
79.1016	77.6411	79.1016	77.6573	79.1016	77.7824	79.1016	78.0026	79.1016	39.6341	79.1016	39.8543	79.1016	39.9794
82.0312	78.1904	82.0312	78.2067	82.0312	78.3226	82.0312	78.5183	82.0312	39.6678	82.0312	39.8635	82.0312	39.9794
84.9609	78.5597	84.9609	78.5804	84.9609	78.7183	84.9609	78.9325	84.9609	39.6273	84.9609	39.8415	84.9609	39.9794
87.8906	79.0956	87.8906	79.1161	87.8906	79.2502	87.8906	79.4553	87.8906	39.6403	87.8906	39.8453	87.8906	39.9794
90.8203	79.8736	90.8203	79.8837	90.8203	79.9305	90.8203	79.9965	90.8203	39.8667	90.8203	39.9326	90.8203	39.9794
95.2148	80.3406	95.2148	80.354	95.2148	80.4243	95.2148	80.5291	95.2148	39.8043	95.2148	39.9091	95.2148	39.9794
98.1445	80.7521	98.1445	80.7701	98.1445	80.8637	98.1445	80.9884	98.1445	39.761	98.1445	39.8858	98.1445	39.9794
