"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-5.03124	20.5078	-1.59719
21.2402	-4.81807	21.2402	-1.4789
21.9727	-4.41005	21.9727	-1.30535
22.7051	-4.59155	22.7051	-1.42632
23.4375	-4.02927	23.4375	-1.21742
24.1699	-3.7928	24.1699	-1.1109
25.6348	-3.50473	25.6348	-1.05647
26.3672	-3.24421	26.3672	-0.969225
27.0996	-3.02946	27.0996	-0.901193
27.832	-2.84775	27.832	-0.84835
29.2969	-2.52624	29.2969	-0.758416
30.0293	-2.42382	30.0293	-0.730647
31.4941	-2.14577	31.4941	-0.652142
32.2266	-2.07425	32.2266	-0.638283
33.6914	-1.91577	33.6914	-0.603109
34.4238	-1.80874	34.4238	-0.574463
35.8887	-1.59131	35.8887	-0.503749
37.3535	-1.45878	37.3535	-0.466154
38.8184	-1.37906	38.8184	-0.449115
39.5508	-1.33162	39.5508	-0.437954
41.0156	-1.19434	41.0156	-0.393867
42.4805	-1.10535	42.4805	-0.368073
43.9453	-1.05448	43.9453	-0.356198
45.4102	-0.986963	45.4102	-0.33737
47.6074	-0.903769	47.6074	-0.31444
49.0723	-0.840359	49.0723	-0.294374
50.5371	-0.799439	50.5371	-0.282762
52.7344	-0.733748	52.7344	-0.263928
54.1992	-0.685973	54.1992	-0.249222
56.3965	-0.637917	56.3965	-0.235241
58.5938	-0.580261	58.5938	-0.216665
60.0586	-0.534622	60.0586	-0.200655
62.2559	-0.485889	62.2559	-0.184811
64.4531	-0.44684	64.4531	-0.172288
66.6504	-0.382406	66.6504	-0.149839
69.5801	-0.335273	69.5801	-0.133152
71.7773	-0.319904	71.7773	-0.128889
73.9746	-0.270475	73.9746	-0.112399
76.9043	-0.252703	76.9043	-0.107223
79.834	-0.23352	79.834	-0.0997258
82.7637	-0.0882383	82.7637	-0.0459069
85.6934	-0.0180959	85.6934	-0.0220537
88.623	-0.194519	88.623	-0.0896593
91.5527	-0.307707	91.5527	-0.128906
94.4824	-0.0293151	94.4824	-0.0158185
98.1445	0.0539713	98.1445	0.00816257
101.807	0.0397618	101.807	0.00518487
105.469	0.0842607	105.469	0.023197
109.131	0.10271	109.131	0.0339632
112.793	0.120118	112.793	0.042657
116.455	0.111293	116.455	0.043021
120.85	0.176743	120.85	0.0763872
125.244	0.283496	125.244	0.114886
129.639	0.309007	129.639	0.115123
134.033	0.153886	134.033	0.0695039
138.428	0.200779	138.428	0.104002
143.555	0.344917	143.555	0.159799
148.682	0.376939	148.682	0.175486
153.809	0.534831	153.809	0.241063
159.668	0.565301	159.668	0.24909
164.795	0.487867	164.795	0.227072
170.654	0.494569	170.654	0.237149
176.514	0.60911	176.514	0.293763
183.105	0.726196	183.105	0.342643
189.697	0.819059	189.697	0.373195
196.289	0.847917	196.289	0.393396
202.881	0.978941	202.881	0.451546
210.205	1.07667	210.205	0.486044
217.529	1.09335	217.529	0.495398
225.586	1.19604	225.586	0.54997
232.91	1.37987	232.91	0.611789
241.699	1.41385	241.699	0.612229
249.756	1.65948	249.756	0.700814
258.545	1.53559	258.545	0.645283
268.066	1.65996	268.066	0.699706
277.588	1.47492	277.588	0.675594
287.109	1.79316	287.109	0.784524
297.363	1.98106	297.363	0.753076
307.617	1.67317	307.617	0.650866
318.604	1.8116	318.604	0.714607
329.59	1.65967	329.59	0.869076
