"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.9952	20.5078	57.3026	20.5078	57.3341	20.5078	57.5249	20.5078	64.021	20.5078	58.972
21.2402	59.0137	21.2402	58.1332	21.2402	58.2699	21.2402	58.362	21.2402	64.7108	21.2402	59.7905
21.9727	60.2735	21.9727	59.4779	21.9727	59.6158	21.9727	59.6939	21.9727	65.5756	21.9727	60.9575
22.7051	60.631	22.7051	60.1108	22.7051	60.0191	22.7051	60.241	22.7051	66.1652	22.7051	61.4797
23.4375	62.0909	23.4375	61.6753	23.4375	61.5816	23.4375	61.8436	23.4375	67.044	23.4375	62.8243
24.1699	62.8811	24.1699	62.4266	24.1699	62.4002	24.1699	62.6085	24.1699	67.5873	24.1699	63.5352
25.6348	64.4608	25.6348	64.228	25.6348	64.0628	25.6348	64.4092	25.6348	68.8568	25.6348	65.1352
26.3672	65.3214	26.3672	65.12	26.3672	64.9591	26.3672	65.3071	26.3672	69.4252	26.3672	65.9413
27.0996	66.1291	27.0996	65.9511	27.0996	65.7954	27.0996	66.1498	27.0996	69.9858	27.0996	66.707
27.832	66.8527	27.832	66.7227	27.832	66.5518	27.832	66.9175	27.832	70.5048	27.832	67.4084
29.2969	68.283	29.2969	68.1857	29.2969	68.018	29.2969	68.405	29.2969	71.5419	29.2969	68.7808
30.0293	68.7734	30.0293	68.6861	30.0293	68.518	30.0293	68.9102	30.0293	71.9036	30.0293	69.2519
31.4941	70.0089	31.4941	69.9177	31.4941	69.7718	31.4941	70.1664	31.4941	72.7788	31.4941	70.4246
32.2266	70.4846	32.2266	70.4172	32.2266	70.2571	32.2266	70.6651	32.2266	73.161	32.2266	70.895
33.6914	71.4836	33.6914	71.4809	33.6914	71.2898	33.6914	71.7138	33.6914	73.9692	33.6914	71.8906
34.4238	72.1215	34.4238	72.1117	34.4238	71.9336	34.4238	72.3573	34.4238	74.4639	34.4238	72.5049
35.8887	73.1774	35.8887	73.0848	35.8887	72.9746	35.8887	73.3634	35.8887	75.2075	35.8887	73.4748
37.3535	73.9524	37.3535	73.8471	37.3535	73.7537	37.3535	74.1308	37.3535	75.8003	37.3535	74.2158
38.8184	74.6193	38.8184	74.5335	38.8184	74.4317	38.8184	74.8134	38.8184	76.361	38.8184	74.8759
39.5508	75.0485	39.5508	74.9538	39.5508	74.8588	39.5508	75.2419	39.5508	76.7167	39.5508	75.2916
41.0156	75.831	41.0156	75.6816	41.0156	75.6311	41.0156	75.9878	41.0156	77.2964	41.0156	76.0198
42.4805	76.3698	42.4805	76.2427	42.4805	76.1867	42.4805	76.5279	42.4805	77.7298	42.4805	76.5495
43.9453	77.0241	43.9453	76.8671	43.9453	76.832	43.9453	77.1753	43.9453	78.2963	43.9453	77.1825
45.4102	77.6506	45.4102	77.4852	45.4102	77.4593	45.4102	77.7937	45.4102	78.8257	45.4102	77.7909
47.6074	78.5379	47.6074	78.3598	47.6074	78.3475	47.6074	78.6719	47.6074	79.5917	47.6074	78.656
49.0723	79.0628	49.0723	78.8605	49.0723	78.8682	49.0723	79.1789	49.0723	80.021	49.0723	79.1567
50.5371	79.5627	50.5371	79.3444	50.5371	79.3645	50.5371	79.6695	50.5371	80.4563	50.5371	79.6413
52.7344	80.3027	52.7344	80.078	52.7344	80.1071	52.7344	80.4007	52.7344	81.1032	52.7344	80.3651
54.1992	80.786	54.1992	80.558	54.1992	80.5937	54.1992	80.8765	54.1992	81.5217	54.1992	80.8371
56.3965	81.4939	56.3965	81.245	56.3965	81.297	56.3965	81.5717	56.3965	82.1531	56.3965	81.5264
58.5938	82.2119	58.5938	81.9426	58.5938	82.0127	58.5938	82.2731	58.5938	82.7851	58.5938	82.2237
60.0586	82.6278	60.0586	82.3263	60.0586	82.4204	60.0586	82.6666	60.0586	83.1264	60.0586	82.6156
62.2559	83.2079	62.2559	82.8826	62.2559	82.9951	62.2559	83.2282	62.2559	83.6302	62.2559	83.1747
64.4531	83.8102	64.4531	83.4665	64.4531	83.5941	64.4531	83.8174	64.4531	84.1717	64.4531	83.7613
66.6504	84.2931	66.6504	83.932	66.6504	84.0789	66.6504	84.2805	66.6504	84.5663	66.6504	84.224
69.5801	85.0345	69.5801	84.6455	69.5801	84.8139	69.5801	84.9993	69.5801	85.2328	69.5801	84.9426
