"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.7133
21.2402	61.4773
21.9727	62.5054
22.7051	63.0584
23.4375	64.1958
24.1699	64.8347
25.6348	66.2988
26.3672	67.0097
27.0996	67.6961
27.832	68.3284
29.2969	69.5792
30.0293	70.0118
31.4941	71.0837
32.2266	71.5247
33.6914	72.4586
34.4238	73.0347
35.8887	73.9361
37.3535	74.6327
38.8184	75.2632
39.5508	75.6619
41.0156	76.3486
42.4805	76.8501
43.9453	77.4654
45.4102	78.0522
47.6074	78.8908
49.0723	79.3731
50.5371	79.845
52.7344	80.5487
54.1992	81.0068
56.3965	81.6817
58.5938	82.363
60.0586	82.743
62.2559	83.2887
64.4531	83.8645
66.6504	84.3106
69.5801	85.0173
71.7773	85.4043
73.9746	85.8818
76.9043	86.2957
79.834	86.7027
82.7637	87.1447
85.6934	87.4564
88.623	87.5477
91.5527	87.6534
94.4824	87.897
98.1445	88.0357
101.807	88.0407
105.469	88.0314
109.131	88.125
112.793	88.1304
116.455	88.0719
120.85	87.9477
125.244	87.8835
129.639	87.5814
134.033	87.2938
138.428	87.2154
143.555	87.0521
148.682	86.8385
153.809	86.6947
159.668	86.5874
164.795	86.4197
170.654	86.1375
176.514	85.9194
183.105	85.6509
189.697	85.4439
196.289	85.3554
202.881	85.2023
210.205	84.8856
217.529	84.7703
225.586	84.6191
232.91	84.5613
241.699	84.2744
249.756	84.266
258.545	84.2561
268.066	83.7895
277.588	83.6751
287.109	83.5747
297.363	83.5273
307.617	83.2734
318.604	82.7524
329.59	82.758
341.309	83.4756
353.76	84.0504
366.211	83.6978
378.662	83.7903
392.578	82.9192
405.762	82.4338
420.41	83.0409
435.059	83.6246
450.439	84.2712
466.553	84.1279
482.666	83.8331
500.244	83.4482
517.822	83.1683
536.133	82.9223
554.443	83.0659
574.219	82.8855
594.727	82.4762
615.234	82.4713
637.207	82.4825
659.912	82.3583
683.35	82.4167
706.787	82.6678
731.689	82.7092
758.057	82.9264
784.424	82.7848
812.256	82.8098
840.82	82.9234
870.85	82.9776
901.611	82.9251
933.105	82.9391
966.064	83.3236
999.756	83.0576
1,034.91	83.0379
1,071.53	82.4654
1,109.62	82.2626
1,148.44	82.2362
1,189.45	82.5249
1,231.2	82.4679
1,274.41	82.406
1,319.82	82.0556
1,365.97	81.7945
1,414.31	81.4911
1,464.11	81.6747
1,515.38	81.7714
1,568.85	81.544
1,624.51	81.5429
1,681.64	81.1251
1,740.97	81.2524
1,802.49	81.5244
1,866.21	81.6645
1,932.13	80.989
2,000.24	80.9555
2,070.56	81.3976
2,143.8	80.9597
2,219.24	79.7761
2,297.61	80.0042
2,378.17	80.2308
2,462.4	79.7358
2,548.83	79.3143
2,638.92	79.8283
2,731.93	80.049
2,828.61	80.4423
2,928.22	80.4472
3,031.49	80.335
3,138.43	80.6613
3,249.02	80.6098
3,363.28	80.406
3,481.93	80.4579
3,604.98	80.4641
3,732.42	80.0962
3,863.53	80.2934
3,999.76	80.2373
4,141.11	80.0928
4,286.87	80.5045
4,438.48	80.6026
4,594.48	81.1613
4,757.08	81.3591
4,924.8	81.3827
5,098.39	81.2053
5,277.83	80.9187
5,463.87	80.6907
5,656.49	79.6968
5,856.45	80.0094
6,062.99	80.1796
6,276.86	80.6003
6,498.05	80.8506
6,727.29	81.0085
6,964.6	80.887
7,209.96	80.4544
7,464.11	80.0225
7,727.78	79.6939
8,000.24	79.8035
8,282.23	80.5265
8,574.46	80.8013
8,876.22	80.3539
9,189.7	79.6845
9,513.43	79.277
9,848.88	79.4148
10,196.8	79.6274
10,556.4	79.6953
10,928.5	79.4645
11,313.7	78.8941
11,712.9	78.1418
12,126	77.8681
12,553.7	77.9632
12,996.1	77.8603
13,454.6	77.4767
13,928.5	77.0483
14,419.9	77.0198
14,928.2	77.2141
15,454.8	77.2561
15,999.8	76.5132
16,564.5	76.1638
17,148.2	76.1291
17,753.2	75.9743
18,379.4	75.1252
19,027.6	74.7219
19,698.5	74.6315
19,999.5	74.3898
