Frequency Spectrum for Input Signal

Data Shown:    X-Series (SEEBURG acoustic line)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 0°

Freq [Hz]	Signal Level [dBSPL]
22.4	21.7
23	21.9
23.6	22.4
24	23.3
25	24.5
25.8	25.8
26.5	26.8
27.2	27.5
28	27.8
29	27.9
30	27.8
30.7	27.5
31.5	26.9
32.5	25.9
33.5	24
34.5	21.2
35.5	18.8
36.5	19.6
37.5	22.1
38.7	23.6
40	23.2
41.2	23
42.5	27.6
43.7	34
45	38.1
46.2	40.6
47.5	43
48.7	45.9
50	48.8
51.5	51.4
53	54
54.5	56.5
56	58.7
58	60.8
60	63.2
61.5	66.1
63	68.9
65	71.6
67	74.4
69	77.3
71	79.7
73	81.5
75	82.8
77.5	84.1
80	85.6
82.5	86.6
85	87.3
87.5	88.2
90	88.8
92.5	89.4
95	90.2
97.5	90.8
100	91
103	91.2
106	91.1
109	91
112	91.3
115	90.9
118	89.8
122	89.4
125	90.4
128	90.9
132	90.1
136	89.6
140	89.8
145	89.6
150	89.9
155	90.3
160	90.2
165	89.8
170	89.8
175	90.8
180	91.3
185	91.4
190	92.2
195	92.9
200	92.5
206	92.3
212	92.3
218	92.2
224	92
230	91.8
236	91.5
240	91.4
250	91.5
258	91.7
265	91.9
272	92
280	92
290	92.3
300	92.3
307	92.2
315	91.9
325	91.8
335	91.6
345	91.1
355	90.8
365	90.9
375	91.2
387	91.5
400	91.6
412	91.7
425	91.4
437	91.2
450	91.1
462	91.2
475	91.2
487	91.2
500	91
515	90.8
530	90.6
545	90.3
560	90.1
580	89.9
600	89.8
615	89.8
630	90
650	90.3
670	90.7
690	91.1
710	91.5
730	91.8
750	91.9
775	91.9
800	91.8
825	91.6
850	91.3
875	91
900	90.9
925	90.8
950	90.9
975	90.9
1000	90.9
1030	90.8
1060	90.8
1090	90.9
1120	91.1
1150	91.2
1180	91.3
1220	91.4
1250	91.5
1280	91.6
1320	91.8
1360	92
1400	91.9
1450	91.4
1500	90.6
1550	89.9
1600	89.8
1650	90.3
1700	90.9
1750	91.2
1800	91.4
1850	91.4
1900	91.5
1950	91.6
2000	91.5
2060	91.5
2120	91.6
2180	91.6
2240	91.8
2300	91.8
2360	91.8
2400	91.7
2500	91.6
2580	91.5
2650	91.5
2720	91.6
2800	91.6
2900	91.3
3000	90.8
3070	90.5
3150	90.6
3250	90.6
3350	90.6
3450	90.9
3550	91.4
3650	91.8
3750	92
3870	92.1
4000	92.2
4120	92.4
4250	92.8
4370	93.1
4500	93.3
4620	93.6
4750	93.9
4870	94.1
5000	94.2
5150	93.8
5300	93.1
5450	92.7
5600	92.6
5800	92.6
6000	92.5
6150	92.1
6300	91.5
6500	91.1
6700	91.2
6900	91.5
7100	91.7
7300	91.7
7500	91.7
7750	91.8
8000	92
8250	92.2
8500	92.1
8750	91.5
9000	91.2
9250	91.1
9500	91.1
9750	91.9
10000	92.6
10300	92.8
10600	92.6
10900	92.5
11200	91.9
11500	90.8
11800	90.6
12200	90.8
12500	90.5
12800	89.5
13200	89.4
13600	90.3
14000	90.8
14500	90.8
15000	91.8
15500	93.1
16000	93.4
16500	92.5
17000	90.9
17500	89.9
18000	90.1
18500	90.7
19000	90.2
19500	88.5
20000	87.2
20600	86.7
21200	86.3
21800	85.8
22400	85.3
