"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.344942	20.5078	0.191794
21.2402	-0.0487411	21.2402	0.0224049
21.9727	0.0318291	21.9727	0.0745291
22.7051	0.222261	22.7051	0.154292
23.4375	0.169706	23.4375	0.122488
24.1699	0.165517	24.1699	0.111156
25.6348	0.202538	25.6348	0.124188
26.3672	0.231913	26.3672	0.132485
27.0996	0.215834	27.0996	0.122898
27.832	0.245741	27.832	0.131987
29.2969	0.291837	29.2969	0.144107
30.0293	0.263695	30.0293	0.132391
31.4941	0.276736	31.4941	0.13228
32.2266	0.256025	32.2266	0.123371
33.6914	0.27938	33.6914	0.130807
34.4238	0.292712	34.4238	0.134177
35.8887	0.297536	35.8887	0.134819
37.3535	0.305653	37.3535	0.136253
38.8184	0.297491	38.8184	0.132684
39.5508	0.316527	39.5508	0.138614
41.0156	0.293022	41.0156	0.128479
42.4805	0.296226	42.4805	0.132923
43.9453	0.333771	43.9453	0.144356
45.4102	0.347043	45.4102	0.148692
47.6074	0.346821	47.6074	0.147887
49.0723	0.35701	49.0723	0.151558
50.5371	0.372986	50.5371	0.156954
52.7344	0.365563	52.7344	0.1543
54.1992	0.374069	54.1992	0.157396
56.3965	0.353531	56.3965	0.149551
58.5938	0.333697	58.5938	0.142935
60.0586	0.334729	60.0586	0.145661
62.2559	0.387524	62.2559	0.165117
64.4531	0.395763	64.4531	0.168601
66.6504	0.416886	66.6504	0.177338
69.5801	0.438855	69.5801	0.184539
71.7773	0.413893	71.7773	0.176794
73.9746	0.432596	73.9746	0.183896
76.9043	0.422635	76.9043	0.181809
79.834	0.426756	79.834	0.187885
82.7637	0.49444	82.7637	0.214048
85.6934	0.593257	85.6934	0.246705
88.623	0.483754	88.623	0.198806
91.5527	0.272565	91.5527	0.140368
94.4824	0.534309	94.4824	0.241183
98.1445	0.575568	98.1445	0.249826
101.807	0.539969	101.807	0.239864
105.469	0.55676	105.469	0.249922
109.131	0.585659	109.131	0.264115
112.793	0.603284	112.793	0.272757
116.455	0.614072	116.455	0.280163
120.85	0.639684	120.85	0.295481
125.244	0.702692	125.244	0.323304
129.639	0.738302	129.639	0.336738
134.033	0.725716	134.033	0.333773
138.428	0.755341	138.428	0.353335
143.555	0.795185	143.555	0.37259
148.682	0.833593	148.682	0.39473
153.809	0.939166	153.809	0.43168
159.668	0.971916	159.668	0.449233
164.795	0.979504	164.795	0.447089
170.654	0.940515	170.654	0.447073
176.514	1.02924	176.514	0.490278
183.105	1.12023	183.105	0.52416
189.697	1.19846	189.697	0.544123
196.289	1.15809	196.289	0.537601
202.881	1.29027	202.881	0.605283
210.205	1.40772	210.205	0.645423
217.529	1.39137	217.529	0.643474
225.586	1.58593	225.586	0.7247
232.91	1.71741	232.91	0.741273
241.699	1.74526	241.699	0.7359
249.756	1.8207	249.756	0.753065
258.545	1.68136	258.545	0.692978
268.066	1.50288	268.066	0.646802
277.588	1.32503	277.588	0.703257
287.109	1.51691	287.109	0.921041
297.363	2.31166	297.363	1.14884
307.617	2.17595	307.617	1.09448
318.604	2.80312	318.604	1.27278
329.59	2.63852	329.59	1.12371
341.309	2.58084	341.309	1.12801
353.76	2.82612	353.76	1.09596
366.211	2.97359	366.211	1.09261
378.662	2.62364	378.662	0.829181
392.578	2.49857	392.578	0.836174
405.762	2.64687	405.762	0.996082
420.41	2.76813	420.41	0.884445
435.059	2.53697	435.059	0.902329
450.439	2.57612	450.439	0.848428
466.553	2.53973	466.553	0.774125
482.666	2.81243	482.666	0.961885
500.244	2.95218	500.244	1.05631
517.822	3.22369	517.822	1.26711
536.133	3.68323	536.133	1.51779
554.443	3.46452	554.443	1.1297
574.219	3.43179	574.219	1.20258
594.727	3.45331	594.727	1.33162
615.234	3.68153	615.234	1.41944
637.207	4.17567	637.207	1.81379
659.912	4.18227	659.912	1.65773
683.35	4.26376	683.35	1.75758
706.787	4.57122	706.787	1.95327
731.689	4.5041	731.689	1.91699
758.057	4.90787	758.057	2.10037
784.424	4.64999	784.424	1.99699
812.256	4.79381	812.256	2.05405
840.82	4.52808	840.82	1.76731
870.85	4.85671	870.85	2.00802
901.611	4.60623	901.611	1.80814
933.105	4.69093	933.105	1.87453
966.064	3.75085	966.064	1.23119
999.756	2.78324	999.756	0.973174
1,034.91	4.82733	1,034.91	1.99025
1,071.53	5.82745	1,071.53	2.32533
1,109.62	5.67785	1,109.62	2.22046
1,148.44	5.60873	1,148.44	2.22112
1,189.45	5.62955	1,189.45	2.29211
1,231.2	5.7591	1,231.2	2.40805
1,274.41	5.71131	1,274.41	2.36163
1,319.82	5.64053	1,319.82	2.33173
1,365.97	5.33382	1,365.97	2.1976
1,414.31	4.92581	1,414.31	1.81922
1,464.11	4.78936	1,464.11	1.74526
1,515.38	4.98959	1,515.38	2.00791
1,568.85	5.00438	1,568.85	2.05431
1,624.51	4.90249	1,624.51	1.87814
1,681.64	4.90987	1,681.64	1.8944
1,740.97	5.27557	1,740.97	2.07688
1,802.49	5.94174	1,802.49	2.51366
1,866.21	5.85176	1,866.21	2.63373
1,932.13	5.77888	1,932.13	2.5478
2,000.24	6.15584	2,000.24	2.66458
2,070.56	5.88315	2,070.56	2.28789
2,143.8	5.25826	2,143.8	1.94428
2,219.24	5.34096	2,219.24	2.04689
2,297.61	5.85166	2,297.61	2.38147
2,378.17	6.45083	2,378.17	2.66058
2,462.4	6.57867	2,462.4	2.80186
2,548.83	6.53948	2,548.83	2.72609
2,638.92	6.83119	2,638.92	2.91431
2,731.93	6.96105	2,731.93	2.96278
2,828.61	7.04059	2,828.61	2.99813
