"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	57.1826	20.5078	56.9685	20.5078	56.193	20.5078	56.623
21.2402	58.4435	21.2402	58.406	21.2402	58.2832	21.2402	58.3491
21.9727	57.2344	21.9727	57.1244	21.9727	56.7952	21.9727	56.9762
22.7051	58.2229	22.7051	58.0351	22.7051	57.4331	22.7051	57.7677
23.4375	60.0734	23.4375	59.9323	23.4375	59.4876	23.4375	59.7326
24.1699	61.193	24.1699	61.0602	24.1699	60.6474	24.1699	60.8747
25.6348	62.9723	25.6348	62.8279	25.6348	62.3874	25.6348	62.631
26.3672	63.7908	26.3672	63.6389	26.3672	63.1849	26.3672	63.4368
27.0996	65.0016	27.0996	64.8593	27.0996	64.4432	27.0996	64.6741
27.832	65.568	27.832	65.4169	27.832	64.9829	27.832	65.2246
29.2969	67.4705	29.2969	67.3038	29.2969	66.8274	29.2969	67.0937
30.0293	68.2888	30.0293	68.1346	30.0293	67.7109	30.0293	67.9481
31.4941	69.7348	31.4941	69.5816	31.4941	69.1589	31.4941	69.3954
32.2266	70.4313	32.2266	70.2894	32.2266	69.9064	32.2266	70.1207
33.6914	71.7717	33.6914	71.6198	33.6914	71.2223	33.6914	71.446
34.4238	72.3329	34.4238	72.1767	34.4238	71.7673	34.4238	71.9978
35.8887	73.3624	35.8887	73.2048	35.8887	72.8039	35.8887	73.0304
37.3535	74.3167	37.3535	74.1571	37.3535	73.7573	37.3535	73.9837
38.8184	75.0717	38.8184	74.9161	38.8184	74.539	38.8184	74.7533
39.5508	75.3958	39.5508	75.2327	39.5508	74.8342	39.5508	75.0607
41.0156	76.0718	41.0156	75.9191	41.0156	75.5627	41.0156	75.7661
42.4805	76.3704	42.4805	76.2113	42.4805	75.8607	42.4805	76.0626
43.9453	76.8506	43.9453	76.6792	43.9453	76.2809	43.9453	76.509
45.4102	77.1533	45.4102	76.976	45.4102	76.5676	45.4102	76.802
47.6074	77.5944	47.6074	77.4172	47.6074	77.0182	47.6074	77.2479
49.0723	77.8329	49.0723	77.6505	49.0723	77.2446	49.0723	77.4789
50.5371	78.052	50.5371	77.8634	50.5371	77.4387	50.5371	77.6837
52.7344	78.3349	52.7344	78.1482	52.7344	77.743	52.7344	77.9778
54.1992	78.5287	54.1992	78.3382	54.1992	77.924	54.1992	78.1641
56.3965	78.7659	56.3965	78.5841	56.3965	78.2029	56.3965	78.4247
58.5938	79.0633	58.5938	78.8897	58.5938	78.5397	58.5938	78.7443
60.0586	79.1244	60.0586	78.9451	60.0586	78.6065	60.0586	78.8066
62.2559	79.3549	62.2559	79.1507	62.2559	78.7518	62.2559	78.9872
64.4531	79.6054	64.4531	79.3965	64.4531	78.9944	64.4531	79.2324
66.6504	79.8129	66.6504	79.5928	66.6504	79.1718	66.6504	79.4216
69.5801	80.1464	69.5801	79.9168	69.5801	79.4668	69.5801	79.7332
71.7773	80.3244	71.7773	80.1027	71.7773	79.6968	71.7773	79.9394
73.9746	80.5918	73.9746	80.3611	73.9746	79.9355	73.9746	80.1899
