"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.3925	20.5078	50.9354	20.5078	50.0053	20.5078	50.7136	20.5078	57.1212	20.5078	52.0056
23.4375	54.6527	23.4375	54.6827	23.4375	54.3024	23.4375	54.6301	23.4375	59.9192	23.4375	55.6236
26.3672	58.7819	26.3672	59.0769	26.3672	58.62	26.3672	59.1311	26.3672	63.3049	26.3672	59.7231
29.2969	62.4952	29.2969	62.5652	29.2969	62.3093	29.2969	62.752	29.2969	66.1209	29.2969	63.1567
32.2266	66.2664	32.2266	66.3696	32.2266	66.125	32.2266	66.6016	32.2266	69.255	32.2266	66.8326
35.1563	69.9968	35.1563	69.8114	35.1563	69.7775	35.1563	70.1637	35.1563	72.1948	35.1563	70.3028
38.0859	73.153	38.0859	72.8561	38.0859	72.9028	38.0859	73.2632	38.0859	74.8767	38.0859	73.3375
41.0156	75.8498	41.0156	75.4192	41.0156	75.5641	41.0156	75.8701	41.0156	77.1177	41.0156	75.9054
43.9453	77.7493	43.9453	77.2067	43.9453	77.4344	43.9453	77.6934	43.9453	78.6738	43.9453	77.706
46.875	79.0181	46.875	78.3925	46.875	78.6743	46.875	78.9131	46.875	79.7125	46.875	78.9075
49.8047	79.833	49.8047	79.1375	49.8047	79.4686	49.8047	79.6808	49.8047	80.3156	49.8047	79.6628
52.7344	80.3466	52.7344	79.6021	52.7344	79.9649	52.7344	80.1645	52.7344	80.688	52.7344	80.1367
55.6641	80.7498	55.6641	79.9517	55.6641	80.35	55.6641	80.5341	55.6641	80.9577	55.6641	80.4994
58.5938	81.0321	58.5938	80.207	58.5938	80.6223	58.5938	80.7969	58.5938	81.1452	58.5938	80.7567
61.5234	81.2959	61.5234	80.4324	61.5234	80.8737	61.5234	81.0349	61.5234	81.3099	61.5234	80.9909
64.4531	81.4652	64.4531	80.5551	64.4531	81.0313	64.4531	81.1687	64.4531	81.3612	64.4531	81.1241
67.3828	81.7066	67.3828	80.7526	67.3828	81.2613	67.3828	81.3792	67.3828	81.5058	67.3828	81.3344
70.3125	81.9167	70.3125	80.9301	70.3125	81.453	70.3125	81.5731	70.3125	81.6941	70.3125	81.5274
73.2422	82.1148	73.2422	81.1201	73.2422	81.6445	73.2422	81.7742	73.2422	81.8883	73.2422	81.7237
76.1719	82.3706	76.1719	81.317	76.1719	81.8806	76.1719	81.9934	76.1719	82.0559	76.1719	81.9436
79.1016	82.4645	79.1016	81.4341	79.1016	81.9775	79.1016	82.1082	79.1016	82.1996	79.1016	82.0547
82.0313	82.8315	82.0313	81.7932	82.0313	82.3555	82.0313	82.4344	82.0313	82.4191	82.0313	82.3906
84.9609	83.093	84.9609	81.9658	84.9609	82.6251	84.9609	82.5938	84.9609	82.3384	84.9609	82.5671
87.8906	83.0588	87.8906	81.9989	87.8906	82.5864	87.8906	82.633	87.8906	82.5213	87.8906	82.5911
90.8203	82.7793	90.8203	81.7464	90.8203	82.2537	90.8203	82.4524	90.8203	82.6403	90.8203	82.3857
93.75	83.3587	93.75	82.2109	93.75	82.8445	93.75	82.9035	93.75	82.8465	93.75	82.8625
96.6797	83.611	96.6797	82.4203	96.6797	83.1145	96.6797	83.0792	96.6797	82.7858	96.6797	83.0507
102.539	83.8305	102.539	82.5959	102.539	83.2863	102.539	83.295	102.539	83.1091	102.539	83.2628
105.469	83.8433	105.469	82.5913	105.469	83.2932	105.469	83.3038	105.469	83.1376	105.469	83.2725
108.398	83.8535	108.398	82.5798	108.398	83.2969	108.398	83.3033	108.398	83.1366	108.398	83.2734
111.328	84.0241	111.328	82.7079	111.328	83.459	111.328	83.4396	111.328	83.2294	111.328	83.4156
117.188	84.4497	117.188	83.0617	117.188	83.8691	117.188	83.8021	117.188	83.5252	117.188	83.7914
120.117	84.7053	120.117	83.3127	120.117	84.1308	120.117	84.0279	120.117	83.7115	120.117	84.0292
125.977	84.6721	125.977	83.3403	125.977	84.1456	125.977	83.9986	125.977	83.5847	125.977	84.0069
128.906	84.6005	128.906	83.3361	128.906	84.1125	128.906	83.9565	128.906	83.4758	128.906	83.9602
134.766	84.6594	134.766	83.3591	134.766	84.1148	134.766	84.0155	134.766	83.72	134.766	84.0194
137.695	84.7024	137.695	83.356	137.695	84.1352	137.695	84.0303	137.695	83.7622	137.695	84.0407
143.555	84.5477	143.555	83.096	143.555	83.9396	143.555	83.8017	143.555	83.5346	143.555	83.8282
149.414	84.7602	149.414	83.0724	149.414	84.1229	149.414	83.8465	149.414	83.3929	149.414	83.9087
155.273	84.9336	155.273	83.2094	155.273	84.3096	155.273	83.9887	155.273	83.3689	155.273	84.0508
158.203	84.8711	158.203	83.2011	158.203	84.2622	158.203	83.9617	158.203	83.3792	158.203	84.0184
164.063	84.7583	164.063	83.0414	164.063	84.1047	164.063	83.8474	164.063	83.3969	164.063	83.9011
169.922	84.6532	169.922	82.8916	169.922	84.0213	169.922	83.6696	169.922	83.1605	169.922	83.7571
175.781	84.4938	175.781	82.6909	175.781	83.8345	175.781	83.4496	175.781	82.8829	175.781	83.5513
181.641	84.4886	181.641	82.5475	181.641	83.7768	181.641	83.3622	181.641	82.7779	181.641	83.4773
190.43	84.4126	190.43	82.3721	190.43	83.6949	190.43	83.2629	190.43	82.6577	190.43	83.3774
196.289	84.32	196.289	82.2837	196.289	83.6063	196.289	83.1207	196.289	82.5628	196.289	83.2676
202.148	84.3485	202.148	82.1925	202.148	83.6231	202.148	83.0256	202.148	82.3341	202.148	83.2113
210.938	84.2257	210.938	82.0566	210.938	83.5452	210.938	82.8743	210.938	82.0232	210.938	83.0728
216.797	84.0858	216.797	81.8768	216.797	83.3506	216.797	82.6796	216.797	81.8943	216.797	82.8937
225.586	84.1376	225.586	81.6862	225.586	83.381	225.586	82.5702	225.586	81.6426	225.586	82.8313
234.375	84.2526	234.375	81.6873	234.375	83.4744	234.375	82.6278	234.375	81.5266	234.375	82.889
240.234	84.0913	240.234	81.4984	240.234	83.2944	240.234	82.4146	240.234	81.3524	240.234	82.6997
249.023	84.1527	249.023	81.2232	249.023	83.3212	249.023	82.3193	249.023	80.9133	249.023	82.6246
257.813	84.0934	257.813	81.3532	257.813	83.3037	257.813	82.3923	257.813	81.1218	257.813	82.6632
266.602	83.8404	266.602	80.71	266.602	82.9308	266.602	81.8786	266.602	80.4831	266.602	82.2159
278.32	83.438	278.32	80.3448	278.32	82.7322	278.32	81.6567	278.32	80.3989	278.32	81.971
287.109	83.5227	287.109	80.5789	287.109	82.8634	287.109	81.6495	287.109	80.1883	287.109	82.0272
295.898	83.7172	295.898	80.5666	295.898	83.0065	295.898	81.6769	295.898	79.9142	295.898	82.0952
307.617	83.5741	307.617	80.3697	307.617	82.8232	307.617	81.6226	307.617	79.9843	307.617	81.981
319.336	83.5231	319.336	80.2416	319.336	82.8368	319.336	81.4457	319.336	79.5664	319.336	81.8753
331.055	83.1911	331.055	80.2863	331.055	82.6858	331.055	81.325	331.055	79.355	331.055	81.7167
342.773	82.7471	342.773	79.4613	342.773	82.1365	342.773	80.6337	342.773	78.9146	342.773	81.1206
354.492	83.2808	354.492	79.7387	354.492	82.7124	354.492	81.0943	354.492	78.6148	354.492	81.5707
366.211	84.065	366.211	80.2341	366.211	83.5092	366.211	82.0507	366.211	79.3774	366.211	82.3973
377.93	84.6673	377.93	81.2388	377.93	84.2064	377.93	82.8519	377.93	80.4649	377.93	83.1613
392.578	84.2282	392.578	81.412	392.578	84.0486	392.578	82.7009	392.578	80.3948	392.578	82.9924
407.227	83.8983	407.227	80.8602	407.227	83.5705	407.227	81.9832	407.227	79.8658	407.227	82.444
421.875	84.0715	421.875	80.5772	421.875	83.7244	421.875	82.2407	421.875	79.4479	421.875	82.5697
436.523	83.9424	436.523	80.4912	436.523	83.6633	436.523	81.9555	436.523	79.745	436.523	82.4383
451.172	84.227	451.172	81.2824	451.172	84.3947	451.172	82.5265	451.172	79.7082	451.172	83.0039
465.82	84.0495	465.82	81.6073	465.82	84.1804	465.82	82.3356	465.82	79.6705	465.82	82.8571
483.398	83.7357	483.398	81.5027	483.398	83.9284	483.398	82.1377	483.398	79.0336	483.398	82.6069
500.977	83.959	500.977	81.4471	500.977	84.0023	500.977	82.3472	500.977	79.5151	500.977	82.7606
518.555	83.1262	518.555	81.175	518.555	83.8839	518.555	82.2953	518.555	79.5121	518.555	82.5582
536.133	82.8431	536.133	81.164	536.133	83.7533	536.133	81.9526	536.133	79.127	536.133	82.3279
553.711	83.2229	553.711	81.0175	553.711	84.1092	553.711	82.2919	553.711	79.0677	553.711	82.6168
574.219	83.1666	574.219	80.6735	574.219	84.1112	574.219	82.4929	574.219	79.5539	574.219	82.6828
594.727	82.916	594.727	81.242	594.727	84.0066	594.727	82.198	594.727	79.5591	594.727	82.5502
615.234	83.0776	615.234	81.2563	615.234	83.9184	615.234	82.0401	615.234	79.0064	615.234	82.4531
638.672	83.7413	638.672	80.8636	638.672	84.4439	638.672	82.4081	638.672	79.7714	638.672	82.8825
659.18	83.1548	659.18	81.0705	659.18	84.3129	659.18	82.2568	659.18	79.2558	659.18	82.6879
682.617	83.7352	682.617	81.1269	682.617	84.5243	682.617	82.1787	682.617	79.3871	682.617	82.8346
706.055	83.7355	706.055	81.1533	706.055	84.4736	706.055	81.6567	706.055	78.7505	706.055	82.6178
732.422	83.0609	732.422	81.5983	732.422	83.8473	732.422	81.4351	732.422	78.2718	732.422	82.2163
758.789	84.3725	758.789	82.1058	758.789	84.0686	758.789	81.3793	758.789	78.8046	758.789	82.5677
785.156	83.4269	785.156	82.2003	785.156	83.226	785.156	80.6634	785.156	77.4203	785.156	81.8275
811.523	84.8899	811.523	82.8033	811.523	84.212	811.523	80.8781	811.523	78.2964	811.523	82.6355
840.82	85.4926	840.82	83.0897	840.82	84.2737	840.82	80.6548	840.82	77.5524	840.82	82.7344
870.117	85.5665	870.117	82.94	870.117	84.3211	870.117	80.3658	870.117	77.6002	870.117	82.6853
902.344	85.849	902.344	83.0255	902.344	84.2201	902.344	79.9406	902.344	76.0663	902.344	82.5833
931.641	86.0543	931.641	83.1979	931.641	84.3789	931.641	80.1687	931.641	76.4488	931.641	82.7757
966.797	85.8171	966.797	81.5373	966.797	84.0365	966.797	79.725	966.797	74.8348	966.797	82.2607
999.023	85.8218	999.023	81.711	999.023	83.8415	999.023	79.5352	999.023	74.6595	999.023	82.1573
1,034.18	86.1342	1,034.18	81.4538	1,034.18	83.6852	1,034.18	79.2896	1,034.18	73.0816	1,034.18	82.0792
1,072.27	85.7025	1,072.27	82.0097	1,072.27	83.6286	1,072.27	79.2597	1,072.27	72.9372	1,072.27	81.9868
1,110.35	85.0046	1,110.35	80.8672	1,110.35	83.1635	1,110.35	78.7455	1,110.35	72.9162	1,110.35	81.3819
1,148.44	84.8503	1,148.44	80.4491	1,148.44	82.8726	1,148.44	78.4712	1,148.44	72.9355	1,148.44	81.1237
1,189.45	84.341	1,189.45	79.2264	1,189.45	83.2788	1,189.45	78.4704	1,189.45	72.237	1,189.45	81.047
1,230.47	84.1275	1,230.47	79.4582	1,230.47	83.9243	1,230.47	78.8242	1,230.47	72.3892	1,230.47	81.3935
