"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.1768	20.5078	50.0433	20.5078	52.0056	20.5078	55.4779	20.5078	34.5448	20.5078	38.0171	20.5078	39.9794
23.4375	54.4452	23.4375	54.3325	23.4375	55.6236	23.4375	58.4598	23.4375	35.8521	23.4375	38.6883	23.4375	39.9794
26.3672	58.6739	26.3672	58.6318	26.3672	59.7231	26.3672	62.0471	26.3672	36.5642	26.3672	38.8881	26.3672	39.9794
29.2969	62.3357	29.2969	62.3155	29.2969	63.1567	29.2969	65.0473	29.2969	37.2476	29.2969	39.1382	29.2969	39.9794
32.2266	66.1173	32.2266	66.1245	32.2266	66.8326	32.2266	68.3605	32.2266	37.7434	32.2266	39.2713	32.2266	39.9794
35.1563	69.7629	35.1563	69.7757	35.1563	70.3028	35.1563	71.488	35.1563	38.267	35.1563	39.4522	35.1563	39.9794
38.0859	72.8796	38.0859	72.8993	38.0859	73.3375	38.0859	74.3042	38.0859	38.5745	38.0859	39.5412	38.0859	39.9794
41.0156	75.5398	41.0156	75.5605	41.0156	75.9054	41.0156	76.6715	41.0156	38.8684	41.0156	39.6345	41.0156	39.9794
43.9453	77.4112	43.9453	77.431	43.9453	77.706	43.9453	78.326	43.9453	39.0845	43.9453	39.7044	43.9453	39.9794
46.875	78.6503	46.875	78.6709	46.875	78.9075	46.875	79.4345	46.875	39.2158	46.875	39.7429	46.875	39.9794
49.8047	79.4452	49.8047	79.4654	49.8047	79.6628	49.8047	80.1023	49.8047	39.3425	49.8047	39.7819	49.8047	39.9794
52.7344	79.9412	52.7344	79.9617	52.7344	80.1367	52.7344	80.5198	52.7344	39.4213	52.7344	39.8044	52.7344	39.9794
55.6641	80.3268	55.6641	80.3469	55.6641	80.4994	55.6641	80.8315	55.6641	39.4948	55.6641	39.8269	55.6641	39.9794
58.5938	80.5992	58.5938	80.6193	58.5938	80.7567	58.5938	81.0505	58.5938	39.5482	58.5938	39.842	58.5938	39.9794
61.5234	80.8513	61.5234	80.8708	61.5234	80.9909	61.5234	81.2466	61.5234	39.6036	61.5234	39.8593	61.5234	39.9794
64.4531	81.0113	64.4531	81.0289	64.4531	81.1241	64.4531	81.3334	64.4531	39.6748	64.4531	39.8841	64.4531	39.9794
67.3828	81.2433	67.3828	81.2593	67.3828	81.3344	67.3828	81.5068	67.3828	39.7319	67.3828	39.9043	67.3828	39.9794
70.3125	81.4346	70.3125	81.451	70.3125	81.5274	70.3125	81.7009	70.3125	39.7296	70.3125	39.903	70.3125	39.9794
73.2422	81.6244	73.2422	81.6423	73.2422	81.7237	73.2422	81.8976	73.2422	39.7241	73.2422	39.898	73.2422	39.9794
76.1719	81.8625	76.1719	81.8788	76.1719	81.9436	76.1719	82.0894	76.1719	39.7688	76.1719	39.9146	76.1719	39.9794
79.1016	81.9571	79.1016	81.9753	79.1016	82.0547	79.1016	82.2219	79.1016	39.7328	79.1016	39.9	79.1016	39.9794
82.0313	82.3419	82.0313	82.3545	82.0313	82.3906	82.0313	82.4854	82.0313	39.8486	82.0313	39.9433	82.0313	39.9794
84.9609	82.6251	84.9609	82.6263	84.9609	82.5671	84.9609	82.5039	84.9609	40.1018	84.9609	40.0386	84.9609	39.9794
87.8906	82.5759	87.8906	82.5859	87.8906	82.5911	87.8906	82.6295	87.8906	39.9358	87.8906	39.9741	87.8906	39.9794
90.8203	82.2243	90.8203	82.2502	90.8203	82.3857	90.8203	82.632	90.8203	39.5976	90.8203	39.8439	90.8203	39.9794
93.75	82.8339	93.75	82.8441	93.75	82.8625	93.75	82.937	93.75	39.8865	93.75	39.961	93.75	39.9794
96.6797	83.1147	96.6797	83.1159	96.6797	83.0507	96.6797	82.9743	96.6797	40.121	96.6797	40.0447	96.6797	39.9794
102.539	83.2816	102.539	83.2872	102.539	83.2628	102.539	83.2621	102.539	40.0045	102.539	40.0038	102.539	39.9794
105.469	83.2887	105.469	83.2941	105.469	83.2725	105.469	83.2831	105.469	39.9904	105.469	40.001	105.469	39.9794
108.398	83.2934	108.398	83.298	108.398	83.2734	108.398	83.2817	108.398	39.9957	108.398	40.004	108.398	39.9794
111.328	83.459	111.328	83.4607	111.328	83.4156	111.328	83.3954	111.328	40.0447	111.328	40.0245	111.328	39.9794
117.188	83.8759	117.188	83.8721	117.188	83.7914	117.188	83.7206	117.188	40.1309	117.188	40.0602	117.188	39.9794
120.117	84.143	120.117	84.1348	120.117	84.0292	120.117	83.9272	120.117	40.187	120.117	40.0849	120.117	39.9794
125.977	84.1634	125.977	84.1502	125.977	84.0069	125.977	83.8416	125.977	40.288	125.977	40.1227	125.977	39.9794
128.906	84.1301	128.906	84.1169	128.906	83.9602	128.906	83.7542	128.906	40.342	128.906	40.1361	128.906	39.9794
134.766	84.1273	134.766	84.1189	134.766	84.0194	134.766	83.9345	134.766	40.1638	134.766	40.0789	134.766	39.9794
137.695	84.1494	137.695	84.1397	137.695	84.0407	137.695	83.9673	137.695	40.1518	137.695	40.0784	137.695	39.9794
143.555	83.9602	143.555	83.9454	143.555	83.8282	143.555	83.7486	143.555	40.1762	143.555	40.0966	143.555	39.9794
149.414	84.1619	149.414	84.1317	149.414	83.9087	149.414	83.6947	149.414	40.4165	149.414	40.2024	149.414	39.9794
155.273	84.3524	155.273	84.3189	155.273	84.0508	155.273	83.7385	155.273	40.5599	155.273	40.2476	155.273	39.9794
158.203	84.3026	158.203	84.271	158.203	84.0184	158.203	83.7295	158.203	40.5209	158.203	40.232	158.203	39.9794
164.063	84.1409	164.063	84.1131	164.063	83.9011	164.063	83.6921	164.063	40.4004	164.063	40.1914	164.063	39.9794
169.922	84.0721	169.922	84.0321	169.922	83.7571	169.922	83.4849	169.922	40.5267	169.922	40.2544	169.922	39.9794
175.781	83.8894	175.781	83.8465	175.781	83.5513	175.781	83.2541	175.781	40.5718	175.781	40.2745	175.781	39.9794
181.641	83.8363	181.641	83.7898	181.641	83.4773	181.641	83.1783	181.641	40.5909	181.641	40.2918	181.641	39.9794
190.43	83.7566	190.43	83.7079	190.43	83.3774	190.43	83.0441	190.43	40.6432	190.43	40.3099	190.43	39.9794
196.289	83.6789	196.289	83.6214	196.289	83.2676	196.289	82.935	196.289	40.6659	196.289	40.3332	196.289	39.9794
202.148	83.7103	202.148	83.6408	202.148	83.2113	202.148	82.7842	202.148	40.8361	202.148	40.409	202.148	39.9794
210.938	83.6396	210.938	83.5637	210.938	83.0728	210.938	82.5448	210.938	40.9983	210.938	40.4703	210.938	39.9794
216.797	83.4466	216.797	83.3702	216.797	82.8937	216.797	82.4054	216.797	40.9442	216.797	40.4558	216.797	39.9794
225.586	83.4933	225.586	83.403	225.586	82.8313	225.586	82.2215	225.586	41.1609	225.586	40.5511	225.586	39.9794
234.375	83.5894	234.375	83.4968	234.375	82.889	234.375	82.1901	234.375	41.2861	234.375	40.5872	234.375	39.9794
240.234	83.4155	240.234	83.3183	240.234	82.6997	240.234	82.0195	240.234	41.2781	240.234	40.598	240.234	39.9794
249.023	83.4527	249.023	83.3463	249.023	82.6246	249.023	81.7468	249.023	41.5789	249.023	40.7011	249.023	39.9794
