"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	50.0053	20.5078	50.7136	20.5078	58.3019	20.5078	56.1192
23.4375	54.3024	23.4375	54.6301	23.4375	61.0198	23.4375	59.0337
26.3672	58.62	26.3672	59.1311	26.3672	64.2723	26.3672	62.5053
29.2969	62.3093	29.2969	62.752	29.2969	66.9746	29.2969	65.421
32.2266	66.125	32.2266	66.6016	32.2266	69.9782	32.2266	68.644
35.1563	69.7775	35.1563	70.1637	35.1563	72.7895	35.1563	71.6921
38.0859	72.9028	38.0859	73.2632	38.0859	75.3697	38.0859	74.4491
41.0156	75.5641	41.0156	75.8701	41.0156	77.5138	41.0156	76.7677
43.9453	77.4344	43.9453	77.6934	43.9453	78.9935	43.9453	78.3862
46.875	78.6743	46.875	78.9131	46.875	79.9758	46.875	79.4666
49.8047	79.4686	49.8047	79.6808	49.8047	80.5258	49.8047	80.1109
52.7344	79.9649	52.7344	80.1645	52.7344	80.8601	52.7344	80.5106
55.6641	80.35	55.6641	80.5341	55.6641	81.0953	55.6641	80.8065
58.5938	80.6223	58.5938	80.7969	58.5938	81.2556	58.5938	81.0135
61.5234	80.8737	61.5234	81.0349	61.5234	81.3939	61.5234	81.1985
64.4531	81.0313	64.4531	81.1687	64.4531	81.4162	64.4531	81.2755
67.3828	81.2613	67.3828	81.3792	67.3828	81.5369	67.3828	81.4409
70.3125	81.453	70.3125	81.5731	70.3125	81.7227	70.3125	81.63
73.2422	81.6445	73.2422	81.7742	73.2422	81.9128	73.2422	81.8234
76.1719	81.8806	76.1719	81.9934	76.1719	82.0617	76.1719	82.008
79.1016	81.9775	79.1016	82.1082	79.1016	82.215	79.1016	82.1401
82.0313	82.3555	82.0313	82.4344	82.0313	82.398	82.0313	82.3999
84.9609	82.6251	84.9609	82.5938	84.9609	82.2295	84.9609	82.4117
87.8906	82.5864	87.8906	82.633	87.8906	82.4627	87.8906	82.5348
90.8203	82.2537	90.8203	82.4524	90.8203	82.6855	90.8203	82.5402
93.75	82.8445	93.75	82.9035	93.75	82.8114	93.75	82.8436
96.6797	83.1145	96.6797	83.0792	96.6797	82.66	96.6797	82.8702
102.539	83.2863	102.539	83.295	102.539	83.0251	102.539	83.1529
105.469	83.2932	105.469	83.3038	105.469	83.0623	105.469	83.1759
108.398	83.2969	108.398	83.3033	108.398	83.062	108.398	83.1764
111.328	83.459	111.328	83.4396	111.328	83.14	111.328	83.2879
117.188	83.8691	117.188	83.8021	117.188	83.4142	117.188	83.6154
120.117	84.1308	120.117	84.0279	120.117	83.5893	120.117	83.8232
125.977	84.1456	125.977	83.9986	125.977	83.4252	125.977	83.7364
128.906	84.1125	128.906	83.9565	128.906	83.285	128.906	83.6483
134.766	84.1148	134.766	84.0155	134.766	83.6068	134.766	83.8251
137.695	84.1352	137.695	84.0303	137.695	83.6629	137.695	83.8618
143.555	83.9396	143.555	83.8017	143.555	83.443	143.555	83.6444
149.414	84.1229	149.414	83.8465	149.414	83.2425	149.414	83.5974
155.273	84.3096	155.273	83.9887	155.273	83.1459	155.273	83.6351
158.203	84.2622	158.203	83.9617	158.203	83.1702	158.203	83.6278
164.063	84.1047	164.063	83.8474	164.063	83.2426	164.063	83.5937
169.922	84.0213	169.922	83.6696	169.922	82.9996	169.922	83.4053
175.781	83.8345	175.781	83.4496	175.781	82.7008	175.781	83.1551
181.641	83.7768	181.641	83.3622	181.641	82.594	181.641	83.0652
190.43	83.6949	190.43	83.2629	190.43	82.4667	190.43	82.9567
196.289	83.6063	196.289	83.1207	196.289	82.409	196.289	82.8669
202.148	83.6231	202.148	83.0256	202.148	82.1429	202.148	82.7179
210.938	83.5452	210.938	82.8743	210.938	81.7677	210.938	82.4827
216.797	83.3506	216.797	82.6796	216.797	81.6748	216.797	82.3339
225.586	83.381	225.586	82.5702	225.586	81.384	225.586	82.1786
234.375	83.4744	234.375	82.6278	234.375	81.18	234.375	82.1326
240.234	83.2944	240.234	82.4146	240.234	81.0369	240.234	81.958
249.023	83.3212	249.023	82.3193	249.023	80.4391	249.023	81.6894
257.813	83.3037	257.813	82.3923	257.813	80.6925	257.813	81.8097
266.602	82.9308	266.602	81.8786	266.602	80.037	266.602	81.2783
278.32	82.7322	278.32	81.6567	278.32	80.0306	278.32	81.1497
287.109	82.8634	287.109	81.6495	287.109	79.7621	287.109	81.0779
295.898	83.0065	295.898	81.6769	295.898	79.3506	295.898	80.975
307.617	82.8232	307.617	81.6226	307.617	79.4301	307.617	80.9306
319.336	82.8368	319.336	81.4457	319.336	78.8941	319.336	80.6829
331.055	82.6858	331.055	81.325	331.055	78.6445	331.055	80.5078
342.773	82.1365	342.773	80.6337	342.773	78.4026	342.773	80.0207
354.492	82.7124	354.492	81.0943	354.492	77.6071	354.492	80.1059
366.211	83.5092	366.211	82.0507	366.211	78.071	366.211	80.8641
377.93	84.2064	377.93	82.8519	377.93	79.3498	377.93	81.7674
392.578	84.0486	392.578	82.7009	392.578	79.2892	392.578	81.6417
407.227	83.5705	407.227	81.9832	407.227	78.9411	407.227	81.1212
421.875	83.7244	421.875	82.2407	421.875	77.8585	421.875	80.9554
436.523	83.6633	436.523	81.9555	436.523	78.8629	436.523	81.1192
451.172	84.3947	451.172	82.5265	451.172	78.4953	451.172	81.4771
465.82	84.1804	465.82	82.3356	465.82	78.6118	465.82	81.3613
483.398	83.9284	483.398	82.1377	483.398	77.2531	483.398	80.8467
500.977	84.0023	500.977	82.3472	500.977	77.7212	500.977	81.0649
518.555	83.8839	518.555	82.2953	518.555	77.5488	518.555	80.9583
536.133	83.7533	536.133	81.9526	536.133	77.2722	536.133	80.7135
553.711	84.1092	553.711	82.2919	553.711	76.6033	553.711	80.8391
574.219	84.1112	574.219	82.4929	574.219	77.1741	574.219	81.0366
594.727	84.0066	594.727	82.198	594.727	77.3342	594.727	80.9189
615.234	83.9184	615.234	82.0401	615.234	76.5263	615.234	80.6477
638.672	84.4439	638.672	82.4081	638.672	77.1646	638.672	81.1372
659.18	84.3129	659.18	82.2568	659.18	76.4228	659.18	80.8763
682.617	84.5243	682.617	82.1787	682.617	76.8102	682.617	81.0142
706.055	84.4736	706.055	81.6567	706.055	76.2402	706.055	80.695
732.422	83.8473	732.422	81.4351	732.422	75.8693	732.422	80.2612
758.789	84.0686	758.789	81.3793	758.789	76.1701	758.789	80.3994
785.156	83.226	785.156	80.6634	785.156	74.9176	785.156	79.5234
811.523	84.212	811.523	80.8781	811.523	76.0083	811.523	80.267
840.82	84.2737	840.82	80.6548	840.82	75.4262	840.82	80.1169
870.117	84.3211	870.117	80.3658	870.117	75.8816	870.117	80.1391
902.344	84.2201	902.344	79.9406	902.344	74.5631	902.344	79.7255
931.641	84.3789	931.641	80.1687	931.641	74.8538	931.641	79.926
966.797	84.0365	966.797	79.725	966.797	73.7567	966.797	79.438
999.023	83.8415	999.023	79.5352	999.023	73.6192	999.023	79.2528
1,034.18	83.6852	1,034.18	79.2896	1,034.18	72.679	1,034.18	78.9649
1,072.27	83.6286	1,072.27	79.2597	1,072.27	71.8223	1,072.27	78.8248
1,110.35	83.1635	1,110.35	78.7455	1,110.35	71.4556	1,110.35	78.3552
1,148.44	82.8726	1,148.44	78.4712	1,148.44	70.8717	1,148.44	78.0388
1,189.45	83.2788	1,189.45	78.4704	1,189.45	70.7724	1,189.45	78.2741
1,230.47	83.9243	1,230.47	78.8242	1,230.47	70.7782	1,230.47	78.7796
1,274.41	84.7551	1,274.41	79.2874	1,274.41	71.3362	1,274.41	79.4875
1,318.36	85.5596	1,318.36	80.1506	1,318.36	72.3771	1,318.36	80.3272
1,365.23	86.3686	1,365.23	80.7133	1,365.23	72.4331	1,365.23	81.0121
1,415.04	86.0876	1,415.04	80.2108	1,415.04	71.6003	1,415.04	80.6361
1,464.84	85.6142	1,464.84	79.6409	1,464.84	70.7499	1,464.84	80.1147
1,514.65	85.3428	1,514.65	79.5981	1,514.65	70.5457	1,514.65	79.9054
1,570.31	84.8476	1,570.31	79.0669	1,570.31	70.0833	1,570.31	79.403
1,623.05	84.002	1,623.05	77.6538	1,623.05	69.6147	1,623.05	78.4434
1,681.64	83.177	1,681.64	76.8468	1,681.64	68.4411	1,681.64	77.5994
1,740.23	83.5118	1,740.23	77.2841	1,740.23	67.9535	1,740.23	77.9104
1,801.76	83.6694	1,801.76	77.487	1,801.76	68.3702	1,801.76	78.093
1,866.21	83.3053	1,866.21	77.586	1,866.21	68.3634	1,866.21	77.8658
1,930.66	82.6115	1,930.66	77.1744	1,930.66	68.6604	1,930.66	77.3115
2,000.98	83.5883	2,000.98	78.2117	2,000.98	69.1109	2,000.98	78.269
2,071.29	84.5813	2,071.29	79.299	2,071.29	70.0146	2,071.29	79.2824
2,144.53	84.4161	2,144.53	79.1311	2,144.53	69.7543	2,144.53	79.1106
2,217.77	83.5583	2,217.77	78.7277	2,217.77	69.4673	2,217.77	78.4206
2,296.88	84.3233	2,296.88	79.6276	2,296.88	69.4855	2,296.88	79.1803
2,378.91	84.6027	2,378.91	79.6523	2,378.91	69.4252	2,378.91	79.364
2,460.94	83.5511	2,460.94	78.5077	2,460.94	68.009	2,460.94	78.2661
2,548.83	83.2665	2,548.83	78.2256	2,548.83	67.1931	2,548.83	77.9573
2,639.65	83.2872	2,639.65	78.7426	2,639.65	67.4602	2,639.65	78.1415
2,733.4	82.9593	2,733.4	78.7535	2,733.4	67.4798	2,733.4	77.9404
2,827.15	83.2144	2,827.15	78.9742	2,827.15	67.593	2,827.15	78.1774
2,926.76	83.2649	2,926.76	78.7076	2,926.76	66.9382	2,926.76	78.0937
3,032.23	83.246	3,032.23	77.7018	3,032.23	65.9904	3,032.23	77.7464
3,137.7	83.9592	3,137.7	78.0711	3,137.7	66.2038	3,137.7	78.3508
3,249.02	84.3215	3,249.02	78.3788	3,249.02	67.0203	3,249.02	78.7144
3,363.28	84.5053	3,363.28	78.6556	3,363.28	67.2038	3,363.28	78.9223
3,483.4	85.0151	3,483.4	79.3035	3,483.4	67.9193	3,483.4	79.476
3,606.45	84.8932	3,606.45	79.4524	3,606.45	68.3532	3,606.45	79.4495
3,732.42	84.4669	3,732.42	79.4277	3,732.42	68.4364	3,732.42	79.1601
3,864.26	84.7355	3,864.26	79.8432	3,864.26	68.0265	3,864.26	79.4448
3,999.02	84.8074	3,999.02	79.9183	3,999.02	67.516	3,999.02	79.4968
4,139.65	84.2608	4,139.65	79.4806	4,139.65	66.7712	4,139.65	78.9774
4,286.13	84.6625	4,286.13	79.5405	4,286.13	66.0027	4,286.13	79.2419
4,438.48	84.1151	4,438.48	79.0054	4,438.48	65.4546	4,438.48	78.6982
4,593.75	84.384	4,593.75	79.185	4,593.75	65.3676	4,593.75	78.932
4,757.81	84.2922	4,757.81	79.3831	4,757.81	66.3681	4,757.81	78.9558
4,924.8	84.4676	4,924.8	80.056	4,924.8	66.4221	4,924.8	79.2864
5,097.66	84.4683	5,097.66	80.0408	5,097.66	66.5095	5,097.66	79.2843
5,279.3	84.011	5,279.3	79.8457	5,279.3	66.2692	5,279.3	78.9215
5,463.87	84.5105	5,463.87	79.8038	5,463.87	65.5615	5,463.87	79.2109
5,657.23	83.9998	5,657.23	79.4158	5,657.23	65.566	5,657.23	78.7519
5,856.45	83.986	5,856.45	79.4489	5,856.45	64.7622	5,856.45	78.7351
6,061.52	84.2309	6,061.52	79.3932	6,061.52	64.1349	6,061.52	78.8667
6,275.39	84.2872	6,275.39	79.4446	6,275.39	64.1712	6,275.39	78.9212
6,498.05	83.8999	6,498.05	79.3935	6,498.05	64.7927	6,498.05	78.6616
6,726.56	83.5774	6,726.56	79.1917	6,726.56	64.3238	6,726.56	78.376
6,963.87	83.3345	6,963.87	78.7736	6,963.87	64.045	6,963.87	78.0744
7,209.96	83.2526	7,209.96	78.2686	7,209.96	62.88	7,209.96	77.8382
7,464.84	83.4581	7,464.84	78.1343	7,464.84	62.3265	7,464.84	77.9303
7,728.52	83.8649	7,728.52	78.4706	7,728.52	62.3868	7,728.52	78.3119
8,000.98	84.6416	8,000.98	79.1077	8,000.98	62.9683	8,000.98	79.0462
8,282.23	85.3756	8,282.23	79.6226	8,282.23	63.7439	8,282.23	79.7202
8,575.2	85.4739	8,575.2	79.3352	8,575.2	62.9944	8,575.2	79.7065
8,876.95	85.1998	8,876.95	78.7393	8,876.95	61.6644	8,876.95	79.3418
9,190.43	84.6137	9,190.43	78.196	9,190.43	61.1054	9,190.43	78.7664
9,512.7	84.0687	9,512.7	77.7127	9,512.7	61.0352	9,512.7	78.241
9,849.61	82.208	9,849.61	75.4896	9,849.61	56.9551	9,849.61	76.276
10,195.3	81.5861	10,195.3	74.9621	10,195.3	55.216	10,195.3	75.6702
10,555.7	82.7278	10,555.7	76.4065	10,555.7	56.8407	10,555.7	76.8876
10,927.7	83.2435	10,927.7	76.4538	10,927.7	56.6975	10,927.7	77.2882
11,314.5	83.5317	11,314.5	76.1971	11,314.5	55.3743	11,314.5	77.451
11,712.9	83.2856	11,712.9	75.9308	11,712.9	54.5206	11,712.9	77.1989
12,126	83.2451	12,126	75.6831	12,126	54.8874	12,126	77.1174
12,553.7	82.9398	12,553.7	74.9907	12,553.7	54.0932	12,553.7	76.7361
12,996.1	82.4408	12,996.1	74.0318	12,996.1	53.5102	12,996.1	76.155
13,453.1	81.9039	13,453.1	73.2786	13,453.1	53.1453	13,453.1	75.5825
13,927.7	81.2689	13,927.7	72.4616	13,927.7	51.9582	13,927.7	74.9167
14,419.9	80.9966	14,419.9	72.0052	14,419.9	51.3958	14,419.9	74.6151
14,929.7	79.5469	14,929.7	70.5173	14,929.7	49.7189	14,929.7	73.159
15,454.1	76.5252	15,454.1	67.6337	15,454.1	45.9558	15,454.1	70.1568
15,999	82.3409	15,999	72.2364	15,999	50.5986	15,999	75.8028
16,564.5	79.9105	16,564.5	69.6339	16,564.5	47.8794	16,564.5	73.3513
17,147.5	76.5221	17,147.5	65.7565	17,147.5	43.3459	17,147.5	69.9064
17,753.9	77.8702	17,753.9	66.472	17,753.9	43.3741	17,753.9	71.1898
18,377.9	73.5691	18,377.9	62.283	18,377.9	39.0789	18,377.9	66.8993
19,028.3	73.0295	19,028.3	59.164	19,028.3	34.8503	19,028.3	66.1667
19,699.2	60.883	19,699.2	56.0391	19,699.2	34.0394	19,699.2	55.4556
19,998	66.1157	19,998	56.9176	19,998	33.9541	19,998	59.6984
