"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	53.6859	20.5078	53.8773	20.5078	52.9112	20.5078	53.6964	20.5078	60.692	20.5078	55.2267
23.4375	57.7823	23.4375	58.3719	23.4375	57.304	23.4375	58.2465	23.4375	64.2881	23.4375	59.3441
26.3672	62.3088	26.3672	62.582	26.3672	61.9359	26.3672	62.6359	26.3672	67.4623	26.3672	63.3743
29.2969	66.5265	29.2969	66.6653	29.2969	66.2282	29.2969	66.8223	29.2969	70.6591	29.2969	67.3054
32.2266	70.1718	32.2266	70.2342	32.2266	69.9211	32.2266	70.4494	32.2266	73.5443	32.2266	70.769
35.1563	73.2744	35.1563	73.2357	35.1563	73.0328	35.1563	73.506	35.1563	76.0309	35.1563	73.7189
38.0859	75.7627	38.0859	75.6909	38.0859	75.5401	38.0859	75.9849	38.0859	78.0764	38.0859	76.1211
41.0156	77.5912	41.0156	77.4772	41.0156	77.37	41.0156	77.7975	41.0156	79.571	41.0156	77.881
43.9453	78.9993	43.9453	78.8452	43.9453	78.781	43.9453	79.1797	43.9453	80.6709	43.9453	79.2246
46.875	79.9786	46.875	79.8038	46.875	79.7625	46.875	80.1492	46.875	81.4395	46.875	80.1653
49.8047	80.7682	49.8047	80.5566	49.8047	80.5473	49.8047	80.9166	49.8047	82.0316	49.8047	80.9112
52.7344	81.4069	52.7344	81.1811	52.7344	81.1875	52.7344	81.5441	52.7344	82.5192	52.7344	81.5222
55.6641	81.9872	55.6641	81.7443	55.6641	81.7678	55.6641	82.1102	55.6641	82.966	55.6641	82.0761
58.5938	82.5606	58.5938	82.2814	58.5938	82.3328	58.5938	82.6603	58.5938	83.4057	58.5938	82.6157
61.5234	82.994	61.5234	82.697	61.5234	82.7633	61.5234	83.0827	61.5234	83.7467	61.5234	83.0295
64.4531	83.4196	64.4531	83.0925	64.4531	83.1837	64.4531	83.4839	64.4531	84.0538	64.4531	83.4251
67.3828	83.8956	67.3828	83.5366	67.3828	83.6543	67.3828	83.9353	67.3828	84.4229	67.3828	83.8726
70.3125	84.3155	70.3125	83.9316	70.3125	84.0634	70.3125	84.3412	70.3125	84.7868	70.3125	84.2743
73.2422	84.6713	73.2422	84.2948	73.2422	84.4259	73.2422	84.6954	73.2422	85.0868	73.2422	84.6248
76.1719	85.0741	76.1719	84.6465	76.1719	84.8114	76.1719	85.0692	76.1719	85.4063	76.1719	84.9957
79.1016	85.3372	79.1016	84.8973	79.1016	85.0673	79.1016	85.333	79.1016	85.6617	79.1016	85.2549
82.0313	85.6992	82.0313	85.2592	82.0313	85.442	82.0313	85.6691	82.0313	85.8995	82.0313	85.5946
84.9609	86.0162	84.9609	85.5173	84.9609	85.7597	84.9609	85.9207	84.9609	85.9962	84.9609	85.8531
87.8906	86.1158	87.8906	85.6267	87.8906	85.8429	87.8906	86.0562	87.8906	86.2196	87.8906	85.9784
90.8203	86.0696	90.8203	85.6289	90.8203	85.7935	90.8203	86.0632	90.8203	86.332	90.8203	85.977
93.75	86.4861	93.75	85.9469	93.75	86.2062	93.75	86.3846	93.75	86.4786	93.75	86.3117
96.6797	86.7387	96.6797	86.177	96.6797	86.4634	96.6797	86.6018	96.6797	86.5735	96.6797	86.5306
102.539	86.8931	102.539	86.3218	102.539	86.6043	102.539	86.7553	102.539	86.7667	102.539	86.6846
105.469	86.9393	105.469	86.3699	105.469	86.6585	105.469	86.7901	105.469	86.766	105.469	86.7232
108.398	87.0476	108.398	86.4542	108.398	86.7618	108.398	86.8758	108.398	86.8157	108.398	86.812
111.328	87.2131	111.328	86.5787	111.328	86.9148	111.328	87.0154	111.328	86.9273	111.328	86.9535
117.188	87.3858	117.188	86.7304	117.188	87.0847	117.188	87.1618	117.188	87.0429	117.188	87.1065
120.117	87.5302	120.117	86.8622	120.117	87.2279	120.117	87.2766	120.117	87.1285	120.117	87.231
125.977	87.5549	125.977	86.8378	125.977	87.2475	125.977	87.2607	125.977	87.0191	125.977	87.2184
128.906	87.4757	128.906	86.7551	128.906	87.1699	128.906	87.1827	128.906	86.918	128.906	87.1374
134.766	87.4568	134.766	86.6952	134.766	87.1212	134.766	87.144	134.766	86.9461	134.766	87.1036
137.695	87.4287	137.695	86.6335	137.695	87.0752	137.695	87.0979	137.695	86.9265	137.695	87.0611
143.555	87.3286	143.555	86.4303	143.555	86.9457	143.555	86.9224	143.555	86.7285	143.555	86.9022
149.414	87.398	149.414	86.3961	149.414	87.0143	149.414	86.8963	149.414	86.5511	149.414	86.897
155.273	87.4471	155.273	86.4029	155.273	87.0649	155.273	86.9109	155.273	86.4505	155.273	86.9132
158.203	87.4424	158.203	86.4053	158.203	87.0611	158.203	86.9161	158.203	86.4779	158.203	86.9167
164.063	87.3851	164.063	86.3487	164.063	86.9982	164.063	86.8504	164.063	86.4477	164.063	86.8575
169.922	87.1717	169.922	86.1803	169.922	86.8021	169.922	86.6403	169.922	86.2526	169.922	86.6567
175.781	87.0432	175.781	85.9583	175.781	86.6403	175.781	86.4367	175.781	86.0366	175.781	86.4714
181.641	87.0349	181.641	85.805	181.641	86.6028	181.641	86.3311	181.641	85.8277	181.641	86.3824
190.43	86.9819	190.43	85.8087	190.43	86.5836	190.43	86.2724	190.43	85.6719	190.43	86.3323
196.289	86.8619	196.289	85.7213	196.289	86.4641	196.289	86.152	196.289	85.6175	196.289	86.2222
202.148	86.8299	202.148	85.5644	202.148	86.4161	202.148	86.0157	202.148	85.3968	202.148	86.1148
210.938	86.724	210.938	85.442	210.938	86.3346	210.938	85.8998	210.938	85.1612	210.938	85.998
216.797	86.5327	216.797	85.2888	216.797	86.1252	216.797	85.6865	216.797	85.0383	216.797	85.8036
225.586	86.6664	225.586	85.2819	225.586	86.2612	225.586	85.6178	225.586	84.7825	225.586	85.812
234.375	86.6845	234.375	85.1793	234.375	86.1939	234.375	85.635	234.375	84.6788	234.375	85.7811
240.234	86.5078	240.234	84.9736	240.234	86.0138	240.234	85.3943	240.234	84.4517	240.234	85.5723
249.023	86.5533	249.023	84.7006	249.023	85.982	249.023	85.2957	249.023	84.0427	249.023	85.4708
257.813	86.4462	257.813	84.8044	257.813	85.9111	257.813	85.2958	257.813	84.2591	257.813	85.4625
266.602	86.2452	266.602	84.1245	266.602	85.5293	266.602	84.7945	266.602	83.6436	266.602	85.0148
278.32	85.8005	278.32	84.0983	278.32	85.3603	278.32	84.6711	278.32	83.6777	278.32	84.8528
287.109	85.8947	287.109	84.14	287.109	85.4056	287.109	84.5228	287.109	83.404	287.109	84.8069
295.898	86.0735	295.898	84.1565	295.898	85.5003	295.898	84.6171	295.898	83.2069	295.898	84.8828
307.617	85.87	307.617	83.9563	307.617	85.2543	307.617	84.431	307.617	83.2901	307.617	84.696
319.336	85.8821	319.336	83.623	319.336	85.1973	319.336	84.1968	319.336	82.8978	319.336	84.5324
331.055	85.8801	331.055	83.4522	331.055	85.2424	331.055	84.1356	331.055	83.0425	331.055	84.5207
342.773	85.9533	342.773	83.2612	342.773	85.3222	342.773	83.82	342.773	82.615	342.773	84.3988
354.492	85.9614	354.492	83.631	354.492	85.4814	354.492	84.1208	354.492	82.2537	354.492	84.5636
366.211	86.0264	366.211	83.6821	366.211	85.5927	366.211	84.3601	366.211	82.1637	366.211	84.6937
377.93	86.0109	377.93	83.9503	377.93	85.5507	377.93	84.4123	377.93	82.4663	377.93	84.7414
392.578	85.2766	392.578	83.3696	392.578	84.7012	392.578	83.6219	392.578	81.8973	392.578	83.9768
407.227	85.4441	407.227	82.6269	407.227	84.6969	407.227	83.1521	407.227	81.4639	407.227	83.7398
421.875	86.2012	421.875	83.2402	421.875	85.4677	421.875	83.8765	421.875	81.6288	421.875	84.4397
436.523	86.3162	436.523	83.1865	436.523	85.7973	436.523	83.8171	436.523	81.9182	436.523	84.5683
451.172	86.7964	451.172	84.2229	451.172	86.484	451.172	84.7795	451.172	82.2229	451.172	85.3194
465.82	86.9841	465.82	84.2759	465.82	86.4392	465.82	84.7761	465.82	82.4731	465.82	85.3529
483.398	86.6583	483.398	84.0596	483.398	86.2005	483.398	84.5022	483.398	81.8739	483.398	85.0691
500.977	86.6479	500.977	83.6623	500.977	86.0597	500.977	84.6026	500.977	82.0666	500.977	85.0293
518.555	85.9816	518.555	82.6947	518.555	85.5347	518.555	84.1269	518.555	81.9985	518.555	84.4909
536.133	85.4678	536.133	82.4146	536.133	85.7646	536.133	83.9772	536.133	81.1641	536.133	84.3692
553.711	85.5328	553.711	82.614	553.711	85.6308	553.711	84.293	553.711	81.3097	553.711	84.4672
574.219	85.271	574.219	82.6534	574.219	85.4053	574.219	84.133	574.219	81.5683	574.219	84.3093
594.727	84.3713	594.727	82.8445	594.727	84.8872	594.727	83.5661	594.727	81.3998	594.727	83.8037
615.234	83.7372	615.234	83.2615	615.234	84.5827	615.234	83.6271	615.234	81.2055	615.234	83.6729
638.672	85.7736	638.672	83.0413	638.672	85.2311	638.672	84.7723	638.672	84.2768	638.672	84.8136
659.18	87.2431	659.18	83.9311	659.18	86.9476	659.18	85.3154	659.18	85.4954	659.18	85.9625
682.617	88.0336	682.617	83.8407	682.617	87.8852	682.617	85.0872	682.617	85.4431	682.617	86.3473
706.055	88.3552	706.055	83.5527	706.055	88.2987	706.055	84.4283	706.055	85.1532	706.055	86.3502
732.422	87.3421	732.422	83.1545	732.422	87.9521	732.422	83.8227	732.422	84.2961	732.422	85.7774
758.789	86.6951	758.789	84.4068	758.789	88.0083	758.789	83.7738	758.789	83.3003	758.789	85.7091
785.156	85.7384	785.156	84.652	785.156	87.6486	785.156	84.1194	785.156	81.5603	785.156	85.4336
811.523	85.2569	811.523	83.9197	811.523	87.2695	811.523	83.7493	811.523	80.9272	811.523	84.9998
840.82	84.557	840.82	83.658	840.82	86.8389	840.82	84.2416	840.82	80.3664	840.82	84.8352
870.117	84.8208	870.117	83.7565	870.117	86.28	870.117	84.1285	870.117	78.3765	870.117	84.536
902.344	85.5733	902.344	84.5401	902.344	86.125	902.344	84.2867	902.344	76.6498	902.344	84.6733
931.641	85.4337	931.641	83.0704	931.641	86.1854	931.641	83.3752	931.641	77.301	931.641	84.2397
966.797	84.9432	966.797	82.2563	966.797	85.8405	966.797	82.7993	966.797	76.7737	966.797	83.7566
999.023	84.7267	999.023	81.7051	999.023	85.2701	999.023	82.304	999.023	76.5928	999.023	83.2755
1,034.18	85.5662	1,034.18	83.0743	1,034.18	85.6505	1,034.18	82.4474	1,034.18	76.9868	1,034.18	83.7515
1,072.27	86.4372	1,072.27	82.9313	1,072.27	86.0706	1,072.27	82.0411	1,072.27	77.0036	1,072.27	83.9746
1,110.35	86.1334	1,110.35	82.7054	1,110.35	85.7318	1,110.35	81.2422	1,110.35	76.1345	1,110.35	83.533
1,148.44	86.2513	1,148.44	81.8749	1,148.44	85.7071	1,148.44	81.4398	1,148.44	76.3918	1,148.44	83.5265
1,189.45	86.6993	1,189.45	82.8406	1,189.45	86.2194	1,189.45	81.7376	1,189.45	76.2043	1,189.45	83.9983
1,230.47	87.0217	1,230.47	82.8961	1,230.47	86.3615	1,230.47	81.9344	1,230.47	76.0924	1,230.47	84.18
1,274.41	87.5825	1,274.41	83.5026	1,274.41	86.4958	1,274.41	82.2438	1,274.41	76.2983	1,274.41	84.4951
1,318.36	88.0921	1,318.36	83.4829	1,318.36	86.4819	1,318.36	81.8714	1,318.36	76.4049	1,318.36	84.5343
1,365.23	87.7971	1,365.23	82.4172	1,365.23	86.1828	1,365.23	81.2	1,365.23	75.8264	1,365.23	84.0912
1,415.04	87.323	1,415.04	82.5516	1,415.04	85.5966	1,415.04	80.7265	1,415.04	75.2263	1,415.04	83.6181
1,464.84	87.2074	1,464.84	83.0499	1,464.84	85.4938	1,464.84	80.7996	1,464.84	76.0812	1,464.84	83.6221
1,514.65	87.2513	1,514.65	82.9991	1,514.65	85.5325	1,514.65	80.9606	1,514.65	76.0026	1,514.65	83.6757
1,570.31	87.0063	1,570.31	82.754	1,570.31	85.5686	1,570.31	80.5081	1,570.31	75.0134	1,570.31	83.4949
1,623.05	86.5163	1,623.05	82.294	1,623.05	85.3794	1,623.05	79.8618	1,623.05	73.9376	1,623.05	83.1033
1,681.64	85.6602	1,681.64	82.8223	1,681.64	85.0932	1,681.64	79.4607	1,681.64	71.9603	1,681.64	82.7264
1,740.23	85.6444	1,740.23	83.1909	1,740.23	85.5829	1,740.23	80.1902	1,740.23	72.8834	1,740.23	83.1423
1,801.76	85.4921	1,801.76	83.4071	1,801.76	86.0809	1,801.76	80.3265	1,801.76	72.9531	1,801.76	83.4063
1,866.21	84.9236	1,866.21	83.949	1,866.21	85.6317	1,866.21	80.0002	1,866.21	72.88	1,866.21	83.0892
1,930.66	83.9168	1,930.66	83.3751	1,930.66	84.8499	1,930.66	79.1362	1,930.66	72.9338	1,930.66	82.2935
2,000.98	83.7259	2,000.98	83.6095	2,000.98	85.1822	2,000.98	79.5918	2,000.98	72.773	2,000.98	82.5451
2,071.29	83.5375	2,071.29	82.9983	2,071.29	85.7061	2,071.29	80.3558	2,071.29	73.7523	2,071.29	82.8718
2,144.53	82.4262	2,144.53	83.1071	2,144.53	85.2269	2,144.53	80.0348	2,144.53	73.5806	2,144.53	82.4273
2,217.77	81.7458	2,217.77	82.6669	2,217.77	84.2877	2,217.77	79.381	2,217.77	73.6723	2,217.77	81.6693
2,296.88	80.8386	2,296.88	83.0111	2,296.88	85.3542	2,296.88	80.424	2,296.88	73.6683	2,296.88	82.419
2,378.91	80.4933	2,378.91	83.4687	2,378.91	86.179	2,378.91	81.2409	2,378.91	74.2085	2,378.91	83.1067
2,460.94	79.9341	2,460.94	83.2457	2,460.94	85.6105	2,460.94	81.2593	2,460.94	74.6408	2,460.94	82.7525
2,548.83	79.4411	2,548.83	83.2042	2,548.83	85.6179	2,548.83	81.8433	2,548.83	75.1586	2,548.83	82.9006
2,639.65	80.0764	2,639.65	83.2358	2,639.65	86.3353	2,639.65	83.0855	2,639.65	75.7509	2,639.65	83.7003
2,733.4	80.8998	2,733.4	83.6051	2,733.4	86.2924	2,733.4	83.4823	2,733.4	76.1739	2,733.4	83.9066
2,827.15	81.8542	2,827.15	83.8691	2,827.15	86.4518	2,827.15	83.6537	2,827.15	75.9751	2,827.15	84.1248
2,926.76	82.8001	2,926.76	83.6028	2,926.76	86.5163	2,926.76	83.5122	2,926.76	75.7704	2,926.76	84.1473
3,032.23	83.8534	3,032.23	83.55	3,032.23	86.7886	3,032.23	83.1945	3,032.23	74.8893	3,032.23	84.2568
3,137.7	84.6394	3,137.7	82.8699	3,137.7	87.1704	3,137.7	83.4872	3,137.7	74.6161	3,137.7	84.5553
3,249.02	85.1035	3,249.02	82.8298	3,249.02	86.9337	3,249.02	83.3061	3,249.02	75.0571	3,249.02	84.4473
3,363.28	85.4321	3,363.28	83.0761	3,363.28	86.698	3,363.28	82.9102	3,363.28	74.599	3,363.28	84.283
3,483.4	85.3087	3,483.4	83.3197	3,483.4	86.9879	3,483.4	83.0531	3,483.4	75.0459	3,483.4	84.4699
3,606.45	85.2694	3,606.45	82.9949	3,606.45	86.7779	3,606.45	82.6528	3,606.45	74.503	3,606.45	84.2181
3,732.42	85.1434	3,732.42	82.5732	3,732.42	86.4756	3,732.42	82.4926	3,732.42	74.4748	3,732.42	83.9738
3,864.26	84.64	3,864.26	82.4607	3,864.26	86.6182	3,864.26	83.063	3,864.26	75.6017	3,864.26	84.1422
3,999.02	84.4413	3,999.02	82.3019	3,999.02	86.5186	3,999.02	83.4335	3,999.02	75.7575	3,999.02	84.1765
4,139.65	84.1692	4,139.65	82.1494	4,139.65	86.008	4,139.65	83.7741	4,139.65	75.9994	4,139.65	84.0269
4,286.13	84.6816	4,286.13	82.4403	4,286.13	86.747	4,286.13	84.1241	4,286.13	76.0656	4,286.13	84.5564
4,438.48	85.7903	4,438.48	82.6663	4,438.48	86.9111	4,438.48	83.7985	4,438.48	75.0689	4,438.48	84.6721
4,593.75	85.772	4,593.75	82.3852	4,593.75	87.1822	4,593.75	83.8659	4,593.75	75.1932	4,593.75	84.7968
4,757.81	86.028	4,757.81	82.512	4,757.81	86.9296	4,757.81	83.8066	4,757.81	74.7771	4,757.81	84.7047
4,924.8	86.3525	4,924.8	82.4512	4,924.8	87.0591	4,924.8	83.7367	4,924.8	74.5855	4,924.8	84.7876
5,097.66	86.1646	5,097.66	82.3984	5,097.66	87.0691	5,097.66	83.5809	5,097.66	74.5958	5,097.66	84.7115
5,279.3	86.207	5,279.3	82.4715	5,279.3	86.631	5,279.3	83.2459	5,279.3	74.1587	5,279.3	84.4205
5,463.87	85.9868	5,463.87	82.8255	5,463.87	86.9217	5,463.87	82.8876	5,463.87	74.1683	5,463.87	84.444
5,657.23	85.7122	5,657.23	83.0633	5,657.23	86.5119	5,657.23	82.7715	5,657.23	74.3223	5,657.23	84.1974
5,856.45	85.44	5,856.45	83.2449	5,856.45	86.6974	5,856.45	82.9946	5,856.45	73.7923	5,856.45	84.3136
6,061.52	85.1863	6,061.52	83.3	6,061.52	87.0038	6,061.52	83.0824	6,061.52	73.4455	6,061.52	84.4493
6,275.39	85.158	6,275.39	82.74	6,275.39	87.308	6,275.39	83.4909	6,275.39	73.5852	6,275.39	84.6677
6,498.05	85.2566	6,498.05	82.6916	6,498.05	87.3643	6,498.05	83.6566	6,498.05	73.5276	6,498.05	84.7532
6,726.56	85.222	6,726.56	82.5237	6,726.56	87.2942	6,726.56	83.4782	6,726.56	73.2292	6,726.56	84.6468
6,963.87	85.2169	6,963.87	82.4367	6,963.87	87.257	6,963.87	83.1937	6,963.87	73.5745	6,963.87	84.5425
7,209.96	85.4832	7,209.96	82.4401	7,209.96	87.0138	7,209.96	82.8113	7,209.96	73.0891	7,209.96	84.3491
7,464.84	85.3855	7,464.84	82.3739	7,464.84	86.9123	7,464.84	82.7437	7,464.84	72.8789	7,464.84	84.259
7,728.52	85.7312	7,728.52	82.3693	7,728.52	87.0534	7,728.52	82.8072	7,728.52	72.0316	7,728.52	84.3924
8,000.98	85.9734	8,000.98	82.2228	8,000.98	87.4844	8,000.98	83.0063	8,000.98	71.3369	8,000.98	84.6862
8,282.23	86.3054	8,282.23	82.0959	8,282.23	87.8649	8,282.23	83.225	8,282.23	71.3476	8,282.23	84.9837
8,575.2	86.5259	8,575.2	81.7769	8,575.2	87.8337	8,575.2	83.1378	8,575.2	71.1574	8,575.2	84.9615
8,876.95	86.431	8,876.95	81.5249	8,876.95	87.5038	8,876.95	82.7954	8,876.95	70.87	8,876.95	84.6727
9,190.43	86.3978	9,190.43	81.4012	9,190.43	87.1129	9,190.43	82.3842	9,190.43	70.576	9,190.43	84.3565
9,512.7	86.3314	9,512.7	81.5558	9,512.7	86.9148	9,512.7	81.9096	9,512.7	69.895	9,512.7	84.1368
