Frequency Spectrum for Input Signal

Data Shown:    P SERIES 108P (L-ACOUSTICS)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 170°

Freq [Hz]	Signal Level [dBSPL]
22.4	38.2
23	39.5
23.6	40.8
24	42
25	43.2
25.8	44.5
26.5	45.7
27.2	47
28	48.2
29	49.4
30	50.6
30.7	51.7
31.5	52.8
32.5	53.8
33.5	54.7
34.5	55.6
35.5	56.6
36.5	57.5
37.5	58.5
38.7	59.6
40	60.7
41.2	62
42.5	63.3
43.7	64.7
45	66.2
46.2	67.6
47.5	69.1
48.7	70.5
50	71.9
51.5	73.2
53	74.4
54.5	75.5
56	76.5
58	77.5
60	78.4
61.5	79.2
63	80
65	80.7
67	81.4
69	82
71	82.5
73	83
75	83.4
77.5	83.7
80	84
82.5	84.3
85	84.5
87.5	84.7
90	84.8
92.5	84.9
95	85
97.5	85
100	85
103	85.1
106	85.1
109	85.1
112	85.1
115	85.2
118	85.2
122	85.2
125	85.2
128	85.3
132	85.4
136	85.4
140	85.5
145	85.5
150	85.6
155	85.6
160	85.6
165	85.6
170	85.6
175	85.5
180	85.4
185	85.4
190	85.3
195	85.2
200	85.1
206	85
212	84.9
218	84.7
224	84.6
230	84.4
236	84.2
240	84
250	83.7
258	83.4
265	83
272	82.6
280	82.3
290	82
300	81.7
307	81.5
315	81.4
325	81.4
335	81.6
345	81.7
355	81.9
365	82
375	82.1
387	82.1
400	81.9
412	81.5
425	81
437	80.4
450	79.7
462	78.9
475	78.2
487	77.5
500	76.9
515	76.4
530	76
545	75.7
560	75.5
580	75.3
600	75.1
615	74.8
630	74.6
650	74.3
670	73.9
690	73.5
710	73.1
730	72.7
750	72.4
775	72
800	71.8
825	71.6
850	71.4
875	71.3
900	71.1
925	71
950	70.7
975	70.4
1000	70
1030	69.5
1060	68.9
1090	68.2
1120	67.4
1150	66.7
1180	66
1220	65.5
1250	65
1280	64.7
1320	64.5
1360	64.4
1400	64.4
1450	64.4
1500	64.5
1550	64.5
1600	64.4
1650	64.3
1700	64.1
1750	63.8
1800	63.5
1850	63
1900	62.4
1950	61.6
2000	60.7
2060	59.7
2120	58.7
2180	57.6
2240	56.6
2300	55.8
2360	55.2
2400	55
2500	55.1
2580	55.7
2650	56.7
2720	57.9
2800	59.2
2900	60.6
3000	61.8
3070	62.8
3150	63.4
3250	63.7
3350	63.6
3450	63.2
3550	62.6
3650	61.8
3750	61
3870	60.3
4000	59.6
4120	59.2
4250	58.9
4370	58.7
4500	58.6
4620	58.6
4750	58.5
4870	58.5
5000	58.4
5150	58.2
5300	57.9
5450	57.5
5600	57
5800	56.5
6000	55.8
6150	55.2
6300	54.4
6500	53.6
6700	52.8
6900	52
7100	51.1
7300	50.3
7500	49.4
7750	48.7
8000	47.9
8250	47.3
8500	46.7
8750	46.2
9000	45.7
9250	45.2
9500	44.8
9750	44.5
10000	44.2
10300	43.9
10600	43.6
10900	43.4
11200	43.2
11500	43.1
11800	43.1
12200	43.1
12500	43.2
12800	43.4
13200	43.6
13600	43.8
14000	43.8
14500	43.7
15000	43.2
15500	42.4
16000	41.1
16500	39.3
17000	37.1
17500	34.6
18000	31.8
18500	28.9
19000	25.9
19500	23
20000	20.2
20600	17.5
21200	14.8
21800	12.1
22400	9.4
