Freq[Hz]     dBSPL  Phase[Deg]
5.00000    -30.449   102.133
5.07273    -27.024    96.625
5.14651    -24.301    91.140
5.22137    -23.538    85.717
5.29732    -22.775    80.295
5.37437    -22.012    74.873
5.45254    -21.249    69.451
5.53185    -20.902    63.009
5.61231    -20.994    55.491
5.69394    -21.086    47.972
5.77676    -21.178    40.453
5.86079    -21.281    32.814
5.94604    -21.972    18.091
6.03252    -22.663     3.367
6.12027    -23.354   -11.356
6.20929    -24.046   -26.080
6.29961    -23.550   -45.736
6.39124    -22.791   -66.487
6.48420    -22.032   -87.238
6.57851    -21.273  -107.989
6.67420    -20.328  -121.495
6.77128    -19.353  -133.824
6.86977    -18.379  -146.154
6.96969    -17.517  -158.411
7.07107    -17.522  -170.122
7.17392    -17.526   178.168
7.27827    -17.530   166.457
7.38413    -17.900   149.027
7.49154    -18.552   127.177
7.60050    -19.205   105.327
7.71105    -19.405    82.973
7.82321    -17.619    58.403
7.93701    -15.834    33.832
8.05245    -14.048     9.262
8.16958    -12.520    -3.243
8.28841    -11.001   -15.297
8.40896     -9.482   -27.351
8.53128     -9.162   -36.803
8.65537     -8.997   -45.918
8.78126     -8.832   -55.034
8.90899    -12.135   -67.555
9.03857    -15.666   -80.298
9.17004    -18.253   -98.837
9.30342    -13.332  -163.509
9.43874     -8.410   131.820
9.57603     -3.990    89.527
9.71532     -0.336    81.424
9.85663      3.318    73.320
10.0000      5.797    66.045
10.1455      7.949    59.000
10.2930      9.917    52.070
10.4427     11.368    45.462
10.5946     12.819    38.854
10.7487     13.913    32.604
10.9051     14.936    26.427
11.0637     15.803    20.516
11.2246     16.506    14.888
11.3879     17.155     9.412
11.5535     17.609     4.493
11.7216     18.061    -0.413
11.8921     18.332    -4.488
12.0650     18.604    -8.563
12.2405     18.770   -11.855
12.4186     18.921   -15.045
12.5992     19.016   -17.578
12.7825     19.098   -19.964
12.9684     19.141   -21.772
13.1570     19.175   -23.445
13.3484     19.180   -24.431
13.5426     19.180   -25.305
13.7395     19.191   -25.171
13.9394     19.218   -24.879
14.1421     19.357   -23.689
14.3478     19.568   -22.451
14.5565     19.934   -21.110
14.7683     20.397   -20.409
14.9831     20.935   -20.204
15.2010     21.455   -21.450
15.4221     21.930   -23.180
15.6464     22.226   -25.942
15.8740     22.328   -28.818
16.1049     22.275   -31.787
16.3392     21.828   -33.375
16.5768     21.255   -33.335
16.8179     20.518   -31.004
17.0626     20.090   -23.754
17.3107     20.128   -15.463
17.5625     20.818    -6.557
17.8180     22.071    -2.522
18.0771     23.278    -1.251
18.3401     24.358    -2.583
18.6068     25.064    -5.975
18.8775     25.461    -9.697
19.1521     25.623   -13.186
19.4306     25.583   -16.015
19.7133     25.422   -17.309
20.0000     25.347   -17.456
20.2909     25.420   -17.211
20.5860     25.658   -17.222
20.8855     26.021   -18.200
21.1893     26.375   -20.651
21.4975     26.611   -23.829
21.8102     26.718   -27.064
22.1274     26.722   -29.741
22.4492     26.697   -31.368
22.7758     26.753   -31.757
23.1071     26.998   -31.193
23.4432     27.484   -30.389
23.7841     28.173   -30.061
24.1301     28.955   -30.371
24.4811     29.766   -31.115
24.8372     30.577   -32.035
25.1984     31.377   -32.937
25.5649     32.158   -33.703
25.9368     32.915   -34.244
26.3141     33.642   -34.458
26.6968     34.341   -34.242
27.0851     35.028   -33.559
27.4791     35.715   -32.477
27.8788     36.405   -31.172
28.2843     37.082   -29.812
28.6957     37.732   -28.476
29.1131     38.345   -27.189
29.5365     38.925   -26.004
29.9661     39.480   -25.046
30.4020     40.009   -24.485
30.8442     40.493   -24.480
31.2929     40.920   -24.895
31.7480     41.300   -25.542
32.2098     41.662   -26.232
32.6783     42.059   -26.909
33.1536     42.528   -27.722
33.6359     43.065   -28.845
34.1251     43.649   -30.357
34.6215     44.250   -32.076
35.1250     44.861   -33.770
35.6359     45.507   -35.320
36.1543     46.192   -36.816
36.6802     46.900   -38.358
37.2137     47.607   -39.939
37.7550     48.302   -41.472
