Freq Spl Phase
20.5078 37.972366 0.0
21.9727 42.460365 0.0
23.4375 45.727371 0.0
24.9023 48.103371 0.0
26.3672 51.274368 0.0
27.832 53.897369 0.0
29.2969 56.247368 0.0
30.7617 58.722366 0.0
32.2266 61.033367 0.0
33.6914 62.998363 0.0
35.1562 64.790367 0.0
36.6211 66.310371 0.0
38.0859 68.193367 0.0
39.5508 70.042366 0.0
41.0156 71.74337 0.0
42.4805 73.241371 0.0
43.9453 74.585365 0.0
45.4102 75.849365 0.0
46.875 76.84137 0.0
48.3398 77.891365 0.0
51.2695 79.333366 0.0
52.7344 79.746368 0.0
54.1992 80.014366 0.0
55.6641 80.213371 0.0
58.5938 80.503365 0.0
60.0586 80.64637 0.0
62.9883 80.888367 0.0
64.4531 80.985367 0.0
67.3828 81.135368 0.0
68.8477 81.211365 0.0
71.7773 81.361366 0.0
74.707 81.508369 0.0
77.6367 81.643372 0.0
79.1016 81.717369 0.0
82.0312 81.861366 0.0
84.9609 81.995369 0.0
87.8906 82.108368 0.0
90.8203 82.218369 0.0
95.2148 82.353371 0.0
98.1445 82.420364 0.0
101.074 82.48037 0.0
105.469 82.545364 0.0
108.398 82.575371 0.0
112.793 82.607368 0.0
117.188 82.617371 0.0
120.117 82.622368 0.0
124.512 82.639366 0.0
128.906 82.634369 0.0
133.301 82.561371 0.0
139.16 82.434372 0.0
143.555 82.389366 0.0
147.949 82.367371 0.0
300.0 74.7257 0.0
307.0 74.75110000000001 0.0
315.0 74.7699 0.0
325.0 74.7773 0.0
335.0 74.7699 0.0
345.0 74.7483 0.0
355.0 74.71300000000001 0.0
365.0 74.66460000000001 0.0
375.0 74.6036 0.0
387.0 74.5124 0.0
400.0 74.3938 0.0
412.0 74.2683 0.0
425.0 74.1148 0.0
437.0 73.95870000000001 0.0
450.0 73.7744 0.0
462.0 73.5915 0.0
475.0 73.3803 0.0
487.0 73.1742 0.0
500.0 72.93990000000001 0.0
515.0 72.6575 0.0
530.0 72.3606 0.0
545.0 72.05330000000001 0.0
560.0 71.7375 0.0
580.0 71.3036 0.0
600.0 70.8604 0.0
615.0 70.5228 0.0
630.0 70.1837 0.0
650.0 69.7308 0.0
670.0 69.2814 0.0
690.0 68.8391 0.0
710.0 68.4085 0.0
730.0 67.9937 0.0
750.0 67.5983 0.0
775.0 67.1379 0.0
800.0 66.718 0.0
825.0 66.3399 0.0
850.0 66.0008 0.0
875.0 65.6948 0.0
900.0 65.4135 0.0
925.0 65.1477 0.0
950.0 64.889 0.0
975.0 64.6318 0.0
1000.0 64.3753 0.0
1030.0 64.0755 0.0
1060.0 63.8056 0.0
1090.0 63.5964 0.0
1120.0 63.4935 0.0
1150.0 63.52420000000001 0.0
1180.0 63.70910000000001 0.0
1220.0 64.1628 0.0
1250.0 64.6127 0.0
1280.0 65.1024 0.0
1320.0 65.7495 0.0
1360.0 66.32860000000001 0.0
1400.0 66.79990000000001 0.0
1450.0 67.2195 0.0
1500.0 67.4533 0.0
1550.0 67.5217 0.0
1600.0 67.4624 0.0
1650.0 67.3176 0.0
1700.0 67.1305 0.0
1750.0 66.93860000000001 0.0
1800.0 66.7634 0.0
1850.0 66.6078 0.0
1900.0 66.4591 0.0
1950.0 66.2962 0.0
2000.0 66.0998 0.0
2060.0 65.80160000000001 0.0
2120.0 65.4269 0.0
2180.0 64.9745 0.0
2240.0 64.4426 0.0
2300.0 63.825 0.0
2360.0 63.1144 0.0
2430.0 62.175399999999996 0.0
2500.0 61.18000000000001 0.0
2580.0 60.1794 0.0
2650.0 59.67920000000001 0.0
2720.0 59.657399999999996 0.0
2800.0 60.0586 0.0
2900.0 60.7115 0.0
3000.0 61.19970000000001 0.0
3070.0 61.419799999999995 0.0
3150.0 61.59140000000001 0.0
3250.0 61.7444 0.0
3350.0 61.8661 0.0
3450.0 61.973600000000005 0.0
3550.0 62.087500000000006 0.0
3650.0 62.242999999999995 0.0
3750.0 62.442800000000005 0.0
3870.0 62.6319 0.0
4000.0 62.616200000000006 0.0
4120.0 62.3999 0.0
4250.0 62.012 0.0
4370.0 61.4794 0.0
4500.0 60.704899999999995 0.0
4620.0 59.9237 0.0
4750.0 59.090199999999996 0.0
4870.0 58.24980000000001 0.0
5000.0 57.17790000000001 0.0
5150.0 55.777 0.0
5300.0 54.447 0.0
5450.0 53.985299999999995 0.0
5600.0 54.5013 0.0
5800.0 55.2397 0.0
6000.0 55.9162 0.0
6150.0 56.30420000000001 0.0
6300.0 56.037099999999995 0.0
6500.0 54.57000000000001 0.0
6700.0 53.74170000000001 0.0
6900.0 53.2505 0.0
7100.0 52.11110000000001 0.0
7300.0 52.63250000000001 0.0
7500.0 53.05200000000001 0.0
7750.0 53.20700000000001 0.0
8000.0 54.1901 0.0
8250.0 53.4828 0.0
8500.0 52.8271 0.0
8750.0 52.585499999999996 0.0
9000.0 52.2589 0.0
9250.0 51.718 0.0
9500.0 51.9182 0.0
9750.0 50.96170000000001 0.0
10000.0 49.441500000000005 0.0
10300.0 47.6215 0.0
10600.0 47.624700000000004 0.0
10900.0 46.800200000000004 0.0
11200.0 44.9377 0.0
11500.0 47.969800000000006 0.0
11800.0 49.191500000000005 0.0
12200.0 48.7548 0.0
12500.0 48.0329 0.0
12800.0 47.669 0.0
13200.0 46.9313 0.0
13600.0 46.4467 0.0
14000.0 47.8912 0.0
14500.0 48.30290000000001 0.0
15000.0 47.2731 0.0
15500.0 44.598800000000004 0.0
16000.0 43.815400000000004 0.0
16500.0 45.411 0.0
17000.0 46.2124 0.0
17500.0 46.9769 0.0
18000.0 44.7509 0.0
18500.0 39.9082 0.0
19000.0 39.5135 0.0
19500.0 43.031400000000005 0.0
