Freq Spl Phase
20.5078 37.972366 0.0
21.9727 42.460365 0.0
23.4375 45.727371 0.0
24.9023 48.103371 0.0
26.3672 51.274368 0.0
27.832 53.897369 0.0
29.2969 56.247368 0.0
30.7617 58.722366 0.0
32.2266 61.033367 0.0
33.6914 62.998363 0.0
35.1562 64.790367 0.0
36.6211 66.310371 0.0
38.0859 68.193367 0.0
39.5508 70.042366 0.0
41.0156 71.74337 0.0
42.4805 73.241371 0.0
43.9453 74.585365 0.0
45.4102 75.849365 0.0
46.875 76.84137 0.0
48.3398 77.891365 0.0
51.2695 79.333366 0.0
52.7344 79.746368 0.0
54.1992 80.014366 0.0
55.6641 80.213371 0.0
58.5938 80.503365 0.0
60.0586 80.64637 0.0
62.9883 80.888367 0.0
64.4531 80.985367 0.0
67.3828 81.135368 0.0
68.8477 81.211365 0.0
71.7773 81.361366 0.0
74.707 81.508369 0.0
77.6367 81.643372 0.0
79.1016 81.717369 0.0
82.0312 81.861366 0.0
84.9609 81.995369 0.0
87.8906 82.108368 0.0
90.8203 82.218369 0.0
95.2148 82.353371 0.0
98.1445 82.420364 0.0
101.074 82.48037 0.0
105.469 82.545364 0.0
108.398 82.575371 0.0
112.793 82.607368 0.0
117.188 82.617371 0.0
120.117 82.622368 0.0
124.512 82.639366 0.0
128.906 82.634369 0.0
133.301 82.561371 0.0
139.16 82.434372 0.0
143.555 82.389366 0.0
147.949 82.367371 0.0
300.0 78.2669 0.0
307.0 78.3 0.0
315.0 78.3298 0.0
325.0 78.35510000000001 0.0
335.0 78.3698 0.0
345.0 78.3746 0.0
355.0 78.3705 0.0
365.0 78.3582 0.0
375.0 78.3386 0.0
387.0 78.3056 0.0
400.0 78.2606 0.0
412.0 78.2126 0.0
425.0 78.15480000000001 0.0
437.0 78.0976 0.0
450.0 78.0327 0.0
462.0 77.9713 0.0
475.0 77.9041 0.0
487.0 77.8422 0.0
500.0 77.776 0.0
515.0 77.7013 0.0
530.0 77.6287 0.0
545.0 77.5582 0.0
560.0 77.4893 0.0
580.0 77.3989 0.0
600.0 77.308 0.0
615.0 77.2376 0.0
630.0 77.1643 0.0
650.0 77.0592 0.0
670.0 76.9438 0.0
690.0 76.8152 0.0
710.0 76.6707 0.0
730.0 76.5098 0.0
750.0 76.3315 0.0
775.0 76.0806 0.0
800.0 75.8 0.0
825.0 75.4901 0.0
850.0 75.1521 0.0
875.0 74.788 0.0
900.0 74.4 0.0
925.0 73.9914 0.0
950.0 73.5655 0.0
975.0 73.1272 0.0
1000.0 72.6827 0.0
1030.0 72.1516 0.0
1060.0 71.6378 0.0
1090.0 71.15950000000001 0.0
1120.0 70.7397 0.0
1150.0 70.3946 0.0
1180.0 70.1409 0.0
1220.0 69.9471 0.0
1250.0 69.9013 0.0
1280.0 69.9183 0.0
1320.0 70.0002 0.0
1360.0 70.1011 0.0
1400.0 70.1802 0.0
1450.0 70.2137 0.0
1500.0 70.1632 0.0
1550.0 70.0418 0.0
1600.0 69.8826 0.0
1650.0 69.7217 0.0
1700.0 69.5872 0.0
1750.0 69.4866 0.0
1800.0 69.4104 0.0
1850.0 69.3379 0.0
1900.0 69.2478 0.0
1950.0 69.12650000000001 0.0
2000.0 68.9703 0.0
2060.0 68.7435 0.0
2120.0 68.48870000000001 0.0
2180.0 68.2212 0.0
2240.0 67.9492 0.0
2300.0 67.67020000000001 0.0
2360.0 67.37180000000001 0.0
2430.0 66.9781 0.0
2500.0 66.5222 0.0
2580.0 65.9484 0.0
2650.0 65.4573 0.0
2720.0 65.0327 0.0
2800.0 64.6478 0.0
2900.0 64.2663 0.0
3000.0 63.96940000000001 0.0
3070.0 63.850300000000004 0.0
3150.0 63.8271 0.0
3250.0 63.90860000000001 0.0
3350.0 64.0078 0.0
3450.0 64.08930000000001 0.0
3550.0 64.1897 0.0
3650.0 64.3161 0.0
3750.0 64.3978 0.0
3870.0 64.3375 0.0
4000.0 64.1272 0.0
4120.0 63.8993 0.0
4250.0 63.5275 0.0
4370.0 62.9902 0.0
4500.0 62.4015 0.0
4620.0 62.1242 0.0
4750.0 62.10380000000001 0.0
4870.0 62.125600000000006 0.0
5000.0 62.0655 0.0
5150.0 61.8963 0.0
5300.0 61.680499999999995 0.0
5450.0 61.620900000000006 0.0
5600.0 61.8365 0.0
5800.0 62.15860000000001 0.0
6000.0 61.9999 0.0
6150.0 61.5942 0.0
6300.0 61.328 0.0
6500.0 61.3484 0.0
6700.0 61.228899999999996 0.0
6900.0 60.6977 0.0
7100.0 60.2649 0.0
7300.0 60.16330000000001 0.0
7500.0 59.999700000000004 0.0
7750.0 59.848 0.0
8000.0 59.4563 0.0
8250.0 58.8754 0.0
8500.0 58.4029 0.0
8750.0 58.0463 0.0
9000.0 58.0055 0.0
9250.0 57.9216 0.0
9500.0 57.833200000000005 0.0
9750.0 57.23910000000001 0.0
10000.0 56.405 0.0
10300.0 55.5334 0.0
10600.0 55.388999999999996 0.0
10900.0 55.6673 0.0
11200.0 55.3896 0.0
11500.0 55.5253 0.0
11800.0 55.6764 0.0
12200.0 56.03 0.0
12500.0 56.197100000000006 0.0
12800.0 55.7017 0.0
13200.0 54.6117 0.0
13600.0 53.5616 0.0
14000.0 54.283699999999996 0.0
14500.0 55.3811 0.0
15000.0 54.904399999999995 0.0
15500.0 53.584900000000005 0.0
16000.0 52.5805 0.0
16500.0 51.9697 0.0
17000.0 52.623000000000005 0.0
17500.0 53.470600000000005 0.0
18000.0 53.3429 0.0
18500.0 52.4785 0.0
19000.0 51.16720000000001 0.0
19500.0 52.197199999999995 0.0
