"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
23.6	72.3128	-180
24.3	72.5065	-180
25	72.6948	-180
25.8	72.9036	-180
26.5	73.0811	-180
27.2	73.2539	-180
28	73.446	-180
29	73.6787	-180
30	73.9034	-180
30.7	74.0563	-180
31.5	74.2268	-180
32.5	74.434	-180
33.5	74.6349	-180
34.5	74.8299	-180
35.5	75.0272	-180
36.5	75.2339	-180
37.5	75.435	-180
38.7	75.6694	-180
40	75.9152	-180
41.2	76.1352	-180
42.5	76.3663	-180
43.7	76.5735	-180
45	76.7916	-180
46.2	76.9875	-180
47.5	77.1984	-180
48.7	77.3924	-180
50	77.5972	-180
51.5	77.827	-180
53	78.0502	-180
54.5	78.2672	-180
56	78.4783	-180
58	78.7511	-180
60	79.0176	-180
61.5	79.2127	-180
63	79.403	-180
65	79.6498	-180
67	79.8892	-180
69	80.1215	-180
71	80.3474	-180
73	80.5671	-180
75	80.781	-180
77.5	81.0404	-180
80	81.2916	-180
82.5	81.5348	-180
85	81.7694	-180
87.5	81.9972	-180
90	82.2186	-180
92.5	82.4339	-180
95	82.6422	-180
97.5	82.8437	-180
100	83.0402	-180
103	83.2695	-180
106	83.4916	-180
109	83.7044	-180
112	83.9114	-180
115	84.113	-180
118	84.3082	-180
122	84.5569	-180
125	84.7382	-180
128	84.9151	-180
132	85.1402	-180
136	85.3574	-180
140	85.5682	-180
145	85.817	-180
150	86.0565	-180
155	86.2841	-180
160	86.5011	-180
165	86.7101	-180
170	86.9067	-180
175	87.0977	-180
180	87.2771	-180
185	87.4504	-180
190	87.6155	-180
195	87.7726	-180
200	87.9246	-180
206	88.0948	-180
212	88.2586	-180
218	88.4109	-180
224	88.5572	-180
230	88.6933	-180
236	88.8235	-180
243	88.9646	-180
250	89.0965	-180
258	89.2379	-180
265	89.3494	-180
272	89.4549	-180
280	89.5659	-180
290	89.6899	-180
300	89.8003	-180
307	89.8705	-180
315	89.943	-180
325	90.0221	-180
335	90.0907	-180
345	90.1495	-180
355	90.1991	-180
365	90.2404	-180
375	90.2738	-180
387	90.3037	-180
400	90.3253	-180
412	90.3371	-180
425	90.3416	-180
437	90.3394	-180
450	90.3311	-180
462	90.3187	-180
475	90.301	-180
487	90.2814	-180
500	90.2573	-180
515	90.2266	-180
530	90.1928	-180
545	90.1569	-180
560	90.1191	-180
580	90.0655	-180
600	90.0081	-180
615	89.9617	-180
630	89.9122	-180
650	89.8396	-180
670	89.7586	-180
690	89.667	-180
710	89.5628	-180
730	89.4455	-180
750	89.3142	-180
775	89.1275	-180
800	88.9175	-180
825	88.686	-180
850	88.437	-180
875	88.1763	-180
900	87.9114	-180
925	87.6515	-180
950	87.4066	-180
975	87.1867	-180
1,000	86.9994	-180
1,030	86.8241	-180
1,060	86.7068	-180
1,090	86.6402	-180
1,120	86.6173	-180
1,150	86.623	-180
1,180	86.6459	-180
1,220	86.685	-180
1,250	86.7114	-180
1,280	86.7308	-180
1,320	86.7425	-180
1,360	86.7381	-180
1,400	86.7183	-180
1,450	86.6745	-180
1,500	86.6102	-180
1,550	86.5243	-180
1,600	86.4158	-180
1,650	86.2841	-180
1,700	86.1294	-180
1,750	85.9535	-180
1,800	85.7579	-180
1,850	85.5429	-180
1,900	85.3061	-180
1,950	85.0418	-180
2,000	84.7418	-180
2,060	84.321	-180
2,120	83.8196	-180
2,180	83.2279	-180
2,240	82.5419	-180
2,300	81.7617	-180
2,360	80.8847	-180
2,430	79.726	-180
2,500	78.3934	-180
2,580	76.6131	-180
2,650	74.8035	-180
2,720	72.7719	-180
2,800	70.2873	-180
2,900	67.421	-180
3,000	65.7408	-180
3,070	65.5141	-180
3,150	65.8831	-180
3,250	66.6854	-180
3,350	67.4697	-180
3,450	68.0582	-180
3,550	68.3705	-180
3,650	68.3376	-180
3,750	67.8838	-180
3,870	66.6977	-180
4,000	64.5831	-180
4,120	61.7481	-180
4,250	57.6344	-180
4,370	57.1715	-180
4,500	62.034	-180
4,620	65.7003	-180
4,750	68.5691	-180
4,870	70.5878	-180
5,000	72.257	-180
5,150	73.5517	-180
5,300	74.3035	-180
5,450	74.813	-180
5,600	75.2792	-180
5,800	75.5977	-180
6,000	75.2913	-180
6,150	74.8941	-180
6,300	74.7326	-180
6,500	74.8034	-180
6,700	74.3409	-180
6,900	73.414	-180
7,100	72.8343	-180
7,300	71.8014	-180
7,500	69.9216	-180
7,750	67.9538	-180
8,000	65.3981	-180
8,250	59.6044	-180
8,500	57.3677	-180
8,750	56.9981	-180
9,000	51.4389	-180
9,250	52.9077	-180
9,500	54.5366	-180
9,750	60.7475	-180
10,000	63.9877	-180
10,300	66.0234	-180
10,600	67.6573	-180
10,900	66.0074	-180
11,200	65.4249	-180
11,500	63.9119	-180
11,800	64.498	-180
12,200	63.3492	-180
12,500	61.9846	-180
12,800	59.3274	-180
13,200	53.1395	-180
13,600	45.9213	-180
14,000	47.4817	-180
14,500	54.857	-180
15,000	58.8261	-180
15,500	59.7684	-180
16,000	60.3358	-180
16,500	59.0708	-180
17,000	57.4996	-180
17,500	55.5527	-180
18,000	53.0438	-180
18,500	46.6106	-180
19,000	45.6123	-180
19,500	45.1879	-180
23.6	76.1142	-170
24.3	76.2285	-170
25	76.3396	-170
25.8	76.4629	-170
26.5	76.5676	-170
27.2	76.6696	-170
28	76.7831	-170
29	76.9204	-170
30	77.053	-170
30.7	77.1432	-170
31.5	77.2439	-170
32.5	77.3662	-170
33.5	77.4847	-170
34.5	77.5998	-170
35.5	77.7252	-170
36.5	77.8726	-170
37.5	78.016	-170
38.7	78.1831	-170
40	78.3584	-170
41.2	78.5152	-170
42.5	78.6801	-170
43.7	78.8278	-170
45	78.9833	-170
46.2	79.1229	-170
47.5	79.2815	-170
48.7	79.4352	-170
50	79.5975	-170
51.5	79.7796	-170
53	79.9565	-170
54.5	80.1284	-170
56	80.2957	-170
58	80.5119	-170
60	80.7324	-170
61.5	80.8967	-170
63	81.0571	-170
65	81.265	-170
67	81.4667	-170
69	81.6624	-170
71	81.855	-170
73	82.0471	-170
75	82.2341	-170
77.5	82.4608	-170
80	82.6804	-170
82.5	82.8938	-170
85	83.1036	-170
