"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	6.65825	20.5078	8.0253	20.5078	7.39535
21.2402	15.0603	21.2402	14.3954	21.2402	14.7405
21.9727	17.4543	21.9727	15.0977	21.9727	16.4339
22.7051	17.2084	22.7051	16.4651	22.7051	16.8527
23.4375	17.2719	23.4375	16.6849	23.4375	16.9883
24.1699	-1.95357	24.1699	-2.74746	24.1699	-2.3324
25.6348	10.6237	25.6348	9.15184	25.6348	9.94981
26.3672	18.3299	26.3672	17.5711	26.3672	17.9671
27.0996	18.9732	27.0996	17.9243	27.0996	18.4803
27.832	17.6867	27.832	17.5728	27.832	17.6301
29.2969	9.86555	29.2969	8.87287	29.2969	9.39751
30.0293	20.0687	30.0293	19.2975	30.0293	19.7002
31.4941	23.7834	31.4941	23.4274	31.4941	23.609
32.2266	28.4516	32.2266	27.6955	32.2266	28.09
33.6914	32.4117	33.6914	32.0454	33.6914	32.2324
34.4238	32.2993	34.4238	31.9775	34.4238	32.1414
35.8887	34.0933	35.8887	33.2982	35.8887	33.7139
37.3535	36.1514	37.3535	35.5101	37.3535	35.8426
38.8184	39.0298	38.8184	38.3865	38.8184	38.7201
39.5508	40.2276	39.5508	39.4474	39.5508	39.855
41.0156	42.6309	41.0156	42.396	41.0156	42.515
42.4805	45.0475	42.4805	44.6403	42.4805	44.8487
43.9453	46.1022	43.9453	45.4867	43.9453	45.8053
45.4102	48.4539	45.4102	47.8313	45.4102	48.1537
47.6074	51.5145	47.6074	50.8511	47.6074	51.1955
49.0723	53.3989	49.0723	52.7446	49.0723	53.0841
50.5371	55.0965	50.5371	54.4403	50.5371	54.7808
52.7344	57.5629	52.7344	56.9004	52.7344	57.2442
54.1992	59.0727	54.1992	58.4227	54.1992	58.7599
56.3965	61.1645	56.3965	60.502	56.3965	60.8459
58.5938	62.9105	58.5938	62.2751	58.5938	62.6045
60.0586	64.0153	60.0586	63.3614	60.0586	63.7006
62.2559	65.344	62.2559	64.6763	62.2559	65.023
64.4531	66.4037	64.4531	65.7334	64.4531	66.0815
66.6504	67.2315	66.6504	66.5528	66.6504	66.9054
69.5801	68.1324	69.5801	67.4438	69.5801	67.8017
71.7773	68.6449	71.7773	67.9617	71.7773	68.3167
73.9746	69.0991	73.9746	68.4138	73.9746	68.77
76.9043	69.6434	76.9043	68.9461	76.9043	69.3087
79.834	70.1514	79.834	69.4634	79.834	69.821
82.7637	70.6569	82.7637	69.9561	82.7637	70.3207
85.6934	71.0882	85.6934	70.3815	85.6934	70.7493
88.623	71.5162	88.623	70.8064	88.623	71.1758
91.5527	71.9806	91.5527	71.2598	91.5527	71.6351
94.4824	72.4176	94.4824	71.6909	94.4824	72.0694
98.1445	72.8787	98.1445	72.1451	98.1445	72.5274
101.807	73.3214	101.807	72.5857	101.807	72.9691
105.469	73.7395	105.469	72.9999	105.469	73.3854
109.131	74.0439	109.131	73.3001	109.131	73.6879
112.793	74.3149	112.793	73.5563	112.793	73.9521
116.455	74.5873	116.455	73.8218	116.455	74.2214
120.85	74.8591	120.85	74.0846	120.85	74.4891
125.244	75.0236	125.244	74.2286	125.244	74.6443
