"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	7.5683	20.5078	7.52183	20.5078	7.13644	20.5078	6.25531	20.5078	31.2459	20.5078	30.8605	20.5078	29.9794
21.2402	14.8026	21.2402	14.8211	21.2402	14.9105	21.2402	14.9965	21.2402	29.8041	21.2402	29.8934	21.2402	29.9794
21.9727	16.4088	21.9727	16.4468	21.9727	16.6886	21.9727	17.2413	21.9727	29.1849	21.9727	29.4267	21.9727	29.9794
22.7051	16.888	22.7051	16.904	22.7051	16.9206	22.7051	16.8899	22.7051	29.9935	22.7051	30.0101	22.7051	29.9794
23.4375	16.9093	23.4375	16.934	23.4375	17.1188	23.4375	17.4758	23.4375	29.4376	23.4375	29.6224	23.4375	29.9794
24.1699	-7.63556	24.1699	-6.90883	24.1699	-4.04372	24.1699	-0.940451	24.1699	24.011	24.1699	26.8761	24.1699	29.9794
25.6348	9.94847	25.6348	9.97884	25.6348	10.2116	25.6348	10.732	25.6348	29.2262	25.6348	29.459	25.6348	29.9794
26.3672	18.0708	26.3672	18.0649	26.3672	17.998	26.3672	17.9361	26.3672	30.1082	26.3672	30.0413	26.3672	29.9794
27.0996	18.5651	27.0996	18.5637	27.0996	18.5256	27.0996	18.5378	27.0996	30.0054	27.0996	29.9673	27.0996	29.9794
27.832	17.488	27.832	17.519	27.832	17.7953	27.832	18.2717	27.832	29.2268	27.832	29.503	27.832	29.9794
29.2969	9.97201	29.2969	9.87256	29.2969	9.2234	29.2969	8.39742	29.2969	31.4545	29.2969	30.8054	29.2969	29.9794
30.0293	19.9579	30.0293	19.9167	30.0293	19.5711	30.0293	19.011	30.0293	30.8851	30.0293	30.5396	30.0293	29.9794
31.4941	23.7717	31.4941	23.7426	31.4941	23.5019	31.4941	23.103	31.4941	30.619	31.4941	30.3784	31.4941	29.9794
32.2266	28.2025	32.2266	28.1924	32.2266	28.0902	32.2266	27.967	32.2266	30.2048	32.2266	30.1026	32.2266	29.9794
33.6914	32.2354	33.6914	32.2407	33.6914	32.2742	33.6914	32.3551	33.6914	29.8649	33.6914	29.8985	33.6914	29.9794
34.4238	32.1457	34.4238	32.1491	34.4238	32.1671	34.4238	32.2184	34.4238	29.91	34.4238	29.9281	34.4238	29.9794
35.8887	33.796	35.8887	33.7911	35.8887	33.7296	35.8887	33.6809	35.8887	30.0896	35.8887	30.0281	35.8887	29.9794
37.3535	35.9303	37.3535	35.9221	37.3535	35.8395	37.3535	35.7442	37.3535	30.1573	37.3535	30.0747	37.3535	29.9794
38.8184	38.7948	38.8184	38.7896	38.8184	38.7298	38.8184	38.6713	38.8184	30.0976	38.8184	30.0379	38.8184	29.9794
39.5508	39.9487	39.5508	39.9414	39.5508	39.8613	39.5508	39.7784	39.5508	30.1424	39.5508	30.0623	39.5508	29.9794
41.0156	42.5757	41.0156	42.5668	41.0156	42.4884	41.0156	42.3695	41.0156	30.1767	41.0156	30.0983	41.0156	29.9794
42.4805	44.8441	42.4805	44.8501	42.4805	44.8886	42.4805	44.9838	42.4805	29.8457	42.4805	29.8842	42.4805	29.9794
43.9453	45.8603	43.9453	45.8584	43.9453	45.8302	43.9453	45.829	43.9453	30.0087	43.9453	29.9805	43.9453	29.9794
45.4102	48.2087	45.4102	48.2066	45.4102	48.1777	45.4102	48.1755	45.4102	30.0105	45.4102	29.9815	45.4102	29.9794
47.6074	51.2574	47.6074	51.2546	47.6074	51.2179	47.6074	51.2058	47.6074	30.0282	47.6074	29.9915	47.6074	29.9794
49.0723	53.1444	49.0723	53.1417	49.0723	53.1067	49.0723	53.097	49.0723	30.0241	49.0723	29.989	49.0723	29.9794
50.5371	54.8427	50.5371	54.8396	50.5371	54.8018	50.5371	54.7881	50.5371	30.0308	50.5371	29.993	50.5371	29.9794
52.7344	57.3048	52.7344	57.3021	52.7344	57.268	52.7344	57.2613	52.7344	30.0203	52.7344	29.9862	52.7344	29.9794
54.1992	58.8173	54.1992	58.815	54.1992	58.7851	54.1992	58.7855	54.1992	30.0089	54.1992	29.979	54.1992	29.9794
56.3965	60.909	56.3965	60.9056	56.3965	60.8672	56.3965	60.8552	56.3965	30.0297	56.3965	29.9914	56.3965	29.9794
58.5938	62.6685	58.5938	62.6644	58.5938	62.6215	58.5938	62.5998	58.5938	30.044	58.5938	30.0011	58.5938	29.9794
60.0586	63.7633	60.0586	63.7597	60.0586	63.7205	60.0586	63.7061	60.0586	30.033	60.0586	29.9938	60.0586	29.9794
