"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	1.26652	20.5078	0.385385
21.2402	-0.175316	21.2402	-0.0893457
21.9727	-0.794498	21.9727	-0.24175
22.7051	0.0140833	22.7051	-0.0166161
23.4375	-0.541816	23.4375	-0.184839
24.1699	-5.96837	24.1699	-2.86511
25.6348	-0.75321	25.6348	-0.232763
26.3672	0.128781	26.3672	0.066897
27.0996	0.0259997	27.0996	0.0381073
27.832	-0.752629	27.832	-0.276245
29.2969	1.47514	29.2969	0.649159
30.0293	0.905739	30.0293	0.345566
31.4941	0.639592	31.4941	0.240627
32.2266	0.225397	32.2266	0.102184
33.6914	-0.114459	33.6914	-0.0335718
34.4238	-0.0693617	34.4238	-0.0180306
35.8887	0.110188	35.8887	0.0614612
37.3535	0.177859	37.3535	0.0825321
38.8184	0.118228	38.8184	0.0597316
39.5508	0.162973	39.5508	0.0800594
41.0156	0.197269	41.0156	0.0783891
42.4805	-0.133699	42.4805	-0.0385229
43.9453	0.0293236	43.9453	0.0281874
45.4102	0.0310933	45.4102	0.0289731
47.6074	0.0487521	47.6074	0.0366843
49.0723	0.0446894	49.0723	0.0350539
50.5371	0.0514239	50.5371	0.0377963
52.7344	0.0408679	52.7344	0.0341034
54.1992	0.0294924	54.1992	0.0299195
56.3965	0.0503487	56.3965	0.0383661
58.5938	0.0645617	58.5938	0.042868
60.0586	0.0535895	60.0586	0.0392064
62.2559	0.0401228	62.2559	0.0354981
64.4531	0.0408685	64.4531	0.0361988
66.6504	0.0432548	66.6504	0.0377458
69.5801	0.0478979	69.5801	0.0401967
71.7773	0.0499602	71.7773	0.0411599
73.9746	0.04799	73.9746	0.040739
76.9043	0.0503425	76.9043	0.0424769
79.834	0.0555827	79.834	0.0446769
82.7637	0.0562806	82.7637	0.0458025
85.6934	0.0501679	85.6934	0.0439569
88.623	0.0430386	88.623	0.042126
91.5527	0.0488257	91.5527	0.0457022
94.4824	0.0553099	94.4824	0.04881
98.1445	0.0655021	98.1445	0.0536161
101.807	0.0680029	101.807	0.0554743
105.469	0.0684942	105.469	0.0564706
109.131	0.0536438	109.131	0.0522903
112.793	0.0686918	112.793	0.0597083
116.455	0.088814	116.455	0.0679738
120.85	0.0894842	120.85	0.0697479
125.244	0.0935233	125.244	0.0735151
129.639	0.108953	129.639	0.0810524
134.033	0.114327	134.033	0.0846483
138.428	0.117163	138.428	0.0872476
143.555	0.116094	143.555	0.0895996
148.682	0.127948	148.682	0.0974822
153.809	0.150922	153.809	0.108468
159.668	0.155583	159.668	0.113545
164.795	0.172372	164.795	0.121181
170.654	0.187887	170.654	0.130544
176.514	0.207195	176.514	0.140944
183.105	0.225038	183.105	0.152022
189.697	0.245167	189.697	0.162955
196.289	0.249968	196.289	0.167349
202.881	0.257435	202.881	0.175323
210.205	0.296327	210.205	0.194933
217.529	0.319108	217.529	0.208962
225.586	0.349332	225.586	0.227135
232.91	0.41965	232.91	0.257357
241.699	0.424683	241.699	0.267721
249.756	0.556379	249.756	0.330443
258.545	0.518504	258.545	0.316229
268.066	0.617113	268.066	0.368863
277.588	0.693747	277.588	0.396556
287.109	0.792372	287.109	0.441584
297.363	0.845963	297.363	0.449007
307.617	0.75457	307.617	0.415722
318.604	0.940295	318.604	0.50655
329.59	0.821118	329.59	0.457461
341.309	0.799834	341.309	0.490014
353.76	1.22677	353.76	0.627555
366.211	1.01812	366.211	0.55151
378.662	1.04324	378.662	0.623081
392.578	1.34901	392.578	0.750717
405.762	1.66664	405.762	0.859798
420.41	1.67955	420.41	0.829875
435.059	1.6191	435.059	0.855641
450.439	2.05989	450.439	0.982288
466.553	2.06977	466.553	0.99127
482.666	2.19594	482.666	1.01442
500.244	2.40466	500.244	1.07487
517.822	2.21769	517.822	0.975337
536.133	2.56856	536.133	1.11282
554.443	2.70475	554.443	1.10334
574.219	2.47819	574.219	1.01969
594.727	2.94551	594.727	1.14847
615.234	2.92376	615.234	1.04153
637.207	2.59776	637.207	0.914432
659.912	2.75962	659.912	0.954341
683.35	2.98308	683.35	1.03188
706.787	2.8198	706.787	0.930794
731.689	3.05725	731.689	1.02769
758.057	3.13634	758.057	0.989783
784.424	3.03734	784.424	0.938627
812.256	2.94054	812.256	0.836596
840.82	3.04506	840.82	1.01728
870.85	3.28389	870.85	1.20646
901.611	3.22395	901.611	1.1913
933.105	3.72457	933.105	1.42283
966.064	3.77244	966.064	1.44761
999.756	4.02297	999.756	1.673
1,034.91	4.19243	1,034.91	1.81514
1,071.53	4.49557	1,071.53	1.98122
1,109.62	4.67492	1,109.62	2.08544
1,148.44	4.6322	1,148.44	2.025
1,189.45	4.69097	1,189.45	2.06135
1,231.2	4.69681	1,231.2	2.11132
1,274.41	4.37869	1,274.41	1.89562
1,319.82	4.38902	1,319.82	1.88036
1,365.97	4.47652	1,365.97	1.94409
1,414.31	4.41231	1,414.31	1.96537
1,464.11	4.30976	1,464.11	1.95622
1,515.38	4.39699	1,515.38	2.00472
1,568.85	4.59693	1,568.85	2.13959
1,624.51	4.60654	1,624.51	2.18455
1,681.64	4.71781	1,681.64	2.21823
1,740.97	4.71194	1,740.97	2.17391
1,802.49	5.1788	1,802.49	2.48654
1,866.21	5.57233	1,866.21	2.68346
1,932.13	5.77365	1,932.13	2.82056
2,000.24	6.18387	2,000.24	3.02215
2,070.56	6.17365	2,070.56	3.08926
2,143.8	6.04569	2,143.8	3.07023
2,219.24	6.22817	2,219.24	3.12722
2,297.61	6.30558	2,297.61	3.30108
2,378.17	6.30257	2,378.17	3.3095
2,462.4	6.55751	2,462.4	3.24875
2,548.83	6.4712	2,548.83	3.18706
2,638.92	6.54202	2,638.92	3.16605
2,731.93	6.42605	2,731.93	3.04588
2,828.61	6.37815	2,828.61	3.0087
2,928.22	6.17225	2,928.22	2.91299
3,031.49	6.14018	3,031.49	2.81953
3,138.43	6.05861	3,138.43	2.66105
3,249.02	5.91085	3,249.02	2.53002
3,363.28	5.52619	3,363.28	2.26608
3,481.93	5.20076	3,481.93	2.03655
3,604.98	4.79091	3,604.98	1.79854
3,732.42	4.5406	3,732.42	1.5984
3,863.53	4.04203	3,863.53	1.22696
3,999.76	3.94128	3,999.76	0.93679
4,141.11	4.12445	4,141.11	0.941013
4,286.87	3.93492	4,286.87	0.930487
4,438.48	4.19009	4,438.48	1.16
4,594.48	4.47852	4,594.48	1.45137
4,757.08	4.64303	4,757.08	1.50786
4,924.8	4.85951	4,924.8	1.65677
5,098.39	5.26159	5,098.39	1.8685
5,277.83	5.49787	5,277.83	2.07582
5,463.87	5.89563	5,463.87	2.28492
5,656.49	6.01444	5,656.49	2.3546
5,856.45	5.86748	5,856.45	2.08346
