"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	7.51465	20.5078	7.05444	20.5078	5.19809	20.5078	6.28772
21.2402	14.8266	21.2402	14.9924	21.2402	15.1984	21.2402	15.0714
21.9727	16.4519	21.9727	16.7784	21.9727	17.544	21.9727	17.1434
22.7051	16.9074	22.7051	16.9945	22.7051	16.7495	22.7051	16.8496
23.4375	16.9381	23.4375	17.1657	23.4375	17.744	23.4375	17.4402
24.1699	-6.91371	24.1699	-4.01525	24.1699	-3.58296	24.1699	-4.19004
25.6348	9.98424	25.6348	10.2867	25.6348	11.1277	25.6348	10.6994
26.3672	18.0636	26.3672	18.0053	26.3672	17.8353	26.3672	17.928
27.0996	18.5627	27.0996	18.5401	27.0996	18.4583	27.0996	18.5016
27.832	17.5251	27.832	17.8343	27.832	18.7581	27.832	18.2943
29.2969	9.85315	29.2969	8.95811	29.2969	7.72425	29.2969	8.56745
30.0293	19.9082	30.0293	19.5017	30.0293	18.29	30.0293	18.9984
31.4941	23.7366	31.4941	23.4512	31.4941	22.6186	31.4941	23.0944
32.2266	28.19	32.2266	28.0869	32.2266	27.7789	32.2266	27.9481
33.6914	32.2415	33.6914	32.2888	33.6914	32.4149	33.6914	32.3468
34.4238	32.1494	34.4238	32.1771	34.4238	32.2415	34.4238	32.2059
35.8887	33.7895	35.8887	33.7343	35.8887	33.5555	35.8887	33.6519
37.3535	35.92	37.3535	35.8357	37.3535	35.5882	37.3535	35.7239
38.8184	38.7882	38.8184	38.7322	38.8184	38.5564	38.8184	38.6515
39.5508	39.9394	39.5508	39.8617	39.5508	39.6221	39.5508	39.7525
41.0156	42.5649	41.0156	42.477	41.0156	42.2214	41.0156	42.3618
42.4805	44.8508	42.4805	44.9031	42.4805	45.0398	42.4805	44.9658
43.9453	45.8576	43.9453	45.836	43.9453	45.7829	43.9453	45.8123
45.4102	48.2058	45.4102	48.1833	45.4102	48.1262	45.4102	48.1577
47.6074	51.2536	47.6074	51.2228	47.6074	51.142	47.6074	51.1864
49.0723	53.1407	49.0723	53.1116	49.0723	53.0363	49.0723	53.0777
50.5371	54.8385	50.5371	54.8058	50.5371	54.723	50.5371	54.7687
52.7344	57.3011	52.7344	57.273	52.7344	57.204	52.7344	57.2422
54.1992	58.8141	54.1992	58.7901	54.1992	58.7378	54.1992	58.7673
56.3965	60.9044	56.3965	60.8702	56.3965	60.7936	56.3965	60.8367
