"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]  /  [	0.2	V at 	1	m]"
20.5078	49.6991	20.5078	49.7836	20.5078	50.9787	20.5078	53.103	20.5078	47.6448	20.5078	49.7692	20.5078	50.9643
21.2402	52.2794	21.2402	52.3362	21.2402	53.0014	21.2402	54.4271	21.2402	48.8734	21.2402	50.2991	21.2402	50.9643
21.9727	52.1748	21.9727	52.207	21.9727	52.6313	21.9727	54.0064	21.9727	49.1649	21.9727	50.54	21.9727	50.9643
22.7051	51.0294	22.7051	51.049	22.7051	51.2562	22.7051	52.3708	22.7051	49.6425	22.7051	50.7571	22.7051	50.9643
23.4375	54.7005	23.4375	54.7258	23.4375	54.9648	23.4375	55.9944	23.4375	49.6957	23.4375	50.7253	23.4375	50.9643
24.1699	55.7471	24.1699	55.765	24.1699	55.8583	24.1699	56.5678	24.1699	50.1616	24.1699	50.871	24.1699	50.9643
25.6348	57.567	25.6348	57.5828	25.6348	57.6499	25.6348	58.44	25.6348	50.107	25.6348	50.8972	25.6348	50.9643
26.3672	60.0992	26.3672	60.1145	26.3672	60.1688	26.3672	60.8034	26.3672	50.2754	26.3672	50.9099	26.3672	50.9643
27.0996	61.5735	27.0996	61.5888	27.0996	61.6405	27.0996	62.2226	27.0996	50.3305	27.0996	50.9125	27.0996	50.9643
27.832	62.9866	27.832	62.9969	27.832	63.0066	27.832	63.5334	27.832	50.4278	27.832	50.9546	27.832	50.9643
29.2969	66.2052	29.2969	66.2093	29.2969	66.1635	29.2969	66.5693	29.2969	50.6043	29.2969	51.0101	29.2969	50.9643
30.0293	67.9437	30.0293	67.9486	30.0293	67.9157	30.0293	68.3082	30.0293	50.6046	30.0293	50.9971	30.0293	50.9643
31.4941	70.9762	31.4941	70.9798	31.4941	70.937	31.4941	71.2557	31.4941	50.6883	31.4941	51.0071	31.4941	50.9643
32.2266	72.3749	32.2266	72.3784	32.2266	72.3388	32.2266	72.6473	32.2266	50.6954	32.2266	51.0039	32.2266	50.9643
33.6914	74.9869	33.6914	74.988	33.6914	74.9335	33.6914	75.2052	33.6914	50.747	33.6914	51.0187	33.6914	50.9643
