"SPL Vertical"
"On-Axis"		"10°"		"-10°"		"20°"		"-20°"		"30°"		"-30°"		"40°"		"-40°"		"50°"		"-50°"		"60°"		"-60°"		"70°"		"-70°"		"80°"		"-80°"		"90°"		"-90°"		"100°"		"-100°"		"110°"		"-110°"		"120°"		"-120°"		"130°"		"-130°"		"140°"		"-140°"		"150°"		"-150°"		"160°"		"-160°"		"170°"		"-170°"		"180°"
"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"	"Frequency [Hz]"	"Sound Pessure Level [dB]    /  [	0.2	V at 	1	m]"
20.5078	49.6991	20.5078	49.601	20.5078	49.9101	20.5078	49.6147	20.5078	50.2272	20.5078	49.7335	20.5078	50.6347	20.5078	49.9475	20.5078	51.1097	20.5078	50.2458	20.5078	51.6255	20.5078	50.618	20.5078	52.1564	20.5078	51.0543	20.5078	52.6821	20.5078	51.5453	20.5078	53.1899	20.5078	52.0815	20.5078	53.6752	20.5078	52.6519	20.5078	54.1387	20.5078	53.2433	20.5078	54.5827	20.5078	53.8389	20.5078	55.0057	20.5078	54.4183	20.5078	55.399	20.5078	54.9581	20.5078	55.7467	20.5078	55.4337	20.5078	56.0275	20.5078	55.8219	20.5078	56.2192	20.5078	56.1035	20.5078	56.3026	20.5078	56.2653
21.2402	52.2794	21.2402	51.9811	21.2402	52.6661	21.2402	51.7804	21.2402	53.1249	21.2402	51.68	21.2402	53.6332	21.2402	51.6771	21.2402	54.1631	21.2402	51.765	21.2402	54.6847	21.2402	51.9348	21.2402	55.1693	21.2402	52.1764	21.2402	55.5925	21.2402	52.48	21.2402	55.9374	21.2402	52.836	21.2402	56.1967	21.2402	53.2351	21.2402	56.3735	21.2402	53.6672	21.2402	56.4805	21.2402	54.1198	21.2402	56.5363	21.2402	54.5772	21.2402	56.5598	21.2402	55.0204	21.2402	56.5639	21.2402	55.4291	21.2402	56.5506	21.2402	55.7844	21.2402	56.5108	21.2402	56.0721	21.2402	56.4281	21.2402	56.2857
21.9727	52.1748	21.9727	51.7619	21.9727	52.6826	21.9727	51.4544	21.9727	53.2662	21.9727	51.254	21.9727	53.8986	21.9727	51.1561	21.9727	54.5478	21.9727	51.1517	21.9727	55.1801	21.9727	51.2298	21.9727	55.763	21.9727	51.3786	21.9727	56.2677	21.9727	51.5861	21.9727	56.6706	21.9727	51.8404	21.9727	56.9541	21.9727	52.1299	21.9727	57.1071	21.9727	52.4442	21.9727	57.1255	21.9727	52.7742	21.9727	57.0134	21.9727	53.1121	21.9727	56.784	21.9727	53.4522	21.9727	56.4599	21.9727	53.7914	21.9727	56.0721	21.9727	54.1316	21.9727	55.6555	21.9727	54.4802	21.9727	55.2409	21.9727	54.8477
22.7051	51.0294	22.7051	50.4331	22.7051	51.7063	22.7051	49.9369	22.7051	52.4363	22.7051	49.551	22.7051	53.186	22.7051	49.2761	22.7051	53.9192	22.7051	49.1057	22.7051	54.5993	22.7051	49.0285	22.7051	55.1914	22.7051	49.031	22.7051	55.6647	22.7051	49.0995	22.7051	55.9943	22.7051	49.2215	22.7051	56.1626	22.7051	49.3867	22.7051	56.1609	22.7051	49.5876	22.7051	55.9906	22.7051	49.8209	22.7051	55.6638	22.7051	50.0876	22.7051	55.2038	22.7051	50.3931	22.7051	54.6433	22.7051	50.7455	22.7051	54.0209	22.7051	51.1536	22.7051	53.3768	22.7051	51.6235	22.7051	52.7464	22.7051	52.1566
23.4375	54.7005	23.4375	54.169	23.4375	55.2882	23.4375	53.7052	23.4375	55.9153	23.4375	53.3162	23.4375	56.5606	23.4375	53.0055	23.4375	57.199	23.4375	52.774	23.4375	57.803	23.4375	52.6212	23.4375	58.3446	23.4375	52.5459	23.4375	58.7976	23.4375	52.5465	23.4375	59.1396	23.4375	52.6209	23.4375	59.3537	23.4375	52.7668	23.4375	59.43	23.4375	52.9813	23.4375	59.366	23.4375	53.2619	23.4375	59.1673	23.4375	53.6065	23.4375	58.8464	23.4375	54.013	23.4375	58.4216	23.4375	54.4781	23.4375	57.9152	23.4375	54.9965	23.4375	57.3518	23.4375	55.5588	23.4375	56.7559	23.4375	56.1512
24.1699	55.7471	24.1699	55.2028	24.1699	56.3384	24.1699	54.7176	24.1699	56.9595	24.1699	54.2993	24.1699	57.589	24.1699	53.952	24.1699	58.2017	24.1699	53.6765	24.1699	58.77	24.1699	53.4717	24.1699	59.2655	24.1699	53.3349	24.1699	59.6613	24.1699	53.2627	24.1699	59.9338	24.1699	53.2515	24.1699	60.0649	24.1699	53.2983	24.1699	60.0435	24.1699	53.401	24.1699	59.8671	24.1699	53.5598	24.1699	59.5424	24.1699	53.777	24.1699	59.0859	24.1699	54.0575	24.1699	58.5232	24.1699	54.4076	24.1699	57.8875	24.1699	54.833	24.1699	57.2162	24.1699	55.3359	24.1699	56.5467	24.1699	55.9119
25.6348	57.567	25.6348	56.9225	25.6348	58.2517	25.6348	56.3329	25.6348	58.9579	25.6348	55.8083	25.6348	59.6629	25.6348	55.3554	25.6348	60.3406	25.6348	54.9773	25.6348	60.9631	25.6348	54.6755	25.6348	61.5022	25.6348	54.4497	25.6348	61.931	25.6348	54.2995	25.6348	62.2256	25.6348	54.2246	25.6348	62.3675	25.6348	54.2257	25.6348	62.3445	25.6348	54.3054	25.6348	62.1522	25.6348	54.4687	25.6348	61.7947	25.6348	54.7223	25.6348	61.2855	25.6348	55.0744	25.6348	60.6473	25.6348	55.5309	25.6348	59.9108	25.6348	56.0932	25.6348	59.1134	25.6348	56.7544	25.6348	58.2956	25.6348	57.4975
26.3672	60.0992	26.3672	59.5336	26.3672	60.7027	26.3672	59.0177	26.3672	61.328	26.3672	58.56	26.3672	61.9552	26.3672	58.1657	26.3672	62.5609	26.3672	57.8377	26.3672	63.1193	26.3672	57.5769	26.3672	63.6034	26.3672	57.3836	26.3672	63.9874	26.3672	57.2574	26.3672	64.248	26.3672	57.1978	26.3672	64.367	26.3672	57.2049	26.3672	64.3327	26.3672	57.2796	26.3672	64.1411	26.3672	57.4238	26.3672	63.7978	26.3672	57.6408	26.3672	63.3177	26.3672	57.9349	26.3672	62.7254	26.3672	58.3109	26.3672	62.0536	26.3672	58.7722	26.3672	61.3403	26.3672	59.3183	26.3672	60.6245	26.3672	59.9414
27.0996	61.5735	27.0996	61.0328	27.0996	62.1521	27.0996	60.5416	27.0996	62.7529	27.0996	60.1078	27.0996	63.3567	27.0996	59.7367	27.0996	63.9405	27.0996	59.4309	27.0996	64.4788	27.0996	59.1913	27.0996	64.9451	27.0996	59.0176	27.0996	65.3133	27.0996	58.9085	27.0996	65.5601	27.0996	58.8624	27.0996	65.6667	27.0996	58.8776	27.0996	65.6213	27.0996	58.9527	27.0996	65.42	27.0996	59.0874	27.0996	65.069	27.0996	59.283	27.0996	64.585	27.0996	59.543	27.0996	63.9948	27.0996	59.8728	27.0996	63.3345	27.0996	60.2789	27.0996	62.6446	27.0996	60.7657	27.0996	61.9657	27.0996	61.3317
27.832	62.9866	27.832	62.4388	27.832	63.567	27.832	61.9348	27.832	64.165	27.832	61.4828	27.832	64.7622	27.832	61.0884	27.832	65.3368	27.832	60.7549	27.832	65.8645	27.832	60.4842	27.832	66.3196	27.832	60.2772	27.832	66.6773	27.832	60.1341	27.832	66.9146	27.832	60.0546	27.832	67.0134	27.832	60.0388	27.832	66.9613	27.832	60.0873	27.832	66.7541	27.832	60.2017	27.832	66.3965	27.832	60.3852	27.832	65.9034	27.832	60.643	27.832	65.3	27.832	60.9818	27.832	64.6201	27.832	61.4075	27.832	63.9039	27.832	61.9229	27.832	63.1926	27.832	62.5231
29.2969	66.2052	29.2969	65.6767	29.2969	66.7609	29.2969	65.1855	29.2969	67.3305	29.2969	64.7389	29.2969	67.8971	29.2969	64.3419	29.2969	68.4406	29.2969	63.998	29.2969	68.9378	29.2969	63.7097	29.2969	69.3643	29.2969	63.4785	29.2969	69.6954	29.2969	63.3056	29.2969	69.9086	29.2969	63.192	29.2969	69.9851	29.2969	63.1389	29.2969	69.9123	29.2969	63.1478	29.2969	69.6852	29.2969	63.2214	29.2969	69.3082	29.2969	63.3641	29.2969	68.7959	29.2969	63.5827	29.2969	68.1739	29.2969	63.8856	29.2969	67.4774	29.2969	64.2815	29.2969	66.7484	29.2969	64.7752	29.2969	66.0308	29.2969	65.3635
30.0293	67.9437	30.0293	67.4426	30.0293	68.4718	30.0293	66.9782	30.0293	69.0142	30.0293	66.5576	30.0293	69.5547	30.0293	66.1858	30.0293	70.0737	30.0293	65.8664	30.0293	70.5492	30.0293	65.602	30.0293	70.9574	30.0293	65.3942	30.0293	71.2746	30.0293	65.2443	30.0293	71.4792	30.0293	65.1531	30.0293	71.5535	30.0293	65.1211	30.0293	71.4859	30.0293	65.1487	30.0293	71.2726	30.0293	65.2372	30.0293	70.9187	30.0293	65.3891	30.0293	70.4398	30.0293	65.6087	30.0293	69.861	30.0293	65.9021	30.0293	69.2165	30.0293	66.2759	30.0293	68.5454	30.0293	66.7344	30.0293	67.887	30.0293	67.2754
31.4941	70.9762	31.4941	70.5223	31.4941	71.4556	31.4941	70.102	31.4941	71.9488	31.4941	69.7214	31.4941	72.4414	31.4941	69.3843	31.4941	72.9154	31.4941	69.0933	31.4941	73.3502	31.4941	68.8499	31.4941	73.7236	31.4941	68.6553	31.4941	74.0134	31.4941	68.5102	31.4941	74.1993	31.4941	68.4157	31.4941	74.2647	31.4941	68.3729	31.4941	74.1988	31.4941	68.3836	31.4941	73.9981	31.4941	68.4506	31.4941	73.668	31.4941	68.5778	31.4941	73.2229	31.4941	68.7706	31.4941	72.6868	31.4941	69.035	31.4941	72.0909	31.4941	69.3769	31.4941	71.4711	31.4941	69.7992	31.4941	70.8634	31.4941	70.2987
32.2266	72.3749	32.2266	71.9335	32.2266	72.8422	32.2266	71.5262	32.2266	73.324	32.2266	71.159	32.2266	73.8056	32.2266	70.8355	32.2266	74.2691	32.2266	70.5583	32.2266	74.6942	32.2266	70.3286	32.2266	75.0588	32.2266	70.1473	32.2266	75.3407	32.2266	70.0148	32.2266	75.5199	32.2266	69.9315	32.2266	75.5801	32.2266	69.898	32.2266	75.5111	32.2266	69.9153	32.2266	75.3099	32.2266	69.9854	32.2266	74.9827	32.2266	70.1111	32.2266	74.5451	32.2266	70.2968	32.2266	74.0218	32.2266	70.5478	32.2266	73.4447	32.2266	70.8698	32.2266	72.8495	32.2266	71.2664	32.2266	72.2706	32.2266	71.7365
33.6914	74.9869	33.6914	74.559	33.6914	75.4389	33.6914	74.1637	33.6914	75.9041	33.6914	73.8068	33.6914	76.3681	33.6914	73.4924	33.6914	76.8137	33.6914	73.2229	33.6914	77.2211	33.6914	72.9999	33.6914	77.5689	33.6914	72.8241	33.6914	77.8357	33.6914	72.696	33.6914	78.002	33.6914	72.6156	33.6914	78.052	33.6914	72.5831	33.6914	77.976	33.6914	72.5992	33.6914	77.7716	33.6914	72.6651	33.6914	77.4456	33.6914	72.7833	33.6914	77.0143	33.6914	72.9574	33.6914	76.5027	33.6914	73.1926	33.6914	75.9428	33.6914	73.4944	33.6914	75.3698	33.6914	73.8669	33.6914	74.8168	33.6914	74.3101
34.4238	76.3865	34.4238	75.9656	34.4238	76.8294	34.4238	75.5748	34.4238	77.2835	34.4238	75.22	34.4238	77.735	34.4238	74.9053	34.4238	78.1673	34.4238	74.6334	34.4238	78.561	34.4238	74.4061	34.4238	78.8952	34.4238	74.2245	34.4238	79.1491	34.4238	74.0895	34.4238	79.3035	34.4238	74.0015	34.4238	79.3432	34.4238	73.961	34.4238	79.2584	34.4238	73.9687	34.4238	79.0473	34.4238	74.0259	34.4238	78.7168	34.4238	74.1349	34.4238	78.2832	34.4238	74.2992	34.4238	77.7719	34.4238	74.5237	34.4238	77.2152	34.4238	74.8141	34.4238	76.648	34.4238	75.175	34.4238	76.1033	34.4238	75.6069
35.8887	78.9651	35.8887	78.5594	35.8887	79.3908	35.8887	78.1816	35.8887	79.8262	35.8887	77.8373	35.8887	80.2583	35.8887	77.5306	35.8887	80.6708	35.8887	77.2641	35.8887	81.0454	35.8887	77.0399	35.8887	81.3619	35.8887	76.859	35.8887	81.6002	35.8887	76.7226	35.8887	81.7417	35.8887	76.631	35.8887	81.7717	35.8887	76.5851	35.8887	81.6809	35.8887	76.5855	35.8887	81.4676	35.8887	76.6335	35.8887	81.1389	35.8887	76.7314	35.8887	80.7114	35.8887	76.8826	35.8887	80.2105	35.8887	77.0919	35.8887	79.668	35.8887	77.3649	35.8887	79.1183	35.8887	77.7064	35.8887	78.5933	35.8887	78.1177
37.3535	81.4549	37.3535	81.0658	37.3535	81.8627	37.3535	80.7028	37.3535	82.2791	37.3535	80.3715	37.3535	82.6916	37.3535	80.0758	37.3535	83.0848	37.3535	79.8186	37.3535	83.441	37.3535	79.6018	37.3535	83.741	37.3535	79.4269	37.3535	83.9654	37.3535	79.295	37.3535	84.0966	37.3535	79.2066	37.3535	84.1205	37.3535	79.1626	37.3535	84.0288	37.3535	79.1637	37.3535	83.8201	37.3535	79.2111	37.3535	83.5022	37.3535	79.3064	37.3535	83.0914	37.3535	79.4527	37.3535	82.6126	37.3535	79.6538	37.3535	82.0964	37.3535	79.9146	37.3535	81.5752	37.3535	80.2392	37.3535	81.0785	37.3535	80.6288
38.8184	83.6684	38.8184	83.2926	38.8184	84.061	38.8184	82.941	38.8184	84.4608	38.8184	82.619	38.8184	84.8556	38.8184	82.3307	38.8184	85.2305	38.8184	82.0788	38.8184	85.5686	38.8184	81.8656	38.8184	85.8513	38.8184	81.6926	38.8184	86.0601	38.8184	81.561	38.8184	86.178	38.8184	81.4715	38.8184	86.1918	38.8184	81.425	38.8184	86.0938	38.8184	81.4223	38.8184	85.8834	38.8184	81.4644	38.8184	85.5687	38.8184	81.553	38.8184	85.1666	38.8184	81.6905	38.8184	84.7017	38.8184	81.8804	38.8184	84.204	38.8184	82.127	38.8184	83.7044	38.8184	82.4343	38.8184	83.2308	38.8184	82.8035
39.5508	84.6956	39.5508	84.3271	39.5508	85.0804	39.5508	83.9819	39.5508	85.4718	39.5508	83.6657	39.5508	85.8579	39.5508	83.3823	39.5508	86.2242	39.5508	83.1347	39.5508	86.554	39.5508	82.9252	39.5508	86.829	39.5508	82.7552	39.5508	87.0313	39.5508	82.6261	39.5508	87.1442	39.5508	82.5386	39.5508	87.1549	39.5508	82.4935	39.5508	87.0561	39.5508	82.4917	39.5508	86.8476	39.5508	82.5339	39.5508	86.5377	39.5508	82.6216	39.5508	86.1432	39.5508	82.757	39.5508	85.6886	39.5508	82.9431	39.5508	85.2031	39.5508	83.184	39.5508	84.717	39.5508	83.4831	39.5508	84.2568	39.5508	83.8419
