"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
3,138.43	6.23771	3,138.43	2.96157
3,249.02	6.01194	3,249.02	2.76325
3,363.28	5.59591	3,363.28	2.50445
3,481.93	5.76857	3,481.93	2.41228
3,604.98	5.95784	3,604.98	2.37339
3,732.42	6.06991	3,732.42	2.35476
3,863.53	6.64202	3,863.53	2.67734
3,999.76	6.67766	3,999.76	2.76502
4,141.11	6.83161	4,141.11	2.85058
4,286.87	6.76507	4,286.87	2.90556
4,438.48	6.88975	4,438.48	2.94196
4,594.48	7.36551	4,594.48	3.29982
4,757.08	7.32908	4,757.08	3.34052
4,924.8	7.43299	4,924.8	3.40875
5,098.39	7.124	5,098.39	3.24747
5,277.83	7.13562	5,277.83	3.21052
5,463.87	7.33424	5,463.87	3.17079
5,656.49	7.11831	5,656.49	3.0287
5,856.45	7.24743	5,856.45	3.01183
6,062.99	7.32196	6,062.99	3.0042
6,276.86	7.48944	6,276.86	3.06803
6,498.05	7.5008	6,498.05	3.09089
6,727.29	7.4593	6,727.29	3.05558
6,964.6	7.23123	6,964.6	2.91409
7,209.96	7.1283	7,209.96	2.89368
7,464.11	6.89487	7,464.11	2.7786
7,727.78	6.69119	7,727.78	2.6319
8,000.24	6.97662	8,000.24	2.69418
8,282.23	7.25954	8,282.23	2.79661
8,574.46	7.07776	8,574.46	2.658
8,876.22	7.09021	8,876.22	2.61099
9,189.7	7.05445	9,189.7	2.57161
9,513.43	7.02388	9,513.43	2.60389
9,848.88	7.19337	9,848.88	2.76228
10,196.8	7.28146	10,196.8	2.79887
10,556.4	7.25983	10,556.4	2.7565
10,928.5	7.3091	10,928.5	2.79789
11,313.7	7.31075	11,313.7	2.85401
11,712.9	7.24949	11,712.9	2.88825
12,126	7.23763	12,126	2.88277
12,553.7	7.26174	12,553.7	2.81985
12,996.1	7.2457	12,996.1	2.84398
13,454.6	7.34208	13,454.6	2.87553
13,928.5	7.58486	13,928.5	3.0127
14,419.9	7.97626	14,419.9	3.27808
14,928.2	7.97463	14,928.2	3.22988
15,454.8	7.96118	15,454.8	3.18465
15,999.8	7.88425	15,999.8	3.1241
16,564.5	8.11773	16,564.5	3.3048
17,148.2	8.479	17,148.2	3.57568
17,753.2	8.72845	17,753.2	3.74141
18,379.4	8.689	18,379.4	3.84485
19,027.6	8.54903	19,027.6	3.80185
19,698.5	8.62434	19,698.5	3.51984
19,999.5	8.7849	19,999.5	3.53086
