"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.7468	20.5078	56.314	20.5078	56.9562	20.5078	57.2135
21.9727	53.8248	21.9727	50.0394	21.9727	60.5592	21.9727	58.2946
23.4375	57.8746	23.4375	56.2559	23.4375	62.6971	23.4375	60.8586
24.9023	59.9658	24.9023	58.8719	24.9023	64.3943	24.9023	62.6924
26.3672	61.6478	26.3672	60.1914	26.3672	64.8501	26.3672	63.3981
27.832	62.1988	27.832	60.6799	27.832	66.2248	27.832	64.564
29.2969	62.6047	29.2969	61.3915	29.2969	67.5461	29.2969	65.7246
30.7617	63.5686	30.7617	62.8534	30.7617	68.7869	30.7617	66.9632
32.2266	65.7332	32.2266	65.1433	32.2266	70.0464	32.2266	68.4325
33.6914	66.6718	33.6914	66.0302	33.6914	70.8172	33.6914	69.2364
35.1562	67.3146	35.1562	67.1408	35.1562	72.1	35.1562	70.4318
36.6211	68.7356	36.6211	68.7196	36.6211	73.1711	36.6211	71.6063
38.0859	69.8155	38.0859	69.7889	38.0859	73.9402	38.0859	72.4515
39.5508	71.1702	39.5508	71.1022	39.5508	74.7092	39.5508	73.3716
41.0156	71.8265	41.0156	71.8317	41.0156	75.3988	41.0156	74.0639
42.4805	72.1001	42.4805	72.4107	42.4805	76.0538	42.4805	74.6636
43.9453	73.7289	43.9453	73.9146	43.9453	77.0396	43.9453	75.812
45.4102	74.7784	45.4102	74.9773	45.4102	77.8449	45.4102	76.6945
46.875	75.5526	46.875	75.8515	46.875	78.6206	46.875	77.4885
48.3398	76.4318	48.3398	76.7335	48.3398	79.3017	48.3398	78.2336
51.2695	78.1325	51.2695	78.4616	51.2695	80.6745	51.2695	79.7214
52.7344	78.8373	52.7344	79.1338	52.7344	81.1971	52.7344	80.3004
54.1992	79.4942	54.1992	79.8299	54.1992	81.8082	54.1992	80.936
