"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.0328	20.5078	57.3	20.5078	58.7468	20.5078	56.314	20.5078	56.4203	20.5078	57.4215
21.9727	52.7354	21.9727	50.1595	21.9727	53.8248	21.9727	50.0394	21.9727	59.1086	21.9727	53.6431
23.4375	57.3127	23.4375	56.3575	23.4375	57.8746	23.4375	56.2559	23.4375	61.5116	23.4375	57.8024
24.9023	59.4455	24.9023	59.0393	24.9023	59.9658	24.9023	58.8719	24.9023	63.311	24.9023	60.0221
26.3672	61.0345	26.3672	60.5571	26.3672	61.6478	26.3672	60.1914	26.3672	63.8382	26.3672	61.3105
27.832	61.6498	27.832	60.8553	27.832	62.1988	27.832	60.6799	27.832	65.1145	27.832	61.9874
29.2969	62.1285	29.2969	61.2802	29.2969	62.6047	29.2969	61.3915	29.2969	66.4002	29.2969	62.7122
30.7617	63.2006	30.7617	62.6567	30.7617	63.5686	30.7617	62.8534	30.7617	67.6827	30.7617	63.953
32.2266	65.4178	32.2266	65.0582	32.2266	65.7332	32.2266	65.1433	32.2266	69.0515	32.2266	65.9814
33.6914	66.3673	33.6914	65.9164	33.6914	66.6718	33.6914	66.0302	33.6914	69.8316	33.6914	66.8605
35.1562	67.1352	35.1562	66.8362	35.1562	67.3146	35.1562	67.1408	35.1562	71.1183	35.1562	67.8448
36.6211	68.5993	36.6211	68.4447	36.6211	68.7356	36.6211	68.7196	36.6211	72.2593	36.6211	69.2736
38.0859	69.6559	38.0859	69.6131	38.0859	69.8155	38.0859	69.7889	38.0859	73.0667	38.0859	70.2952
39.5508	70.9817	39.5508	71.0017	39.5508	71.1702	39.5508	71.1022	39.5508	73.9124	39.5508	71.5297
41.0156	71.6732	41.0156	71.6202	41.0156	71.8265	41.0156	71.8317	41.0156	74.6127	41.0156	72.2202
42.4805	72.0961	42.4805	72.0581	42.4805	72.1001	42.4805	72.4107	42.4805	75.2779	42.4805	72.7137
43.9453	73.6655	43.9453	73.6862	43.9453	73.7289	43.9453	73.9146	43.9453	76.3402	43.9453	74.1787
45.4102	74.7365	45.4102	74.7215	45.4102	74.7784	45.4102	74.9773	45.4102	77.1925	45.4102	75.1971
46.875	75.5607	46.875	75.5608	46.875	75.5526	46.875	75.8515	46.875	77.9928	46.875	76.0247
48.3398	76.4264	48.3398	76.4938	48.3398	76.4318	48.3398	76.7335	48.3398	78.7117	48.3398	76.8805
51.2695	78.1543	51.2695	78.2431	51.2695	78.1325	51.2695	78.4616	51.2695	80.1567	51.2695	78.5557
52.7344	78.8463	52.7344	78.9326	52.7344	78.8373	52.7344	79.1338	52.7344	80.708	52.7344	79.2199
54.1992	79.5207	54.1992	79.6116	54.1992	79.4942	54.1992	79.8299	54.1992	81.3405	54.1992	79.8919
55.6641	80.1779	55.6641	80.2757	55.6641	80.1484	55.6641	80.4935	55.6641	81.8962	55.6641	80.5354
58.5938	81.4063	58.5938	81.5234	58.5938	81.3653	58.5938	81.7253	58.5938	82.9782	58.5938	81.7416
60.0586	81.9358	60.0586	82.0677	60.0586	81.8908	60.0586	82.261	60.0586	83.4592	60.0586	82.2667
62.9883	83.1082	62.9883	83.2364	62.9883	83.0674	62.9883	83.4104	62.9883	84.4226	62.9883	83.3998
64.4531	83.6262	64.4531	83.7572	64.4531	83.5817	64.4531	83.926	64.4531	84.8796	64.4531	83.9074
67.3828	84.5835	67.3828	84.6927	67.3828	84.5199	67.3828	84.8646	67.3828	85.7282	67.3828	84.8347
68.8477	84.9795	68.8477	85.0579	68.8477	84.8987	68.8477	85.2506	68.8477	86.0843	68.8477	85.2134
71.7773	85.9086	71.7773	85.9577	71.7773	85.8215	71.7773	86.1517	71.7773	86.8571	71.7773	86.1051
74.707	86.7044	74.707	86.8045	74.707	86.6437	74.707	86.9387	74.707	87.5356	74.707	86.894
77.6367	87.365	77.6367	87.525	77.6367	87.3259	77.6367	87.6144	77.6367	88.1349	77.6367	87.5646
79.1016	87.6601	79.1016	87.8267	79.1016	87.621	79.1016	87.904	79.1016	88.3966	79.1016	87.8539
