"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
128.906	0.0991324	128.906	0.0293844
133.301	0.131984	133.301	0.0534107
139.16	0.194793	139.16	0.0887745
143.555	0.226712	143.555	0.10733
147.949	0.309138	147.949	0.150485
153.809	0.41051	153.809	0.19632
159.668	0.489933	159.668	0.238666
165.527	0.47359	165.527	0.247379
171.387	0.558202	171.387	0.290018
177.246	0.725209	177.246	0.363116
183.105	0.805559	183.105	0.400807
188.965	0.801333	188.965	0.405746
196.289	0.964954	196.289	0.490745
203.613	1.19119	203.613	0.601196
210.938	1.23381	210.938	0.60449
218.262	1.22295	218.262	0.618942
225.586	1.22498	225.586	0.658474
232.91	1.54304	232.91	0.776314
241.699	1.72696	241.699	0.852204
250.488	1.85328	250.488	0.926931
259.277	2.12296	259.277	1.052
268.066	1.9061	268.066	0.96536
276.855	2.15836	276.855	1.04348
287.109	2.22765	287.109	1.05866
297.363	2.33893	297.363	1.18757
307.617	2.51123	307.617	1.22761
319.336	2.3089	319.336	1.22205
329.59	2.63247	329.59	1.26814
341.309	2.43739	341.309	1.24623
353.027	2.91488	353.027	1.46963
366.211	3.01663	366.211	1.54443
379.395	3.35419	379.395	1.63738
392.578	3.01445	392.578	1.47828
405.762	3.16259	405.762	1.58916
420.41	3.37055	420.41	1.704
435.059	2.87486	435.059	1.66129
451.172	4.19309	451.172	2.24919
465.82	4.39253	465.82	2.11114
483.398	4.14006	483.398	1.97827
499.512	3.82735	499.512	1.88144
517.09	3.70598	517.09	1.9543
536.133	3.86914	536.133	2.13851
555.176	5.02975	555.176	2.43932
574.219	4.25378	574.219	2.19626
594.727	4.12047	594.727	2.40595
615.234	5.30036	615.234	2.63569
637.207	4.87426	637.207	2.44755
659.18	4.11146	659.18	2.38119
682.617	4.51877	682.617	2.78296
707.52	5.56537	707.52	2.96302
732.422	4.7907	732.422	2.87698
757.324	5.00364	757.324	2.91401
785.156	5.04393	785.156	2.98482
811.523	4.16235	811.523	2.45502
840.82	-3.02891	840.82	-1.54399
870.117	-1.29107	870.117	0.480735
900.879	2.48712	900.879	2.15457
933.105	3.60992	933.105	3.00723
965.332	6.08898	965.332	3.76758
1,000.49	6.70887	1,000.49	3.84527
1,035.64	6.03438	1,035.64	3.05999
1,072.27	3.8892	1,072.27	1.47367
1,108.89	2.33185	1,108.89	0.480146
1,148.44	4.43987	1,148.44	2.18193
1,189.45	4.2006	1,189.45	2.7036
1,230.47	2.92323	1,230.47	1.31221
1,274.41	2.4544	1,274.41	1.04958
1,319.82	4.41077	1,319.82	2.91947
1,366.7	4.81372	1,366.7	3.07325
1,413.57	5.53145	1,413.57	3.268
1,463.38	5.58103	1,463.38	3.20562
1,516.11	5.11972	1,516.11	2.99662
1,568.85	5.06894	1,568.85	2.4967
1,624.51	4.70166	1,624.51	2.30965
1,681.64	4.36528	1,681.64	2.15294
1,741.7	5.13444	1,741.7	2.46118
1,803.22	5.21183	1,803.22	2.35448
1,866.21	5.34898	1,866.21	2.42843
1,932.13	4.88004	1,932.13	2.1496
1,999.51	5.34091	1,999.51	2.48608
2,069.82	5.84654	2,069.82	2.54807
2,143.07	5.88665	2,143.07	2.84064
2,219.24	5.76283	2,219.24	2.65242
2,296.88	4.91188	2,296.88	2.23527
2,378.91	3.91976	2,378.91	1.38745
2,462.4	4.45638	2,462.4	1.7061
2,548.83	4.80973	2,548.83	1.92477
2,639.65	3.84398	2,639.65	1.25609
2,731.93	3.33838	2,731.93	0.588635
2,828.61	3.33089	2,828.61	0.543787
2,928.22	4.28705	2,928.22	1.33045
3,030.76	4.71908	3,030.76	1.76588
3,137.7	4.97968	3,137.7	1.92932
3,249.02	5.25834	3,249.02	2.06437
3,363.28	4.99919	3,363.28	1.83614
3,481.93	4.80801	3,481.93	1.47956
3,604.98	4.73443	3,604.98	1.35802
3,732.42	4.82125	3,732.42	1.40354
3,864.26	4.74194	3,864.26	1.45278
4,000.49	4.38692	4,000.49	1.37019
4,141.11	4.57486	4,141.11	1.62479
4,287.6	4.76681	4,287.6	1.77913
4,438.48	5.00523	4,438.48	1.90955
4,595.21	5.23954	4,595.21	2.04185
4,756.35	5.21569	4,756.35	1.80686
4,924.8	5.97774	4,924.8	2.17336
5,097.66	6.39965	5,097.66	2.47834
5,277.83	6.49321	5,277.83	2.5402
5,463.87	6.02813	5,463.87	2.30242
5,657.23	6.24366	5,657.23	2.35142
5,856.45	5.86546	5,856.45	2.17484
6,062.99	6.07378	6,062.99	2.37497
6,276.86	5.73627	6,276.86	2.23136
6,498.05	5.8776	6,498.05	2.29444
6,726.56	6.60917	6,726.56	2.62235
6,963.87	6.86574	6,963.87	2.66053
7,209.96	6.97294	7,209.96	2.70183
7,464.84	7.50807	7,464.84	3.13779
7,727.05	7.52577	7,727.05	3.01653
7,999.51	8.02126	7,999.51	3.38029
8,282.23	7.95388	8,282.23	3.34982
8,573.73	8.13379	8,573.73	3.53201
8,876.95	7.8866	8,876.95	3.30662
9,188.96	7.95731	9,188.96	3.2595
9,514.16	8.40709	9,514.16	3.80241
9,849.61	8.58654	9,849.61	3.9398
10,196.8	8.63009	10,196.8	3.95625
10,555.7	8.91907	10,555.7	3.97832
10,927.7	9.13084	10,927.7	4.0531
11,313	9.31375	11,313	4.16781
11,712.9	9.55465	11,712.9	4.26934
12,126	9.80998	12,126	4.47741
12,553.7	10.1442	12,553.7	4.71603
12,996.1	10.5046	12,996.1	4.88598
13,454.6	10.7475	13,454.6	5.06989
13,929.2	10.8396	13,929.2	5.236
14,419.9	10.8247	14,419.9	5.27505
14,928.2	10.8963	14,928.2	5.30391
15,455.6	10.9804	15,455.6	5.31554
16,000.5	10.9285	16,000.5	5.24425
16,564.5	10.9497	16,564.5	5.29913
17,148.9	10.657	17,148.9	5.35383
17,752.4	10.2981	17,752.4	5.24373
18,379.4	9.70546	18,379.4	5.1364
19,026.9	9.28526	19,026.9	4.88655
19,697.8	8.91098	19,697.8	4.50902
19,999.5	8.74634	19,999.5	4.33067
