"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	59.038	20.5078	58.7944	20.5078	57.4215	20.5078	56.3965	20.5078	52.3773	20.5078	51.3523	20.5078	49.9794
21.9727	54.4299	21.9727	53.927	21.9727	53.6431	21.9727	57.315	21.9727	46.5914	21.9727	50.2633	21.9727	49.9794
23.4375	58.2095	23.4375	57.9298	23.4375	57.8024	23.4375	60.1245	23.4375	47.7847	23.4375	50.1068	23.4375	49.9794
24.9023	60.2236	24.9023	60.0079	24.9023	60.0221	24.9023	62.0582	24.9023	47.9292	24.9023	49.9652	24.9023	49.9794
26.3672	61.9051	26.3672	61.6892	26.3672	61.3105	26.3672	62.7226	26.3672	48.946	26.3672	50.3581	26.3672	49.9794
27.832	62.4911	27.832	62.2463	27.832	61.9874	27.832	63.8758	27.832	48.3499	27.832	50.2383	27.832	49.9794
29.2969	62.8879	29.2969	62.6502	29.2969	62.7122	29.2969	65.0586	29.2969	47.571	29.2969	49.9174	29.2969	49.9794
30.7617	63.7981	30.7617	63.6052	30.7617	63.953	30.7617	66.3752	30.7617	47.2094	30.7617	49.6316	30.7617	49.9794
32.2266	65.9142	32.2266	65.762	32.2266	65.9814	32.2266	67.9167	32.2266	47.8247	32.2266	49.76	32.2266	49.9794
33.6914	66.8553	33.6914	66.7008	33.6914	66.8605	33.6914	68.7184	33.6914	47.9618	33.6914	49.8197	33.6914	49.9794
35.1562	67.4505	35.1562	67.3356	35.1562	67.8448	35.1562	69.9653	35.1562	47.3497	35.1562	49.4702	35.1562	49.9794
36.6211	68.8328	36.6211	68.7503	36.6211	69.2736	36.6211	71.1946	36.6211	47.5351	36.6211	49.456	36.6211	49.9794
38.0859	69.9049	38.0859	69.8291	38.0859	70.2952	38.0859	72.0675	38.0859	47.7411	38.0859	49.5133	38.0859	49.9794
39.5508	71.2505	39.5508	71.1824	39.5508	71.5297	39.5508	73.0164	39.5508	48.1454	39.5508	49.6321	39.5508	49.9794
41.0156	71.8945	41.0156	71.8363	41.0156	72.2202	41.0156	73.71	41.0156	48.1057	41.0156	49.5955	41.0156	49.9794
42.4805	72.1237	42.4805	72.1027	42.4805	72.7137	42.4805	74.3613	42.4805	47.7209	42.4805	49.3684	42.4805	49.9794
43.9453	73.7563	43.9453	73.7323	43.9453	74.1787	43.9453	75.5337	43.9453	48.178	43.9453	49.533	43.9453	49.9794
45.4102	74.797	45.4102	74.7802	45.4102	75.1971	45.4102	76.4335	45.4102	48.3261	45.4102	49.5625	45.4102	49.9794
46.875	75.5533	46.875	75.5515	46.875	76.0247	46.875	77.2552	46.875	48.2757	46.875	49.5062	46.875	49.9794
48.3398	76.4271	48.3398	76.43	48.3398	76.8805	48.3398	78.022	48.3398	48.3874	48.3398	49.5289	48.3398	49.9794
51.2695	78.1153	51.2695	78.1289	51.2695	78.5557	51.2695	79.5527	51.2695	48.5556	51.2695	49.5526	51.2695	49.9794
52.7344	78.8221	52.7344	78.834	52.7344	79.2199	52.7344	80.1387	52.7344	48.6747	52.7344	49.5935	52.7344	49.9794
54.1992	79.4713	54.1992	79.4897	54.1992	79.8919	54.1992	80.7878	54.1992	48.6813	54.1992	49.5771	54.1992	49.9794
