"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.0328	20.5078	57.3	20.5078	57.6819
21.9727	52.7354	21.9727	50.1595	21.9727	51.6357
23.4375	57.3127	23.4375	56.3575	23.4375	56.8614
24.9023	59.4455	24.9023	59.0393	24.9023	59.2472
26.3672	61.0345	26.3672	60.5571	26.3672	60.8024
27.832	61.6498	27.832	60.8553	27.832	61.2707
29.2969	62.1285	29.2969	61.2802	29.2969	61.7251
30.7617	63.2006	30.7617	62.6567	30.7617	62.9372
32.2266	65.4178	32.2266	65.0582	32.2266	65.2417
33.6914	66.3673	33.6914	65.9164	33.6914	66.1477
35.1562	67.1352	35.1562	66.8362	35.1562	66.9883
36.6211	68.5993	36.6211	68.4447	36.6211	68.5226
38.0859	69.6559	38.0859	69.6131	38.0859	69.6345
39.5508	70.9817	39.5508	71.0017	39.5508	70.9917
41.0156	71.6732	41.0156	71.6202	41.0156	71.6468
42.4805	72.0961	42.4805	72.0581	42.4805	72.0771
43.9453	73.6655	43.9453	73.6862	43.9453	73.6759
45.4102	74.7365	45.4102	74.7215	45.4102	74.729
46.875	75.5607	46.875	75.5608	46.875	75.5607
48.3398	76.4264	48.3398	76.4938	48.3398	76.4602
51.2695	78.1543	51.2695	78.2431	51.2695	78.199
52.7344	78.8463	52.7344	78.9326	52.7344	78.8896
54.1992	79.5207	54.1992	79.6116	54.1992	79.5664
55.6641	80.1779	55.6641	80.2757	55.6641	80.2271
58.5938	81.4063	58.5938	81.5234	58.5938	81.4652
60.0586	81.9358	60.0586	82.0677	60.0586	82.0023
62.9883	83.1082	62.9883	83.2364	62.9883	83.1728
64.4531	83.6262	64.4531	83.7572	64.4531	83.6922
67.3828	84.5835	67.3828	84.6927	67.3828	84.6384
68.8477	84.9795	68.8477	85.0579	68.8477	85.0189
71.7773	85.9086	71.7773	85.9577	71.7773	85.9332
74.707	86.7044	74.707	86.8045	74.707	86.7547
77.6367	87.365	77.6367	87.525	77.6367	87.4457
79.1016	87.6601	79.1016	87.8267	79.1016	87.7442
82.0312	88.1978	82.0312	88.3232	82.0312	88.2609
84.9609	88.6778	84.9609	88.7942	84.9609	88.7364
87.8906	89.0636	87.8906	89.169	87.8906	89.1166
90.8203	89.3583	90.8203	89.4365	90.8203	89.3976
95.2148	89.5621	95.2148	89.6081	95.2148	89.5852
98.1445	89.6445	98.1445	89.6979	98.1445	89.6713
101.074	89.5645	101.074	89.6496	101.074	89.6072
105.469	89.5445	105.469	89.7525	105.469	89.6497
108.398	89.6662	108.398	89.7664	108.398	89.7166
112.793	89.851	112.793	89.8459	112.793	89.8484
117.188	89.6526	117.188	89.7128	117.188	89.6828
120.117	89.5684	120.117	89.6619	120.117	89.6154
124.512	89.425	124.512	89.5063	124.512	89.4659
128.906	89.2757	128.906	89.2776	128.906	89.2766
133.301	89.1488	133.301	89.1266	133.301	89.1377
139.16	88.9041	139.16	88.866	139.16	88.8851
143.555	88.732	143.555	88.6412	143.555	88.6868
147.949	88.6312	147.949	88.4783	147.949	88.5554
153.809	88.4706	153.809	88.287	153.809	88.3797
159.668	88.393	159.668	88.169	159.668	88.2825
165.527	88.5282	165.527	88.3964	165.527	88.4628
171.387	88.2981	171.387	88.2212	171.387	88.2598
177.246	88.1929	177.246	87.9753	177.246	88.0855
183.105	87.9403	183.105	87.652	183.105	87.7985
188.965	87.7299	188.965	87.7088	188.965	87.7194
196.289	87.8327	196.289	87.7378	196.289	87.7855
203.613	87.6653	203.613	87.6065	203.613	87.636
210.938	87.6424	210.938	87.7006	210.938	87.6716
218.262	87.6284	218.262	87.5537	218.262	87.5912
225.586	87.4434	225.586	87.3597	225.586	87.4018
232.91	87.648	232.91	87.5217	232.91	87.5853
241.699	87.6193	241.699	87.4041	241.699	87.513
250.488	87.6416	250.488	86.8294	250.488	87.2544
259.277	88.1141	259.277	87.797	259.277	87.9584
268.066	87.7421	268.066	87.0309	268.066	87.401
276.855	87.8529	276.855	87.0198	276.855	87.4563
287.109	87.9176	287.109	87.5715	287.109	87.748
297.363	87.901	297.363	87.6198	297.363	87.7627
307.617	88.3168	307.617	88.1929	307.617	88.2552
319.336	87.8049	319.336	87.3823	319.336	87.5988
329.59	87.741	329.59	87.4542	329.59	87.6
341.309	87.4745	341.309	86.9278	341.309	87.2098
353.027	87.6853	353.027	87.0966	353.027	87.4009
366.211	87.6122	366.211	87.1364	366.211	87.3808
379.395	88.3947	379.395	88.1122	379.395	88.2557
392.578	88.2003	392.578	87.4455	392.578	87.8393
405.762	87.9792	405.762	87.3388	405.762	87.6708
420.41	87.7394	420.41	87.7358	420.41	87.7376
435.059	86.9037	435.059	86.2931	435.059	86.6091
451.172	89.283	451.172	88.1533	451.172	88.7548
465.82	89.4082	465.82	88.2714	465.82	88.8769
483.398	89.5983	483.398	88.7232	483.398	89.1827
499.512	88.7767	499.512	88.7795	499.512	88.7781
517.09	88.7951	517.09	88.3324	517.09	88.5699
536.133	87.4648	536.133	87.1454	536.133	87.3081
555.176	89.0166	555.176	87.8202	555.176	88.4595
574.219	89.5279	574.219	88.1463	574.219	88.8918
594.727	89.0922	594.727	86.9568	594.727	88.1545
615.234	89.9158	615.234	87.9305	615.234	89.0356
637.207	90.331	637.207	88.9633	637.207	89.7008
659.18	88.9323	659.18	87.2594	659.18	88.1759
682.617	88.4042	682.617	87.4306	682.617	87.9446
707.52	89.7207	707.52	87.2795	707.52	88.6694
732.422	88.8682	732.422	87.1237	732.422	88.083
757.324	88.7731	757.324	87.2609	757.324	88.0824
785.156	87.4639	785.156	87.7709	785.156	87.6201
811.523	86.8624	811.523	86.3541	811.523	86.6157
840.82	86.949	840.82	89.6211	840.82	88.4874
870.117	88.0907	870.117	87.7799	870.117	87.9381
900.879	90.9757	900.879	87.7117	900.879	89.6434
933.105	89.3231	933.105	85.2098	933.105	87.7362
965.332	89.3761	965.332	83.7097	965.332	87.4081
1,000.49	88.0172	1,000.49	84.3233	1,000.49	86.5517
1,035.64	89.323	1,035.64	86.7612	1,035.64	88.2283
1,072.27	89.5347	1,072.27	88.8849	1,072.27	89.2219
1,108.89	88.8956	1,108.89	89.7564	1,108.89	89.3473
1,148.44	88.0523	1,148.44	86.9925	1,148.44	87.5547
1,189.45	86.5776	1,189.45	84.8474	1,189.45	85.7981
1,230.47	86.9313	1,230.47	86.8916	1,230.47	86.9115
1,274.41	85.7265	1,274.41	88.0259	1,274.41	87.0267
1,319.82	85.6194	1,319.82	85.9115	1,319.82	85.7679
1,366.7	86.5031	1,366.7	84.5094	1,366.7	85.6197
1,413.57	87.1957	1,413.57	83.8369	1,413.57	85.8332
1,463.38	87.13	1,463.38	84.4788	1,463.38	86.0037
1,516.11	87.3629	1,516.11	83.3956	1,516.11	85.8173
1,568.85	87.1914	1,568.85	83.5775	1,568.85	85.75
1,624.51	86.4225	1,624.51	85.1712	1,624.51	85.8417
1,681.64	86.8073	1,681.64	86.7864	1,681.64	86.7968
1,741.7	87.1147	1,741.7	85.4993	1,741.7	86.3817
1,803.22	86.9387	1,803.22	84.4134	1,803.22	85.857
1,866.21	86.6616	1,866.21	84.5181	1,866.21	85.7207
1,932.13	86.4615	1,932.13	85.0261	1,932.13	85.8028
1,999.51	85.8406	1,999.51	85.8369	1,999.51	85.8388
2,069.82	85.5289	2,069.82	86.3918	2,069.82	85.9818
2,143.07	86.3171	2,143.07	85.7119	2,143.07	86.025
2,219.24	87.4798	2,219.24	84.9745	2,219.24	86.4053
