"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	45.4473	20.5078	45.7356	20.5078	49.1384	20.5078	52.6496	20.5078	43.0654	20.5078	46.5767	20.5078	49.9794
21.9727	43.191	21.9727	43.9361	21.9727	50.2304	21.9727	54.7162	21.9727	39.1993	21.9727	43.6851	21.9727	49.9794
23.4375	39.6191	23.4375	39.0313	23.4375	46.6549	23.4375	52.2336	23.4375	36.7771	23.4375	42.3558	23.4375	49.9794
24.9023	32.5963	24.9023	30.8479	24.9023	47.3079	24.9023	53.198	24.9023	27.6293	24.9023	33.5194	24.9023	49.9794
26.3672	38.0088	26.3672	36.9917	26.3672	48.6803	26.3672	54.5241	26.3672	32.447	26.3672	38.2908	26.3672	49.9794
27.832	42.9473	27.832	42.4204	27.832	49.934	27.832	55.4648	27.832	36.935	27.832	42.4658	27.832	49.9794
29.2969	47.6496	29.2969	47.4135	29.2969	52.2319	29.2969	57.1438	29.2969	40.2491	29.2969	45.1611	29.2969	49.9794
30.7617	52.3802	30.7617	52.1529	30.7617	54.5416	30.7617	58.5824	30.7617	43.5499	30.7617	47.5907	30.7617	49.9794
32.2266	55.5347	32.2266	55.3528	32.2266	56.8773	32.2266	60.2388	32.2266	45.0935	32.2266	48.4549	32.2266	49.9794
33.6914	58.5316	33.6914	58.3562	33.6914	59.0489	33.6914	61.6094	33.6914	46.7262	33.6914	49.2867	33.6914	49.9794
35.1563	60.3858	35.1563	60.2098	35.1563	60.5555	35.1563	62.6833	35.1563	47.5059	35.1563	49.6337	35.1563	49.9794
36.6211	62.1299	36.6211	61.9815	36.6211	62.3231	36.6211	64.2669	36.6211	47.694	36.6211	49.6378	36.6211	49.9794
38.0859	64.1137	38.0859	63.9944	38.0859	64.2846	38.0859	65.9623	38.0859	48.0115	38.0859	49.6892	38.0859	49.9794
39.5508	66.0529	39.5508	65.9534	39.5508	66.1191	39.5508	67.4519	39.5508	48.481	39.5508	49.8138	39.5508	49.9794
41.0156	68.0347	41.0156	67.951	41.0156	68.0396	41.0156	69.1	41.0156	48.8304	41.0156	49.8908	41.0156	49.9794
42.4805	68.9783	42.4805	68.8936	42.4805	68.8961	42.4805	69.7909	42.4805	49.0821	42.4805	49.9769	42.4805	49.9794
43.9453	69.9871	43.9453	69.9148	43.9453	69.9521	43.9453	70.8148	43.9453	49.0794	43.9453	49.9421	43.9453	49.9794
45.4102	70.9893	45.4102	70.9292	45.4102	70.9924	45.4102	71.8029	45.4102	49.1057	45.4102	49.9162	45.4102	49.9794
46.875	72.1139	46.875	72.0661	46.875	72.1602	46.875	72.9299	46.875	49.1156	46.875	49.8853	46.875	49.9794
48.3398	73.1684	48.3398	73.1299	48.3398	73.2569	48.3398	74.0257	48.3398	49.0836	48.3398	49.8523	48.3398	49.9794
51.2695	74.811	51.2695	74.7911	51.2695	74.9596	51.2695	75.6641	51.2695	49.1065	51.2695	49.8109	51.2695	49.9794
52.7344	75.6229	52.7344	75.6106	52.7344	75.7939	52.7344	76.4669	52.7344	49.1231	52.7344	49.7961	52.7344	49.9794
54.1992	76.462	54.1992	76.4567	54.1992	76.6606	54.1992	77.3179	54.1992	49.1182	54.1992	49.7755	54.1992	49.9794
55.6641	77.2281	55.6641	77.2287	55.6641	77.4451	55.6641	78.0792	55.6641	49.1289	55.6641	49.763	55.6641	49.9794
58.5938	78.5495	58.5938	78.5574	58.5938	78.7745	58.5938	79.349	58.5938	49.1878	58.5938	49.7623	58.5938	49.9794
60.0586	79.1277	60.0586	79.138	60.0586	79.355	60.0586	79.9102	60.0586	49.2072	60.0586	49.7624	60.0586	49.9794
62.9883	80.223	62.9883	80.2404	62.9883	80.4746	62.9883	81.0072	62.9883	49.2125	62.9883	49.7451	62.9883	49.9794
64.4531	80.6582	64.4531	80.6791	64.4531	80.9228	64.4531	81.448	64.4531	49.2105	64.4531	49.7357	64.4531	49.9794
67.3828	81.221	67.3828	81.2459	67.3828	81.493	67.3828	81.9942	67.3828	49.2312	67.3828	49.7323	67.3828	49.9794
68.8477	81.4833	68.8477	81.51	68.8477	81.7614	68.8477	82.2578	68.8477	49.2316	68.8477	49.728	68.8477	49.9794
71.7773	82.525	71.7773	82.555	71.7773	82.8075	71.7773	83.275	71.7773	49.2594	71.7773	49.7269	71.7773	49.9794
74.707	83.0982	74.707	83.1299	74.707	83.3734	74.707	83.804	74.707	49.3053	74.707	49.7359	74.707	49.9794
77.6367	83.2563	77.6367	83.2905	77.6367	83.5416	77.6367	83.9707	77.6367	49.2992	77.6367	49.7283	77.6367	49.9794
79.1016	83.6862	79.1016	83.7213	79.1016	83.9718	79.1016	84.3911	79.1016	49.3097	79.1016	49.7289	79.1016	49.9794
82.0313	84.4903	82.0313	84.5251	82.0313	84.7559	82.0313	85.1282	82.0313	49.3763	82.0313	49.7486	82.0313	49.9794
84.9609	84.6852	84.9609	84.7152	84.9609	84.8958	84.9609	85.1803	84.9609	49.5143	84.9609	49.7989	84.9609	49.9794
87.8906	85.3078	87.8906	85.3336	87.8906	85.473	87.8906	85.6909	87.8906	49.6221	87.8906	49.84	87.8906	49.9794
90.8203	85.474	90.8203	85.5101	90.8203	85.7384	90.8203	86.1066	90.8203	49.3829	90.8203	49.7511	90.8203	49.9794
95.2148	85.8537	95.2148	85.8847	95.2148	86.0512	95.2148	86.2955	95.2148	49.5685	95.2148	49.8128	95.2148	49.9794
98.1445	86.0168	98.1445	86.0486	98.1445	86.2154	98.1445	86.4543	98.1445	49.5737	98.1445	49.8127	98.1445	49.9794
101.074	86.4355	101.074	86.4668	101.074	86.6291	101.074	86.861	101.074	49.5852	101.074	49.8172	101.074	49.9794
105.469	86.2057	105.469	86.2379	105.469	86.4004	105.469	86.6237	105.469	49.5936	105.469	49.8169	105.469	49.9794
108.398	86.3697	108.398	86.4008	108.398	86.5525	108.398	86.7567	108.398	49.6235	108.398	49.8277	108.398	49.9794
112.793	86.9862	112.793	87.0096	112.793	87.1045	112.793	87.2262	112.793	49.7628	112.793	49.8845	112.793	49.9794
117.188	86.7083	117.188	86.7299	117.188	86.8141	117.188	86.9226	117.188	49.7867	117.188	49.8952	117.188	49.9794
120.117	87.0463	120.117	87.066	120.117	87.1464	120.117	87.2645	120.117	49.7809	120.117	49.8989	120.117	49.9794
124.512	87.0617	124.512	87.0791	124.512	87.1303	124.512	87.1906	124.512	49.8679	124.512	49.9282	124.512	49.9794
