"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	60.2325	20.5078	58.3757	20.5078	59.4026
21.2402	61.4469	21.2402	59.5881	21.2402	60.6162
21.9727	62.0205	21.9727	60.1493	21.9727	61.1849
22.7051	62.7983	22.7051	60.8946	22.7051	61.9499
23.4375	63.2957	23.4375	61.4904	23.4375	62.4862
24.1699	63.8152	24.1699	62.0664	24.1699	63.0282
25.6348	65.0458	25.6348	63.3596	25.6348	64.284
26.3672	65.731	26.3672	64.1277	26.3672	65.0029
27.0996	66.3013	27.0996	64.7084	27.0996	65.5775
27.832	66.8189	27.832	65.1809	27.832	66.0767
29.2969	67.9322	29.2969	66.3327	29.2969	67.2057
30.0293	68.3074	30.0293	66.7286	30.0293	67.5893
31.4941	69.3557	31.4941	67.8286	31.4941	68.6589
32.2266	69.776	32.2266	68.2299	32.2266	69.0714
33.6914	70.5446	33.6914	69.0343	33.6914	69.8548
34.4238	71.0301	34.4238	69.5265	34.4238	70.343
35.8887	71.9114	35.8887	70.4467	35.8887	71.2405
37.3535	72.6407	37.3535	71.2171	37.3535	71.987
38.8184	73.4173	38.8184	72.0634	38.8184	72.7929
39.5508	73.8321	39.5508	72.535	39.5508	73.2318
41.0156	75.3105	41.0156	73.9598	41.0156	74.6875
42.4805	75.4446	42.4805	74.118	42.4805	74.8317
43.9453	76.1352	43.9453	74.8318	43.9453	75.5322
45.4102	76.8025	45.4102	75.5265	45.4102	76.2112
47.6074	77.9497	47.6074	76.7555	47.6074	77.3935
49.0723	78.7048	49.0723	77.5915	49.0723	78.1838
50.5371	79.339	50.5371	78.2305	50.5371	78.82
52.7344	80.1746	52.7344	79.0822	52.7344	79.6627
54.1992	80.8374	54.1992	79.8	54.1992	80.3496
56.3965	81.6623	56.3965	80.6383	56.3965	81.1804
58.5938	82.4436	58.5938	81.4225	58.5938	81.963
60.0586	82.8464	60.0586	81.8024	60.0586	82.3557
62.2559	83.4363	62.2559	82.346	62.2559	82.9253
64.4531	84.0079	64.4531	82.9199	64.4531	83.4979
66.6504	84.5058	66.6504	83.3894	66.6504	83.9834
69.5801	85.0533	69.5801	83.9031	69.5801	84.5162
71.7773	85.4591	71.7773	84.3147	71.7773	84.9245
73.9746	85.8701	73.9746	84.7264	73.9746	85.3358
76.9043	86.3371	76.9043	85.1841	76.9043	85.7988
79.834	86.8037	79.834	85.6092	79.834	86.2474
82.7637	87.1552	82.7637	85.9277	82.7637	86.5847
85.6934	87.4161	85.6934	86.1662	85.6934	86.836
88.623	87.72	88.623	86.4452	88.623	87.1292
91.5527	87.9477	91.5527	86.643	91.5527	87.3442
94.4824	88.1396	94.4824	86.8022	94.4824	87.5221
98.1445	88.3466	98.1445	87	98.1445	87.7253
101.807	88.4576	101.807	87.0747	101.807	87.821
105.469	88.6344	105.469	87.2322	105.469	87.9896
109.131	88.8342	109.131	87.3933	109.131	88.1732
112.793	89.0215	112.793	87.5165	112.793	88.3339
116.455	89.1381	116.455	87.6358	116.455	88.4516
120.85	89.2973	120.85	87.7857	120.85	88.607
125.244	89.3784	125.244	87.7997	125.244	88.6604
129.639	89.3796	129.639	87.777	129.639	88.6518
134.033	89.3778	134.033	87.7131	134.033	88.6247
138.428	89.3666	138.428	87.6316	138.428	88.5851
143.555	89.3679	143.555	87.5125	143.555	88.5385
148.682	89.4187	148.682	87.485	148.682	88.5586
153.809	89.2941	153.809	87.3427	153.809	88.4271
159.668	89.4158	159.668	87.3996	159.668	88.5237
164.795	89.4765	164.795	87.509	164.795	88.6032
170.654	89.4578	170.654	87.4633	170.654	88.5741
176.514	89.3102	176.514	87.2525	176.514	88.4021
183.105	89.2028	183.105	86.9724	183.105	88.2292
189.697	89.1758	189.697	87.0279	189.697	88.2333
196.289	89.205	196.289	87.1758	196.289	88.3079
202.881	88.9683	202.881	86.7898	202.881	88.0142
210.205	88.8195	210.205	86.3755	210.205	87.7672
217.529	88.9577	217.529	86.2248	217.529	87.8028
225.586	89.1796	225.586	86.2189	225.586	87.9468
232.91	89.4714	232.91	86.6764	232.91	88.295
241.699	89.3219	241.699	86.4295	241.699	88.1122
249.756	89.5669	249.756	86.2823	249.756	88.228
258.545	89.3486	258.545	86.448	258.545	88.1361
268.066	89.0927	268.066	85.5654	268.066	87.6777
277.588	88.9899	277.588	86.2712	277.588	87.8399
287.109	88.7886	287.109	86.1182	287.109	87.6555
297.363	89.4034	297.363	86.3294	297.363	88.1329
307.617	89.3249	307.617	87.0187	307.617	88.3231
318.604	89.3695	318.604	87.2937	318.604	88.4545
329.59	89.3365	329.59	87.7167	329.59	88.6017
341.309	88.5466	341.309	86.9848	341.309	87.8356
353.76	89.0681	353.76	86.9301	353.76	88.1294
366.211	88.8099	366.211	86.6929	366.211	87.8792
378.662	89.13	378.662	86.7569	378.662	88.1036
392.578	87.9881	392.578	85.7458	392.578	87.0101
405.762	87.5871	405.762	85.0848	405.762	86.5137
420.41	87.8834	420.41	85.332	420.41	86.7924
435.059	87.1507	435.059	85.3752	435.059	86.3531
450.439	86.9699	450.439	84.9734	450.439	86.0853
466.553	87.0667	466.553	84.4987	466.553	85.9698
482.666	86.6697	482.666	84.4263	482.666	85.6913
500.244	86.6021	500.244	83.7937	500.244	85.4211
517.822	85.8181	517.822	83.2856	517.822	84.7339
536.133	85.529	536.133	82.8393	536.133	84.3891
554.443	85.6562	554.443	82.7951	554.443	84.4571
574.219	86.2794	574.219	82.5475	574.219	84.8025
594.727	85.9557	594.727	82.4248	594.727	84.5396
615.234	85.245	615.234	83.1792	615.234	84.3338
637.207	86.8256	637.207	82.9845	637.207	85.3166
659.912	85.6147	659.912	83.5891	659.912	84.719
683.35	85.6108	683.35	84.8384	683.35	85.2418
706.787	86.5803	706.787	85.0757	706.787	85.8928
731.689	86.0599	731.689	85.5373	731.689	85.8065
758.057	85.9475	758.057	85.4476	758.057	85.7048
784.424	86.1815	784.424	85.7946	784.424	85.9924
812.256	86.5227	812.256	85.4287	812.256	86.0101
840.82	86.3959	840.82	85.812	840.82	86.1138
870.85	86.4578	870.85	85.5397	870.85	86.0229
901.611	86.8298	901.611	85.2472	901.611	86.1102
933.105	86.9031	933.105	84.2611	933.105	85.78
966.064	87.1463	966.064	83.8263	966.064	85.7961
999.756	87.2386	999.756	84.27	999.756	86.0032
1,034.91	87.0692	1,034.91	84.4865	1,034.91	85.9671
1,071.53	87.4322	1,071.53	84.3817	1,071.53	86.1694
1,109.62	87.0746	1,109.62	84.1504	1,109.62	85.8541
1,148.44	87.1859	1,148.44	84.2315	1,148.44	85.9552
1,189.45	87.1153	1,189.45	83.3336	1,189.45	85.6237
1,231.2	87.1075	1,231.2	84.1192	1,231.2	85.8655
