"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	0.0832093	20.5078	0.0908387
21.2402	0.0627768	21.2402	0.081195
21.9727	0.0567721	21.9727	0.0803366
22.7051	0.0769792	22.7051	0.0863478
23.4375	0.113158	23.4375	0.0971165
24.1699	0.134957	24.1699	0.10342
25.6348	0.14599	25.6348	0.10472
26.3672	0.172285	26.3672	0.110919
27.0996	0.178976	27.0996	0.112542
27.832	0.177551	27.832	0.113208
29.2969	0.162124	29.2969	0.10573
30.0293	0.178299	30.0293	0.11119
31.4941	0.161176	31.4941	0.103853
32.2266	0.170657	32.2266	0.108262
33.6914	0.223413	33.6914	0.12704
34.4238	0.214114	34.4238	0.123634
35.8887	0.235173	35.8887	0.130096
37.3535	0.228816	37.3535	0.127093
38.8184	0.244504	38.8184	0.130861
39.5508	0.283073	39.5508	0.143688
41.0156	0.231688	41.0156	0.123945
42.4805	0.228672	42.4805	0.124047
43.9453	0.258367	43.9453	0.134689
45.4102	0.276042	45.4102	0.140609
47.6074	0.281918	47.6074	0.141272
49.0723	0.2823	49.0723	0.139626
50.5371	0.296527	50.5371	0.145197
52.7344	0.313328	52.7344	0.151154
54.1992	0.32022	54.1992	0.152436
56.3965	0.307124	56.3965	0.148284
58.5938	0.307815	58.5938	0.149627
60.0586	0.313731	60.0586	0.153372
62.2559	0.33959	62.2559	0.165227
64.4531	0.361261	64.4531	0.173971
66.6504	0.379703	66.6504	0.181452
69.5801	0.354424	69.5801	0.175048
71.7773	0.374328	71.7773	0.183798
73.9746	0.383553	73.9746	0.188041
76.9043	0.390829	76.9043	0.192718
79.834	0.412183	79.834	0.203513
82.7637	0.43026	82.7637	0.212245
85.6934	0.408626	85.6934	0.207672
88.623	0.426281	88.623	0.217646
91.5527	0.45253	91.5527	0.230756
94.4824	0.495773	94.4824	0.249818
98.1445	0.518165	98.1445	0.258794
101.807	0.5476	101.807	0.276116
105.469	0.584456	105.469	0.290451
109.131	0.600898	109.131	0.301468
112.793	0.62684	112.793	0.316685
116.455	0.681589	116.455	0.339889
120.85	0.742852	120.85	0.359947
125.244	0.729901	125.244	0.361013
129.639	0.73866	129.639	0.36969
134.033	0.75562	134.033	0.383674
138.428	0.790474	138.428	0.403528
143.555	0.844328	143.555	0.431178
148.682	0.926844	148.682	0.469383
153.809	1.04679	153.809	0.51389
159.668	1.06734	159.668	0.526023
164.795	1.08046	164.795	0.530864
170.654	1.0919	170.654	0.54146
176.514	1.13664	176.514	0.563488
183.105	1.22101	183.105	0.602731
189.697	1.32112	189.697	0.642598
196.289	1.29801	196.289	0.652045
202.881	1.33535	202.881	0.67472
210.205	1.49402	210.205	0.758177
217.529	1.65157	217.529	0.824892
225.586	1.89837	225.586	0.952492
232.91	2.29835	232.91	1.02151
241.699	2.1547	241.699	0.959638
249.756	2.30804	249.756	1.02101
258.545	2.13031	258.545	0.946493
268.066	2.27584	268.066	1.06756
277.588	2.44998	277.588	1.07766
287.109	2.60543	287.109	1.14678
297.363	3.09462	297.363	1.25631
307.617	2.80994	307.617	1.08712
318.604	3.1023	318.604	1.21355
329.59	3.01723	329.59	1.13642
341.309	2.59565	341.309	1.11007
353.76	3.17728	353.76	1.23007
366.211	3.00144	366.211	1.09984
378.662	3.09588	378.662	1.10539
392.578	2.91769	392.578	1.00846
405.762	2.94673	405.762	1.07549
420.41	3.47046	420.41	1.21311
435.059	2.96484	435.059	1.02377
450.439	3.1745	450.439	1.00232
466.553	3.4861	466.553	1.21857
482.666	3.53936	482.666	1.20626
500.244	3.67103	500.244	1.26801
517.822	3.33343	517.822	1.05432
536.133	4.11031	536.133	1.5578
554.443	4.16654	554.443	1.54216
574.219	4.46898	574.219	1.64262
594.727	4.41903	594.727	1.78083
615.234	4.89644	615.234	1.98397
637.207	5.04577	637.207	2.15163
659.912	5.01415	659.912	2.09643
683.35	5.02024	683.35	2.23746
706.787	5.24113	706.787	2.28905
731.689	5.11977	731.689	2.15973
758.057	5.05055	758.057	2.24805
784.424	4.92355	784.424	2.08986
812.256	5.048	812.256	2.2571
840.82	4.94557	840.82	2.16248
870.85	5.02035	870.85	2.17201
901.611	5.32823	901.611	2.23607
933.105	5.66696	933.105	2.44144
966.064	5.55679	966.064	2.44498
999.756	5.5748	999.756	2.40474
1,034.91	5.38534	1,034.91	2.34472
1,071.53	5.32828	1,071.53	2.20676
1,109.62	5.36246	1,109.62	2.26874
1,148.44	5.67495	1,148.44	2.32978
1,189.45	5.97723	1,189.45	2.5301
1,231.2	6.14104	1,231.2	2.56949
1,274.41	5.95336	1,274.41	2.37304
1,319.82	6.02438	1,319.82	2.5195
1,365.97	5.999	1,365.97	2.61283
1,414.31	5.94679	1,414.31	2.60684
1,464.11	6.10866	1,464.11	2.61941
1,515.38	5.90553	1,515.38	2.34764
1,568.85	6.02808	1,568.85	2.43087
1,624.51	6.41137	1,624.51	2.76925
1,681.64	6.22718	1,681.64	2.60112
1,740.97	6.40434	1,740.97	2.69623
1,802.49	6.67467	1,802.49	2.79329
1,866.21	6.93242	1,866.21	2.99938
1,932.13	6.66535	1,932.13	2.88263
2,000.24	6.80292	2,000.24	2.93547
2,070.56	7.5544	2,070.56	3.3082
2,143.8	7.92455	2,143.8	3.61856
2,219.24	7.95314	2,219.24	3.7055
2,297.61	8.55745	2,297.61	3.91119
2,378.17	8.92518	2,378.17	4.18748
2,462.4	8.60206	2,462.4	4.24313
2,548.83	8.40002	2,548.83	4.16166
2,638.92	8.09439	2,638.92	3.99703
2,731.93	7.49986	2,731.93	3.65433
2,828.61	6.8376	2,828.61	3.20953
2,928.22	6.18592	2,928.22	2.61213
3,031.49	5.27352	3,031.49	1.79445
3,138.43	5.4895	3,138.43	1.8192
3,249.02	5.36212	3,249.02	1.83658
3,363.28	5.2245	3,363.28	1.85602
3,481.93	4.99485	3,481.93	1.64947
3,604.98	4.8766	3,604.98	1.42578
3,732.42	4.39986	3,732.42	0.954999
3,863.53	4.45515	3,863.53	0.95615
3,999.76	4.67911	3,999.76	1.12819
4,141.11	4.70791	4,141.11	1.11521
4,286.87	5.10661	4,286.87	1.40049
4,438.48	5.30442	4,438.48	1.57337
4,594.48	5.0245	4,594.48	1.45115
4,757.08	5.18113	4,757.08	1.58258
4,924.8	5.50266	4,924.8	1.80339
5,098.39	5.57957	5,098.39	1.82242
5,277.83	5.80774	5,277.83	2.04307
5,463.87	5.93337	5,463.87	2.13914
5,656.49	5.89992	5,656.49	2.07761
5,856.45	6.20096	5,856.45	2.28779
6,062.99	6.76053	6,062.99	2.69422
6,276.86	6.85818	6,276.86	2.75305
6,498.05	7.2178	6,498.05	2.9955
6,727.29	7.68641	6,727.29	3.26859
6,964.6	7.73545	6,964.6	3.29792
7,209.96	7.88079	7,209.96	3.35789
7,464.11	7.67358	7,464.11	3.22651
7,727.78	7.41981	7,727.78	3.11953
8,000.24	7.69084	8,000.24	3.33294
8,282.23	8.43155	8,282.23	3.77282
8,574.46	8.97186	8,574.46	4.00938
8,876.22	8.9919	8,876.22	3.98962
9,189.7	8.78927	9,189.7	3.86869
9,513.43	8.35539	9,513.43	3.654
9,848.88	8.33173	9,848.88	3.73712
10,196.8	8.74679	10,196.8	3.97295
10,556.4	9.05275	10,556.4	4.06539
10,928.5	9.09509	10,928.5	3.97982
11,313.7	8.88189	11,313.7	3.83158
11,712.9	8.76135	11,712.9	3.82586
12,126	8.82275	12,126	3.94473
12,553.7	8.98219	12,553.7	4.02584
12,996.1	9.15616	12,996.1	4.12836
13,454.6	9.29251	13,454.6	4.24725
13,928.5	9.26794	13,928.5	4.32811
14,419.9	9.18278	14,419.9	4.36999
14,928.2	9.46317	14,928.2	4.47551
15,454.8	9.80767	15,454.8	4.63154
15,999.8	9.72661	15,999.8	4.59767
16,564.5	10.1141	16,564.5	4.80322
17,148.2	10.8221	17,148.2	5.10266
17,753.2	11.5259	17,753.2	5.30596
18,379.4	11.8297	18,379.4	5.40974
19,027.6	12.0087	19,027.6	5.55019
19,698.5	12.6004	19,698.5	5.69598
19,999.5	12.7748	19,999.5	5.70079
