"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"	"Frequency / Hz"	"Sound Pessure Level / dB   [2.83V at 1m]"
20.5078	57.921	20.5078	57.8679	20.5078	62.1585	20.5078	60.6373
21.9727	58.1668	21.9727	57.3315	21.9727	62.0299	21.9727	60.4922
23.4375	58.8096	23.4375	58.9109	23.4375	64.5941	23.4375	62.7509
24.9023	60.6517	24.9023	60.2898	24.9023	65.6631	24.9023	63.922
26.3672	61.8249	26.3672	62.4125	26.3672	68.2992	26.3672	66.3826
27.832	64.8718	27.832	65.326	27.832	70.3101	27.832	68.5807
29.2969	67.0295	29.2969	67.5993	29.2969	72.2194	29.2969	70.5605
30.7617	69.417	30.7617	69.9682	30.7617	74.1293	30.7617	72.5805
32.2266	71.6589	32.2266	72.2298	32.2266	76.0793	32.2266	74.6073
33.6914	73.8886	33.6914	74.4584	33.6914	77.9709	33.6914	76.589
35.1563	75.9338	35.1563	76.4999	35.1563	79.713	35.1563	78.4158
36.6211	77.6746	36.6211	78.2323	36.6211	81.1643	36.6211	79.951
38.0859	78.9725	38.0859	79.5108	38.0859	82.1815	38.0859	81.0511
39.5508	79.8248	39.5508	80.3459	39.5508	82.7845	39.5508	81.7308
41.0156	80.2776	41.0156	80.7868	41.0156	83.0327	41.0156	82.0446
42.4805	80.5558	42.4805	81.0486	42.4805	83.1064	42.4805	82.1848
43.9453	80.7369	43.9453	81.2111	43.9453	83.0911	43.9453	82.2347
45.4102	80.791	45.4102	81.2471	45.4102	82.9788	45.4102	82.1785
46.875	80.8499	46.875	81.2985	46.875	82.9049	46.875	82.1519
48.3398	80.9124	48.3398	81.3502	48.3398	82.8361	48.3398	82.1299
51.2695	81.1299	51.2695	81.5383	51.2695	82.7955	51.2695	82.1819
52.7344	81.2708	52.7344	81.6647	52.7344	82.8179	52.7344	82.2477
54.1992	81.4007	54.1992	81.7833	54.1992	82.8473	54.1992	82.3145
55.6641	81.5389	55.6641	81.9101	55.6641	82.8874	55.6641	82.3917
58.5938	81.8572	58.5938	82.2049	58.5938	83.0237	58.5938	82.5972
60.0586	82.03	60.0586	82.3664	60.0586	83.1151	60.0586	82.7199
62.9883	82.4289	62.9883	82.729	62.9883	83.3115	62.9883	82.9934
64.4531	82.6176	64.4531	82.8989	64.4531	83.4042	64.4531	83.1229
67.3828	82.9596	67.3828	83.2299	67.3828	83.6395	67.3828	83.4022
68.8477	83.1399	68.8477	83.4127	68.8477	83.8063	68.8477	83.5756
71.7773	83.469	71.7773	83.7261	71.7773	84.0329	71.7773	83.8438
74.707	83.7433	74.707	83.9796	74.707	84.1954	74.707	84.051
77.6367	83.9701	77.6367	84.187	77.6367	84.3242	77.6367	84.2193
79.1016	84.1007	79.1016	84.3095	79.1016	84.4129	79.1016	84.325
82.0313	84.3661	82.0313	84.5635	82.0313	84.6243	82.0313	84.5583
84.9609	84.6485	84.9609	84.8236	84.9609	84.8206	84.9609	84.7885
87.8906	84.874	87.8906	85.0256	87.8906	84.9594	87.8906	84.9615
90.8203	85.2886	90.8203	85.404	90.8203	85.2258	90.8203	85.2882
95.2148	85.5436	95.2148	85.6441	95.2148	85.4084	95.2148	85.5014
98.1445	85.6896	98.1445	85.7736	98.1445	85.4939	98.1445	85.6115
101.074	85.8153	101.074	85.8849	101.074	85.5769	101.074	85.7111
105.469	86.1067	105.469	86.1432	105.469	85.7629	105.469	85.9392
108.398	86.2274	108.398	86.2766	108.398	85.9373	108.398	86.0909
112.793	86.2716	112.793	86.2871	112.793	85.93	112.793	86.0992
117.188	86.4069	117.188	86.3461	117.188	85.8089	117.188	86.0835
120.117	86.6452	120.117	86.5844	120.117	86.056	120.117	86.3262
124.512	86.7015	124.512	86.6396	124.512	86.1453	124.512	86.3986
128.906	86.686	128.906	86.5755	128.906	86.0005	128.906	86.3048
133.301	86.6091	133.301	86.4831	133.301	85.849	133.301	86.1867
139.16	86.3981	139.16	86.2291	139.16	85.5731	139.16	85.9313
143.555	86.4845	143.555	86.2776	143.555	85.5627	143.555	85.9595
147.949	86.51	147.949	86.3065	147.949	85.645	147.949	86.0135
153.809	86.366	153.809	86.0829	153.809	85.2865	153.809	85.7428
159.668	86.2316	159.668	85.9529	159.668	85.1123	159.668	85.5909
165.527	86.1555	165.527	85.7631	165.527	84.8003	165.527	85.3699
171.387	86.2069	171.387	85.8391	171.387	84.9978	171.387	85.4969
177.246	86.1678	177.246	85.7252	177.246	84.6986	177.246	85.3144
183.105	85.9508	183.105	85.5086	183.105	84.6761	183.105	85.1877
188.965	86.1832	188.965	85.6413	188.965	84.6153	188.965	85.2545
196.289	85.7945	196.289	85.2266	196.289	84.2535	196.289	84.8702
203.613	86.0038	203.613	85.3015	203.613	84.0311	203.613	84.8452
210.938	86.3126	210.938	85.5275	210.938	83.8577	210.938	84.923
218.262	86.1998	218.262	85.5154	218.262	84.1965	218.262	85.0335
225.586	86.2603	225.586	85.426	225.586	84.135	225.586	84.9947
232.91	86.5891	232.91	85.707	232.91	83.9913	232.91	85.1099
241.699	86.2282	241.699	85.2558	241.699	83.2649	241.699	84.574
250.488	86.9148	250.488	85.7401	250.488	83.3124	250.488	84.9538
259.277	87.2002	259.277	86.3954	259.277	83.7715	259.277	85.4277
268.066	86.4791	268.066	85.6629	268.066	84.3357	268.066	85.2113
276.855	86.8323	276.855	85.6614	276.855	82.9096	276.855	84.7594
287.109	86.7093	287.109	85.6148	287.109	83.0086	287.109	84.7401
297.363	86.865	297.363	85.9941	297.363	83.2005	297.363	84.9857
307.617	86.029	307.617	85.2137	307.617	83.599	307.617	84.6401
319.336	85.9341	319.336	84.9069	319.336	82.9405	319.336	84.2504
329.59	86.5793	329.59	85.1676	329.59	82.8676	329.59	84.5009
341.309	86.9423	341.309	85.3887	341.309	83.1095	341.309	84.7745
353.027	87.5211	353.027	86.0014	353.027	82.2821	353.027	84.9102
366.211	86.9428	366.211	85.6782	366.211	82.6354	366.211	84.7084
379.395	86.6246	379.395	85.5925	379.395	82.1847	379.395	84.4302
392.578	86.4722	392.578	85.4643	392.578	82.1757	392.578	84.3322
405.762	86.682	405.762	85.2923	405.762	81.8302	405.762	84.2319
420.41	86.3942	420.41	85.1937	420.41	81.7368	420.41	84.0712
435.059	86.9223	435.059	85.4844	435.059	80.6998	435.059	84.0813
451.172	86.3513	451.172	85.1166	451.172	80.8973	451.172	83.785
465.82	86.017	465.82	85.0382	465.82	81.9281	465.82	83.9551
483.398	86.8824	483.398	85.1642	483.398	81.2625	483.398	84.0935
499.512	86.1248	499.512	84.4599	499.512	80.8027	499.512	83.4386
517.09	86.2827	517.09	85.105	517.09	80.4564	517.09	83.6405
536.133	86.3759	536.133	84.7552	536.133	80.8088	536.133	83.6365
555.176	86.1146	555.176	83.9771	555.176	80.6035	555.176	83.2125
574.219	86.6534	574.219	84.5234	574.219	79.8211	574.219	83.4111
594.727	86.3188	594.727	84.2347	594.727	80.7251	594.727	83.4108
615.234	87.145	615.234	83.736	615.234	80.5321	615.234	83.5426
637.207	86.6994	637.207	83.9545	637.207	78.8867	637.207	83.0282
659.18	86.5357	659.18	83.6321	659.18	78.5884	659.18	82.7832
682.617	86.4456	682.617	83.166	682.617	79.2057	682.617	82.7257
707.52	85.9948	707.52	83.1312	707.52	77.4306	707.52	82.1392
732.422	85.8422	732.422	83.1273	732.422	77.8421	732.422	82.144
757.324	85.9642	757.324	82.4346	757.324	78.2693	757.324	82.0646
785.156	85.477	785.156	82.9606	785.156	76.9605	785.156	81.754
811.523	85.6778	811.523	83.1844	811.523	76.8029	811.523	81.9027
840.82	85.5781	840.82	82.4741	840.82	77.2382	840.82	81.6817
870.117	85.3587	870.117	83.0168	870.117	75.7527	870.117	81.5311
900.879	85.3699	900.879	82.6852	900.879	76.8229	900.879	81.5805
933.105	84.998	933.105	82.2196	933.105	75.1893	933.105	80.9761
965.332	84.8629	965.332	81.7448	965.332	74.9135	965.332	80.6986
1000.49	85.5355	1000.49	81.5584	1000.49	75.0192	1000.49	81.0068
1035.64	85.9533	1035.64	82.3152	1035.64	74.8622	1035.64	81.4641
1072.27	86.0286	1072.27	81.7877	1072.27	75.5905	1072.27	81.4291
1108.89	85.782	1108.89	81.6875	1108.89	73.938	1108.89	81.0604
1148.44	85.6648	1148.44	81.1716	1148.44	74.2022	1148.44	80.861
1189.45	85.4194	1189.45	81.3118	1189.45	73.1176	1189.45	80.6489
1230.47	85.5629	1230.47	81.0752	1230.47	73.6387	1230.47	80.7107
1274.41	85.6182	1274.41	81.4578	1274.41	73.1637	1274.41	80.8166
1319.82	85.9591	1319.82	81.3024	1319.82	72.9976	1319.82	80.9587
1366.7	85.7076	1366.7	81.0377	1366.7	72.7743	1366.7	80.7056
1413.57	85.4318	1413.57	80.6403	1413.57	71.9415	1413.57	80.3486
1463.38	85.5872	1463.38	80.8733	1463.38	71.5892	1463.38	80.4908
1516.11	85.4435	1516.11	80.7059	1516.11	71.632	1516.11	80.3529
1568.85	85.0268	1568.85	79.7881	1568.85	71.5665	1568.85	79.8179
1624.51	85.0628	1624.51	79.5798	1624.51	70.7899	1624.51	79.7281
1681.64	85.6002	1681.64	79.9047	1681.64	70.5319	1681.64	80.1596
1741.7	85.7382	1741.7	80.0803	1741.7	70.3343	1741.7	80.2889
1803.22	85.2523	1803.22	79.5054	1803.22	69.7305	1803.22	79.7733
1866.21	85.3197	1866.21	79.6062	1866.21	70.1033	1866.21	79.866
1932.13	85.4648	1932.13	79.8918	1932.13	69.9459	1932.13	80.0321
1999.51	85.1319	1999.51	79.934	1999.51	70.3505	1999.51	79.8437
2069.82	85.1332	2069.82	79.8772	2069.82	69.748	2069.82	79.7949
2143.07	85.3832	2143.07	80.0448	2143.07	69.6216	2143.07	80.0028
2219.24	85.093	2219.24	79.8474	2219.24	69.5258	2219.24	79.7483
2296.88	85.2571	2296.88	80.0322	2296.88	69.4496	2296.88	79.9066
2378.91	85.2614	2378.91	80.1774	2378.91	68.9314	2378.91	79.9284
2462.4	85.4096	2462.4	80.4703	2462.4	69.3822	2462.4	80.1327
2548.83	85.3918	2548.83	80.5485	2548.83	69.1965	2548.83	80.1367
2639.65	85.5907	2639.65	80.9574	2639.65	68.668	2639.65	80.3727
2731.93	85.6546	2731.93	80.8506	2731.93	68.6944	2731.93	80.3817
2828.61	85.8061	2828.61	80.9888	2828.61	67.8701	2828.61	80.4976
2928.22	85.9598	2928.22	80.9169	2928.22	67.7924	2928.22	80.5759
3030.76	86.1256	3030.76	80.7347	3030.76	67.0809	3030.76	80.6173
3137.7	86.2174	3137.7	80.5278	3137.7	66.7933	3137.7	80.6173
3249.02	86.2251	3249.02	80.2501	3249.02	66.218	3249.02	80.537
3363.28	86.6666	3363.28	80.1853	3363.28	66.1323	3363.28	80.8424
3481.93	86.3092	3481.93	79.9074	3481.93	65.5972	3481.93	80.501
3604.98	86.7697	3604.98	79.9757	3604.98	65.3665	3604.98	80.8586
3732.42	86.6148	3732.42	79.687	3732.42	65.4216	3732.42	80.6769
3864.26	86.6748	3864.26	79.8235	3864.26	65.2729	3864.26	80.7508
4000.49	86.9088	4000.49	79.537	4000.49	64.9859	4000.49	80.8657
4141.11	86.5336	4141.11	79.0332	4141.11	63.4656	4141.11	80.4508
4287.6	86.602	4287.6	78.7495	4287.6	62.7864	4287.6	80.4434
4438.48	86.5667	4438.48	78.6167	4438.48	62.9638	4438.48	80.3919
4595.21	86.4492	4595.21	78.6125	4595.21	62.5245	4595.21	80.2927
4756.35	86.734	4756.35	78.4051	4756.35	61.9248	4756.35	80.4815
4924.8	86.6936	4924.8	78.3861	4924.8	62.0531	4924.8	80.4461
5097.66	86.7379	5097.66	78.4801	5097.66	62.3132	5097.66	80.5007
5277.83	86.7317	5277.83	78.5674	5277.83	62.5761	5277.83	80.5132
5463.87	86.6682	5463.87	78.5489	5463.87	62.9981	5463.87	80.462
5657.23	86.5939	5657.23	78.6332	5657.23	63.4094	5657.23	80.4213
5856.45	86.4777	5856.45	78.5767	5856.45	63.5796	5856.45	80.3193
6062.99	86.4433	6062.99	78.4972	6062.99	63.4303	6062.99	80.2753
6276.86	86.4268	6276.86	78.4205	6276.86	63.2943	6276.86	80.2464
6498.05	86.3784	6498.05	78.3409	6498.05	63.1035	6498.05	80.1909
6726.56	86.3912	6726.56	78.3305	6726.56	62.94	6726.56	80.1977
6963.87	86.412	6963.87	78.4886	6963.87	63.3627	6963.87	80.2477
7209.96	86.3434	7209.96	78.8217	7209.96	63.595	7209.96	80.2598
7464.84	86.205	7464.84	78.9587	7464.84	63.3982	7464.84	80.177
7727.05	85.9777	7727.05	79.1124	7727.05	63.2979	7727.05	80.034
7999.51	85.8276	7999.51	78.9374	7999.51	62.9171	7999.51	79.8757
8282.23	85.5068	8282.23	78.5962	8282.23	62.0162	8282.23	79.5446
8573.73	85.7671	8573.73	78.1326	8573.73	60.7475	8573.73	79.6409
8876.95	86.1371	8876.95	77.809	8876.95	59.7474	8876.95	79.875
9188.96	86.3626	9188.96	78.0627	9188.96	59.6591	9188.96	80.1038
9514.16	86.3166	9514.16	78.2275	9514.16	59.9425	9514.16	80.0967
9849.61	86.2587	9849.61	78.3216	9849.61	59.1668	9849.61	80.0634
10196.8	86.1306	10196.8	78.2113	10196.8	59.0066	10196.8	79.9385
10555.7	85.9257	10555.7	78.326	10555.7	59.6751	10555.7	79.7991
10927.7	85.6658	10927.7	78.4649	10927.7	59.7041	10927.7	79.6226
11313	85.6994	11313	78.283	11313	59.5256	11313	79.61
11712.9	85.7342	11712.9	77.9169	11712.9	58.9513	11712.9	79.5628
12126	85.7106	12126	77.5734	12126	58.6034	12126	79.4787
12553.7	85.6197	12553.7	77.3642	12553.7	57.289	12553.7	79.3623
12996.1	85.6583	12996.1	77.6472	12996.1	56.9511	12996.1	79.4435
13454.6	85.6934	13454.6	77.584	13454.6	57.4974	13454.6	79.4624
13929.2	85.4097	13929.2	77.5033	13929.2	57.6026	13929.2	79.2173
14419.9	85.3848	14419.9	77.6225	14419.9	57.4671	14419.9	79.2193
14928.2	85.2634	14928.2	77.74	14928.2	56.4026	14928.2	79.142
15455.6	84.8748	15455.6	77.6546	15455.6	55.6702	15455.6	78.8151
16000.5	84.2815	16000.5	77.7281	16000.5	56.703	16000.5	78.3773
16564.5	84.1486	16564.5	77.5391	16564.5	56.5455	16564.5	78.231
17148.9	84.0947	17148.9	77.287	17148.9	55.8024	17148.9	78.1286
17752.4	83.7649	17752.4	77.2175	17752.4	54.5072	17752.4	77.8571
18379.4	83.5801	18379.4	77.1107	18379.4	53.082	18379.4	77.6886
19026.9	83.4585	19026.9	76.4875	19026.9	52.0726	19026.9	77.4487
19697.8	82.8024	19697.8	76.1156	19697.8	52.4111	19697.8	76.8592
19999.5	82.813	19999.5	76.0975	19999.5	52.5547	19999.5	76.8634
