Param_Coord_x1 = 1
Param_Coord_x2 = 350
Param_Coord_x3 = 90
Param_Coord_Type = Spherical
Param_Coord_AngularFormat = degree
Param_Coord_Front = '0,0'
Param_Coord_Top = '90,0'
Data_Domain=Frequency
Data_Phase_AngularFormat=degree
Data_Format = LeveldB_Phase
Data_LevelType=SoundPressure

Curve=[
2.0507813e+01 3.9069762e+01 -7.3897632e+01 
2.1972656e+01 4.5444834e+01 -1.6822490e+01 
2.3437500e+01 5.1083819e+01 -4.3495323e+01 
2.4902344e+01 5.3030548e+01 -6.2160226e+01 
2.6367188e+01 5.4349382e+01 -6.5391791e+01 
2.7832031e+01 5.6770019e+01 -7.0577285e+01 
2.9296875e+01 5.8983435e+01 -7.9308437e+01 
3.0761719e+01 6.0624436e+01 -8.6897868e+01 
3.2226563e+01 6.2248123e+01 -9.4988258e+01 
3.3691406e+01 6.3766173e+01 -1.0213950e+02 
3.5156250e+01 6.5307749e+01 -1.1029015e+02 
3.6621094e+01 6.6466850e+01 -1.1989026e+02 
3.8085938e+01 6.7304489e+01 -1.2818272e+02 
3.9550781e+01 6.8035761e+01 -1.3545625e+02 
4.1015625e+01 6.8712365e+01 -1.4200021e+02 
4.2480469e+01 6.9391783e+01 -1.4766352e+02 
4.3945313e+01 7.0022077e+01 -1.5331154e+02 
4.5410156e+01 7.0592571e+01 -1.5867146e+02 
4.6875000e+01 7.1080512e+01 -1.6386470e+02 
4.8339844e+01 7.1514552e+01 -1.6846262e+02 
5.1269531e+01 7.2367025e+01 -1.7655620e+02 
5.2734375e+01 7.2792179e+01 1.7961958e+02 
5.4199219e+01 7.3195134e+01 1.7591737e+02 
5.5664063e+01 7.3520648e+01 1.7263013e+02 
5.8593750e+01 7.4157709e+01 1.6629329e+02 
6.0058594e+01 7.4523308e+01 1.6341636e+02 
6.2988281e+01 7.5185201e+01 1.5772938e+02 
6.4453125e+01 7.5476144e+01 1.5502719e+02 
6.7382813e+01 7.5970761e+01 1.4966888e+02 
6.8847656e+01 7.6188579e+01 1.4685131e+02 
7.1777344e+01 7.6728535e+01 1.4160568e+02 
7.4707031e+01 7.7242550e+01 1.3728569e+02 
7.7636719e+01 7.7578577e+01 1.3297709e+02 
7.9101563e+01 7.7779755e+01 1.3026237e+02 
8.2031250e+01 7.8283160e+01 1.2531932e+02 
8.4960938e+01 7.8706267e+01 1.2141637e+02 
8.7890625e+01 7.8951293e+01 1.1685219e+02 
9.0820313e+01 7.9290352e+01 1.1194297e+02 
9.5214844e+01 7.9730163e+01 1.0605259e+02 
9.8144531e+01 7.9905465e+01 1.0173522e+02 
1.0107422e+02 8.0130308e+01 9.7460583e+01 
1.0546875e+02 8.0408788e+01 9.1724988e+01 
1.0839844e+02 8.0528490e+01 8.7996546e+01 
1.1279297e+02 8.0809033e+01 8.1936764e+01 
1.1718750e+02 8.0910984e+01 7.6743166e+01 
1.2011719e+02 8.1011172e+01 7.3219321e+01 
1.2451172e+02 8.1058081e+01 6.8465432e+01 
1.2890625e+02 8.1109434e+01 6.4152806e+01 
1.3330078e+02 8.1164788e+01 6.0086313e+01 
1.3916016e+02 8.1187005e+01 5.4464780e+01 
1.4355469e+02 8.1104492e+01 5.0753185e+01 
1.4794922e+02 8.1024976e+01 4.7589923e+01 
1.5380859e+02 8.0951182e+01 4.3993892e+01 
1.5966797e+02 8.0932232e+01 4.0372107e+01 
1.6552734e+02 8.0860323e+01 3.6969160e+01 
1.7138672e+02 8.0854126e+01 3.3704878e+01 
1.7724609e+02 8.0709804e+01 3.0148706e+01 
1.8310547e+02 8.0527909e+01 2.7700247e+01 
1.8896484e+02 8.0451338e+01 2.6030007e+01 
1.9628906e+02 8.0487854e+01 2.2763612e+01 
2.0361328e+02 8.0299884e+01 1.9316840e+01 
2.1093750e+02 8.0064518e+01 1.7052613e+01 
2.1826172e+02 7.9897853e+01 1.5520452e+01 
2.2558594e+02 7.9799944e+01 1.4747899e+01 
2.3291016e+02 7.9985792e+01 1.2570100e+01 
2.4169922e+02 7.9725860e+01 9.6257143e+00 
2.5048828e+02 7.9647410e+01 8.3049098e+00 
2.5927734e+02 7.9626469e+01 6.7602011e+00 
2.6806641e+02 7.9609769e+01 4.4756709e+00 
2.7685547e+02 7.9426041e+01 3.1283397e+00 
2.8710938e+02 7.9465010e+01 2.4519941e+00 
2.9736328e+02 7.9608928e+01 1.2799289e-01 
3.0761719e+02 7.9449383e+01 -1.5222667e+00 
3.1933594e+02 7.9625899e+01 -3.9271644e+00 
3.2958984e+02 7.9544940e+01 -5.4249923e+00 
3.4130859e+02 7.9602256e+01 -8.4686946e+00 
3.5302734e+02 7.9337997e+01 -9.9606914e+00 
3.6621094e+02 7.9310559e+01 -1.0703510e+01 
3.7939453e+02 7.9377504e+01 -1.1844833e+01 
3.9257813e+02 7.9489456e+01 -1.2195429e+01 
4.0576172e+02 7.9705576e+01 -1.5793320e+01 
