"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.691034	20.5078	-0.502976
21.9727	1.14251	21.9727	0.236545
23.4375	-0.15966	23.4375	-0.0649496
24.9023	-0.10599	24.9023	0.0615817
26.3672	-0.28769	26.3672	0.00861141
27.832	-0.195483	27.832	0.029946
29.2969	0.520985	29.2969	0.288332
30.7617	0.570841	30.7617	0.264813
32.2266	0.40301	32.2266	0.197511
33.6914	0.358496	33.6914	0.181139
35.1562	0.274593	35.1562	0.142722
36.6211	0.263877	36.6211	0.126348
38.0859	0.233801	38.0859	0.112807
39.5508	0.224029	39.5508	0.105729
41.0156	-0.207558	41.0156	-0.0477449
42.4805	0.287905	42.4805	0.134293
43.9453	0.270181	43.9453	0.125931
45.4102	0.213735	45.4102	0.107589
46.875	0.249783	46.875	0.119546
48.3398	0.301059	48.3398	0.137728
51.2695	0.290365	51.2695	0.129397
52.7344	0.286965	52.7344	0.128582
54.1992	0.273049	54.1992	0.124415
55.6641	0.284736	55.6641	0.128693
58.5938	0.339625	58.5938	0.14821
60.0586	0.350181	60.0586	0.150484
62.9883	0.393369	62.9883	0.167077
64.4531	0.398822	64.4531	0.169384
67.3828	0.386414	67.3828	0.164306
68.8477	0.377891	68.8477	0.159602
71.7773	0.307176	71.7773	0.133194
74.707	0.306455	74.707	0.13395
77.6367	0.326677	77.6367	0.142562
79.1016	0.348011	79.1016	0.151041
82.0312	0.380687	82.0312	0.164469
84.9609	0.339478	84.9609	0.145
87.8906	0.25358	87.8906	0.11925
90.8203	0.261469	90.8203	0.125714
95.2148	0.480376	95.2148	0.205732
98.1445	0.374507	98.1445	0.166439
101.074	0.348071	101.074	0.155199
105.469	0.329834	105.469	0.16172
108.398	0.461154	108.398	0.217475
112.793	0.540502	112.793	0.234599
117.188	0.513615	117.188	0.237529
120.117	0.63295	120.117	0.284987
124.512	0.696936	124.512	0.297918
128.906	0.575743	128.906	0.246702
133.301	0.549107	133.301	0.245668
139.16	0.577299	139.16	0.267475
143.555	0.647969	143.555	0.298701
147.949	0.69292	147.949	0.315845
153.809	0.587489	153.809	0.26576
159.668	0.585549	159.668	0.283473
165.527	0.624123	165.527	0.307929
171.387	0.709995	171.387	0.336956
177.246	0.775097	177.246	0.37485
183.105	0.837354	183.105	0.387139
188.965	0.760392	188.965	0.368509
196.289	0.873424	196.289	0.414047
203.613	1.05773	203.613	0.473048
210.938	0.965676	210.938	0.433716
218.262	0.835055	218.262	0.41067
225.586	1.01419	225.586	0.492321
232.91	1.16838	232.91	0.551166
241.699	1.19415	241.699	0.531798
250.488	1.31232	250.488	0.598061
259.277	1.42	259.277	0.698767
268.066	1.51783	268.066	0.715686
276.855	1.3863	276.855	0.643533
287.109	1.34375	287.109	0.594209
297.363	1.83443	297.363	0.865454
307.617	1.75721	307.617	0.734248
319.336	1.9745	319.336	0.894457
329.59	1.96367	329.59	0.779004
341.309	1.99261	341.309	0.947183
353.027	2.1044	353.027	0.843117
366.211	2.22361	366.211	0.920032
379.395	2.22345	379.395	0.887153
392.578	2.17025	392.578	0.862956
405.762	2.51094	405.762	1.11661
420.41	2.61694	420.41	1.09905
435.059	2.55328	435.059	1.0645
451.172	3.20054	451.172	1.18988
465.82	3.4984	465.82	1.49709
483.398	3.23172	483.398	1.2907
499.512	2.89773	499.512	1.12436
517.09	2.62205	517.09	1.04158
536.133	3.25166	536.133	1.32422
555.176	3.14122	555.176	0.985439
574.219	2.94201	574.219	0.876166
594.727	3.07968	594.727	1.07401
615.234	3.23492	615.234	1.08259
637.207	2.7443	637.207	0.726963
659.18	2.75238	659.18	0.855472
682.617	3.0927	682.617	1.17922
707.52	3.13365	707.52	1.0785
732.422	3.12002	732.422	1.13649
757.324	3.34082	757.324	1.25319
785.156	3.52441	785.156	1.5173
811.523	3.86182	811.523	1.64306
840.82	4.32103	840.82	1.84131
870.117	5.01434	870.117	2.22288
900.879	4.74961	900.879	1.83577
933.105	4.90626	933.105	2.15984
965.332	5.04216	965.332	2.12021
1,000.49	5.15439	1,000.49	2.1692
1,035.64	5.17752	1,035.64	2.13832
1,072.27	4.9034	1,072.27	2.07033
1,108.89	4.84698	1,108.89	2.03756
1,148.44	4.90206	1,148.44	2.06845
1,189.45	5.00114	1,189.45	1.95346
1,230.47	5.38564	1,230.47	2.1776
1,274.41	5.969	1,274.41	2.45283
1,319.82	6.32827	1,319.82	2.5069
1,366.7	6.44487	1,366.7	2.72231
1,413.57	5.75015	1,413.57	2.44245
1,463.38	4.1823	1,463.38	1.91072
1,516.11	2.94388	1,516.11	1.24051
1,568.85	4.47924	1,568.85	2.08903
1,624.51	6.49053	1,624.51	2.70663
1,681.64	6.99905	1,681.64	2.95804
1,741.7	7.46598	1,741.7	3.24486
1,803.22	7.40737	1,803.22	3.20143
1,866.21	7.17014	1,866.21	3.085
1,932.13	7.28718	1,932.13	3.08804
1,999.51	7.83572	1,999.51	3.29803
2,069.82	8.19844	2,069.82	3.53979
2,143.07	8.09056	2,143.07	3.58329
2,219.24	7.37731	2,219.24	3.17538
2,296.88	6.8781	2,296.88	2.77807
2,378.91	7.22037	2,378.91	3.06467
2,462.4	7.96101	2,462.4	3.52759
2,548.83	7.99699	2,548.83	3.62782
2,639.65	7.27625	2,639.65	3.16374
2,731.93	7.54379	2,731.93	3.24207
2,828.61	8.0696	2,828.61	3.52908
2,928.22	8.1912	2,928.22	3.62181
3,030.76	8.18472	3,030.76	3.63444
3,137.7	7.75154	3,137.7	3.3367
3,249.02	7.1295	3,249.02	2.93876
3,363.28	6.77532	3,363.28	2.66959
3,481.93	5.73386	3,481.93	2.00345
3,604.98	4.58702	3,604.98	1.31315
3,732.42	4.70702	3,732.42	1.53197
3,864.26	4.62323	3,864.26	1.52922
4,000.49	5.7995	4,000.49	2.32217
4,141.11	7.35037	4,141.11	3.33732
4,287.6	8.16998	4,287.6	3.7637
4,438.48	8.61233	4,438.48	4.11139
4,595.21	8.43392	4,595.21	4.04351
4,756.35	8.67148	4,756.35	3.82851
4,924.8	9.39243	4,924.8	4.29513
5,097.66	9.40322	5,097.66	4.1876
5,277.83	9.43887	5,277.83	4.28087
5,463.87	9.72871	5,463.87	4.40706
5,657.23	10.305	5,657.23	4.74047
5,856.45	11.0834	5,856.45	5.14973
6,062.99	11.5686	6,062.99	5.37342
6,276.86	11.3564	6,276.86	5.29841
6,498.05	10.9741	6,498.05	5.02763
6,726.56	10.6961	6,726.56	4.91084
6,963.87	10.108	6,963.87	4.59236
7,209.96	9.8261	7,209.96	4.44802
