"CEA2034"
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	51.0178	20.5078	51.1465	20.5078	51.6495	20.5078	51.8376	20.5078	49.2884	20.5078	49.4764	20.5078	49.9794
21.9727	57.5346	21.9727	57.5553	21.9727	57.3187	21.9727	56.4128	21.9727	51.1219	21.9727	50.2159	21.9727	49.9794
23.4375	57.8051	23.4375	57.8339	23.4375	57.8989	23.4375	57.9936	23.4375	49.8197	23.4375	49.9145	23.4375	49.9794
24.9023	57.8395	24.9023	57.8288	24.9023	57.7673	24.9023	57.9348	24.9023	49.8734	24.9023	50.041	24.9023	49.9794
26.3672	59.6606	26.3672	59.6519	26.3672	59.6433	26.3672	59.9396	26.3672	49.6917	26.3672	49.988	26.3672	49.9794
27.832	62.6379	27.832	62.6264	27.832	62.5965	27.832	62.8219	27.832	49.7839	27.832	50.0093	27.832	49.9794
29.2969	64.2393	29.2969	64.2026	29.2969	63.9142	29.2969	63.6816	29.2969	50.5004	29.2969	50.2677	29.2969	49.9794
30.7617	67.7664	30.7617	67.7337	30.7617	67.4689	30.7617	67.1629	30.7617	50.5502	30.7617	50.2442	30.7617	49.9794
32.2266	69.8702	32.2266	69.8472	32.2266	69.6497	32.2266	69.4442	32.2266	50.3824	32.2266	50.1769	32.2266	49.9794
33.6914	71.8476	33.6914	71.824	33.6914	71.6429	33.6914	71.4655	33.6914	50.3379	33.6914	50.1605	33.6914	49.9794
35.1562	73.4981	35.1562	73.4791	35.1562	73.3364	35.1562	73.2046	35.1562	50.254	35.1562	50.1221	35.1562	49.9794
36.6211	75.1482	36.6211	75.1341	36.6211	75.0078	36.6211	74.8702	36.6211	50.2433	36.6211	50.1057	36.6211	49.9794
38.0859	76.906	38.0859	76.8926	38.0859	76.7798	38.0859	76.6588	38.0859	50.2132	38.0859	50.0922	38.0859	49.9794
39.5508	78.4023	39.5508	78.3901	39.5508	78.2843	39.5508	78.166	39.5508	50.2034	39.5508	50.0851	39.5508	49.9794
41.0156	79.142	41.0156	79.1412	41.0156	79.189	41.0156	79.3488	41.0156	49.7718	41.0156	49.9317	41.0156	49.9794
42.4805	80.0349	42.4805	80.0186	42.4805	79.8843	42.4805	79.7307	42.4805	50.2673	42.4805	50.1137	42.4805	49.9794
43.9453	81.4167	43.9453	81.4015	43.9453	81.2756	43.9453	81.1313	43.9453	50.2496	43.9453	50.1053	43.9453	49.9794
45.4102	82.5134	45.4102	82.4992	45.4102	82.3916	45.4102	82.2855	45.4102	50.1931	45.4102	50.087	45.4102	49.9794
46.875	83.6389	46.875	83.6231	46.875	83.5036	46.875	83.3733	46.875	50.2292	46.875	50.0989	46.875	49.9794
48.3398	84.7892	48.3398	84.771	48.3398	84.6333	48.3398	84.47	48.3398	50.2805	48.3398	50.1171	48.3398	49.9794
51.2695	86.6181	51.2695	86.6018	51.2695	86.4724	51.2695	86.3114	51.2695	50.2698	51.2695	50.1088	51.2695	49.9794
52.7344	87.549	52.7344	87.5326	52.7344	87.404	52.7344	87.2456	52.7344	50.2664	52.7344	50.108	52.7344	49.9794
54.1992	88.4315	54.1992	88.4148	54.1992	88.2904	54.1992	88.1417	54.1992	50.2524	54.1992	50.1038	54.1992	49.9794
55.6641	89.3474	55.6641	89.3298	55.6641	89.2011	55.6641	89.0451	55.6641	50.2641	55.6641	50.1081	55.6641	49.9794
58.5938	90.9068	58.5938	90.8868	58.5938	90.7386	58.5938	90.5471	58.5938	50.319	58.5938	50.1276	58.5938	49.9794
60.0586	91.6305	60.0586	91.6104	60.0586	91.4599	60.0586	91.2602	60.0586	50.3296	60.0586	50.1299	60.0586	49.9794
62.9883	93.011	62.9883	92.9885	62.9883	92.8214	62.9883	92.5951	62.9883	50.3728	62.9883	50.1465	62.9883	49.9794
64.4531	93.6115	64.4531	93.5887	64.4531	93.4194	64.4531	93.1899	64.4531	50.3782	64.4531	50.1488	64.4531	49.9794
67.3828	94.5872	67.3828	94.5649	67.3828	94.4006	67.3828	94.1785	67.3828	50.3658	67.3828	50.1437	67.3828	49.9794
68.8477	95.0042	68.8477	94.9825	68.8477	94.8229	68.8477	94.6046	68.8477	50.3573	68.8477	50.139	68.8477	49.9794
71.7773	95.5844	71.7773	95.5656	71.7773	95.4324	71.7773	95.2584	71.7773	50.2866	71.7773	50.1126	71.7773	49.9794
74.707	96.1399	74.707	96.1203	74.707	95.9864	74.707	95.8139	74.707	50.2859	74.707	50.1133	74.707	49.9794
77.6367	96.6173	77.6367	96.5963	77.6367	96.4538	77.6367	96.2697	77.6367	50.3061	77.6367	50.122	77.6367	49.9794
79.1016	96.8427	79.1016	96.8205	79.1016	96.6695	79.1016	96.4725	79.1016	50.3274	79.1016	50.1304	79.1016	49.9794
82.0312	97.1829	82.0312	97.1588	82.0312	96.9944	82.0312	96.7782	82.0312	50.3601	82.0312	50.1439	82.0312	49.9794
84.9609	97.4302	84.9609	97.4094	84.9609	97.2644	84.9609	97.0699	84.9609	50.3189	84.9609	50.1244	84.9609	49.9794
87.8906	97.6148	87.8906	97.5951	87.8906	97.4759	87.8906	97.3416	87.8906	50.233	87.8906	50.0987	87.8906	49.9794
90.8203	97.8753	90.8203	97.8544	90.8203	97.7287	90.8203	97.5929	90.8203	50.2409	90.8203	50.1051	90.8203	49.9794
95.2148	98.3325	95.2148	98.3016	95.2148	98.0959	95.2148	97.8213	95.2148	50.4598	95.2148	50.1851	95.2148	49.9794
