"Early Reflections"
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	52.4106	20.5078	49.4857	20.5078	51.1703	20.5078	52.0588	20.5078	52.1231	20.5078	51.6495
21.9727	58.1415	21.9727	56.0774	21.9727	57.5622	21.9727	57.527	21.9727	56.0212	21.9727	57.3187
23.4375	58.6846	23.4375	56.7158	23.4375	57.8372	23.4375	57.9912	23.4375	57.9052	23.4375	57.8989
24.9023	58.7824	24.9023	56.5059	24.9023	57.8214	24.9023	57.712	24.9023	57.7741	24.9023	57.7673
26.3672	60.5625	26.3672	58.556	26.3672	59.6443	26.3672	59.5751	26.3672	59.8018	26.3672	59.6433
27.832	63.5331	27.832	61.3239	27.832	62.6199	27.832	62.5454	27.832	62.7655	27.832	62.5965
29.2969	65.0421	29.2969	62.7035	29.2969	64.1914	29.2969	63.824	29.2969	63.2671	29.2969	63.9142
30.7617	68.2286	30.7617	66.8361	30.7617	67.7247	30.7617	67.4008	30.7617	66.7873	30.7617	67.4689
32.2266	70.353	32.2266	68.9861	32.2266	69.8405	32.2266	69.6078	32.2266	69.1589	32.2266	69.6497
33.6914	72.2724	33.6914	71.0805	33.6914	71.8172	33.6914	71.5932	33.6914	71.2232	33.6914	71.6429
35.1562	73.8273	35.1562	72.9339	35.1562	73.4735	35.1562	73.2933	35.1562	73.007	35.1562	73.3364
36.6211	75.5007	36.6211	74.5587	36.6211	75.1298	36.6211	74.9853	36.6211	74.687	36.6211	75.0078
38.0859	77.1926	38.0859	76.4102	38.0859	76.8887	38.0859	76.7585	38.0859	76.5057	38.0859	76.7798
39.5508	78.6578	39.5508	77.9443	39.5508	78.3867	39.5508	78.2672	39.5508	78.0293	39.5508	78.2843
41.0156	79.2306	41.0156	79.1419	41.0156	79.14	41.0156	79.1555	41.0156	79.4131	41.0156	79.189
42.4805	80.3247	42.4805	79.4901	42.4805	80.0142	42.4805	79.8552	42.4805	79.5757	42.4805	79.8843
43.9453	81.6723	43.9453	80.9155	43.9453	81.3976	43.9453	81.2501	43.9453	80.9924	43.9453	81.2756
45.4102	82.757	45.4102	82.0507	45.4102	82.4956	45.4102	82.3648	45.4102	82.177	45.4102	82.3916
46.875	83.8591	46.875	83.1949	46.875	83.6191	46.875	83.4739	46.875	83.249	46.875	83.5036
48.3398	84.9789	48.3398	84.3513	48.3398	84.7667	48.3398	84.5993	48.3398	84.3333	48.3398	84.6333
51.2695	86.7937	51.2695	86.2005	51.2695	86.5981	51.2695	86.4458	51.2695	86.1841	51.2695	86.4724
52.7344	87.7132	52.7344	87.1381	52.7344	87.5289	52.7344	87.3773	52.7344	87.1257	52.7344	87.404
54.1992	88.5743	54.1992	88.0516	54.1992	88.4111	54.1992	88.2615	54.1992	88.0322	54.1992	88.2904
55.6641	89.472	55.6641	88.9889	55.6641	89.326	55.6641	89.1691	55.6641	88.9312	55.6641	89.2011
58.5938	91.0059	58.5938	90.5484	58.5938	90.8825	58.5938	90.7021	58.5938	90.417	58.5938	90.7386
60.0586	91.7268	60.0586	91.2677	60.0586	91.6062	60.0586	91.4251	60.0586	91.129	60.0586	91.4599
62.9883	93.0877	62.9883	92.6483	62.9883	92.9839	62.9883	92.7812	62.9883	92.4485	62.9883	92.8214
64.4531	93.6826	64.4531	93.2485	64.4531	93.5841	64.4531	93.379	64.4531	93.0418	64.4531	93.4194
67.3828	94.6425	67.3828	94.248	67.3828	94.5604	67.3828	94.3607	67.3828	94.0402	67.3828	94.4006
68.8477	95.051	68.8477	94.6801	68.8477	94.9782	68.8477	94.785	68.8477	94.4722	68.8477	94.8229
71.7773	95.625	71.7773	95.2999	71.7773	95.5619	71.7773	95.3993	71.7773	95.1609	71.7773	95.4324
74.707	96.17	74.707	95.8749	74.707	96.1164	74.707	95.949	74.707	95.7165	74.707	95.9864
77.6367	96.6368	77.6367	96.3483	77.6367	96.5922	77.6367	96.4137	77.6367	96.1664	77.6367	96.4538
79.1016	96.8545	79.1016	96.5713	79.1016	96.8162	79.1016	96.6264	79.1016	96.3618	79.1016	96.6695
82.0312	97.1841	82.0312	96.9034	82.0312	97.1541	82.0312	96.9467	82.0312	96.6559	82.0312	96.9944
84.9609	97.432	84.9609	97.1788	84.9609	97.4054	84.9609	97.2259	84.9609	96.9612	84.9609	97.2644
87.8906	97.5928	87.8906	97.4152	87.8906	97.5914	87.8906	97.4356	87.8906	97.2734	87.8906	97.4759
90.8203	97.8457	90.8203	97.6624	90.8203	97.8505	90.8203	97.6839	90.8203	97.5315	90.8203	97.7287
95.2148	98.2611	95.2148	98.0455	95.2148	98.2959	95.2148	98.0353	95.2148	97.6816	95.2148	98.0959
98.1445	98.2594	98.1445	98.0731	98.1445	98.285	98.1445	98.0708	98.1445	97.8148	98.1445	98.1234
101.074	98.1958	101.074	98.0132	101.074	98.2194	101.074	98.0187	101.074	97.7937	101.074	98.0686
105.469	98.1667	105.469	97.95	105.469	98.1698	105.469	97.9472	105.469	97.7624	105.469	98.0136
108.398	98.1186	108.398	97.8703	108.398	98.1535	108.398	97.8606	108.398	97.5909	108.398	97.943
112.793	98.1113	112.793	97.895	112.793	98.162	112.793	97.856	112.793	97.4847	112.793	97.9345
117.188	97.8297	117.188	97.6866	117.188	97.9228	117.188	97.5997	117.188	97.2998	117.188	97.6929
120.117	97.7784	120.117	97.5886	120.117	97.8581	120.117	97.4676	120.117	97.0572	120.117	97.5822
124.512	97.6468	124.512	97.4285	124.512	97.7229	124.512	97.3307	124.512	96.8215	124.512	97.4338
128.906	97.225	128.906	97.0134	128.906	97.292	128.906	96.9743	128.906	96.569	128.906	97.052
133.301	97.0079	133.301	96.7325	133.301	97.0363	133.301	96.7104	133.301	96.3437	133.301	96.7981
139.16	96.8318	139.16	96.4916	139.16	96.8463	139.16	96.4884	139.16	96.1084	139.16	96.5873
143.555	96.6841	143.555	96.3666	143.555	96.7301	143.555	96.3284	143.555	95.9037	143.555	96.4408
147.949	96.5229	147.949	96.1247	147.949	96.5621	147.949	96.1475	147.949	95.6857	147.949	96.2554
153.809	95.9541	153.809	95.7735	153.809	96.0933	153.809	95.7467	153.809	95.4221	153.809	95.8345
159.668	95.8544	159.668	95.602	159.668	95.9245	159.668	95.53	159.668	95.204	159.668	95.6505
165.527	95.6668	165.527	95.3561	165.527	95.7393	165.527	95.3099	165.527	94.9839	165.527	95.4414
171.387	95.5359	171.387	95.2298	171.387	95.6084	171.387	95.1358	171.387	94.7299	171.387	95.2824
177.246	95.3801	177.246	94.9727	177.246	95.4471	177.246	94.925	177.246	94.4932	177.246	95.0848
183.105	95.1164	183.105	94.8833	183.105	95.2499	183.105	94.7138	183.105	94.1811	183.105	94.8751
188.965	94.6566	188.965	94.4502	188.965	94.863	188.965	94.359	188.965	93.9878	188.965	94.5055
196.289	94.6371	196.289	94.363	196.289	94.7859	196.289	94.2012	196.289	93.7256	196.289	94.3857
203.613	94.468	203.613	94.1414	203.613	94.651	203.613	93.9996	203.613	93.3867	203.613	94.1922
210.938	94.1266	210.938	94.0128	210.938	94.3807	210.938	93.7879	210.938	93.2027	210.938	93.9596
218.262	93.9394	218.262	93.8816	218.262	94.1957	218.262	93.5969	218.262	93.2162	218.262	93.798
225.586	94.1482	225.586	93.875	225.586	94.3835	225.586	93.6809	225.586	93.1895	225.586	93.9065
232.91	94.1208	232.91	93.9019	232.91	94.4085	232.91	93.6212	232.91	93.0036	232.91	93.8742
241.699	94.1677	241.699	93.7329	241.699	94.3713	241.699	93.6485	241.699	92.9595	241.699	93.8552
250.488	94.3983	250.488	93.7457	250.488	94.4941	250.488	93.6468	250.488	92.8901	250.488	93.9163
259.277	94.3072	259.277	93.4996	259.277	94.4185	259.277	93.4019	259.277	92.6625	259.277	93.7454
268.066	94.0933	268.066	93.3887	268.066	94.2743	268.066	93.2582	268.066	92.3604	268.066	93.582
276.855	93.9738	276.855	93.8632	276.855	94.3325	276.855	93.3784	276.855	92.6587	276.855	93.709
287.109	93.7171	287.109	93.6187	287.109	94.1512	287.109	93.323	287.109	92.6148	287.109	93.569
297.363	94.0705	297.363	93.9591	297.363	94.5618	297.363	93.2679	297.363	92.1859	297.363	93.7263
307.617	94.1183	307.617	93.7889	307.617	94.4104	307.617	93.344	307.617	92.2829	307.617	93.6978
319.336	94.2631	319.336	93.6193	319.336	94.466	319.336	93.0989	319.336	91.9824	319.336	93.6051
329.59	93.847	329.59	93.3348	329.59	94.1741	329.59	93.102	329.59	91.7991	329.59	93.4097
341.309	93.9608	341.309	93.3891	341.309	94.2557	341.309	92.7987	341.309	91.6784	341.309	93.3421
353.027	93.8001	353.027	93.2615	353.027	94.1507	353.027	92.9958	353.027	91.4573	353.027	93.3234
366.211	93.7712	366.211	93.3786	366.211	94.2192	366.211	92.9145	366.211	91.4196	366.211	93.3242
379.395	94.1854	379.395	93.2151	379.395	94.2512	379.395	92.9477	379.395	91.4869	379.395	93.3878
392.578	93.5852	392.578	92.7013	392.578	93.7356	392.578	92.5281	392.578	90.9765	392.578	92.8949
405.762	93.3781	405.762	92.4553	405.762	93.7055	405.762	92.0604	405.762	90.4442	405.762	92.6295
420.41	93.3932	420.41	92.4266	420.41	93.7668	420.41	92.198	420.41	90.3704	420.41	92.6913
435.059	93.1778	435.059	92.2958	435.059	93.6031	435.059	92.1286	435.059	90.319	435.059	92.5645
451.172	93.7384	451.172	92.3963	451.172	93.9176	451.172	92.2363	451.172	89.8467	451.172	92.7689
465.82	94.0072	465.82	93.2237	465.82	94.6006	465.82	92.3092	465.82	89.4731	465.82	93.1514
483.398	94.4776	483.398	94.2147	483.398	95.2023	483.398	93.341	483.398	90.4685	483.398	93.9421
499.512	94.8084	499.512	93.8898	499.512	95.1346	499.512	93.54	499.512	91.213	499.512	94.0337
517.09	94.0897	517.09	93.1288	517.09	94.3765	517.09	92.9003	517.09	90.9085	517.09	93.3502
536.133	93.7251	536.133	91.734	536.133	94.2321	536.133	92.5418	536.133	89.9257	536.133	92.9258
555.176	93.4246	555.176	91.8582	555.176	93.974	555.176	92.9636	555.176	90.065	555.176	92.9694
574.219	94.173	574.219	91.9715	574.219	94.1153	574.219	93.1409	574.219	90.8687	574.219	93.2457
594.727	93.973	594.727	92.006	594.727	94.3539	594.727	93.1221	594.727	90.8446	594.727	93.2925
615.234	94.2859	615.234	92.8129	615.234	94.8708	615.234	93.6775	615.234	90.9484	615.234	93.7967
637.207	94.6115	637.207	92.2493	637.207	94.5183	637.207	93.8942	637.207	91.7758	637.207	93.8127
659.18	94.3563	659.18	92.0394	659.18	94.4466	659.18	93.4991	659.18	91.961	659.18	93.5998
682.617	94.2289	682.617	92.3718	682.617	94.9105	682.617	93.54	682.617	91.7915	682.617	93.7695
