Frequency Spectrum for Input Signal

Data Shown:    ART 945-A (RCF)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 0°  Par: 130°  

Freq [Hz]	Signal Level [dBSPL]
22.4	41.3
23	42.9
23.6	47.9
24	51.5
25	54.2
25.8	56.1
26.5	57.3
27.2	57.9
28	57.9
29	58.2
30	59.1
30.7	60.7
31.5	63
32.5	65.5
33.5	68
34.5	70.3
35.5	72.3
36.5	74.2
37.5	75.7
38.7	77.2
40	78.7
41.2	80
42.5	81.4
43.7	83.1
45	84.2
46.2	85.1
47.5	86.3
48.7	87.4
50	88.4
51.5	89.4
53	90.4
54.5	91.3
56	92.1
58	92.9
60	93.8
61.5	94.7
63	95.4
65	96.1
67	97
69	97.8
71	98.5
73	99.1
75	99.7
77.5	100.2
80	100.5
82.5	100.6
85	100.7
87.5	100.6
90	100.4
92.5	100
95	99.6
97.5	99.2
100	99.1
103	99
106	99.1
109	99.2
112	99.3
115	99.3
118	99.2
122	99.1
125	99
128	98.9
132	98.8
136	98.7
140	98.5
145	98.4
150	98.2
155	98.1
160	97.9
165	98
170	98.2
175	98.2
180	98
185	97.4
190	96.6
195	96
200	96
206	96.4
212	97
218	97.2
224	97
230	96.7
236	96.2
240	95.7
250	95
258	94.3
265	93.6
272	92.9
280	92.3
290	91.7
300	91.1
307	90.3
315	89.6
325	89.2
335	89
345	88.8
355	88.7
365	88.7
375	88.6
387	88.1
400	87.7
412	87.9
425	88.4
437	88.7
450	88.8
462	88.5
475	88
487	87.3
500	86
515	85.6
530	84.8
545	84.7
560	85.1
580	85.1
600	84.6
615	84.4
630	84.2
650	83.6
670	83
690	82.7
710	81.8
730	82.1
750	82.4
775	82.9
800	83.1
825	83.5
850	83.4
875	82
900	79.8
925	79.2
950	80.6
975	81.2
1000	80.7
1030	78.9
1060	77.3
1090	76.2
1120	76
1150	76
1180	76.2
1220	75.8
1250	74.9
1280	72.9
1320	71.4
1360	72.9
1400	75.7
1450	75.5
1500	77.5
1550	79.9
1600	81.3
1650	81.1
1700	80.3
1750	77.2
1800	74.5
1850	73.7
1900	73.2
1950	76.7
2000	77.5
2060	76.4
2120	75.7
2180	73.9
2240	74
2300	75.4
2360	74.5
2400	76.8
2500	75.6
2580	76
2650	75.9
2720	75.9
2800	72.9
2900	76.4
3000	75.6
3070	73.6
3150	73.2
3250	73.3
3350	73.1
3450	68.4
3550	69.7
3650	69.1
3750	69.1
3870	71.2
4000	71
4120	71.3
4250	70
4370	72.1
4500	74.6
4620	74.2
4750	69.6
4870	68.7
5000	71.2
5150	71.1
5300	70.4
5450	68.9
5600	68.6
5800	66.1
6000	68.3
6150	67.8
6300	65.4
6500	69.3
6700	69
6900	68.2
7100	70.6
7300	70.6
7500	68.1
7750	66.4
8000	64.2
8250	63
8500	63.4
8750	60.9
9000	64.2
9250	66.1
9500	66.6
9750	67.9
10000	67
10300	67.2
10600	66.9
10900	66.5
11200	69.4
11500	73.6
11800	75.6
12200	75.7
12500	67.4
12800	60.6
13200	65.6
13600	63.6
14000	57.6
14500	58.6
15000	61.7
15500	60.9
16000	57.5
16500	58.8
17000	58.5
17500	54.4
18000	54.8
18500	53.4
19000	57.1
19500	55.8
20000	55.6
20600	55.2
21200	54.4
21800	57
22400	51.7
