"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
50.5371	54.8427	54.8302	54.8159	54.8003	54.7838	54.7668	54.75	54.7337	54.7185	54.7047
52.7344	57.3048	57.2935	57.2807	57.2667	57.252	57.2371	57.2223	57.2081	57.195	57.1833
54.1992	58.8173	58.8057	58.7929	58.7792	58.7651	58.751	58.7374	58.7248	58.7137	58.7043
56.3965	60.909	60.8965	60.8821	60.8662	60.8495	60.8323	60.8154	60.7993	60.7845	60.7715
58.5938	62.6685	62.6565	62.6421	62.626	62.6085	62.5902	62.5718	62.5539	62.5369	62.5216
60.0586	63.7633	63.7504	63.7356	63.7192	63.7019	63.6843	63.6669	63.6503	63.635	63.6216
62.2559	65.0839	65.0708	65.0559	65.0397	65.0227	65.0056	64.9892	64.974	64.9606	64.9495
64.4531	66.1427	66.1297	66.1147	66.0983	66.0812	66.0639	66.0473	66.032	66.0187	66.0077
66.6504	66.968	66.9543	66.9384	66.921	66.9028	66.8845	66.8669	66.8507	66.8367	66.8253
69.5801	67.8666	67.8529	67.8369	67.8191	67.8003	67.7813	67.7629	67.746	67.7313	67.7194
71.7773	68.3817	68.3672	68.3503	68.3316	68.3118	68.2918	68.2726	68.2549	68.2396	68.2274
73.9746	68.8341	68.8199	68.8032	68.7847	68.765	68.7452	68.726	68.7085	68.6934	68.6814
76.9043	69.3754	69.3627	69.3473	69.3299	69.3111	69.292	69.2734	69.2564	69.2417	69.23
79.834	69.8875	69.8741	69.8578	69.8392	69.8193	69.799	69.7794	69.7615	69.746	69.7338
82.7637	70.3879	70.374	70.357	70.3377	70.3169	70.2959	70.2756	70.2571	70.2414	70.2292
85.6934	70.8158	70.801	70.7832	70.7632	70.7421	70.721	70.7009	70.6831	70.6683	70.6574
88.623	71.2415	71.2249	71.2053	71.1837	71.1612	71.139	71.1183	71.1005	71.0866	71.0772
91.5527	71.704	71.6872	71.6669	71.6441	71.62	71.596	71.5734	71.5537	71.5381	71.5275
94.4824	72.1399	72.1246	72.1056	72.0837	72.0602	72.0364	72.0138	71.9937	71.9775	71.966
98.1445	72.601	72.587	72.5687	72.5473	72.5239	72.5	72.4771	72.4568	72.4402	72.4283
101.807	73.0435	73.0285	73.0089	72.986	72.961	72.9355	72.9113	72.8898	72.8725	72.8603
105.469	73.4599	73.444	73.4234	73.3992	73.373	73.3464	73.3212	73.299	73.2813	73.2692
109.131	73.7595	73.7441	73.724	73.7007	73.6755	73.6504	73.6271	73.6074	73.5928	73.5844
112.793	74.0296	74.0132	73.9915	73.966	73.9382	73.9102	73.8842	73.862	73.8454	73.8355
116.455	74.3035	74.2851	74.2608	74.232	74.2005	74.1684	74.1381	74.1116	74.0909	74.0772
120.85	74.5715	74.5506	74.5235	74.4916	74.457	74.4221	74.3893	74.3609	74.3391	74.3252
125.244	74.7295	74.7092	74.6819	74.6494	74.6138	74.5774	74.543	74.5132	74.4901	74.4755
129.639	74.8202	74.8014	74.7749	74.7425	74.7062	74.6687	74.6328	74.6011	74.5761	74.5594
134.033	74.8564	74.8384	74.8122	74.7797	74.7431	74.7053	74.6692	74.6374	74.6124	74.596
138.428	74.8445	74.8245	74.7961	74.7612	74.7224	74.6825	74.6448	74.6122	74.5871	74.5714
143.555	74.7836	74.7594	74.7262	74.6865	74.6428	74.5986	74.5573	74.5221	74.496	74.4808
148.682	74.6686	74.643	74.6077	74.5648	74.5175	74.4693	74.4239	74.3852	74.3563	74.3394
153.809	74.5371	74.5112	74.4744	74.4291	74.3785	74.3263	74.2766	74.2335	74.2003	74.1796
159.668	74.417	74.3905	74.3524	74.3052	74.2525	74.1983	74.147	74.1028	74.0694	74.0496
164.795	74.3304	74.3025	74.2622	74.2121	74.1558	74.0977	74.0424	73.9947	73.9584	73.9367
170.654	74.0982	74.0677	74.0236	73.9687	73.9069	73.8429	73.7818	73.7288	73.6884	73.6637
176.514	73.9128	73.8863	73.8449	73.7914	73.7298	73.6648	73.6016	73.5457	73.5016	73.473
183.105	73.6412	73.6135	73.57	73.5139	73.4494	73.3816	73.3161	73.2584	73.2135	73.185
189.697	73.485	73.454	73.4064	73.3456	73.2765	73.2047	73.1362	73.077	73.0321	73.005
196.289	73.3091	73.2679	73.2092	73.1368	73.0562	72.9737	72.8963	72.8306	72.7826	72.7562
202.881	73.1051	73.0623	73.0005	72.9237	72.8374	72.7485	72.6644	72.5926	72.5397	72.5105
210.205	72.878	72.8303	72.7614	72.6758	72.5793	72.4793	72.3841	72.302	72.2406	72.2053
217.529	72.6948	72.6455	72.5732	72.4821	72.3785	72.2702	72.1661	72.0753	72.0064	71.9656
225.586	72.5068	72.4633	72.3943	72.3044	72.1999	72.0889	71.9808	71.8854	71.8117	71.7667
232.91	72.3506	72.3021	72.2253	72.1253	72.0091	71.8855	71.7648	71.6576	71.5738	71.5209
241.699	72.0622	72.0027	71.9133	71.7994	71.6686	71.5305	71.3963	71.2779	71.1863	71.13
249.756	72.0142	71.9525	71.8558	71.7294	71.5812	71.4213	71.2617	71.1155	70.9954	70.9117
258.545	71.9802	71.9175	71.8208	71.6958	71.5506	71.3958	71.2435	71.107	70.9988	70.9287
268.066	71.6537	71.5725	71.4518	71.2977	71.119	70.9276	70.7383	70.5674	70.4307	70.3414
277.588	71.8529	71.7924	71.6898	71.5493	71.3784	71.1873	70.9894	70.8002	70.6364	70.5132
287.109	71.6828	71.6174	71.5072	71.3588	71.1815	70.9872	70.7907	70.608	70.4551	70.3451
297.363	71.4144	71.3097	71.1586	70.9674	70.7454	70.5058	70.2652	70.0433	69.8606	69.7347
307.617	71.3475	71.2191	71.0438	70.8268	70.5771	70.3083	70.0388	69.7912	69.5898	69.4561
318.604	71.3584	71.3104	71.2044	71.0401	70.8207	70.5539	70.2524	69.9356	69.629	69.3627
329.59	71.1396	71.1521	71.1123	71.0216	70.8837	70.7058	70.4981	70.2746	70.0525	69.8515
341.309	70.6695	70.6947	70.6638	70.5829	70.4607	70.3081	70.1384	69.9672	69.8107	69.6846
353.76	71.0957	71.044	70.9354	70.7801	70.5903	70.3801	70.1653	69.9622	69.7865	69.6504
366.211	71.0388	70.9054	70.7152	70.4792	70.2127	69.9358	69.6727	69.4494	69.289	69.2066
378.662	70.9837	70.8548	70.6532	70.3869	70.0693	69.7212	69.3709	69.0542	68.8094	68.6698
392.578	71.0001	70.8908	70.7	70.4347	70.1068	69.7349	69.3461	68.9759	68.6665	68.4583
405.762	71.1858	71.0738	70.8727	70.5874	70.2274	69.808	69.3535	68.8988	68.4894	68.1758
420.41	71.1801	71.0727	70.8814	70.6103	70.2671	69.8653	69.4258	68.9798	68.5685	68.239
435.059	70.9949	70.8997	70.7133	70.4393	70.0855	69.6667	69.2069	68.7424	68.3223	68.0024
450.439	71.257	71.1447	70.9373	70.6376	70.2512	69.7888	69.2689	68.721	68.1894	67.7317
466.553	71.307	71.1902	70.9762	70.6668	70.2671	69.7876	69.2474	68.6786	68.13	67.6652
482.666	71.2699	71.1625	70.9579	70.6565	70.2615	69.7806	69.2301	68.6387	68.0528	67.5374
500.244	71.4706	71.3447	71.1171	70.7874	70.3568	69.8305	69.2218	68.5571	67.8835	67.2739
517.822	71.0487	70.9413	70.742	70.4488	70.0621	69.5861	69.0323	68.4236	67.8007	67.2248
536.133	71.2822	71.1805	70.9797	70.6762	70.2664	69.7484	69.1262	68.4167	67.6603	66.9335
554.443	71.5302	71.4126	71.1993	70.8833	70.4565	69.9119	69.2475	68.4733	67.6236	66.776
574.219	71.2836	71.1946	71.0208	70.755	70.388	69.9113	69.3204	68.621	67.8392	67.0369
594.727	72.2136	72.1124	71.9219	71.632	71.2294	70.6993	70.0282	69.2096	68.2542	67.2125
615.234	73.0549	72.9681	72.8098	72.5714	72.2392	71.7963	71.2244	70.5089	69.6466	68.6627
637.207	72.6479	72.5781	72.4476	72.2468	71.9604	71.5689	71.0518	70.3918	69.5833	68.6491
659.912	72.6883	72.6034	72.4549	72.2322	71.9181	71.4907	70.9249	70.1967	69.2907	68.2181
683.35	72.8862	72.8009	72.6531	72.4359	72.1337	71.7233	71.176	70.461	69.5523	68.4436
706.787	72.4469	72.3364	72.174	71.9624	71.6952	71.3543	70.9108	70.3298	69.5794	68.645
731.689	72.6407	72.5635	72.4158	72.1996	71.9079	71.5199	71.0004	70.3033	69.3787	68.1865
758.057	72.7662	72.661	72.5014	72.2967	72.0443	71.7234	71.2953	70.7076	69.9009	68.8155
784.424	72.3062	72.2062	72.0542	71.8654	71.643	71.3683	71.0001	70.4815	69.7481	68.7379
812.256	72.1421	72.0262	71.8479	71.6517	71.4687	71.2927	71.0739	70.7326	70.1778	69.3199
840.82	71.8646	71.6923	71.4139	71.0769	70.7308	70.401	70.0669	69.6632	69.0993	68.2822
870.85	71.7814	71.564	71.2182	70.8076	70.4009	70.0375	69.6983	69.3056	68.7489	67.9114
901.611	72.6591	72.4452	72.094	71.6692	71.2477	70.8829	70.5659	70.2186	69.7228	68.953
933.105	75.2165	74.9828	74.5735	74.0474	73.4953	73.0153	72.6536	72.3552	71.9764	71.3374
966.064	75.3425	75.0951	74.6439	74.0478	73.4123	72.8704	72.5093	72.2885	72.0466	71.5806
999.756	75.552	75.2643	74.7367	74.0203	73.2194	72.4964	72.0054	71.7621	71.6002	71.2728
1,034.91	75.2245	74.9455	74.4212	73.6842	72.8209	71.9907	71.38	71.0579	70.882	70.5934
1,071.53	75.4196	75.1164	74.5525	73.7446	72.7533	71.7195	70.8594	70.3315	70.0593	69.7638
1,109.62	75.4839	75.2254	74.6959	73.88	72.7963	71.5538	70.4044	69.6553	69.3569	69.1918
1,148.44	75.4593	75.2186	74.745	74.0169	73.0385	71.8847	70.7438	69.878	69.4032	69.1132
1,189.45	75.3529	75.1187	74.6759	73.9946	73.0629	71.9275	70.7382	69.7415	69.1183	68.7632
1,231.20	75.1603	74.9435	74.5032	73.7976	72.8047	71.5731	70.2868	69.2739	68.7723	68.6101
1,274.41	74.6092	74.4383	74.0619	73.4243	72.4855	71.2699	69.9358	68.8175	68.2257	68.0445
1,319.82	74.5416	74.343	73.9588	73.3405	72.4398	71.2494	69.8663	68.5701	67.7445	67.4563
1,365.97	74.5548	74.3657	73.9831	73.3683	72.4647	71.2326	69.7207	68.1887	67.1367	66.8169
1,414.31	74.3891	74.1901	73.8093	73.2295	72.3977	71.2537	69.799	68.2253	67.0196	66.5817
1,464.11	74	73.7951	73.3971	72.8122	71.9976	70.8776	69.4123	67.7335	66.3246	65.7667
1,515.38	73.7291	73.4389	72.9306	72.266	71.4426	70.3868	69.0282	67.4337	65.9761	65.2089
1,568.85	73.8541	73.4891	72.8811	72.1201	71.2338	70.1558	68.7914	67.1589	65.5792	64.6482
1,624.51	74.3333	73.9478	73.279	72.4692	71.5964	70.598	69.3293	67.7284	66.0681	65.112
1,681.64	74.2053	73.7757	73.0418	72.1619	71.2531	70.2906	69.1308	67.6566	65.9927	64.7517
1,740.97	74.2088	73.806	73.0691	72.1386	71.1648	70.1851	69.0746	67.6586	65.9306	64.3651
1,802.49	74.6113	74.2564	73.5777	72.6637	71.6349	70.5672	69.4115	68.0232	66.3288	64.6154
1,866.21	74.843	74.4274	73.6909	72.7123	71.6254	70.5435	69.4327	68.1102	66.4202	64.5353
1,932.13	74.6634	74.2978	73.6091	72.602	71.359	70.0301	68.7242	67.393	65.891	64.2179
2,000.24	75.6123	75.2745	74.6251	73.6481	72.4109	71.0455	69.6398	68.1402	66.4202	64.563
2,070.56	75.6946	75.3914	74.7948	73.8742	72.7001	71.4316	70.1813	68.8791	67.3223	65.4314
2,143.80	75.3948	75.1086	74.5256	73.5783	72.3143	70.9075	69.541	68.2313	66.7977	65.081
2,219.24	75.9662	75.6901	75.1047	74.1591	72.9005	71.4706	70.0102	68.551	66.9993	65.2842
2,297.61	76.1701	75.929	75.3712	74.4646	73.2715	71.9284	70.5669	69.2198	67.7761	66.0977
2,378.17	76.1414	75.8636	75.2542	74.3085	73.0821	71.6659	70.1597	68.6513	67.1697	65.6846
2,462.40	76.3921	76.0773	75.4979	74.6447	73.5114	72.1032	70.4649	68.7045	66.9245	65.1249
2,548.83	76.0891	75.7864	75.2368	74.4818	73.5213	72.3237	70.8941	69.3192	67.692	66
2,638.92	75.9924	75.6917	75.169	74.439	73.4727	72.2345	70.755	69.1421	67.5017	65.8577
2,731.93	76.148	75.8938	75.3733	74.6319	73.6921	72.5388	71.1661	69.5995	67.902	66.1751
2,828.61	76.5602	76.2571	75.7034	74.9218	73.9265	72.7439	71.4067	69.9194	68.2995	66.5877
2,928.22	76.3688	76.071	75.5306	74.7414	73.721	72.5212	71.1537	69.5968	67.9167	66.2492
3,031.49	75.9597	75.783	75.371	74.6842	73.7014	72.4492	70.9617	69.2977	67.5382	65.6739
3,138.43	75.221	75.4029	75.3956	75.0987	74.4037	73.2981	71.889	70.3263	68.6875	66.9444
3,249.02	74.9244	75.2216	75.2986	74.9845	74.1908	72.9494	71.3662	69.582	67.8349	66.3091
3,363.28	74.2793	74.314	74.2949	73.9668	73.1906	72.0106	70.5075	68.7378	66.9275	65.3665
3,481.93	73.5475	73.6557	73.793	73.6484	73.0559	72.021	70.5887	68.8097	66.8692	65.1148
3,604.98	73.1587	73.3858	73.6406	73.5952	73.0929	72.1181	70.655	68.7408	66.6581	64.8601
3,732.42	72.613	72.9706	73.3836	73.473	73.0538	72.0717	70.5606	68.6405	66.5657	64.7959
3,863.53	71.8733	72.5045	73.172	73.3107	72.8014	71.7412	70.2475	68.3648	66.2775	64.5371
3,999.76	71.2293	72.1001	73.0014	73.2917	72.9066	71.9312	70.4208	68.5322	66.4801	64.5867
4,141.11	71.5721	72.3059	73.0071	73.1593	72.6853	71.5303	69.8442	67.8619	65.5684	63.4038
4,286.87	71.7651	72.5244	73.3027	73.5723	73.126	71.9832	70.4749	68.6407	66.3681	64.4079
4,438.48	72.6236	73.2832	73.927	74.0121	73.4724	72.4434	70.9801	68.795	66.0563	63.9648
4,594.48	73.4422	74.0591	74.5568	74.4934	73.8161	72.5845	70.8809	68.6912	66.3947	64.5029
4,757.08	73.6098	74.2107	74.7001	74.5675	73.7325	72.3394	70.5147	68.2741	66.0201	64.1683
4,924.80	73.798	74.0951	74.4005	74.1705	73.485	72.4467	70.9227	68.9674	66.864	64.7724
5,098.39	74.3614	74.3951	74.4456	74.1489	73.5625	72.548	70.969	69.0605	67.1533	65.0363
5,277.83	75.0337	74.6114	74.2708	73.8728	73.3116	72.2156	70.533	68.5998	66.3555	63.491
5,463.87	75.9273	75.0532	74.0518	73.4755	73.2615	72.5394	71.1974	69.512	67.3124	64.8808
5,656.49	75.6984	74.74	73.4988	72.7436	72.4221	71.5371	70.26	68.7068	66.7775	64.4156
5,856.45	75.051	73.8596	72.3621	71.7815	71.9506	71.4295	70.1706	68.2692	65.7155	62.6191
6,062.99	74.8161	73.4959	71.7498	71.3443	71.6952	70.8985	69.4272	67.5214	65.1507	62.5196
6,276.86	74.5715	72.9246	70.911	70.9261	71.524	70.8045	69.4678	67.3335	64.5119	61.1737
6,498.05	74.3586	72.8259	71.0727	71.2495	71.5988	70.5922	69.0141	66.7937	64.4279	61.7487
6,727.29	74.5508	73.1509	71.5823	71.7846	71.8963	70.6068	68.9346	66.6662	64.0197	60.8529
6,964.60	75.3174	73.8762	72.0953	72.055	71.9104	70.414	68.6863	65.9984	63.4562	60.6518
7,209.96	76.1615	74.7577	73.0561	72.7236	72.1709	70.5886	68.6658	66.113	63.6805	60.433
7,464.11	76.0315	75.1674	73.774	73.1814	72.3696	70.5056	68.6372	66.3153	64.2483	61.1654
7,727.78	76.0965	75.1249	73.5968	72.8509	71.7875	69.8505	68.2913	66.0209	64.0639	60.5948
8,000.24	75.2922	74.4006	73.0514	71.9948	70.5513	68.858	67.2861	65.1909	63.1712	59.8878
8,282.23	73.7779	73.2888	71.8493	70.2641	68.7031	67.0663	65.6791	63.265	61.3261	58.2392
8,574.46	74.6848	73.946	72.2235	70.1352	68.4091	66.9634	64.9494	62.3002	60.7319	56.6824
8,876.22	76.1998	75.6186	73.9949	71.6748	69.9412	68.1439	65.9382	63.516	62.0913	57.5869
9,189.70	76.9627	76.599	75.3256	72.9845	71.1852	69.1959	66.8787	64.5062	63.0946	58.4503
9,513.43	77.3663	76.5087	75.1896	73.0851	71.4715	69.2784	66.5661	63.8374	62.5127	58.4925
9,848.88	76.1577	75.6169	74.6739	72.4999	70.6663	68.1359	65.0781	62.4729	62.0198	57.5624
10,196.80	75.2698	74.4314	73.7136	71.6462	69.5096	66.6558	63.4147	60.9327	60.5833	55.3293
10,556.40	75.2838	74.1222	73.3526	71.1822	68.6423	65.5874	62.152	59.7413	59.6973	53.2896
10,928.50	75.8708	74.5207	73.7536	71.4721	68.3811	65.0798	61.6375	59.229	59.3012	52.2184
11,313.70	76.3545	74.8877	74.2576	71.9127	68.2404	65.1427	61.4679	58.8544	59.5481	50.6798
11,712.90	76.6918	75.1699	74.5014	72.0909	68.1109	65.0296	61.1604	58.4479	59.2544	48.8385
12,126	76.8792	74.927	73.9629	71.7818	67.3017	64.632	60.2257	57.5665	58.8318	47.2642
12,553.70	76.3725	74.3893	73.3536	71.1266	66.3047	63.8629	59.0336	56.5147	58.5205	45.5999
12,996.10	76.2083	74.0616	72.8404	70.8591	65.7919	63.5115	58.6384	56.3889	58.921	43.1497
13,454.60	76.3172	74.4292	72.9989	70.9142	65.6135	63.063	58.4045	55.7228	58.3793	35.7107
13,928.50	77.3934	75.3632	73.2793	70.9002	64.608	62.4489	57.0164	53.8531	57.4502	35.8831
14,419.90	78.3841	76.3808	73.5113	70.8926	64.0393	61.7075	56.3981	51.4093	56.9489	44.3202
14,928.20	78.1469	76.4179	73.0331	69.917	62.6147	60.2875	54.1284	46.5351	55.7522	47.931
15,454.80	76.9896	75.0399	71.129	68.2653	59.9638	57.8677	51.4414	43.0958	54.0495	48.3718
15,999.80	77.0143	74.9294	70.6245	67.1797	57.9403	56.4198	49.6905	44.1961	52.5977	47.9181
16,564.50	77.1848	75.2381	70.4976	66.4001	56.1709	54.9617	48.0839	46.3741	51.0431	46.6806
17,148.20	76.4656	74.3552	68.9164	64.721	52.8081	52.2559	44.9721	47.7917	48.7611	44.4604
17,753.20	75.5582	73.4307	67.307	62.4104	47.3039	47.9311	44.5725	47.693	47.4011	40.5484
18,379.40	74.9543	72.713	65.803	60.1163	42.0792	43.0921	45.4206	46.7573	47.8898	40.8547
19,027.60	75.0428	72.4959	64.5585	58.1823	45.3924	37.4608	46.9892	45.428	47.9002	42.4896
19,698.50	74.965	72.3162	63.61	56.4968	48.7256	26.6046	47.9871	42.5998	48.0077	48.1793
19,999.50	74.5541	71.8295	62.8637	55.5656	49.9874	24.3451	49.3855	42.4656	48.3231	49.5615
