"Vertical Reflections"
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	70.8059	20.5078	70.9035	20.5078	70.855
23.4375	71.101	23.4375	70.276	23.4375	70.7081
26.3672	61.1026	26.3672	57.1396	26.3672	59.5583
29.2969	68.6471	29.2969	69.4361	29.2969	69.0595
32.2266	73.4221	32.2266	73.5037	32.2266	73.4631
35.1563	73.6996	35.1563	73.4249	35.1563	73.5644
38.0859	73.938	38.0859	73.7795	38.0859	73.8595
41.0156	76.8791	41.0156	76.8625	41.0156	76.8708
43.9453	78.9967	43.9453	78.8448	43.9453	78.9214
46.875	79.6605	46.875	79.4447	46.875	79.554
49.8047	80.0594	49.8047	79.7799	49.8047	79.9219
52.7344	80.8979	52.7344	80.5808	52.7344	80.7423
55.6641	81.8436	55.6641	81.5291	55.6641	81.6892
58.5938	82.3196	58.5938	81.9925	58.5938	82.1591
61.5234	82.4198	61.5234	82.0983	61.5234	82.262
64.4531	82.4903	64.4531	82.0959	64.4531	82.2976
67.3828	82.7762	67.3828	82.3135	67.3828	82.551
70.3125	83.0816	70.3125	82.6108	70.3125	82.8526
73.2422	83.2261	73.2422	82.8006	73.2422	83.0186
76.1719	83.4018	76.1719	83.0246	76.1719	83.2173
79.1016	83.3414	79.1016	83.0116	79.1016	83.1796
82.0313	83.2872	82.0313	82.9526	82.0313	83.1231
84.9609	83.3106	84.9609	82.8997	84.9609	83.11
87.8906	83.1013	87.8906	82.6994	87.8906	82.905
90.8203	82.7712	90.8203	82.3377	90.8203	82.5598
93.75	83.3813	93.75	82.8104	93.75	83.1052
96.6797	83.5769	96.6797	82.9837	96.6797	83.2904
102.539	83.5509	102.539	83.1142	102.539	83.3381
105.469	83.4611	105.469	83.0744	105.469	83.2721
108.398	83.3523	108.398	82.9839	108.398	83.172
111.328	83.2737	111.328	82.8589	111.328	83.0713
117.188	83.3455	117.188	82.8188	117.188	83.0901
120.117	83.3683	120.117	82.7849	120.117	83.0864
125.977	83.5606	125.977	82.895	125.977	83.2406
128.906	83.592	128.906	82.9319	128.906	83.2745
134.766	83.2234	134.766	82.6048	134.766	82.9251
137.695	83.2631	137.695	82.5549	137.695	82.9235
143.555	83.3315	143.555	82.5157	143.555	82.9427
149.414	83.2987	149.414	82.4116	149.414	82.8778
155.273	83.3594	155.273	82.3868	155.273	82.9003
158.203	83.4769	158.203	82.4708	158.203	83.0029
164.063	83.7788	164.063	82.7586	164.063	83.2986
169.922	83.1734	169.922	82.3831	169.922	82.7962
175.781	83.1741	175.781	82.2687	175.781	82.745
181.641	83.265	181.641	82.18	181.641	82.7563
190.43	83.2361	190.43	82.2096	190.43	82.7531
196.289	83.1573	196.289	82.1022	196.289	82.6618
202.148	83.1947	202.148	82.1138	202.148	82.6878
210.938	83.2126	210.938	82.1678	210.938	82.7215
216.797	83.1039	216.797	82.1159	216.797	82.638
225.586	83.3005	225.586	82.0857	225.586	82.7354
234.375	83.3417	234.375	82.2843	234.375	82.8451
240.234	83.2449	240.234	82.0973	240.234	82.7089
249.023	83.3654	249.023	81.7711	249.023	82.641
257.813	83.6494	257.813	82.1893	257.813	82.9804
266.602	83.3618	266.602	81.601	266.602	82.57
278.32	83.0464	278.32	81.7531	278.32	82.4477
287.109	83.3028	287.109	82.1045	287.109	82.7449
295.898	83.3873	295.898	82.1369	295.898	82.8069
307.617	83.6102	307.617	82.2086	307.617	82.9657
319.336	83.8126	319.336	81.7885	319.336	82.9174
331.055	83.6802	331.055	81.6575	331.055	82.7856
342.773	83.7413	342.773	81.2283	342.773	82.6641
354.492	83.9265	354.492	81.2524	354.492	82.7921
366.211	84.085	366.211	81.2027	366.211	82.8787
377.93	84.0357	377.93	82.0743	377.93	83.1648
392.578	83.7801	392.578	81.5349	392.578	82.8009
407.227	83.8824	407.227	80.9474	407.227	82.6583
421.875	84.7153	421.875	81.7503	421.875	83.4811
436.523	84.9189	436.523	82.7283	436.523	83.9603
451.172	86.0542	451.172	83.623	451.172	85.0066
465.82	86.042	465.82	83.7639	465.82	85.0506
483.398	85.9339	483.398	83.168	483.398	84.7675
500.977	86.0951	500.977	83.2161	500.977	84.8899
