"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.90042	20.5078	-0.665199
23.4375	-0.554954	23.4375	-0.107433
26.3672	0.118939	26.3672	0.708164
29.2969	-3.03994	29.2969	-1.14135
32.2266	-1.92903	32.2266	-0.657692
35.1563	-1.45676	35.1563	-0.457712
38.0859	-1.41209	38.0859	-0.457632
41.0156	-1.3677	41.0156	-0.470606
43.9453	-1.1494	43.9453	-0.395679
46.875	-1.0042	46.875	-0.35071
49.8047	-0.796483	49.8047	-0.280332
52.7344	-0.617921	52.7344	-0.220755
55.6641	-0.585761	55.6641	-0.21489
58.5938	-0.602239	58.5938	-0.227197
61.5234	-0.557285	61.5234	-0.214951
64.4531	-0.409911	64.4531	-0.160974
67.3828	-0.232214	67.3828	-0.0954045
70.3125	-0.238659	70.3125	-0.101827
73.2422	-0.317097	73.2422	-0.137309
76.1719	-0.348997	76.1719	-0.152789
79.1016	-0.451742	79.1016	-0.192405
82.0313	-0.393481	82.0313	-0.167523
84.9609	-0.22026	84.9609	-0.0993557
87.8906	-0.247356	87.8906	-0.110724
90.8203	-0.443396	90.8203	-0.183162
93.75	0.0786647	93.75	0.0224687
96.6797	0.159558	96.6797	0.037837
102.539	-0.10476	102.539	-0.0685944
105.469	-0.18776	105.469	-0.0994465
108.398	-0.228885	108.398	-0.108997
111.328	-0.200466	111.328	-0.0915847
117.188	-0.0589256	117.188	-0.0266693
120.117	-0.0111637	120.117	-0.00360764
125.977	0.216481	125.977	0.0819046
128.906	0.366139	128.906	0.125883
134.766	0.176394	134.766	0.0547978
137.695	0.106479	137.695	0.0405128
143.555	0.304734	143.555	0.123935
149.414	0.316578	149.414	0.133448
155.273	0.505623	155.273	0.210157
158.203	0.548622	158.203	0.226186
164.063	0.66345	164.063	0.268665
169.922	0.433599	169.922	0.171584
175.781	0.472165	175.781	0.213206
181.641	0.668267	181.641	0.299159
190.43	0.743947	190.43	0.302582
196.289	0.660246	196.289	0.299771
202.148	0.862135	202.148	0.390728
210.938	0.971735	210.938	0.41707
216.797	0.881405	216.797	0.384868
225.586	1.14849	225.586	0.505268
234.375	1.2164	234.375	0.492681
240.234	1.08704	240.234	0.473318
249.023	1.40089	249.023	0.586197
257.813	1.39414	257.813	0.558306
266.602	1.32379	266.602	0.553181
278.32	1.32387	278.32	0.596845
287.109	1.62761	287.109	0.694246
295.898	1.81014	295.898	0.716542
307.617	1.5717	307.617	0.606062
319.336	1.84892	319.336	0.771454
331.055	1.76032	331.055	0.727092
342.773	1.91937	342.773	0.883951
354.492	2.34568	354.492	0.920237
366.211	2.67645	366.211	1.00409
377.93	2.33448	377.93	0.782164
392.578	2.34905	392.578	0.872619
407.227	2.61362	407.227	1.03847
421.875	3.11645	421.875	1.16148
436.523	3.37722	436.523	1.41693
451.172	3.85183	451.172	1.5299
465.82	3.2726	465.82	1.23239
483.398	3.2078	483.398	1.23326
500.977	3.13245	500.977	1.0418
518.555	2.8792	518.555	1.08504
536.133	3.79307	536.133	1.59981
553.711	3.90612	553.711	1.39659
574.219	3.87447	574.219	1.33212
594.727	3.76415	594.727	1.48171
615.234	4.22015	615.234	1.71507
638.672	4.31521	638.672	1.70542
659.18	4.54177	659.18	1.81378
682.617	4.6341	682.617	1.907
706.055	4.77742	706.055	1.99976
732.422	4.62347	732.422	1.85756
758.789	4.51089	758.789	1.88898
785.156	4.39362	785.156	1.7601
811.523	4.653	811.523	2.08259
840.82	4.59412	840.82	1.95432
870.117	4.78988	870.117	2.08813
902.344	4.88744	902.344	2.03366
931.641	5.13727	931.641	2.23686
966.797	5.47453	966.797	2.39005
999.023	5.75498	999.023	2.50865
1,034.18	5.55586	1,034.18	2.48635
1,072.27	5.71884	1,072.27	2.57434
1,110.35	5.746	1,110.35	2.70867
1,148.44	5.83319	1,148.44	2.65714
1,189.45	6.17158	1,189.45	2.72301
1,230.47	6.15038	1,230.47	2.68994
1,274.41	6.26812	1,274.41	2.72625
1,318.36	6.20007	1,318.36	2.68465
1,365.23	6.01598	1,365.23	2.62707
1,415.04	6.25908	1,415.04	2.79299
1,464.84	6.49681	1,464.84	2.98007
1,514.65	6.76834	1,514.65	3.12145
1,570.31	7.0573	1,570.31	3.33375
1,623.05	6.7293	1,623.05	3.33698
1,681.64	6.52867	1,681.64	3.17629
1,740.23	6.96366	1,740.23	3.30599
1,801.76	6.98682	1,801.76	3.20596
1,866.21	6.65103	1,866.21	3.15177
1,930.66	5.83404	1,930.66	2.77255
2,000.98	6.23409	2,000.98	2.91683
2,071.29	6.53443	2,071.29	2.87449
2,144.53	6.48557	2,144.53	2.87741
2,217.77	5.6772	2,217.77	2.35
2,296.88	5.91405	2,296.88	2.41313
2,378.91	6.23042	2,378.91	2.43636
2,460.94	6.18415	2,460.94	2.40286
2,548.83	5.6497	2,548.83	1.95938
2,639.65	5.60043	2,639.65	1.80577
2,733.4	5.41226	2,733.4	1.66026
2,827.15	5.25437	2,827.15	1.54437
2,926.76	5.19446	2,926.76	1.44514
3,032.23	5.08694	3,032.23	1.44654
3,137.7	4.95162	3,137.7	1.43974
3,249.02	4.67441	3,249.02	1.28904
3,363.28	4.76382	3,363.28	1.33989
3,483.4	4.79881	3,483.4	1.27997
3,606.45	5.01357	3,606.45	1.40133
3,732.42	4.85535	3,732.42	1.31104
3,864.26	5.05962	3,864.26	1.45141
3,999.02	5.12768	3,999.02	1.57634
4,139.65	4.98381	4,139.65	1.5063
4,286.13	5.11309	4,286.13	1.5161
4,438.48	5.02731	4,438.48	1.52644
4,593.75	5.46619	4,593.75	1.80471
4,757.81	5.42251	4,757.81	1.85823
4,924.8	5.62073	4,924.8	1.98511
5,097.66	5.72051	5,097.66	2.11173
5,279.3	5.71165	5,279.3	2.05364
5,463.87	6.06215	5,463.87	2.20179
5,657.23	5.90208	5,657.23	2.05224
5,856.45	6.24062	5,856.45	2.35111
6,061.52	6.42343	6,061.52	2.53967
6,275.39	6.7639	6,275.39	2.70974
6,498.05	6.91697	6,498.05	2.7709
6,726.56	7.17537	6,726.56	2.92219
6,963.87	7.16027	6,963.87	2.87244
7,209.96	7.09992	7,209.96	2.90691
7,464.84	7.11894	7,464.84	2.96878
7,728.52	7.42427	7,728.52	3.09599
8,000.98	7.85129	8,000.98	3.28964
8,282.23	8.21544	8,282.23	3.48773
8,575.2	8.32911	8,575.2	3.59137
8,876.95	8.36328	8,876.95	3.66798
9,190.43	8.41092	9,190.43	3.73439
9,512.7	8.58916	9,512.7	3.84732
9,849.61	8.97596	9,849.61	4.05214
10,195.3	9.29788	10,195.3	4.18421
10,555.7	9.57141	10,555.7	4.31036
10,927.7	9.77426	10,927.7	4.39921
11,314.5	9.97325	11,314.5	4.51393
11,712.9	10.1236	11,712.9	4.62031
12,126	10.2832	12,126	4.68091
12,553.7	10.313	12,553.7	4.67437
12,996.1	10.2233	12,996.1	4.60609
13,453.1	10.1286	13,453.1	4.5843
13,927.7	10.079	13,927.7	4.58346
14,419.9	10.0369	14,419.9	4.56628
14,929.7	10.0174	14,929.7	4.59021
15,454.1	10.1212	15,454.1	4.64624
15,999	10.1789	15,999	4.69266
16,564.5	10.0668	16,564.5	4.68891
17,147.5	11.5131	17,147.5	5.43727
17,753.9	11.8135	17,753.9	5.54878
18,377.9	11.8308	18,377.9	5.5992
19,028.3	11.8788	19,028.3	5.64199
19,699.2	12.0045	19,699.2	5.66693
19,998	11.9538	19,998	5.6008
