Frequency Spectrum for Input Signal

Data Shown:    Spectra 212 (KLING&FREITAG GmbH)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 180°  Par: 100°

Freq [Hz]	Signal Level [dBSPL]
22.4	14.2
23	15
23.6	16.1
24	18.4
25	20.5
25.8	22
26.5	23.1
27.2	26.7
28	30.7
29	35.6
30	42.9
30.7	42.1
31.5	41.8
32.5	41.7
33.5	44.1
34.5	46.2
35.5	47.1
36.5	50.4
37.5	54.1
38.7	58
40	63.8
41.2	71.4
42.5	72.1
43.7	69.4
45	67
46.2	68.1
47.5	70.6
48.7	76.2
50	81.9
51.5	83.4
53	81.6
54.5	81.4
56	83.2
58	86.1
60	88.4
61.5	90.4
63	92.4
65	94.2
67	96.4
69	98.1
71	99.4
73	100.6
75	101.7
77.5	102.6
80	103.3
82.5	104
85	104.3
87.5	104.5
90	104.7
92.5	105
95	105.1
97.5	105.2
100	105.2
103	105.2
106	105.3
109	105.3
112	105.2
115	105.1
118	104.7
122	104.3
125	104.3
128	104.2
132	104.1
136	104
140	103.9
145	103.8
150	103.6
155	103.4
160	103.2
165	103
170	102.9
175	102.6
180	102.4
185	102.2
190	101.9
195	101.5
200	101
206	100.3
212	99.8
218	99.8
224	100
230	100
236	99.5
240	98.6
250	98
258	97.9
265	98.7
272	99.6
280	100.1
290	100.5
300	101.6
307	101.2
315	100.7
325	100.3
335	99.9
345	99.5
355	99
365	98.7
375	98.5
387	98.1
400	97.2
412	96
425	94.5
437	92.5
450	90.6
462	90.1
475	92.5
487	93.4
500	93.8
515	93.1
530	92
545	90.1
560	89.3
580	88
600	85.8
615	85.6
630	86.8
650	87.5
670	88.1
690	90
710	90
730	88
750	86
775	84.3
800	82.9
825	80.8
850	78.2
875	71.8
900	64.7
925	72.2
950	74.5
975	80.1
1000	85
1030	88.5
1060	89.9
1090	89.8
1120	90.9
1150	89.9
1180	90.2
1220	90.2
1250	89.5
1280	90.9
1320	92.6
1360	92.2
1400	91.8
1450	91.8
1500	90.7
1550	92.2
1600	92.3
1650	92.1
1700	92.2
1750	93
1800	92.5
1850	91.1
1900	92.3
1950	92.4
2000	91.2
2060	89.6
2120	91.6
2180	91.8
2240	89.5
2300	88.8
2360	88
2400	86.5
2500	84.5
2580	85.4
2650	85.4
2720	86.8
2800	86
2900	87
3000	89.8
3070	86.6
3150	87.8
3250	85.7
3350	84.4
3450	84.2
3550	85.3
3650	84.6
3750	83.9
3870	81.8
4000	80.3
4120	78.2
4250	81
4370	79.3
4500	79
4620	79.6
4750	77.4
4870	75.5
5000	74.2
5150	73.7
5300	71.2
5450	75.3
5600	73.8
5800	70.1
6000	71.1
6150	69.4
6300	68.1
6500	70.3
6700	75.2
6900	77.2
7100	73.2
7300	73.9
7500	71.1
7750	76.7
8000	77.8
8250	76.5
8500	76.4
8750	77.1
9000	77.7
9250	80.7
9500	78.1
9750	78.6
10000	81.6
10300	79.3
10600	79.6
10900	81.3
11200	83
11500	81.6
11800	76.4
12200	78
12500	79.1
12800	74.7
13200	75.4
13600	75.5
14000	71.2
14500	68.1
15000	67.1
15500	70.2
16000	72.7
16500	73.5
17000	80.5
17500	74.8
18000	67.4
18500	66.8
19000	61.4
19500	60.8
20000	60.4
20600	60.4
21200	62.7
21800	59.9
22400	58.7
