"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.657909	20.5078	-0.393218
21.9727	0.00695639	21.9727	-0.0438546
23.4375	-0.552585	23.4375	-0.91422
24.9023	-0.510702	24.9023	-0.0659109
26.3672	-0.00118666	26.3672	-0.869766
27.832	-0.699064	27.832	-0.370569
29.2969	-0.663934	29.2969	-0.591152
30.7617	-0.298837	30.7617	-0.0312944
32.2266	-0.0392417	32.2266	0.0983856
33.6914	-0.265197	33.6914	-0.0273241
35.1562	-0.124432	35.1562	0.0119972
36.6211	0.122707	36.6211	0.104704
38.0859	0.0650385	38.0859	0.0673831
39.5508	0.141221	39.5508	0.114699
41.0156	0.147739	41.0156	0.0663108
42.4805	0.0695845	42.4805	0.0706666
43.9453	0.119194	43.9453	0.081793
45.4102	0.157968	45.4102	0.0998187
46.875	0.167127	46.875	0.103338
48.3398	0.173062	48.3398	0.10504
51.2695	0.191696	51.2695	0.111684
52.7344	0.195829	52.7344	0.112816
54.1992	0.202616	54.1992	0.114979
55.6641	0.229861	55.6641	0.126051
58.5938	0.273361	58.5938	0.142006
60.0586	0.272061	60.0586	0.140976
62.9883	0.300988	62.9883	0.149892
64.4531	0.28686	64.4531	0.144331
67.3828	0.280776	67.3828	0.143001
68.8477	0.279438	68.8477	0.14325
71.7773	0.270633	71.7773	0.1395
74.707	0.283703	74.707	0.144754
77.6367	0.316395	77.6367	0.157099
79.1016	0.328769	79.1016	0.162386
82.0312	0.348397	82.0312	0.169207
84.9609	0.311862	84.9609	0.155284
87.8906	0.244492	87.8906	0.135161
90.8203	0.413265	90.8203	0.197352
95.2148	0.240219	95.2148	0.140881
98.1445	0.365186	98.1445	0.188988
101.074	0.32577	101.074	0.172625
105.469	0.410437	105.469	0.207412
108.398	0.425691	108.398	0.215436
112.793	0.392148	112.793	0.20986
117.188	0.566105	117.188	0.278521
120.117	0.676355	120.117	0.308425
124.512	0.61758	124.512	0.276737
128.906	0.467228	128.906	0.232303
133.301	0.521814	133.301	0.258278
139.16	0.500209	139.16	0.255986
143.555	0.479254	143.555	0.257136
147.949	0.643637	147.949	0.326118
153.809	0.681862	153.809	0.335952
159.668	0.649526	159.668	0.328765
165.527	0.647603	165.527	0.330196
171.387	0.734435	171.387	0.372342
177.246	0.77611	177.246	0.393863
183.105	0.824799	183.105	0.413929
188.965	0.854936	188.965	0.439791
196.289	0.948585	196.289	0.475548
203.613	1.12767	203.613	0.550669
210.938	1.09067	210.938	0.510189
218.262	1.02779	218.262	0.51023
225.586	1.15716	225.586	0.571822
232.91	1.38848	232.91	0.637303
241.699	1.31933	241.699	0.601894
250.488	1.5194	250.488	0.734717
259.277	1.61697	259.277	0.756042
268.066	1.72414	268.066	0.845175
276.855	1.89202	276.855	0.830915
287.109	1.84243	287.109	0.835774
297.363	2.01124	297.363	0.837528
307.617	2.0193	307.617	0.824678
319.336	2.14465	319.336	0.973485
329.59	1.93718	329.59	0.799058
341.309	2.04558	341.309	0.948882
353.027	2.3508	353.027	0.985225
366.211	2.4835	366.211	1.02611
379.395	2.58728	379.395	1.05123
392.578	2.38789	392.578	0.912334
405.762	2.51266	405.762	1.05286
420.41	2.72677	420.41	1.01925
435.059	2.48357	435.059	0.992499
451.172	3.43458	451.172	1.36284
465.82	3.23457	465.82	1.22744
483.398	3.02432	483.398	1.06817
499.512	3.12278	499.512	1.15643
