"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	58.0412	20.5078	58.705	20.5078	59.0689	20.5078	58.7849
21.9727	53.3447	21.9727	53.5758	21.9727	53.1916	21.9727	53.3312
23.4375	46.5013	23.4375	48.2306	23.4375	47.9529	23.4375	47.7896
24.9023	55.5421	24.9023	55.531	24.9023	56.2639	24.9023	55.9351
26.3672	40.8391	26.3672	42.6495	26.3672	40.0221	26.3672	41.064
27.832	52.0257	27.832	52.5735	27.832	53.2121	27.832	52.8289
29.2969	46.328	29.2969	47.4085	29.2969	47.1149	29.2969	47.059
30.7617	57.0741	30.7617	57.1127	30.7617	57.267	30.7617	57.1875
32.2266	60.8975	32.2266	60.7426	32.2266	60.6993	32.2266	60.7505
33.6914	64.1756	33.6914	64.1929	33.6914	64.3832	33.6914	64.2911
35.1562	67.8635	35.1562	67.8571	35.1562	67.8309	35.1562	67.8445
36.6211	70.5056	36.6211	70.3833	36.6211	70.0626	36.6211	70.242
38.0859	73.7692	38.0859	73.7049	38.0859	73.4476	38.0859	73.584
39.5508	76.2922	39.5508	76.1555	39.5508	75.8217	39.5508	76.0106
41.0156	79.6638	41.0156	79.6348	41.0156	79.2218	41.0156	79.4277
42.4805	81.3902	42.4805	81.3087	42.4805	81.1214	42.4805	81.2271
43.9453	83.4076	43.9453	83.3202	43.9453	83.0679	43.9453	83.2065
45.4102	85.4053	45.4102	85.2939	45.4102	84.9961	45.4102	85.1619
46.875	87.2798	46.875	87.1626	46.875	86.8661	46.875	87.0325
48.3398	89.003	48.3398	88.8831	48.3398	88.5877	48.3398	88.7541
51.2695	91.8779	51.2695	91.7484	51.2695	91.4476	51.2695	91.6187
52.7344	93.0339	52.7344	92.9019	52.7344	92.6061	52.7344	92.7752
54.1992	94.0229	54.1992	93.8875	54.1992	93.5919	54.1992	93.7616
55.6641	94.8597	55.6641	94.7092	55.6641	94.3878	55.6641	94.5734
58.5938	96.1287	58.5938	95.9591	58.5938	95.5928	58.5938	95.8046
60.0586	96.6745	60.0586	96.5064	60.0586	96.1455	60.0586	96.3543
62.9883	97.5327	62.9883	97.3541	62.9883	96.9651	62.9883	97.1901
64.4531	97.8589	64.4531	97.6868	64.4531	97.3219	64.4531	97.5336
67.3828	98.4059	67.3828	98.2348	67.3828	97.886	67.3828	98.0895
68.8477	98.6506	68.8477	98.4784	68.8477	98.1408	68.8477	98.3389
71.7773	99.1022	71.7773	98.934	71.7773	98.6178	71.7773	98.8045
74.707	99.4789	74.707	99.3032	74.707	98.9829	74.707	99.1732
77.6367	99.8014	77.6367	99.6106	77.6367	99.2554	77.6367	99.4662
79.1016	99.9431	79.1016	99.7456	79.1016	99.3792	79.1016	99.5969
82.0312	100.123	82.0312	99.9188	82.0312	99.5327	82.0312	99.7617
84.9609	100.243	84.9609	100.054	84.9609	99.7131	84.9609	99.9163
87.8906	100.384	87.8906	100.215	87.8906	99.9784	87.8906	100.126
90.8203	100.6	90.8203	100.358	90.8203	99.9096	90.8203	100.178
95.2148	100.486	95.2148	100.305	95.2148	100.117	95.2148	100.243
98.1445	100.628	98.1445	100.387	98.1445	100.052	98.1445	100.263
101.074	100.536	101.074	100.317	101.074	100.036	101.074	100.216
105.469	100.531	105.469	100.267	105.469	99.9131	105.469	100.139
108.398	100.502	108.398	100.225	108.398	99.8533	108.398	100.091
112.793	100.42	112.793	100.143	112.793	99.8523	112.793	100.049
117.188	100.434	117.188	100.064	117.188	99.5938	117.188	99.901
120.117	100.44	120.117	100.043	120.117	99.3874	120.117	99.7959
124.512	100.244	124.512	99.9012	124.512	99.2659	124.512	99.6516
128.906	99.9082	128.906	99.6135	128.906	99.2246	128.906	99.4743
