Frequency Spectrum for Input Signal

Data Shown:    CDD12 PORTRAIT (Martin Audio Ltd)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 270°  Par: 140°  

Freq [Hz]	Signal Level [dBSPL]
22.4	48.6
23	50.9
23.6	53.5
24	55.5
25	57.2
25.8	59.2
26.5	61.8
27.2	61.9
28	62
29	62.3
30	63.9
30.7	68
31.5	72.1
32.5	77
33.5	80
34.5	82.1
35.5	82.7
36.5	77.3
37.5	74.4
38.7	73.1
40	75.6
41.2	77.9
42.5	80.6
43.7	84.3
45	88.5
46.2	85.4
47.5	82.6
48.7	78
50	76.3
51.5	79.7
53	80.9
54.5	82.1
56	83
58	83.9
60	84.6
61.5	85.2
63	85.7
65	86.1
67	86.9
69	87.7
71	88.4
73	89.4
75	90.4
77.5	91.1
80	92
82.5	92.8
85	93.7
87.5	94.3
90	94.2
92.5	94.2
95	93.9
97.5	94
100	94.3
103	94.5
106	94.7
109	94.8
112	94.5
115	94.5
118	94.4
122	94
125	94.2
128	94.2
132	94.5
136	94.7
140	94.8
145	94.7
150	94.6
155	94.4
160	94.4
165	94.4
170	94.4
175	94.2
180	94.2
185	94.2
190	94.2
195	94.2
200	94.1
206	93.8
212	93.3
218	92.7
224	92.1
230	91.6
236	91.1
240	90.8
250	90.7
258	90.5
265	90.7
272	91.1
280	91.3
290	91.5
300	91.6
307	91.8
315	92.1
325	92.6
335	92.6
345	91.7
355	90.5
365	89.8
375	89.3
387	89
400	88.7
412	87.9
425	86.9
437	87
450	88.9
462	90.4
475	91.8
487	93.5
500	90.6
515	88.6
530	89
545	88.5
560	87.2
580	86.6
600	85.8
615	87.3
630	89.2
650	89.5
670	88
690	86.7
710	87.4
730	85.5
750	83
775	81.3
800	80.4
825	82.2
850	83.3
875	83.6
900	85.3
925	85.2
950	83.5
975	82.3
1000	83.2
1030	84.1
1060	81.3
1090	81.2
1120	80.7
1150	77.9
1180	77
1220	79
1250	71.3
1280	61.8
1320	76.3
1360	76.2
1400	73.2
1450	74
1500	65
1550	73
1600	76.7
1650	77.2
1700	77.2
1750	77.7
1800	79.1
1850	77
1900	78.8
1950	77.6
2000	76.5
2060	78
2120	77
2180	74.9
2240	74.8
2300	74.7
2360	73.5
2400	72.4
2500	74.2
2580	74.3
2650	75.9
2720	72.2
2800	69.1
2900	70
3000	73.7
3070	77.1
3150	79.1
3250	77.8
3350	75.6
3450	73.6
3550	73.2
3650	73.4
3750	73.2
3870	72.8
4000	70.4
4120	70.8
4250	73.6
4370	72.4
4500	72.4
4620	70.9
4750	71
4870	71.2
5000	71.8
5150	71.9
5300	68.2
5450	66.1
5600	62.5
5800	64.6
6000	65.6
6150	67.4
6300	68
6500	66.3
6700	67.5
6900	66.8
7100	65.6
7300	66
7500	64.6
7750	62.7
8000	62.6
8250	66.1
8500	65.2
8750	65.7
9000	65.8
9250	61.6
9500	62.2
9750	60.8
10000	62.7
10300	64.4
10600	63.8
10900	61.3
11200	59.6
11500	59.4
11800	64.2
12200	60.3
12500	61
12800	57.2
13200	54.1
13600	54.4
14000	51.1
14500	55.3
15000	60.5
15500	55.1
16000	56.6
16500	58.2
17000	57.2
17500	55.3
18000	58.8
18500	57.5
19000	53.1
19500	44.7
20000	40.9
20600	42.2
21200	40.4
21800	39
22400	41.7
