"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.2765	20.5078	47.7034	20.5078	49.0234	20.5078	48.2879	20.5078	56.3971	20.5078	50.5817
21.9727	51.908	21.9727	50.1226	21.9727	51.6555	21.9727	50.694	21.9727	57.9303	21.9727	52.6942
23.4375	53.8043	23.4375	51.906	23.4375	53.5245	23.4375	52.4842	23.4375	59.4093	23.4375	54.3945
24.9023	55.9009	24.9023	54.7883	24.9023	55.6377	24.9023	55.3412	24.9023	61.4779	24.9023	56.7392
26.3672	58.2855	26.3672	57.1561	26.3672	58.0265	26.3672	57.6794	26.3672	62.9347	26.3672	58.8127
27.832	60.2946	27.832	59.4004	27.832	60.0627	27.832	59.8593	27.832	64.543	27.832	60.7843
29.2969	62.2137	29.2969	61.3935	29.2969	61.9645	29.2969	61.8912	29.2969	66.113	29.2969	62.6489
30.7617	64.1871	30.7617	63.4947	30.7617	63.9548	30.7617	63.9258	30.7617	67.5997	30.7617	64.5386
32.2266	65.9442	32.2266	65.5124	32.2266	65.7503	32.2266	65.9127	32.2266	69.3878	32.2266	66.4136
33.6914	67.6895	33.6914	67.2458	33.6914	67.4732	33.6914	67.6587	33.6914	70.7787	33.6914	68.0741
35.1563	69.4128	35.1563	69.0536	35.1563	69.2007	35.1563	69.4624	35.1563	72.3245	35.1563	69.7975
36.6211	71.0566	36.6211	70.7273	36.6211	70.8413	36.6211	71.1371	36.6211	73.7561	36.6211	71.4117
38.0859	72.455	38.0859	72.2213	38.0859	72.253	38.0859	72.6214	38.0859	75.1074	38.0859	72.8447
39.5508	73.95	39.5508	73.7356	39.5508	73.7455	39.5508	74.1277	39.5508	76.3205	39.5508	74.2919
41.0156	75.1384	41.0156	74.8843	41.0156	74.9274	41.0156	75.2754	41.0156	77.2317	41.0156	75.4097
42.4805	76.0723	42.4805	75.8293	42.4805	75.8567	42.4805	76.2313	42.4805	78.094	42.4805	76.3394
43.9453	77.0534	43.9453	76.8208	43.9453	76.8374	43.9453	77.2154	43.9453	78.9273	43.9453	77.2974
45.4102	77.763	45.4102	77.5209	45.4102	77.5406	45.4102	77.9191	45.4102	79.5036	45.4102	77.9801
46.875	78.3001	46.875	78.044	46.875	78.0804	46.875	78.4353	46.875	79.8826	46.875	78.4829
48.3398	78.645	48.3398	78.4234	48.3398	78.4113	48.3398	78.838	48.3398	80.3041	48.3398	78.8623
51.2695	79.5615	51.2695	79.3139	51.2695	79.3214	51.2695	79.7276	51.2695	80.9587	51.2695	79.7231
52.7344	79.8582	52.7344	79.6195	52.7344	79.6201	52.7344	80.0256	52.7344	81.178	52.7344	80.0099
54.1992	80.1608	54.1992	79.9207	54.1992	79.9247	54.1992	80.32	54.1992	81.3851	54.1992	80.2954
55.6641	80.4336	55.6641	80.1977	55.6641	80.1964	55.6641	80.5964	55.6641	81.6079	55.6641	80.5624
58.5938	80.9842	58.5938	80.727	58.5938	80.7431	58.5938	81.1213	58.5938	81.9767	58.5938	81.0736
60.0586	81.2365	60.0586	80.9678	60.0586	80.9967	60.0586	81.3579	60.0586	82.1331	60.0586	81.3053
62.9883	81.7845	62.9883	81.5005	62.9883	81.5371	62.9883	81.8961	62.9883	82.5853	62.9883	81.8327
64.4531	81.9748	64.4531	81.6813	64.4531	81.7231	64.4531	82.0806	64.4531	82.727	64.4531	82.012
67.3828	82.2272	67.3828	81.8957	67.3828	81.9626	67.3828	82.3082	67.3828	82.86	67.3828	82.2313
68.8477	82.2726	68.8477	81.9151	68.8477	82.003	68.8477	82.3324	68.8477	82.825	68.8477	82.2537
71.7773	82.5759	71.7773	82.2244	71.7773	82.3205	71.7773	82.6171	71.7773	82.9968	71.7773	82.5369
74.707	82.8814	74.707	82.5606	74.707	82.6355	74.707	82.9275	74.707	83.2587	74.707	82.8445
77.6367	82.7854	77.6367	82.4275	77.6367	82.5261	77.6367	82.8125	77.6367	83.0893	77.6367	82.7244
79.1016	82.7827	79.1016	82.4182	79.1016	82.5321	79.1016	82.7922	79.1016	83.0041	79.1016	82.706
82.0313	83.027	82.0313	82.6651	82.0313	82.792	82.0313	83.0137	82.0313	83.1121	82.0313	82.9291
84.9609	83.2109	84.9609	82.8541	84.9609	82.9757	84.9609	83.1889	84.9609	83.2216	84.9609	83.1011
87.8906	82.9908	87.8906	82.5776	87.8906	82.7048	87.8906	82.985	87.8906	83.1339	87.8906	82.8841
90.8203	82.1239	90.8203	81.8971	90.8203	81.8222	90.8203	82.4033	90.8203	83.1642	90.8203	82.2643
95.2148	83.7952	95.2148	83.3764	95.2148	83.5897	95.2148	83.6467	95.2148	83.2948	95.2148	83.5791
