"Vertical Reflections"					
"Floor Reflection"		"Ceiling Reflection"		"Total Vertical Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.2765	20.5078	47.7034	20.5078	48.5608
21.9727	51.908	21.9727	50.1226	21.9727	51.1064
23.4375	53.8043	23.4375	51.906	23.4375	52.9581
24.9023	55.9009	24.9023	54.7883	24.9023	55.3801
26.3672	58.2855	26.3672	57.1561	26.3672	57.7574
27.832	60.2946	27.832	59.4004	27.832	59.8705
29.2969	62.2137	29.2969	61.3935	29.2969	61.8229
30.7617	64.1871	30.7617	63.4947	30.7617	63.8547
32.2266	65.9442	32.2266	65.5124	32.2266	65.7337
33.6914	67.6895	33.6914	67.2458	33.6914	67.4733
35.1563	69.4128	35.1563	69.0536	35.1563	69.2369
36.6211	71.0566	36.6211	70.7273	36.6211	70.8951
38.0859	72.455	38.0859	72.2213	38.0859	72.3397
39.5508	73.95	39.5508	73.7356	39.5508	73.8441
41.0156	75.1384	41.0156	74.8843	41.0156	75.0132
42.4805	76.0723	42.4805	75.8293	42.4805	75.9525
43.9453	77.0534	43.9453	76.8208	43.9453	76.9387
45.4102	77.763	45.4102	77.5209	45.4102	77.6436
46.875	78.3001	46.875	78.044	46.875	78.1739
48.3398	78.645	48.3398	78.4234	48.3398	78.5356
51.2695	79.5615	51.2695	79.3139	51.2695	79.4395
52.7344	79.8582	52.7344	79.6195	52.7344	79.7405
54.1992	80.1608	54.1992	79.9207	54.1992	80.0424
55.6641	80.4336	55.6641	80.1977	55.6641	80.3173
58.5938	80.9842	58.5938	80.727	58.5938	80.8575
60.0586	81.2365	60.0586	80.9678	60.0586	81.1042
62.9883	81.7845	62.9883	81.5005	62.9883	81.6448
64.4531	81.9748	64.4531	81.6813	64.4531	81.8305
67.3828	82.2272	67.3828	81.8957	67.3828	82.0646
68.8477	82.2726	68.8477	81.9151	68.8477	82.0976
71.7773	82.5759	71.7773	82.2244	71.7773	82.4037
74.707	82.8814	74.707	82.5606	74.707	82.724
77.6367	82.7854	77.6367	82.4275	77.6367	82.6102
79.1016	82.7827	79.1016	82.4182	79.1016	82.6043
82.0313	83.027	82.0313	82.6651	82.0313	82.8498
84.9609	83.2109	84.9609	82.8541	84.9609	83.0361
87.8906	82.9908	87.8906	82.5776	87.8906	82.7891
90.8203	82.1239	90.8203	81.8971	90.8203	82.012
95.2148	83.7952	95.2148	83.3764	95.2148	83.5909
98.1445	83.0702	98.1445	82.6317	98.1445	82.8565
101.074	83.2628	101.074	82.8559	101.074	83.0641
105.469	83.2862	105.469	82.8784	105.469	83.0871
108.398	83.4133	108.398	82.9308	108.398	83.1787
112.793	83.6405	112.793	83.16	112.793	83.4069
117.188	83.6276	117.188	83.2134	117.188	83.4254
120.117	83.5984	120.117	83.2946	120.117	83.4492
124.512	83.3148	124.512	82.883	124.512	83.1043
128.906	82.9852	128.906	82.5054	128.906	82.7519
133.301	82.8828	133.301	82.402	133.301	82.6491
139.16	82.8243	139.16	82.327	139.16	82.5828
143.555	82.8007	143.555	82.2161	143.555	82.5182
147.949	82.764	147.949	82.0778	147.949	82.4344
153.809	82.7714	153.809	82.048	153.809	82.4247
159.668	82.8615	159.668	82.0901	159.668	82.4929
165.527	82.7611	165.527	82.1292	165.527	82.4567
171.387	82.6897	171.387	82.0772	171.387	82.3942
177.246	82.6778	177.246	82.0372	177.246	82.3693
183.105	82.6159	183.105	81.899	183.105	82.2722
188.965	82.7338	188.965	82.0352	188.965	82.3986
196.289	82.9091	196.289	82.3762	196.289	82.6508
203.613	82.8063	203.613	82.339	203.613	82.5789
210.938	82.9926	210.938	82.3061	210.938	82.6629
218.262	83.1451	218.262	82.4255	218.262	82.8002
225.586	83.3064	225.586	82.6027	225.586	82.9688
232.91	83.6154	232.91	83.0102	232.91	83.3233
241.699	83.7705	241.699	83.1349	241.699	83.4643
250.488	84.0255	250.488	83.4641	250.488	83.7538
259.277	84.207	259.277	83.8542	259.277	84.0342
