"Directivity Index"			
"Sound Power DI"		"Early Reflections DI"	
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-1.72776	20.5078	0.214531
21.9727	-3.90337	21.9727	-1.21173
23.4375	-2.40139	23.4375	-0.507668
24.9023	-2.16539	24.9023	-0.465237
26.3672	-1.86271	26.3672	-0.439145
27.832	-1.30803	27.832	-0.220884
29.2969	-1.21578	29.2969	-0.210494
30.7617	-0.989775	30.7617	-0.152036
32.2266	-0.874601	32.2266	-0.129242
33.6914	-0.853627	33.6914	-0.144636
35.1562	-0.738717	35.1562	-0.125205
36.6211	-0.654709	36.6211	-0.111495
38.0859	-0.533947	38.0859	-0.0830427
39.5508	-0.479657	39.5508	-0.0753576
41.0156	-0.456158	41.0156	-0.0816681
42.4805	-0.401287	42.4805	-0.0728436
43.9453	-0.370998	43.9453	-0.0693089
45.4102	-0.304997	45.4102	-0.0559289
46.875	-0.28927	46.875	-0.0560767
48.3398	-0.323854	48.3398	-0.0771657
51.2695	-0.283824	51.2695	-0.0782698
52.7344	-0.25357	52.7344	-0.0743189
54.1992	-0.201329	54.1992	-0.0607621
55.6641	-0.146092	55.6641	-0.0422308
58.5938	-0.130972	58.5938	-0.0426436
60.0586	-0.114685	60.0586	-0.0402124
62.9883	-0.130916	62.9883	-0.0531451
64.4531	-0.137526	64.4531	-0.0576809
67.3828	-0.136294	67.3828	-0.0609207
68.8477	-0.138942	68.8477	-0.0622787
71.7773	-0.097201	71.7773	-0.0504282
74.707	-0.0256159	74.707	-0.0266806
77.6367	1.47464e-05	77.6367	-0.019773
79.1016	0.00448974	79.1016	-0.0185258
82.0312	-0.00177925	82.0312	-0.0229983
84.9609	0.0411106	84.9609	-0.00398706
87.8906	0.0103926	87.8906	-0.0152281
90.8203	0.214884	90.8203	0.0595238
95.2148	0.0455062	95.2148	0.000623085
98.1445	0.0207525	98.1445	-0.00765734
101.074	0.0162214	101.074	-0.0160045
105.469	0.266872	105.469	0.0771199
108.398	0.263293	108.398	0.0715387
112.793	0.392895	112.793	0.130611
117.188	0.471728	117.188	0.161267
120.117	0.571052	120.117	0.183421
124.512	0.441828	124.512	0.124706
128.906	0.157586	128.906	0.0345549
133.301	0.283508	133.301	0.085572
139.16	0.354073	139.16	0.107306
143.555	0.190757	143.555	0.0577673
147.949	0.399501	147.949	0.149491
153.809	0.557355	153.809	0.209176
159.668	0.59222	159.668	0.220543
165.527	0.467876	165.527	0.17462
171.387	0.508289	171.387	0.205249
177.246	0.747796	177.246	0.299995
183.105	0.677388	183.105	0.264245
188.965	0.669805	188.965	0.266599
196.289	0.918154	196.289	0.382718
203.613	1.06593	203.613	0.432776
210.938	1.10703	210.938	0.408738
218.262	0.950513	218.262	0.375883
225.586	0.958907	225.586	0.404784
232.91	1.26052	232.91	0.496978
241.699	1.2462	241.699	0.49342
250.488	1.29139	250.488	0.552073
259.277	1.39528	259.277	0.624892
268.066	1.37123	268.066	0.63625
276.855	1.7149	276.855	0.678034
287.109	1.62286	287.109	0.616074
297.363	1.79979	297.363	0.72297
307.617	1.94108	307.617	0.726477
319.336	2.02848	319.336	0.836663
329.59	1.87771	329.59	0.696179
341.309	2.01052	341.309	0.835304
353.027	2.2455	353.027	0.834982
366.211	2.29122	366.211	0.836372
379.395	2.46155	379.395	0.839668
392.578	2.08939	392.578	0.710812
405.762	2.40293	405.762	0.891669
420.41	2.73789	420.41	1.03913
435.059	2.49185	435.059	0.853883
451.172	3.01323	451.172	1.03635
465.82	2.87758	465.82	0.956057
483.398	2.95232	483.398	1.00811
499.512	2.96675	499.512	0.991966
517.09	2.894	517.09	0.925353
536.133	3.64126	536.133	1.64181
555.176	4.2871	555.176	1.94701
574.219	3.81899	574.219	1.60267
594.727	3.48089	594.727	1.31751
615.234	3.37512	615.234	1.17198
637.207	3.23863	637.207	1.0957
659.18	3.64141	659.18	1.29328
682.617	3.28683	682.617	1.07426
707.52	2.22569	707.52	0.242985
732.422	3.17355	732.422	1.07003
757.324	3.29691	757.324	1.01452
785.156	4.03676	785.156	1.61012
811.523	4.2846	811.523	1.90843
840.82	4.28544	840.82	1.81883
870.117	4.87229	870.117	2.1575
900.879	4.83075	900.879	2.06296
933.105	4.72846	933.105	2.26379
965.332	4.99613	965.332	2.23757
1,000.49	4.41676	1,000.49	2.09669
1,035.64	4.2655	1,035.64	1.73961
1,072.27	3.78445	1,072.27	1.26092
1,108.89	4.14869	1,108.89	1.54804
1,148.44	4.27615	1,148.44	1.70762
1,189.45	4.85236	1,189.45	2.08335
1,230.47	5.12608	1,230.47	2.01832
1,274.41	5.45354	1,274.41	2.11085
1,319.82	6.08242	1,319.82	2.7094
1,366.7	5.67251	1,366.7	2.33888
1,413.57	5.7621	1,413.57	2.28191
1,463.38	5.6216	1,463.38	2.23573
1,516.11	5.97263	1,516.11	2.40402
1,568.85	5.2903	1,568.85	2.09994
1,624.51	6.14009	1,624.51	2.47291
1,681.64	6.61523	1,681.64	2.77563
1,741.7	7.30307	1,741.7	3.05012
1,803.22	7.38359	1,803.22	3.10011
1,866.21	7.11799	1,866.21	3.03552
1,932.13	7.12662	1,932.13	3.10129
1,999.51	7.23567	1,999.51	3.21599
2,069.82	7.5274	2,069.82	3.37694
2,143.07	7.6943	2,143.07	3.45612
2,219.24	7.329	2,219.24	3.4147
2,296.88	7.03445	2,296.88	3.33092
2,378.91	6.85685	2,378.91	3.21193
2,462.4	7.22963	2,462.4	3.27194
2,548.83	7.28661	2,548.83	3.30154
2,639.65	6.99719	2,639.65	3.29364
2,731.93	6.64293	2,731.93	3.04184
2,828.61	6.52891	2,828.61	2.85065
2,928.22	6.4956	2,928.22	2.85899
3,030.76	6.21227	3,030.76	2.65774
3,137.7	5.9494	3,137.7	2.50523
3,249.02	5.51603	3,249.02	2.24964
3,363.28	5.5615	3,363.28	2.31229
3,481.93	5.57628	3,481.93	2.26187
3,604.98	5.38741	3,604.98	2.02129
3,732.42	5.77971	3,732.42	2.20909
3,864.26	5.63842	3,864.26	2.11561
4,000.49	5.26277	4,000.49	1.90988
4,141.11	5.69686	4,141.11	2.29868
4,287.6	5.90988	4,287.6	2.44527
4,438.48	6.17818	4,438.48	2.48733
4,595.21	6.4338	4,595.21	2.74719
4,756.35	6.5138	4,756.35	2.95053
4,924.8	7.05616	4,924.8	3.09843
5,097.66	7.2448	5,097.66	3.19281
5,277.83	7.14939	5,277.83	3.29956
5,463.87	7.41224	5,463.87	3.41771
5,657.23	7.73077	5,657.23	3.53955
5,856.45	7.35784	5,856.45	3.24065
6,062.99	7.82416	6,062.99	3.45803
6,276.86	7.62683	6,276.86	3.60437
6,498.05	7.71142	6,498.05	3.58914
6,726.56	7.77767	6,726.56	3.55668
6,963.87	7.55123	6,963.87	3.4717
7,209.96	7.7673	7,209.96	3.55511
7,464.84	7.89024	7,464.84	3.7268
7,727.05	8.00319	7,727.05	3.74448
7,999.51	8.17399	7,999.51	3.86105
8,282.23	8.3693	8,282.23	4.02226
8,573.73	8.69549	8,573.73	4.12213
8,876.95	8.86314	8,876.95	4.27833
9,188.96	8.93451	9,188.96	4.19356
9,514.16	8.94588	9,514.16	4.18131
9,849.61	8.81297	9,849.61	4.185
10,196.8	8.63417	10,196.8	4.194
10,555.7	8.6272	10,555.7	4.23803
10,927.7	8.76213	10,927.7	4.29844
11,313	8.98997	11,313	4.37877
11,712.9	9.1593	11,712.9	4.42241
12,126	9.18266	12,126	4.38468
12,553.7	9.25368	12,553.7	4.3839
12,996.1	9.31103	12,996.1	4.34247
13,454.6	9.3768	13,454.6	4.36847
13,929.2	9.44201	13,929.2	4.4098
14,419.9	9.64712	14,419.9	4.48379
14,928.2	9.79695	14,928.2	4.57732
15,455.6	9.77265	15,455.6	4.62047
