"Estimated In-Room Response"	
"Estimated In-Room Response"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.7011
21.9727	53.4296
23.4375	57.2285
24.9023	59.5738
26.3672	62.3444
27.832	64.7068
29.2969	66.613
30.7617	68.5028
32.2266	70.2173
33.6914	71.8747
35.1562	73.4636
36.6211	74.8039
38.0859	75.9911
39.5508	77.1041
41.0156	78.1173
42.4805	79.058
43.9453	79.7935
45.4102	80.5664
46.875	81.222
48.3398	81.8277
51.2695	82.8795
52.7344	83.3526
54.1992	83.8021
55.6641	84.2393
58.5938	84.9116
60.0586	85.2173
62.9883	85.7857
64.4531	86.0299
67.3828	86.4114
68.8477	86.6284
71.7773	87.0181
74.707	87.3262
77.6367	87.5094
79.1016	87.5644
82.0312	87.6629
84.9609	87.789
87.8906	87.776
90.8203	87.8732
95.2148	87.8285
98.1445	87.6085
101.074	87.4728
105.469	87.6224
108.398	87.6648
112.793	87.6257
117.188	87.4524
120.117	87.4987
124.512	87.3627
128.906	87.0015
133.301	86.918
139.16	86.7862
143.555	86.6348
147.949	86.5242
153.809	86.4526
159.668	86.4151
165.527	86.3875
171.387	86.1919
177.246	86.1211
183.105	85.8757
188.965	85.6989
196.289	85.7517
203.613	85.5662
210.938	85.6815
218.262	85.5327
225.586	85.5487
232.91	85.5471
241.699	85.3134
250.488	85.339
259.277	85.6049
268.066	85.1833
276.855	85.2443
287.109	85.2342
297.363	85.1596
307.617	85.3158
319.336	85.1406
329.59	84.8499
341.309	84.7825
353.027	84.7852
366.211	84.6066
379.395	85.1859
392.578	84.8428
405.762	84.6719
420.41	84.722
435.059	84.3987
451.172	84.7017
465.82	84.6482
483.398	84.5508
499.512	84.3097
517.09	84.3263
536.133	83.7886
555.176	85.2064
574.219	86.0247
594.727	85.271
615.234	84.8004
637.207	84.4356
659.18	83.5934
682.617	82.9136
707.52	83.4139
732.422	84.4273
757.324	84.6142
785.156	84.6123
811.523	83.6436
840.82	83.5551
870.117	83.2852
900.879	83.6243
933.105	83.2665
965.332	83.9071
1,000.49	83.1708
1,035.64	83.0755
1,072.27	82.8258
1,108.89	82.597
1,148.44	82.3958
1,189.45	82.3342
1,230.47	82.5022
1,274.41	83.2487
1,319.82	84.0165
1,366.7	84.8612
1,413.57	84.7471
1,463.38	84.3276
1,516.11	83.5356
1,568.85	82.983
1,624.51	83.23
1,681.64	84.5283
1,741.7	84.416
1,803.22	84.2191
1,866.21	83.7901
1,932.13	83.0012
1,999.51	83.1337
2,069.82	83.5812
2,143.07	83.6187
2,219.24	83.138
2,296.88	82.5006
2,378.91	82.667
2,462.4	83.8345
2,548.83	83.743
2,639.65	82.6645
2,731.93	81.7344
2,828.61	81.8296
2,928.22	82.5317
3,030.76	82.8391
3,137.7	82.6772
3,249.02	82.0458
3,363.28	81.7409
3,481.93	81.8594
3,604.98	81.8941
3,732.42	81.9274
3,864.26	81.1822
4,000.49	80.1243
4,141.11	79.9885
4,287.6	79.6181
4,438.48	79.7249
4,595.21	79.1769
4,756.35	78.9287
4,924.8	79.5444
5,097.66	79.5339
5,277.83	79.1775
5,463.87	79.6937
5,657.23	80.0646
5,856.45	79.4638
6,062.99	80.202
6,276.86	79.9815
6,498.05	80.5663
6,726.56	81.2528
6,963.87	80.9482
7,209.96	81.8275
7,464.84	82.1682
7,727.05	82.4314
7,999.51	82.4043
8,282.23	82.1238
8,573.73	82.0739
8,876.95	81.3065
9,188.96	80.2241
9,514.16	79.1467
9,849.61	78.1735
10,196.8	78.0596
10,555.7	78.6527
10,927.7	79.3477
11,313	80.2005
11,712.9	80.9223
12,126	81.3544
12,553.7	81.3114
12,996.1	81.0161
13,454.6	80.6575
13,929.2	80.433
14,419.9	80.3176
14,928.2	79.9181
15,455.6	79.443
16,000.5	78.5846
16,564.5	77.5858
17,148.9	76.6474
17,752.4	75.3792
18,379.4	73.8883
19,026.9	72.5109
19,697.8	70.9658
19,999.5	70.2921
