"CEA2034"													
"On Axis"		"Listening Window"		"Early Reflections"		"Sound Power"		"Sound Power DI"		"Early Reflections DI"		"DI offset"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.1947	20.5078	48.9319	20.5078	48.7173	20.5078	50.6596	20.5078	38.2516	20.5078	40.1939	20.5078	39.9794
21.9727	50.9804	21.9727	50.9193	21.9727	52.131	21.9727	54.8226	21.9727	36.076	21.9727	38.7677	21.9727	39.9794
23.4375	55.9288	23.4375	55.8314	23.4375	56.3391	23.4375	58.2328	23.4375	37.578	23.4375	39.4717	23.4375	39.9794
24.9023	58.4	24.9023	58.3217	24.9023	58.787	24.9023	60.4871	24.9023	37.814	24.9023	39.5142	24.9023	39.9794
26.3672	61.3081	26.3672	61.264	26.3672	61.7031	26.3672	63.1267	26.3672	38.1167	26.3672	39.5403	26.3672	39.9794
27.832	64.0511	27.832	63.9968	27.832	64.2177	27.832	65.3048	27.832	38.6714	27.832	39.7585	27.832	39.9794
29.2969	66.0003	29.2969	65.9535	29.2969	66.164	29.2969	67.1693	29.2969	38.7636	29.2969	39.7689	29.2969	39.9794
30.7617	68.0209	30.7617	67.9786	30.7617	68.1306	30.7617	68.9684	30.7617	38.9896	30.7617	39.8274	30.7617	39.9794
32.2266	69.7959	32.2266	69.7583	32.2266	69.8876	32.2266	70.6329	32.2266	39.1048	32.2266	39.8502	32.2266	39.9794
33.6914	71.4484	33.6914	71.4196	33.6914	71.5643	33.6914	72.2732	33.6914	39.1258	33.6914	39.8348	33.6914	39.9794
35.1562	73.0952	35.1562	73.0716	35.1562	73.1968	35.1562	73.8104	35.1562	39.2407	35.1562	39.8542	35.1562	39.9794
36.6211	74.4769	36.6211	74.4574	36.6211	74.5689	36.6211	75.1122	36.6211	39.3247	36.6211	39.8679	36.6211	39.9794
38.0859	75.7308	38.0859	75.7133	38.0859	75.7964	38.0859	76.2473	38.0859	39.4455	38.0859	39.8964	38.0859	39.9794
39.5508	76.8694	39.5508	76.8548	39.5508	76.9301	39.5508	77.3344	39.5508	39.4997	39.5508	39.904	39.5508	39.9794
41.0156	77.8863	41.0156	77.8762	41.0156	77.9579	41.0156	78.3324	41.0156	39.5232	41.0156	39.8977	41.0156	39.9794
42.4805	78.8539	42.4805	78.8459	42.4805	78.9188	42.4805	79.2472	42.4805	39.5781	42.4805	39.9066	42.4805	39.9794
43.9453	79.6029	43.9453	79.5969	43.9453	79.6662	43.9453	79.9679	43.9453	39.6084	43.9453	39.9101	43.9453	39.9794
45.4102	80.4103	45.4102	80.4056	45.4102	80.4615	45.4102	80.7106	45.4102	39.6744	45.4102	39.9235	45.4102	39.9794
46.875	81.0714	46.875	81.0683	46.875	81.1244	46.875	81.3576	46.875	39.6901	46.875	39.9233	46.875	39.9794
48.3398	81.6478	48.3398	81.6492	48.3398	81.7263	48.3398	81.973	48.3398	39.6555	48.3398	39.9022	48.3398	39.9794
51.2695	82.713	51.2695	82.7187	51.2695	82.7969	51.2695	83.0025	51.2695	39.6956	51.2695	39.9011	51.2695	39.9794
52.7344	83.2002	52.7344	83.2072	52.7344	83.2815	52.7344	83.4608	52.7344	39.7258	52.7344	39.9051	52.7344	39.9794
54.1992	83.6791	54.1992	83.6861	54.1992	83.7468	54.1992	83.8874	54.1992	39.7781	54.1992	39.9186	54.1992	39.9794
55.6641	84.1507	55.6641	84.1561	55.6641	84.1983	55.6641	84.3022	55.6641	39.8333	55.6641	39.9372	55.6641	39.9794
58.5938	84.8277	58.5938	84.8349	58.5938	84.8776	58.5938	84.9659	58.5938	39.8484	58.5938	39.9368	58.5938	39.9794
60.0586	85.141	60.0586	85.1489	60.0586	85.1891	60.0586	85.2636	60.0586	39.8647	60.0586	39.9392	60.0586	39.9794
62.9883	85.6933	62.9883	85.7045	62.9883	85.7576	62.9883	85.8354	62.9883	39.8485	62.9883	39.9263	62.9883	39.9794
64.4531	85.9314	64.4531	85.9437	64.4531	86.0014	64.4531	86.0812	64.4531	39.8419	64.4531	39.9217	64.4531	39.9794
67.3828	86.3107	67.3828	86.3244	67.3828	86.3853	67.3828	86.4607	67.3828	39.8431	67.3828	39.9185	67.3828	39.9794
68.8477	86.5255	68.8477	86.5396	68.8477	86.6019	68.8477	86.6785	68.8477	39.8405	68.8477	39.9171	68.8477	39.9794
71.7773	86.9395	71.7773	86.953	71.7773	87.0035	71.7773	87.0502	71.7773	39.8822	71.7773	39.929	71.7773	39.9794
74.707	87.292	74.707	87.3032	74.707	87.3299	74.707	87.3288	74.707	39.9538	74.707	39.9527	74.707	39.9794
77.6367	87.4896	77.6367	87.5007	77.6367	87.5204	77.6367	87.5007	77.6367	39.9794	77.6367	39.9596	77.6367	39.9794
79.1016	87.547	79.1016	87.5582	79.1016	87.5768	79.1016	87.5537	79.1016	39.9839	79.1016	39.9609	79.1016	39.9794
82.0312	87.6398	82.0312	87.652	82.0312	87.675	82.0312	87.6538	82.0312	39.9776	82.0312	39.9564	82.0312	39.9794
84.9609	87.7962	84.9609	87.8053	84.9609	87.8093	84.9609	87.7642	84.9609	40.0205	84.9609	39.9754	84.9609	39.9794
87.8906	87.7626	87.8906	87.7738	87.8906	87.7891	87.8906	87.7634	87.8906	39.9898	87.8906	39.9642	87.8906	39.9794
90.8203	87.9909	90.8203	87.993	90.8203	87.9335	90.8203	87.7782	90.8203	40.1943	90.8203	40.0389	90.8203	39.9794
95.2148	87.8407	95.2148	87.8487	95.2148	87.8481	95.2148	87.8032	95.2148	40.0249	95.2148	39.98	95.2148	39.9794
98.1445	87.6052	98.1445	87.6143	98.1445	87.6219	98.1445	87.5935	98.1445	40.0002	98.1445	39.9717	98.1445	39.9794
101.074	87.4607	101.074	87.4729	101.074	87.4889	101.074	87.4567	101.074	39.9956	101.074	39.9634	101.074	39.9794
105.469	87.7729	105.469	87.7725	105.469	87.6954	105.469	87.5057	105.469	40.2463	105.469	40.0565	105.469	39.9794
108.398	87.8101	108.398	87.8108	108.398	87.7393	108.398	87.5475	108.398	40.2427	108.398	40.0509	108.398	39.9794
112.793	87.8638	112.793	87.8534	112.793	87.7228	112.793	87.4605	112.793	40.3723	112.793	40.11	112.793	39.9794
117.188	87.74	117.188	87.7272	117.188	87.566	117.188	87.2555	117.188	40.4511	117.188	40.1407	117.188	39.9794
120.117	87.8375	120.117	87.8251	120.117	87.6417	120.117	87.2541	120.117	40.5505	120.117	40.1628	120.117	39.9794
124.512	87.61	124.512	87.6085	124.512	87.4838	124.512	87.1666	124.512	40.4212	124.512	40.1041	124.512	39.9794
128.906	87.0796	128.906	87.0855	128.906	87.051	128.906	86.928	128.906	40.137	128.906	40.014	128.906	39.9794
133.301	87.0804	133.301	87.079	133.301	86.9935	133.301	86.7955	133.301	40.2629	133.301	40.065	133.301	39.9794
139.16	86.9911	139.16	86.987	139.16	86.8797	139.16	86.633	139.16	40.3335	139.16	40.0867	139.16	39.9794
143.555	86.7443	143.555	86.7435	143.555	86.6857	143.555	86.5527	143.555	40.1702	143.555	40.0372	143.555	39.9794
147.949	86.7805	147.949	86.7633	147.949	86.6138	147.949	86.3638	147.949	40.3789	147.949	40.1289	147.949	39.9794
153.809	86.8081	153.809	86.7851	153.809	86.5759	153.809	86.2277	153.809	40.5368	153.809	40.1886	153.809	39.9794
159.668	86.7907	159.668	86.7672	159.668	86.5467	159.668	86.175	159.668	40.5716	159.668	40.1999	159.668	39.9794
165.527	86.6855	165.527	86.6668	165.527	86.4921	165.527	86.1989	165.527	40.4473	165.527	40.154	165.527	39.9794
171.387	86.529	171.387	86.502	171.387	86.2967	171.387	85.9937	171.387	40.4877	171.387	40.1847	171.387	39.9794
177.246	86.6153	177.246	86.5737	177.246	86.2737	177.246	85.8259	177.246	40.7272	177.246	40.2794	177.246	39.9794
