"Horizontal Reflections"
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	48.8696	20.5078	47.0013	20.5078	53.1113	20.5078	51.3657
21.9727	50.9053	21.9727	51.306	21.9727	57.2309	21.9727	55.3203
23.4375	55.8071	23.4375	55.6116	23.4375	60.2218	23.4375	58.6368
24.9023	58.3033	24.9023	58.1882	24.9023	62.3562	24.9023	60.8727
26.3672	61.2528	26.3672	61.2884	26.3672	64.7246	26.3672	63.4234
27.832	63.9843	27.832	63.841	27.832	66.6829	27.832	65.585
29.2969	65.9425	29.2969	65.831	29.2969	68.4469	29.2969	67.4183
30.7617	67.9687	30.7617	67.8437	30.7617	70.0876	30.7617	69.1876
32.2266	69.7498	32.2266	69.638	32.2266	71.6586	32.2266	70.8363
33.6914	71.4128	33.6914	71.3534	33.6914	73.2268	33.6914	72.4503
35.1562	73.0661	35.1562	73.0211	35.1562	74.6542	35.1562	73.9656
36.6211	74.4528	36.6211	74.4202	36.6211	75.8639	36.6211	75.2466
38.0859	75.7092	38.0859	75.6701	38.0859	76.894	38.0859	76.3652
39.5508	76.8513	39.5508	76.822	39.5508	77.9204	39.5508	77.441
41.0156	77.8737	41.0156	77.8708	41.0156	78.8646	41.0156	78.424
42.4805	78.844	42.4805	78.8468	42.4805	79.7159	42.4805	79.3265
43.9453	79.5953	43.9453	79.6045	43.9453	80.3912	43.9453	80.0358
45.4102	80.4043	45.4102	80.4126	45.4102	81.065	45.4102	80.7676
46.875	81.0674	46.875	81.0833	46.875	81.6857	46.875	81.4088
48.3398	81.6492	48.3398	81.6993	48.3398	82.299	48.3398	82.0171
51.2695	82.7196	51.2695	82.7908	51.2695	83.2557	51.2695	83.0294
52.7344	83.2084	52.7344	83.2836	52.7344	83.6741	52.7344	83.4803
54.1992	83.6873	54.1992	83.7538	54.1992	84.0495	54.1992	83.9
55.6641	84.157	55.6641	84.205	55.6641	84.4187	55.6641	84.3101
58.5938	84.8363	58.5938	84.896	58.5938	85.0531	58.5938	84.9683
60.0586	85.1504	60.0586	85.2108	60.0586	85.3252	60.0586	85.2601
62.9883	85.7067	62.9883	85.7899	62.9883	85.8881	62.9883	85.8261
64.4531	85.9461	64.4531	86.0372	64.4531	86.1296	64.4531	86.0688
67.3828	86.327	67.3828	86.4268	67.3828	86.491	67.3828	86.4417
68.8477	86.5423	68.8477	86.6451	68.8477	86.7048	68.8477	86.657
71.7773	86.9557	71.7773	87.0497	71.7773	87.0416	71.7773	87.0273
74.707	87.3055	74.707	87.3754	74.707	87.2652	74.707	87.3039
77.6367	87.503	77.6367	87.569	77.6367	87.4113	77.6367	87.4735
79.1016	87.5606	79.1016	87.6274	79.1016	87.458	79.1016	87.5257
82.0312	87.6546	82.0312	87.7292	82.0312	87.5588	82.0312	87.6254
84.9609	87.8072	84.9609	87.8556	84.9609	87.6344	84.9609	87.7306
87.8906	87.7761	87.8906	87.8419	87.8906	87.6449	87.8906	87.726
90.8203	87.9935	90.8203	87.9718	90.8203	87.5068	90.8203	87.7371
95.2148	87.8504	95.2148	87.8961	95.2148	87.6614	95.2148	87.7647
98.1445	87.6163	98.1445	87.6747	98.1445	87.4819	98.1445	87.5624
101.074	87.4757	101.074	87.5513	101.074	87.3477	101.074	87.4301
105.469	87.7728	105.469	87.7332	105.469	87.2196	105.469	87.4779
108.398	87.811	108.398	87.7747	108.398	87.2257	108.398	87.5012
112.793	87.8516	112.793	87.7399	112.793	87.1052	112.793	87.4401
117.188	87.7249	117.188	87.575	117.188	86.825	117.188	87.2276
120.117	87.823	120.117	87.6573	120.117	86.7062	120.117	87.2179
124.512	87.6092	124.512	87.5355	124.512	86.7066	124.512	87.1337
128.906	87.0877	128.906	87.1152	128.906	86.7097	128.906	86.9003
133.301	87.0791	133.301	87.037	133.301	86.4729	133.301	86.7572
139.16	86.9867	139.16	86.9194	139.16	86.242	139.16	86.5893
143.555	86.7437	143.555	86.7282	143.555	86.2935	143.555	86.5074
147.949	86.76	147.949	86.6177	147.949	86.0341	147.949	86.3495
153.809	86.7805	153.809	86.5655	153.809	85.7506	153.809	86.2014
159.668	86.7628	159.668	86.5323	159.668	85.6677	159.668	86.1481
165.527	86.6633	165.527	86.4882	165.527	85.7706	165.527	86.1619
171.387	86.4969	171.387	86.2701	171.387	85.5963	171.387	85.9762
177.246	86.5658	177.246	86.2151	177.246	85.2932	177.246	85.8312
183.105	86.2772	183.105	85.9901	183.105	85.0803	183.105	85.5974
188.965	86.0981	188.965	85.8057	188.965	84.9546	188.965	85.4418
196.289	86.3002	196.289	85.8216	196.289	84.7836	196.289	85.4142
203.613	86.1961	203.613	85.6424	203.613	84.3946	203.613	85.1589
210.938	86.3202	210.938	85.8426	210.938	84.4564	210.938	85.2794
218.262	86.095	218.262	85.6475	218.262	84.5614	218.262	85.2107
225.586	86.126	225.586	85.6199	225.586	84.6992	225.586	85.2729
232.91	86.2852	232.91	85.6604	232.91	84.2966	232.91	85.1438
241.699	86.042	241.699	85.4252	241.699	83.9896	241.699	84.8755
250.488	86.1087	250.488	85.391	250.488	84.0169	250.488	84.8936
259.277	86.4477	259.277	85.6143	259.277	84.1084	259.277	85.091
268.066	86.0212	268.066	85.1605	268.066	83.7618	268.066	84.6898
276.855	86.2378	276.855	85.3956	276.855	83.353	276.855	84.6569
287.109	86.1529	287.109	85.3696	287.109	83.5301	287.109	84.6953
297.363	86.2064	297.363	85.2758	297.363	83.4277	297.363	84.6387
307.617	86.4152	307.617	85.485	307.617	83.1408	307.617	84.6564
319.336	86.3132	319.336	85.1068	319.336	82.8194	319.336	84.3814
329.59	85.9186	329.59	85.0185	329.59	82.5932	329.59	84.151
341.309	85.9507	341.309	84.8213	341.309	82.7128	341.309	84.1397
353.027	86.0474	353.027	84.9957	353.027	82.135	353.027	84.0192
366.211	85.881	366.211	84.8435	366.211	81.6869	366.211	83.7635
379.395	86.5197	379.395	85.4648	379.395	82.0707	379.395	84.3142
392.578	85.9832	392.578	85.087	392.578	82.3682	392.578	84.1124
405.762	86.0008	405.762	84.7494	405.762	81.9952	405.762	83.872
420.41	86.2435	420.41	84.8537	420.41	81.3844	420.41	83.7912
435.059	85.7524	435.059	84.711	435.059	81.2525	435.059	83.5358
451.172	86.3039	451.172	84.9476	451.172	81.1491	451.172	83.7762
465.82	86.1652	465.82	84.9896	465.82	80.6029	465.82	83.5923
483.398	86.136	483.398	84.8707	483.398	80.6822	483.398	83.5582
499.512	85.8923	499.512	84.7156	499.512	80.4415	499.512	83.3488
517.09	85.8206	517.09	84.6026	517.09	80.6404	517.09	83.3365
536.133	85.8414	536.133	83.263	536.133	79.3237	536.133	82.5209
555.176	87.6522	555.176	84.6977	555.176	79.4039	555.176	83.8236
574.219	88.177	574.219	86.0457	574.219	81.1851	574.219	84.8979
594.727	87.1768	594.727	85.6086	594.727	80.9761	594.727	84.2916
