"Early Reflections"											
"Floor Bounce"		"Ceiling Bounce"		"Front Wall Bounce"		"Side Wall Bounce"		"Rear Wall Bounce"		"Total Early Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	49.6404	20.5078	46.7078	20.5078	48.8696	20.5078	47.0013	20.5078	52.0181	20.5078	48.7173
21.9727	51.1548	21.9727	51.0998	21.9727	50.9053	21.9727	51.306	21.9727	56.2187	21.9727	52.131
23.4375	56.2594	23.4375	55.4662	23.4375	55.8071	23.4375	55.6116	23.4375	59.3131	23.4375	56.3391
24.9023	58.6103	24.9023	58.0601	24.9023	58.3033	24.9023	58.1882	24.9023	61.5036	24.9023	58.787
26.3672	61.5143	26.3672	61.1687	26.3672	61.2528	26.3672	61.2884	26.3672	63.9863	26.3672	61.7031
27.832	64.2522	27.832	63.6277	27.832	63.9843	27.832	63.841	27.832	66.0305	27.832	64.2177
29.2969	66.2144	29.2969	65.6148	29.2969	65.9425	29.2969	65.831	29.2969	67.8345	29.2969	66.164
30.7617	68.2176	30.7617	67.6423	30.7617	67.9687	30.7617	67.8437	30.7617	69.544	30.7617	68.1306
32.2266	69.9621	32.2266	69.4388	32.2266	69.7498	32.2266	69.638	32.2266	71.1583	32.2266	69.8876
33.6914	71.6536	33.6914	71.1044	33.6914	71.4128	33.6914	71.3534	33.6914	72.7622	33.6914	71.5643
35.1562	73.2946	35.1562	72.7718	35.1562	73.0661	35.1562	73.0211	35.1562	74.2414	35.1562	73.1968
36.6211	74.6761	36.6211	74.1671	36.6211	74.4528	36.6211	74.4202	36.6211	75.4933	36.6211	74.5689
38.0859	75.9128	38.0859	75.4288	38.0859	75.7092	38.0859	75.6701	38.0859	76.5733	38.0859	75.7964
