"Directivity Index"
"Sound Power DI"		"Early Reflections DI"
"Frequency [Hz]"	"[dB] Directivity Index "	"Frequency [Hz]"	"[dB] Directivity Index "
20.5078	-0.873477	20.5078	-0.153136
21.9727	-0.344958	21.9727	-0.192684
23.4375	-2.26644	23.4375	-0.818736
24.9023	-2.74395	24.9023	-1.26649
26.3672	-5.57617	26.3672	-2.77166
27.832	-5.93563	27.832	-2.68363
29.2969	-8.49678	29.2969	-4.89058
30.7617	-1.69718	30.7617	-0.507161
32.2266	-1.80122	32.2266	-0.586133
33.6914	-1.37627	33.6914	-0.438932
35.1562	-1.03465	35.1562	-0.312781
36.6211	-0.940869	36.6211	-0.289417
38.0859	-0.745902	38.0859	-0.204116
39.5508	-0.68006	39.5508	-0.182002
41.0156	-0.747374	41.0156	-0.214693
42.4805	-0.676132	42.4805	-0.192641
43.9453	-0.689662	43.9453	-0.202152
45.4102	-0.654403	45.4102	-0.195529
46.875	-0.624176	46.875	-0.190564
48.3398	-0.559884	48.3398	-0.169363
51.2695	-0.486398	51.2695	-0.150926
52.7344	-0.437846	52.7344	-0.136267
54.1992	-0.396903	54.1992	-0.125148
55.6641	-0.350663	55.6641	-0.111026
58.5938	-0.271202	58.5938	-0.0866991
60.0586	-0.231892	60.0586	-0.0742901
62.9883	-0.185851	62.9883	-0.0623512
64.4531	-0.160104	64.4531	-0.0547962
67.3828	-0.137264	67.3828	-0.048951
68.8477	-0.141867	68.8477	-0.0531214
71.7773	-0.117208	71.7773	-0.0484522
74.707	-0.0906817	74.707	-0.0425804
77.6367	-0.097701	77.6367	-0.0488973
79.1016	-0.087017	79.1016	-0.0462537
82.0312	-0.0491807	82.0312	-0.0347678
84.9609	-0.0177918	84.9609	-0.0233552
87.8906	-0.197706	87.8906	-0.0931131
90.8203	-0.163233	90.8203	-0.0796911
95.2148	-0.0568499	95.2148	-0.0481757
98.1445	-0.00242282	98.1445	-0.0242893
101.074	-0.018274	101.074	-0.025628
105.469	-0.0283525	105.469	-0.0304488
108.398	0.0131561	108.398	-0.022643
112.793	0.046016	112.793	-0.00746918
117.188	0.0277425	117.188	-0.0129539
120.117	0.125119	120.117	0.0231908
124.512	0.200352	124.512	0.0572517
128.906	0.209493	128.906	0.0585303
133.301	0.127241	133.301	0.0183671
139.16	0.102021	139.16	0.0116047
143.555	0.0988447	143.555	0.0240364
147.949	0.234811	147.949	0.0826208
153.809	0.388194	153.809	0.126612
159.668	0.349757	159.668	0.105235
165.527	0.297712	165.527	0.0946136
171.387	0.257613	171.387	0.0775474
177.246	0.103641	177.246	0.0389994
183.105	0.397921	183.105	0.148877
188.965	0.514256	188.965	0.191942
196.289	0.419435	196.289	0.144424
203.613	0.738604	203.613	0.262164
210.938	0.692454	210.938	0.223908
218.262	0.315173	218.262	0.119419
225.586	0.246185	225.586	0.104129
232.91	0.525704	232.91	0.225195
241.699	0.904158	241.699	0.317644
250.488	0.935531	250.488	0.388406
259.277	0.791413	259.277	0.313096
268.066	0.830007	268.066	0.353555
276.855	0.711902	276.855	0.252974
287.109	0.819179	287.109	0.309031
297.363	1.00357	297.363	0.453593
307.617	1.07287	307.617	0.40254
319.336	1.25502	319.336	0.531058
329.59	1.03322	329.59	0.327647
341.309	1.22943	341.309	0.597143
353.027	1.17264	353.027	0.488425
366.211	1.01241	366.211	0.442194
379.395	1.09869	379.395	0.540139
392.578	1.04422	392.578	0.64273
405.762	2.22177	405.762	1.29259
420.41	2.814	420.41	1.19703
435.059	2.56885	435.059	0.993634
451.172	3.10111	451.172	1.2162
465.82	2.80773	465.82	1.04995
483.398	2.84902	483.398	1.04496
499.512	2.78725	499.512	1.05114
517.09	2.87103	517.09	1.14961
536.133	3.12796	536.133	1.23656
555.176	3.37669	555.176	1.25542
574.219	3.40857	574.219	1.18848
594.727	3.52836	594.727	1.2674
615.234	3.4818	615.234	1.20103
637.207	3.50763	637.207	1.09317
659.18	3.55608	659.18	1.17128
682.617	3.76486	682.617	1.26993
707.52	3.83564	707.52	1.22684
732.422	3.84201	732.422	1.21338
757.324	3.72232	757.324	1.08528
785.156	3.79822	785.156	1.15141
811.523	3.92331	811.523	1.15564
840.82	4.08816	840.82	1.25921
870.117	4.39056	870.117	1.43572
900.879	4.44261	900.879	1.47658
933.105	4.63674	933.105	1.71125
965.332	5.17644	965.332	2.11631
1,000.49	5.307	1,000.49	2.19219
1,035.64	5.34631	1,035.64	2.15635
1,072.27	5.56932	1,072.27	2.25493
1,108.89	5.60906	1,108.89	2.225
1,148.44	5.69141	1,148.44	2.20837
1,189.45	5.69193	1,189.45	2.10682
1,230.47	5.98763	1,230.47	2.34998
1,274.41	6.33436	1,274.41	2.57813
1,319.82	6.60975	1,319.82	2.75778
1,366.7	6.69278	1,366.7	2.83493
1,413.57	6.6768	1,413.57	2.8204
1,463.38	6.63559	1,463.38	2.80378
1,516.11	6.79122	1,516.11	2.83344
1,568.85	6.72384	1,568.85	2.81787
1,624.51	6.94722	1,624.51	2.99754
1,681.64	6.97504	1,681.64	3.03803
1,741.7	7.08814	1,741.7	3.10952
1,803.22	7.07328	1,803.22	3.21674
1,866.21	6.67977	1,866.21	3.12788
1,932.13	6.82521	1,932.13	3.22844
1,999.51	7.14471	1,999.51	3.26538
2,069.82	7.84651	2,069.82	3.49536
2,143.07	8.03966	2,143.07	3.55313
2,219.24	7.66565	2,219.24	3.42937
2,296.88	7.41741	2,296.88	3.23375
2,378.91	7.31581	2,378.91	3.08452
2,462.4	7.8807	2,462.4	3.45065
2,548.83	7.88269	2,548.83	3.49504
2,639.65	7.34691	2,639.65	3.17685
2,731.93	7.38119	2,731.93	3.0803
2,828.61	7.80357	2,828.61	3.27121
2,928.22	7.81026	2,928.22	3.29003
3,030.76	7.74192	3,030.76	3.29025
3,137.7	7.70982	3,137.7	3.32973
3,249.02	7.67095	3,249.02	3.41432
3,363.28	7.74825	3,363.28	3.51497
3,481.93	7.53272	3,481.93	3.50684
3,604.98	7.10282	3,604.98	3.35065
3,732.42	7.2473	3,732.42	3.42526
3,864.26	6.77395	3,864.26	3.21439
4,000.49	6.9842	4,000.49	3.16517
4,141.11	7.08636	4,141.11	3.05954
4,287.6	7.04607	4,287.6	3.08222
4,438.48	7.09736	4,438.48	3.22022
4,595.21	6.38533	4,595.21	3.13675
4,756.35	6.09398	4,756.35	2.96242
4,924.8	6.46287	4,924.8	3.18181
5,097.66	6.09903	5,097.66	2.77252
5,277.83	5.50092	5,277.83	2.28198
5,463.87	5.85238	5,463.87	2.25242
5,657.23	6.38489	5,657.23	2.36254
5,856.45	6.58977	5,856.45	2.5714
6,062.99	6.85561	6,062.99	2.76489
6,276.86	7.14739	6,276.86	2.96989
6,498.05	7.41073	6,498.05	3.0643
6,726.56	7.68975	6,726.56	3.18451
6,963.87	8.03998	6,963.87	3.23992
7,209.96	8.37848	7,209.96	3.57847
7,464.84	8.28045	7,464.84	3.75136
7,727.05	8.14474	7,727.05	3.74129
7,999.51	7.78563	7,999.51	3.64369
8,282.23	7.61201	8,282.23	3.35331
