"Estimated In-Room Response"
"Estimated In-Room Response"
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	47.2042
21.9727	54.903
23.4375	50.6919
24.9023	49.3107
26.3672	44.3634
27.832	43.45
29.2969	47.7142
30.7617	55.7006
32.2266	60.7982
33.6914	65.5401
35.1562	68.7126
36.6211	71.5757
38.0859	73.9266
39.5508	76.3356
41.0156	78.3373
42.4805	80.4895
43.9453	82.751
45.4102	84.6433
46.875	86.2105
48.3398	87.5227
51.2695	89.4301
52.7344	90.0916
54.1992	90.5844
55.6641	90.9647
58.5938	91.4834
60.0586	91.6055
62.9883	91.833
64.4531	91.8988
67.3828	91.9556
68.8477	91.971
71.7773	92.0256
74.707	92.0229
77.6367	92.047
79.1016	92.0618
82.0312	92.0876
84.9609	92.1317
87.8906	92.0755
90.8203	92.1154
95.2148	92.1613
98.1445	92.2422
101.074	92.2214
105.469	92.1696
108.398	92.2703
112.793	92.3414
117.188	92.3887
120.117	92.4726
124.512	92.6907
128.906	92.6466
133.301	92.7272
139.16	92.7394
143.555	92.8198
147.949	92.9635
153.809	92.8957
159.668	92.9304
165.527	92.8808
171.387	92.8644
177.246	92.8764
183.105	92.9787
188.965	92.8442
196.289	92.7947
203.613	92.9018
210.938	92.79
218.262	92.5117
225.586	92.4871
232.91	92.5224
241.699	92.6161
250.488	92.4394
259.277	92.3811
268.066	92.2894
276.855	92.3018
287.109	92.22
297.363	92.2178
307.617	92.2362
319.336	92.0471
329.59	91.6962
341.309	91.8107
353.027	91.6051
366.211	91.5384
379.395	91.4491
392.578	91.1005
405.762	91.3292
420.41	91.824
435.059	91.7235
451.172	91.9545
465.82	91.8387
483.398	91.7886
499.512	91.7045
517.09	91.5923
536.133	91.4747
555.176	91.6949
574.219	91.513
594.727	91.4204
615.234	91.191
637.207	90.8526
659.18	90.536
682.617	90.4521
707.52	90.2226
732.422	90.2153
757.324	90.1142
785.156	89.6981
811.523	89.7242
840.82	89.548
870.117	89.4823
900.879	89.4127
933.105	89.3097
965.332	89.6749
1,000.49	90.2944
1,035.64	90.532
1,072.27	90.1337
1,108.89	89.7452
1,148.44	89.234
1,189.45	88.885
1,230.47	89.2657
1,274.41	89.3574
1,319.82	89.374
1,366.7	89.0665
1,413.57	88.4797
1,463.38	87.597
1,516.11	86.8256
1,568.85	86.4847
1,624.51	86.9367
1,681.64	87.7245
1,741.7	88.0361
1,803.22	88.0079
1,866.21	87.2325
1,932.13	87.2005
1,999.51	88.0457
2,069.82	88.8878
2,143.07	88.9714
2,219.24	88.1786
2,296.88	88.0681
2,378.91	88.6715
2,462.4	90.0551
2,548.83	89.609
2,639.65	88.3169
2,731.93	87.6366
2,828.61	88.0752
2,928.22	88.0724
3,030.76	87.6186
3,137.7	87.2317
3,249.02	87.1158
3,363.28	87.5319
3,481.93	87.7629
3,604.98	88.0233
3,732.42	88.5986
3,864.26	87.9617
4,000.49	88.2463
4,141.11	88.7192
4,287.6	88.7458
4,438.48	88.7832
4,595.21	87.9732
4,756.35	88.7015
4,924.8	89.1371
5,097.66	89.3691
5,277.83	89.1613
5,463.87	89.0053
5,657.23	89.3848
5,856.45	88.643
6,062.99	88.6506
6,276.86	87.8201
6,498.05	87.541
6,726.56	87.0104
6,963.87	87.2262
7,209.96	87.2469
7,464.84	86.7269
7,727.05	86.864
7,999.51	86.454
8,282.23	86.8383
8,573.73	87.0013
8,876.95	87.4183
9,188.96	86.9867
9,514.16	87.1149
9,849.61	87.2553
10,196.8	87.1311
10,555.7	87.2059
10,927.7	87.1529
11,313	86.8724
11,712.9	86.5175
12,126	86.1623
12,553.7	86.0589
12,996.1	85.6483
13,454.6	85.491
13,929.2	85.5538
14,419.9	85.5502
14,928.2	85.4399
15,455.6	85.2114
16,000.5	84.9249
16,564.5	84.3556
17,148.9	83.5175
17,752.4	82.8799
18,379.4	82.5631
19,026.9	82.386
19,697.8	81.9866
19,999.5	81.7551
