"Horizontal Reflections"							
"Front"		"Side"		"Rear"		"Total Horizontal Reflection"	
"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "	"Frequency [Hz]"	"Sound Pessure Level [dB]  / [2.83V 1m] "
20.5078	65.44	20.5078	65.107	20.5078	64.2106	20.5078	64.731
21.9727	66.373	21.9727	66.1482	21.9727	65.5534	21.9727	65.8923
23.4375	67.3951	23.4375	67.1607	23.4375	66.6355	23.4375	66.941
24.9023	68.285	24.9023	68.0367	24.9023	67.4197	24.9023	67.7751
26.3672	69.2889	26.3672	69.0588	26.3672	68.4628	26.3672	68.8034
27.832	70.1792	27.832	69.9477	27.832	69.3346	27.832	69.6843
29.2969	70.9361	29.2969	70.6995	29.2969	70.0808	29.2969	70.4345
30.7617	71.754	30.7617	71.5499	30.7617	71.0133	30.7617	71.318
32.2266	72.5066	32.2266	72.2945	32.2266	71.7512	32.2266	72.0611
33.6914	73.1411	33.6914	72.9279	33.6914	72.4056	33.6914	72.705
35.1562	73.8857	35.1562	73.6738	35.1562	73.136	35.1562	73.443
36.6211	74.2346	36.6211	74.0111	36.6211	73.4551	36.6211	73.7739
38.0859	74.8118	38.0859	74.5597	38.0859	73.909	38.0859	74.2826
39.5508	75.5284	39.5508	75.2663	39.5508	74.5782	39.5508	74.9733
41.0156	76.1484	41.0156	75.8289	41.0156	75.1511	41.0156	75.5536
42.4805	76.8957	42.4805	76.6852	42.4805	76.188	42.4805	76.4742
43.9453	77.425	43.9453	77.2372	43.9453	76.7903	43.9453	77.0462
45.4102	77.9535	45.4102	77.7338	45.4102	77.1942	45.4102	77.5038
46.875	78.374	46.875	78.1744	46.875	77.7221	46.875	77.9833
48.3398	79.0635	48.3398	78.8368	48.3398	78.3857	48.3398	78.652
51.2695	79.9138	51.2695	79.6535	51.2695	79.063	51.2695	79.4074
52.7344	80.381	52.7344	80.1212	52.7344	79.5367	52.7344	79.8779
54.1992	80.8028	54.1992	80.5553	54.1992	80.0085	54.1992	80.3278
55.6641	81.1722	55.6641	80.9184	55.6641	80.3943	55.6641	80.7034
58.5938	81.9951	58.5938	81.7368	58.5938	81.2182	58.5938	81.5255
60.0586	82.3025	60.0586	82.0288	60.0586	81.504	60.0586	81.8178
62.9883	83.0497	62.9883	82.7569	62.9883	82.1547	62.9883	82.5123
64.4531	83.3267	64.4531	83.0355	64.4531	82.4362	64.4531	82.7919
67.3828	83.914	67.3828	83.6214	67.3828	83.0507	67.3828	83.392
68.8477	84.1625	68.8477	83.866	68.8477	83.3156	68.8477	83.6474
71.7773	84.6677	71.7773	84.3512	71.7773	83.764	71.7773	84.119
74.707	85.0934	74.707	84.7731	74.707	84.1865	74.707	84.5421
77.6367	85.454	77.6367	85.1188	77.6367	84.5483	77.6367	84.8989
79.1016	85.6562	79.1016	85.2991	79.1016	84.682	79.1016	85.0615
82.0312	86.1378	82.0312	85.7298	82.0312	84.9499	82.0312	85.4258
84.9609	86.0558	84.9609	85.6613	84.9609	84.7802	84.9609	85.3066
87.8906	85.9427	87.8906	85.7009	87.8906	85.4133	87.8906	85.6012
90.8203	86.2871	90.8203	85.9989	90.8203	85.7567	90.8203	85.932
95.2148	86.5353	95.2148	86.0881	95.2148	85.5403	95.2148	85.9042
98.1445	86.8437	98.1445	86.351	98.1445	85.5647	98.1445	86.0636
101.074	87.0475	101.074	86.555	101.074	85.6181	101.074	86.1973
105.469	86.7043	105.469	86.2614	105.469	85.7172	105.469	86.0783
108.398	86.9594	108.398	86.4711	108.398	85.8256	108.398	86.2495
112.793	86.9971	112.793	86.4473	112.793	85.6985	112.793	86.1908
117.188	87.1777	117.188	86.6362	117.188	85.8725	117.188	86.3708
120.117	87.085	120.117	86.54	120.117	85.7797	120.117	86.277
124.512	86.8812	124.512	86.3333	124.512	85.8387	124.512	86.1981
128.906	86.9835	128.906	86.3156	128.906	85.6267	128.906	86.1152
133.301	87.0162	133.301	86.3248	133.301	85.3862	133.301	86.0142
139.16	86.7245	139.16	86.0363	139.16	85.2936	139.16	85.8155
143.555	86.7753	143.555	85.9996	143.555	85.0046	143.555	85.6842
147.949	86.8189	147.949	86.0066	147.949	84.9426	147.949	85.6695
153.809	86.7296	153.809	85.883	153.809	84.6694	153.809	85.4886
159.668	86.7512	159.668	85.9823	159.668	84.6637	159.668	85.5221
165.527	86.5729	165.527	85.8329	165.527	84.8141	165.527	85.4979
171.387	86.2313	171.387	85.4958	171.387	84.659	171.387	85.2427
177.246	85.8805	177.246	85.1254	177.246	84.5106	177.246	84.9808
183.105	85.9776	183.105	84.8518	183.105	84.3194	183.105	84.8372
188.965	86.1797	188.965	84.0165	188.965	84.0621	188.965	84.5515
196.289	87.1301	196.289	85.3191	196.289	84.3362	196.289	85.2917
203.613	87.0477	203.613	85.4167	203.613	84.0466	203.613	85.1748
210.938	86.8553	210.938	85.3521	210.938	83.7083	210.938	84.9621
218.262	86.7272	218.262	85.2403	218.262	83.7726	218.262	84.916
225.586	86.9361	225.586	85.3168	225.586	83.7298	225.586	84.9844
232.91	87.0982	232.91	85.4667	232.91	83.3527	232.91	84.9374
241.699	86.733	241.699	85.4292	241.699	83.152	241.699	84.7373
250.488	86.544	250.488	85.1016	250.488	82.4441	250.488	84.3187
259.277	86.5824	259.277	85.1727	259.277	82.8364	259.277	84.4922
268.066	86.4408	268.066	84.8909	268.066	82.3485	268.066	84.1826
276.855	86.4248	276.855	84.9288	276.855	82.0809	276.855	84.0993
287.109	86.4141	287.109	84.8199	287.109	82.2238	287.109	84.1077
297.363	86.5537	297.363	85.5582	297.363	81.3731	297.363	84.1535
307.617	86.3897	307.617	85.5301	307.617	82.086	307.617	84.3014
319.336	86.4275	319.336	85.2358	319.336	81.9381	319.336	84.1601
329.59	86.3089	329.59	85.4657	329.59	81.9062	329.59	84.1956
