"Contour Plot"		
""		
"Frequency / Hz"	"Sound Pressure Level / dB (re 20 µPa)"	"Theta / deg"
23.4375	86.4315	-180
29.2969	86.7525	-180
35.1562	87.1192	-180
41.0156	87.5204	-180
46.875	87.9454	-180
52.7344	88.3845	-180
58.5938	88.8291	-180
64.4531	89.2716	-180
70.3125	89.7061	-180
76.1719	90.1274	-180
82.0312	90.5315	-180
87.8906	90.915	-180
93.75	91.2754	-180
99.6094	91.6108	-180
105.469	91.9199	-180
111.328	92.2014	-180
117.188	92.4549	-180
123.047	92.6798	-180
128.906	92.8761	-180
134.766	93.0437	-180
140.625	93.1829	-180
146.484	93.2941	-180
152.344	93.3776	-180
158.203	93.4341	-180
164.062	93.4643	-180
169.922	93.4689	-180
175.781	93.4488	-180
181.641	93.405	-180
187.5	93.3385	-180
193.359	93.2504	-180
199.219	93.1417	-180
205.078	93.0137	-180
210.938	92.8676	-180
216.797	92.7045	-180
222.656	92.5256	-180
228.516	92.3319	-180
234.375	92.1245	-180
240.234	91.9042	-180
246.094	91.6716	-180
251.953	91.4273	-180
257.812	91.1715	-180
263.672	90.9042	-180
269.531	90.625	-180
275.391	90.3334	-180
281.25	90.0286	-180
287.109	89.7095	-180
292.969	89.3748	-180
298.828	89.0229	-180
304.688	88.6524	-180
310.547	88.2614	-180
316.406	87.8484	-180
322.266	87.4118	-180
328.125	86.9506	-180
333.984	86.464	-180
339.844	85.9521	-180
345.703	85.4164	-180
351.562	84.86	-180
357.422	84.2884	-180
363.281	83.7109	-180
369.141	83.141	-180
375	82.5978	-180
380.859	82.1056	-180
386.719	81.6931	-180
392.578	81.3892	-180
398.438	81.217	-180
404.297	81.1882	-180
410.156	81.2987	-180
416.016	81.5309	-180
421.875	81.8585	-180
427.734	82.2527	-180
433.594	82.6876	-180
439.453	83.1423	-180
445.312	83.6013	-180
451.172	84.054	-180
457.031	84.4935	-180
462.891	84.9159	-180
468.75	85.319	-180
474.609	85.7021	-180
480.469	86.0652	-180
486.328	86.4089	-180
492.188	86.7341	-180
498.047	87.0415	-180
503.906	87.3323	-180
509.766	87.6071	-180
515.625	87.8669	-180
521.484	88.1123	-180
527.344	88.3438	-180
533.203	88.5618	-180
539.062	88.7668	-180
544.922	88.9588	-180
550.781	89.1381	-180
556.641	89.3048	-180
562.5	89.459	-180
568.359	89.6007	-180
574.219	89.7299	-180
580.078	89.8468	-180
585.938	89.9514	-180
591.797	90.0438	-180
597.656	90.1243	-180
603.516	90.1929	-180
609.375	90.2501	-180
615.234	90.2961	-180
621.094	90.3313	-180
626.953	90.3561	-180
632.812	90.3711	-180
638.672	90.3767	-180
644.531	90.3736	-180
650.391	90.3623	-180
656.25	90.3435	-180
662.109	90.3178	-180
667.969	90.2859	-180
673.828	90.2484	-180
679.688	90.206	-180
685.547	90.1591	-180
691.406	90.1083	-180
697.266	90.0541	-180
703.125	89.9968	-180
708.984	89.9367	-180
714.844	89.874	-180
720.703	89.8087	-180
726.562	89.7411	-180
732.422	89.6708	-180
738.281	89.5978	-180
744.141	89.5219	-180
750	89.4428	-180
755.859	89.3601	-180
761.719	89.2734	-180
767.578	89.1825	-180
773.438	89.0869	-180
779.297	88.9863	-180
785.156	88.8804	-180
791.016	88.7688	-180
796.875	88.6514	-180
802.734	88.5279	-180
808.594	88.3983	-180
814.453	88.2625	-180
820.312	88.1207	-180
826.172	87.9729	-180
832.031	87.8195	-180
837.891	87.5789	-180
843.75	87.4958	-180
849.609	87.3274	-180
855.469	87.1549	-180
861.328	86.9788	-180
867.188	86.7996	-180
873.047	86.6178	-180
878.906	86.434	-180
884.766	86.2486	-180
890.625	86.0621	-180
896.484	85.8747	-180
902.344	85.6869	-180
908.203	85.4986	-180
914.062	85.31	-180
919.922	85.1211	-180
925.781	84.9317	-180
931.641	84.7415	-180
937.5	84.5504	-180
943.359	84.3579	-180
949.219	84.1636	-180
955.078	83.9672	-180
960.938	83.7684	-180
966.797	83.5668	-180
972.656	83.3622	-180
978.516	83.1544	-180
984.375	82.9436	-180
990.234	82.7297	-180
996.094	82.5132	-180
1,001.95	82.2945	-180
1,007.81	82.0744	-180
1,013.67	81.8536	-180
1,019.53	81.6332	-180
1,025.39	81.4145	-180
1,031.25	81.1987	-180
1,037.11	80.9876	-180
1,042.97	80.7826	-180
1,048.83	80.5856	-180
1,054.69	80.3982	-180
1,060.55	80.2222	-180
1,066.41	80.0592	-180
1,072.27	79.9107	-180
1,078.12	79.7779	-180
1,083.98	79.6621	-180
1,089.84	79.5637	-180
1,095.7	79.4834	-180
1,101.56	79.4212	-180
1,107.42	79.3767	-180
1,113.28	79.3494	-180
1,119.14	79.3383	-180
1,125	79.3423	-180
1,130.86	79.3599	-180
1,136.72	79.3897	-180
1,142.58	79.4298	-180
1,148.44	79.4788	-180
1,154.3	79.5347	-180
1,160.16	79.5961	-180
1,166.02	79.6614	-180
1,171.88	79.7291	-180
1,177.73	79.7981	-180
1,183.59	79.8673	-180
1,189.45	79.9358	-180
1,195.31	80.0029	-180
1,201.17	80.0681	-180
1,207.03	80.1312	-180
1,212.89	80.192	-180
1,218.75	80.2506	-180
1,224.61	80.3071	-180
1,230.47	80.362	-180
1,236.33	80.4155	-180
1,242.19	80.4683	-180
1,248.05	80.5206	-180
1,253.91	80.5732	-180
1,259.77	80.6264	-180
1,265.62	80.6807	-180
1,271.48	80.7363	-180
1,277.34	80.7936	-180
1,283.2	80.8527	-180
1,289.06	80.9134	-180
1,294.92	80.9757	-180
1,300.78	81.0394	-180
1,306.64	81.104	-180
1,312.5	81.1692	-180
1,318.36	81.2343	-180
1,324.22	81.2989	-180
1,330.08	81.3623	-180
1,335.94	81.424	-180
1,341.8	81.4834	-180
1,347.66	81.54	-180
1,353.52	81.5933	-180
1,359.38	81.6429	-180
1,365.23	81.6887	-180
1,371.09	81.7302	-180
1,376.95	81.7675	-180
1,382.81	81.8005	-180
1,388.67	81.8294	-180
1,394.53	81.8542	-180
