* Measurement data measured by REW V5.20 Beta 53
* Source: C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-ERDI.txt
* Format: Comma/Tab/Space delimited data
* Dated: May 26, 2020 3:29:00 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; Measurement imported from C:\Users\Napie\Music\REW\Top Speakers\New Folder\12-ERDI.txt Format: Comma/Tab/Space delimited data 623 values loaded, 5 Hz to 39,792 Hz log spaced 
* Measurement: 12-ERDI
* Smoothing: None
* Frequency Step: 1/96 octave
* Start Frequency: 20.000 Hz
*
* Freq(Hz)	SPL(dB)	Phase(degrees)
20.000000	50.017925	53.7013
20.144928	50.121361	52.1083
20.290907	50.172993	50.3247
20.437943	50.091095	48.3507
20.586044	49.914154	46.4742
20.735220	49.644085	44.9449
20.885475	49.309414	43.8779
21.036821	48.910744	43.5523
21.189262	48.533436	43.7265
21.342808	48.306007	44.2369
21.497467	48.100262	45.1257
21.653246	47.791210	46.2908
21.810154	47.496353	48.0013
21.968201	47.242031	50.7706
22.127390	47.177925	53.7668
22.287735	47.568501	56.4067
22.449242	48.096573	58.4497
22.611917	48.520302	59.1823
22.775772	48.875622	59.4418
22.940815	49.032978	60.0094
23.107054	49.247608	60.3448
23.274498	49.845413	60.2571
23.443153	50.487175	59.4727
23.613033	50.920845	57.3956
23.784142	51.206825	54.8003
23.956491	51.292675	52.2361
24.130091	51.267075	49.7907
24.304947	51.204613	47.7526
24.481071	51.095173	46.0670
24.658470	50.937416	44.8063
24.837156	50.779198	43.8761
25.017136	50.680794	43.2395
25.198421	50.604076	42.7954
25.381020	50.534187	42.3751
25.564941	50.461071	42.1431
25.750195	50.335556	42.2757
25.936790	50.260036	42.5706
26.124741	50.354622	42.9562
26.314051	50.517731	43.2158
26.504732	50.685329	43.0709
26.696796	50.863781	42.6337
26.890253	51.041737	41.9125
27.085112	51.208817	40.9433
27.281382	51.343716	39.7979
27.479073	51.467834	38.3761
27.678198	51.634991	36.5131
27.878765	51.726955	34.4730
28.080786	51.598507	32.3887
28.284271	51.383327	30.4924
28.489231	51.172306	29.1198
28.695675	50.950310	28.0932
28.903616	50.728813	27.3696
29.113064	50.518288	26.8776
29.324028	50.347469	26.4931
29.536524	50.173222	26.3310
29.750557	49.925339	26.5103
29.966141	49.713192	26.8965
30.183289	49.655277	27.4597
30.402010	49.654984	28.0044
30.622314	49.651371	28.2819
30.844217	49.654991	28.4199
31.067726	49.654999	28.4631
31.292856	49.654999	28.4131
31.519617	49.654999	28.3042
31.748020	49.654999	28.0834
31.978081	49.674492	27.6433
32.209808	49.655064	27.1806
32.443211	49.505096	26.8824
32.678310	49.343185	26.6712
32.915108	49.307789	26.4925
33.153625	49.249123	26.4629
33.393871	49.001686	26.6645
33.635857	48.749348	27.1480
33.879597	48.652344	28.0946
34.125103	48.618015	29.1955
34.372387	48.604496	30.1790
34.621464	48.617962	31.1116
34.872345	48.658627	31.9344
35.125042	48.702953	32.7540
35.379574	48.705055	33.6758
35.635948	48.731937	34.6448
35.894180	48.852051	35.6685
36.154285	49.015736	36.6646
36.416275	49.171535	37.6360
36.680161	49.392590	38.3342
36.945961	49.794434	38.4907
37.213688	50.199448	38.1669
37.483353	50.439137	37.2139
37.754974	50.599800	35.9960
38.028561	50.712811	34.8179
38.304131	50.775948	33.7114
38.581699	50.775070	32.8623
38.861279	50.776970	32.1111
39.142883	50.872662	31.3833
39.426529	50.975872	30.6081
39.712231	51.018398	29.6548
40.000000	51.035992	28.6296
40.289856	51.053055	27.5630
40.581814	51.036060	26.5524
40.875885	50.932541	25.7335
41.172089	50.823147	25.0210
41.470440	50.802898	24.3774
41.770950	50.777073	23.7929
42.073643	50.661018	23.1941
42.378525	50.518211	22.7355
42.685616	50.383183	22.5780
42.994934	50.259163	22.6308
43.306492	50.157566	22.8908
43.620308	50.088081	23.2544
43.936401	50.076305	23.6131
44.254780	50.085976	23.9784
44.575470	50.075066	24.3433
44.898483	50.085953	24.6566
45.223835	50.172359	24.8351
45.551544	50.258896	24.9668
45.881630	50.253639	25.1133
46.214108	50.258953	25.2717
46.548996	50.361294	25.5574
46.886307	50.517723	25.6780
47.226067	50.733646	25.3685
47.568283	50.949661	24.6596
47.912983	51.122459	23.3747
48.260181	51.208946	21.8716
48.609894	51.122898	20.3739
48.962143	50.950302	19.1106
49.316940	50.734348	18.4361
49.674313	50.518330	18.1980
50.034271	50.354774	18.4623
50.396843	50.259075	18.9263
50.762039	50.288956	19.3444
51.129883	50.369839	19.6098
51.500389	50.453297	19.4695
51.873581	50.517921	19.1158
52.249481	50.520973	18.5900
52.628101	50.478111	18.0947
53.009464	50.366196	17.8823
53.393593	50.259151	17.8449
53.780506	50.234684	18.0446
54.170223	50.258926	18.2218
54.562763	50.345222	18.1012
54.958145	50.428890	17.7896
55.356396	50.432522	17.2879
55.757530	50.407059	16.6422
56.161572	50.417782	15.7627
56.568542	50.345226	15.0579
