Frequency Spectrum for Input Signal

Data Shown:    J3ver3 (Danley Sound Labs)
Display Parameters:   Frequency: 1000Hz (1/24th Octave)   Mer: 90°  Par: 60°  

Freq [Hz]	Signal Level [dBSPL]
22.4	52.5
23	53.9
23.6	55.3
24	56.7
25	58
25.8	59.4
26.5	60.8
27.2	62.2
28	63.6
29	65
30	66.5
30.7	67.9
31.5	69.4
32.5	70.9
33.5	72.4
34.5	73.8
35.5	75.3
36.5	76.6
37.5	78
38.7	79.3
40	80.6
41.2	81.8
42.5	83
43.7	84.2
45	85.3
46.2	86.4
47.5	87.4
48.7	88.5
50	89.5
51.5	90.5
53	91.6
54.5	92.6
56	93.6
58	94.6
60	95.7
61.5	96.7
63	97.6
65	98.6
67	99.4
69	100.3
71	101
73	101.7
75	102.3
77.5	102.9
80	103.5
82.5	104.2
85	104.8
87.5	105.5
90	106.2
92.5	106.8
95	107.1
97.5	107.3
100	107.1
103	106.7
106	106.1
109	105.8
112	106
115	106.9
118	107.9
122	108.8
125	109.4
128	109.8
132	110
136	110.2
140	110.2
145	109.8
150	108.9
155	107.4
160	105.6
165	104.4
170	104
175	103.9
180	103.3
185	102
190	100.4
195	100
200	100.8
206	101.2
212	101.4
218	102.3
224	103.1
230	102.9
236	101.9
240	100.3
250	99.4
258	101
265	101.8
272	101.1
280	99.2
290	97.8
300	97.7
307	97
315	94.8
325	93
335	91
345	93.7
355	95.5
365	94.7
375	91.8
387	93.6
400	96.6
412	99.1
425	99.8
437	98.9
450	97.4
462	98.2
475	96.4
487	95.5
500	96.3
515	96.6
530	96.6
545	96.3
560	95.8
580	94.2
600	95.5
615	95.2
630	92.7
650	85.8
670	84.5
690	88.6
710	94.4
730	96.8
750	95.6
775	98.6
800	101.9
825	104.1
850	105.7
875	104.2
900	100.5
925	98
950	96.4
975	92.3
1000	94.3
1030	97
1060	96.2
1090	94.9
1120	93.8
1150	93.4
1180	90.9
1220	88
1250	81.9
1280	91
1320	98.7
1360	98.8
1400	96.2
1450	93.2
1500	93.3
1550	96.1
1600	93.4
1650	91.6
1700	95.8
1750	93.5
1800	92.1
1850	94
1900	96.1
1950	92.3
2000	95.2
2060	95.8
2120	88.3
2180	93.1
2240	95.6
2300	95.9
2360	93
2400	86.7
2500	93
2580	89.4
2650	89.7
2720	91.6
2800	92
2900	86
3000	91.2
3070	90.1
3150	95.8
3250	91.2
3350	92.5
3450	90.5
3550	85.7
3650	89.4
3750	84.5
3870	86.1
4000	88.4
4120	89.2
4250	90.8
4370	88.3
4500	80.6
4620	90.4
4750	87.2
4870	89.1
5000	88.5
5150	91.5
5300	92.2
5450	95.3
5600	97.7
5800	101.1
6000	98.6
6150	101.9
6300	99.8
6500	98.7
6700	100.5
6900	85.4
7100	95.2
7300	100.7
7500	103.6
7750	97.7
8000	94.9
8250	99.1
8500	100.4
8750	98.8
9000	99.1
9250	99.9
9500	97.1
9750	94.2
10000	90.3
10300	95.4
10600	102.7
10900	95.6
11200	95.5
11500	98.6
11800	96
12200	86.6
12500	83.8
12800	80.3
13200	92.9
13600	92.6
14000	88.7
14500	91.4
15000	88.6
15500	90.1
16000	98.1
16500	88.4
17000	90.2
17500	90
18000	85.6
18500	87
19000	87.3
19500	83.7
20000	82
20600	77.8
21200	74
21800	61.2
22400	63.5
